T	w(AL)	w(CU)	w(SI)	fs	fw(@FCC_A1)	w(AL@FCC_A1)	w(CU@FCC_A1)	w(SI@FCC_A1)	w(AL@LIQUID)	w(CU@LIQUID)	w(SI@LIQUID)	w(AL@ALCU_THETA)	w(CU@ALCU_THETA)	w(SI@ALCU_THETA)	w(AL@DIAMOND_A4)	w(CU@DIAMOND_A4)	w(SI@DIAMOND_A4)	dwdT_L(AL@LIQUID)	dwdT_L(CU@LIQUID)	dwdT_L(SI@LIQUID)	-T	fw(@FCC_A1)_1	-T//fw(@FCC_A1)	
K	%	%	%	mole/mole	kg/kg	%	%	%	%	%	%	%	%	%	%	%	%	SI	SI	SI				
914.2293753	94	5	1	0	0	99.39542145	0.499059775	0.1055187756	94	5	1							0.003041483423	-0.002537251901	-0.0005042315216	-914.2293753	0	8.81698777217423	
914.2193753	94	5	1	0.0005788378244	0.0005635949791	99.39510244	0.4993231771	0.1055743856	93.99695844	5.002537317	1.000504245							0	0	0	-914.2193753	0.0005635949791	26.6694887608844	
914.1993753	94	5	1	0.001734522327	0.001125806142	99.39446442	0.4998499633	0.1056856167	93.99087581	5.007611543	1.001512646							0	0	0	-914.1993753	0.001125806142	35.6059325058104	
914.1593753	94	5	1	0.004038756099	0.002247197301	99.39318831	0.5009036088	0.1059080845	93.97871147	5.017759256	1.003529274							0	0	0	-914.1593753	0.002247197301	35.7409804035236	
914.0793753	94	5	1	0.008618759347	0.004476718606	99.39063581	0.5030111254	0.1063530667	93.95438705	5.038051217	1.00756173							0	0	0	-914.0793753	0.004476718606	36.0498424870034	
913.9193753	94	5	1	0.01765645254	0.008874661199	99.38552977	0.5072270227	0.1072432036	93.9057558	5.078620884	1.015623315							0	0	0	-913.9193753	0.008874661199	36.6836222621553	
913.5993753	94	5	1	0.03527802183	0.01745949618	99.37531338	0.5156624159	0.1090242087	93.8085623	5.159704208	1.031733491							0	0	0	-913.5993753	0.01745949618	37.9151434191256	
912.9593753	94	5	1	0.06880606471	0.03381333799	99.35486325	0.5325476056	0.112589143	93.61445397	5.321644518	1.063901516							0	0	0	-912.9593753	0.03381333799	40.4995052637673	
911.6793753	94	5	1	0.1297164902	0.06359122936	99.31389251	0.5663766095	0.1197308795	93.22736416	5.644608959	1.128026881							0	0	0	-911.6793753	0.06359122936	46.0441096882307	
909.1193753	94	5	1	0.2315752627	0.1136082707	99.23166153	0.6342756176	0.1340628519	92.45779671	6.286780597	1.255422695							0	0	0	-909.1193753	0.1136082707	-308.86844726817	
906.5593753	94	5	1	0.3129088985	0.1023834366	99.14903053	0.7025049584	0.1484645152	91.69459142	6.923725705	1.381682875							0	0	0	-906.5593753	0.1023834366	-253.996388969821	
903.9993753	94	5	1	0.3792618245	0.09309006488	99.06597811	0.7710836159	0.1629382716	90.93795701	7.555262332	1.506780659							0	0	0	-903.9993753	0.09309006488	-303.565135610806	
901.4393753	94	5	1	0.4343583526	0.0852665974	98.98248172	0.8400318825	0.1774863991	90.18809163	8.181218368	1.630690002							0	0	0	-901.4393753	0.0852665974	-357.459030060458	
898.8793753	94	5	1	0.4807901662	0.07858732058	98.89851742	0.9093714787	0.1921110985	89.44518082	8.801433016	1.753386166							0	0	0	-898.8793753	0.07858732058	-415.636732065924	
896.3193753	94	5	1	0.5204150785	0.07281632617	98.81405999	0.9791255018	0.2068145048	88.70939753	9.415756572	1.874845903							0	0	0	-896.3193753	0.07281632617	-478.071708950365	
893.7593753	94	5	1	0.5545987659	0.06777859647	98.72908286	1.049318436	0.2215987041	87.98090169	10.02405066	1.995047653							0	0	0	-893.7593753	0.06777859647	-544.744082047633	
891.1993753	94	5	1	0.5843670561	0.06334155617	98.64355808	1.11997617	0.2364657497	87.25983984	10.62618845	2.113971706							0	0	0	-891.1993753	0.06334155617	-615.640925788415	
888.6393753	94	5	1	0.6105050848	0.05940294689	98.55745629	1.191126029	0.2514176757	86.54634487	11.22205482	2.231600317							0	0	0	-888.6393753	0.05940294689	-690.757279979031	
886.0793753	94	5	1	0.6336237276	0.05588263251	98.47074669	1.262796803	0.266456511	85.84053577	11.81154644	2.347917798							0	0	0	-886.0793753	0.05588263251	-770.09700100421	
883.5193753	94	5	1	0.6542052301	0.05271692475	98.38339692	1.335018792	0.2815842914	85.14251759	12.39457184	2.462910568							0	0	0	-883.5193753	0.05271692475	-853.673465690889	
880.9593753	94	5	1	0.6726352469	0.04985456891	98.29537307	1.407823855	0.2968030726	84.45238141	12.9710514	2.576567191							0	0	0	-880.9593753	0.04985456891	-941.510097940491	
878.3993753	94	5	1	0.6892257812	0.04725384934	98.20663959	1.481245469	0.3121149427	83.77020444	13.54091717	2.688878385							0	0	0	-878.3993753	0.04725384934	-1033.6407496329	
875.8393753	94	5	1	0.7042318985	0.04488046668	98.11715917	1.555318791	0.3275220346	83.0960502	14.10411279	2.799837013							0	0	0	-875.8393753	0.04488046668	-1130.10995934332	
873.2793753	94	5	1	0.7178640973	0.04270595706	98.02689272	1.630080737	0.3430265387	82.42996874	14.66059321	2.909438055							0	0	0	-873.2793753	0.04270595706	-1230.97305385779	
870.7193753	94	5	1	0.7302975965	0.04070649843	97.93579922	1.705570069	0.3586307158	81.77199704	15.2103244	3.017678567							0	0	0	-870.7193753	0.04070649843	-1336.29617826645	
868.1593753	94	5	1	0.7416793984	0.03886199801	97.8438356	1.781827485	0.3743369104	81.12215936	15.75328301	3.124557626							0	0	0	-868.1593753	0.03886199801	-1446.15624071912	
865.5993753	94	5	1	0.7521337246	0.03715538649	97.7509567	1.858895737	0.3901475637	80.48046773	16.28945601	3.230076264							0	0	0	-865.5993753	0.03715538649	-1560.6407787387	
863.0393753	94	5	1	0.7617662445	0.03557206646	97.65711502	1.936819748	0.4060652281	79.84692242	16.81884019	3.33423739							0	0	0	-863.0393753	0.03557206646	-1679.84783163058	
860.4793753	94	5	1	0.7706673976	0.03409947724	97.56226066	2.015646754	0.4220925808	79.22151254	17.34144175	3.437045708							0	0	0	-860.4793753	0.03409947724	-1803.8857776178	
857.9193753	94	5	1	0.7789150289	0.03272674842	97.4663411	2.095426457	0.4382324395	78.60421657	17.8572758	3.538507628							0	0	0	-857.9193753	0.03272674842	-1932.87320161978	
855.3593753	94	5	1	0.786576496	0.03144442184	97.36930103	2.176211197	0.4544877773	77.995003	18.36636583	3.63863117							0	0	0	-855.3593753	0.03144442184	-2066.93883055742	
852.7993753	94	5	1	0.7937103681	0.03024422676	97.27108211	2.258056153	0.4708617393	77.39383093	18.86874319	3.737425872							0	0	0	-852.7993753	0.03024422676	-2206.22151071164	
850.2393753	94	5	1	0.8003678062	0.02911889675	97.17162279	2.34101955	0.4873576598	76.80065072	19.36444659	3.834902685							0	0	0	-850.2393753	0.02911889675	-2350.87026083678	
847.6793753	94	5	1	0.806593691	0.02806201957	97.07085801	2.425162913	0.5039790806	76.2154046	19.85352152	3.931073883							0	0	0	-847.6793753	0.02806201957	-2501.04452781566	
845.1193753	94	5	1	0.8124275522	0.02706791341	96.9687189	2.510551331	0.5207297708	75.6380273	20.33601974	4.025952958							0	0	0	-845.1193753	0.02706791341	-2656.91451002792	
842.5593753	94	5	1	0.8179043376	0.02613152415	96.86513249	2.597253766	0.5376137471	75.06844669	20.81199878	4.119554527							0	0	0	-842.5593753	0.02613152415	-2818.66171013978	
839.9993753	94	5	1	0.8230550533	0.02524833974	96.76002131	2.685343393	0.5546352973	74.50658437	21.28152139	4.211894241							0	0	0	-839.9993753	0.02524833974	-2986.47967026759	
837.4393753	94	5	1	0.827907301	0.02441431836	96.65330302	2.77489798	0.5717990043	73.95235623	21.74465507	4.302988692							0	0	0	-837.4393753	0.02441431836	-3160.57503923104	
834.8793753	94	5	1	0.8324857285	0.02362582799	96.5448899	2.866000324	0.5891097732	73.40567308	22.20147159	4.392855328							0	0	0	-834.8793753	0.02362582799	-3341.16876840811	
832.3193753	94	5	1	0.8368124121	0.02287959516	96.43468841	2.958738731	0.6065728611	72.86644113	22.65204649	4.481512373							0	0	0	-832.3193753	0.02287959516	-3528.49785810178	
829.7593753	94	5	1	0.8409071807	0.02217266154	96.32259853	3.053207562	0.6241939092	72.33456254	23.09645871	4.568978751							0	0	0	-829.7593753	0.02217266154	-3722.81748710231	
827.1993753	94	5	1	0.8447878927	0.02150234681	96.20851317	3.149507851	0.6419789793	71.80993587	23.53479012	4.655274011							0	0	0	-827.1993753	0.02150234681	-3924.40350223827	
824.6393753	94	5	1	0.8484706726	0.02086621691	96.0923174	3.247748004	0.6599345938	71.2924566	23.96712514	4.740418268							0	0	0	-824.6393753	0.02086621691	-4133.55581866139	
822.0793753	94	5	1	0.8519701154	0.02026205679	95.97388763	3.348044591	0.6780677812	70.7820175	24.39355037	4.824432136							0	0	0	-822.0793753	0.02026205679	-4350.60210634577	
819.5193753	94	5	1	0.8552994625	0.01968784683	95.85309062	3.450523256	0.6963861266	70.27850905	24.81415426	4.907336685							0	0	0	-819.5193753	0.01968784683	-4575.90296052546	
816.9593753	94	5	1	0.8584707539	0.01914174263	95.72978243	3.555319744	0.7148978287	69.78181983	25.22902678	4.989153384							0	0	0	-816.9593753	0.01914174263	-4809.85795222123	
814.3993753	94	5	1	0.861494961	0.01862205738	95.60380714	3.662581096	0.7336117657	69.29183681	25.63825912	5.069904067							0	0	0	-814.3993753	0.01862205738	-5052.91275732376	
811.8393753	94	5	1	0.8643821021	0.01812724662	95.47499542	3.772467013	0.7525375687	68.80844569	26.04194341	5.149610899							0	0	0	-811.8393753	0.01812724662	-5305.56888955311	
809.2793753	94	5	1	0.8671413439	0.01765589508	95.34316286	3.885151437	0.7716857071	68.33153115	26.4401725	5.228296348							0	0	0	-809.2793753	0.01765589508	-5568.39510986245	
806.7193753	94	5	1	0.8697810898	0.01720670519	95.20810802	4.000824392	0.7910675866	67.86097713	26.8330397	5.305983169							0	0	0	-806.7193753	0.01720670519	-5842.04179188271	
804.1593753	94	5	1	0.8723090587	0.01677848719	95.06961021	4.119694127	0.810695662	67.39666701	27.2206386	5.382694391							0	0	0	-804.1593753	0.01677848719	-6127.25947227183	
801.5993753	94	5	1	0.8747323535	0.01637015061	94.9274268	4.241989631	0.8305835696	66.9384838	27.60306289	5.458453315							0	0	0	-801.5993753	0.01637015061	-6424.92241018	
799.0393753	94	5	1	0.8770575226	0.01598069702	94.78129011	4.367963606	0.8507462807	66.4863103	27.98040618	5.533283523							0	0	0	-799.0393753	0.01598069702	-6736.05817208987	
