T	w(AL)	w(MG)	w(SI)	fs	fw(@FCC_A1)	w(AL@FCC_A1)	w(MG@FCC_A1)	w(SI@FCC_A1)	w(AL@LIQUID)	w(MG@LIQUID)	w(SI@LIQUID)	dwdT_L(AL@LIQUID)	dwdT_L(MG@LIQUID)	dwdT_L(SI@LIQUID)	-T	fw(@FCC_A1)_1	-T//fw(@FCC_A1)	
K	%	%	%	mole/mole	kg/kg	%	%	%	%	%	%	SI	SI	SI				
912.3977036	96	2	2	0	0	99.22347525	0.5735388026	0.2029859515	96	2	2	0.001933809103	-0.000855712611	-0.001078096492	-912.3977036	0	8.29187576352949	
912.3877036	96	2	2	0.0005992284082	0.0005997414219	99.22316676	0.5737451702	0.2030880653	95.99806617	2.000855747	2.001078081	0	0	0	-912.3877036	0.0005997414219	25.0558292134274	
912.3677036	96	2	2	0.001795765835	0.001198190139	99.22254986	0.5741578329	0.2032923085	95.99419845	2.00256708	2.003234474	0	0	0	-912.3677036	0.001198190139	33.4486666140327	
912.3277036	96	2	2	0.004181608287	0.002391992917	99.22131661	0.5749825881	0.203700798	95.9864625	2.005989351	2.007548149	0	0	0	-912.3277036	0.002391992917	33.5682333384846	
912.2477036	96	2	2	0.008924518734	0.004766494783	99.21885218	0.5766300102	0.2045178136	95.97098874	2.012832273	2.01617899	0	0	0	-912.2477036	0.004766494783	33.8376618021104	
912.0877036	96	2	2	0.01828693367	0.009454906449	99.21393193	0.5799159111	0.2061521607	95.94003427	2.026509708	2.033456017	0	0	0	-912.0877036	0.009454906449	34.3908007355001	
911.7677036	96	2	2	0.03655259268	0.01862206977	99.20412487	0.5864533966	0.2094217373	95.87809626	2.053835585	2.068068154	0	0	0	-911.7677036	0.01862206977	35.4640179974608	
911.1277036	96	2	2	0.07134382776	0.03614276337	99.1846433	0.5993926543	0.2159640498	95.75410366	2.108375711	2.13752063	0	0	0	-911.1277036	0.03614276337	37.7115046936926	
909.8477036	96	2	2	0.1346589376	0.06823970366	99.14620074	0.6247405207	0.229058744	95.50565021	2.217042802	2.277306989	0	0	0	-909.8477036	0.06823970366	42.5147242612819	
907.2877036	96	2	2	0.2407587681	0.1227213472	99.07132487	0.6734066198	0.2552685093	95.00685234	2.432980197	2.560167464	0	0	0	-907.2877036	0.1227213472	-301.400816261058	
904.7277036	96	2	2	0.3254113297	0.1116067161	98.99885701	0.7197418356	0.2814011526	94.50534987	2.648208871	2.84644126	0	0	0	-904.7277036	0.1116067161	-255.195976723662	
902.1677036	96	2	2	0.3943675932	0.1023297771	98.9287042	0.7638559009	0.3074398957	94.00111252	2.863014533	3.13587295	0	0	0	-902.1677036	0.1023297771	-302.941583048876	
899.6077036	96	2	2	0.451516544	0.0944722155	98.86078513	0.8058426445	0.3333722295	93.49411241	3.077635299	3.428252295	0	0	0	-899.6077036	0.0944722155	-354.901743548187	
897.0477036	96	2	2	0.4995764781	0.08773291073	98.79502715	0.8457839363	0.3591889179	92.98432339	3.292272502	3.723404104	0	0	0	-897.0477036	0.08773291073	-411.084383318009	
894.4877036	96	2	2	0.5405014508	0.08189021144	98.73136447	0.8837523049	0.3848832279	92.4717205	3.507098629	4.021180869	0	0	0	-894.4877036	0.08189021144	-471.509482082159	
891.9277036	96	2	2	0.575730186	0.07677735571	98.66973671	0.9198129173	0.4104503767	91.95627951	3.722263159	4.321457333	0	0	0	-891.9277036	0.07677735571	-536.197614207888	
889.3677036	96	2	2	0.6063441275	0.07226647757	98.61008782	0.9540250649	0.4358871187	91.43797667	3.937896925	4.6241264	0	0	0	-889.3677036	0.07226647757	-605.171086817023	
886.8077036	96	2	2	0.6331709836	0.06825791045	98.55236524	0.9864433464	0.4611914131	90.91678845	4.154115499	4.929096054	0	0	0	-886.8077036	0.06825791045	-678.446663609756	
884.2477036	96	2	2	0.6568543939	0.06467275575	98.49651939	1.017118365	0.4863622474	90.39269181	4.371021578	5.236286609	0	0	0	-884.2477036	0.06467275575	-756.050222132179	
