T	w(AL)	w(MG)	w(SI)	fs	fw(@FCC_A1)	w(AL@FCC_A1)	w(MG@FCC_A1)	w(SI@FCC_A1)	w(AL@LIQUID)	w(MG@LIQUID)	w(SI@LIQUID)	dwdT_L(AL@LIQUID)	dwdT_L(MG@LIQUID)	dwdT_L(SI@LIQUID)	-T	fw(@FCC_A1)_1	-T//fw(@FCC_A1)	
K	%	%	%	mole/mole	kg/kg	%	%	%	%	%	%	SI	SI	SI				
911.183904	96	1	3	0	0	99.39921394	0.2726469754	0.3281390797	96	1	3	0.001782882753	-0.0003814793496	-0.001401403403	-911.183904	0	9.49271993469455	
911.173904	96	1	3	0.000524474967	0.000524338921	99.39898014	0.2727279846	0.3282918737	95.99821733	1.000381452	3.001401219	0	0	0	-911.173904	0.000524338921	28.6505480909529	
911.153904	96	1	3	0.00157200545	0.001047732165	99.39851262	0.2728898913	0.328597484	95.99465138	1.001144399	3.004204223	0	0	0	-911.153904	0.001047732165	38.2464998868211	
911.113904	96	1	3	0.003661130755	0.002091711257	99.39757778	0.2732134881	0.3292087271	95.98752005	1.002669938	3.009810013	0	0	0	-911.113904	0.002091711257	38.3808100111582	
911.033904	96	1	3	0.007816291264	0.004168992923	99.39570912	0.2738595892	0.3304312948	95.97325795	1.005719974	3.02102208	0	0	0	-911.033904	0.004168992923	38.6462245912655	
910.873904	96	1	3	0.01603534845	0.008280816971	99.39197568	0.275147531	0.332876786	95.94473596	1.011815912	3.043448126	0	0	0	-910.873904	0.008280816971	39.2313652444188	
910.553904	96	1	3	0.03208789278	0.01630999152	99.38452504	0.2777054631	0.3377694921	95.88770244	1.023987839	3.088309717	0	0	0	-910.553904	0.01630999152	40.4394225554755	
909.913904	96	1	3	0.06278746855	0.03170906645	99.36968628	0.2827526703	0.3475610461	95.77367358	1.048261906	3.178064517	0	0	0	-909.913904	0.03170906645	42.8257022605539	
908.633904	96	1	3	0.119088406	0.06005653123	99.34025242	0.2925801639	0.3671674202	95.54577206	1.09654876	3.357679179	0	0	0	-908.633904	0.06005653123	47.9551036828455	
906.073904	96	1	3	0.2147719838	0.1085867686	99.28231049	0.3112254168	0.406464097	95.0906085	1.19221233	3.717179172	0	0	0	-906.073904	0.1085867686	-345.876537740844	
903.513904	96	1	3	0.2925394278	0.09900489195	99.22548564	0.3286787473	0.4458356131	94.63625411	1.287100384	4.07664551	0	0	0	-903.513904	0.09900489195	-294.424588062222	
900.953904	96	1	3	0.3568989245	0.09093853526	99.16970954	0.3450119646	0.4852784957	94.18274845	1.381342523	4.435909026	0	0	0	-900.953904	0.09093853526	-346.814530964842	
898.393904	96	1	3	0.4109775659	0.08405572074	99.11492129	0.3602874382	0.5247912762	93.73012651	1.475044026	4.794829466	0	0	0	-898.393904	0.08405572074	-403.578250829341	
895.833904	96	1	3	0.4570095032	0.07811449544	99.06106584	0.3745601857	0.5643739792	93.27841853	1.568291641	5.153289828	0	0	0	-895.833904	0.07811449544	-464.726192641587	
893.273904	96	1	3	0.4966316876	0.07293470051	99.00809287	0.3878793802	0.6040277451	92.82765022	1.661157734	5.511192041	0	0	0	-893.273904	0.07293470051	-530.281198485943	
890.713904	96	1	3	0.5310697905	0.06837943806	98.95595597	0.4002894679	0.6437545638	92.37784286	1.753703355	5.868453786	0	0	0	-890.713904	0.06837943806	-600.270193562351	
888.153904	96	1	3	0.5612589885	0.06434282011	98.90461191	0.4118310117	0.6835570778	91.92901341	1.845980534	6.225006053	0	0	0	-888.153904	0.06434282011	-674.723967121007	
885.593904	96	1	3	0.5879247008	0.06074165717	98.85402023	0.4225413382	0.7234384348	91.48117474	1.938034038	6.580791225	0	0	0	-885.593904	0.06074165717	-753.677276532895	
883.033904	96	1	3	0.6116379199	0.05750968358	98.80414278	0.4324550431	0.7634021756	91.03433573	2.029902722	6.935761549	0	0	0	-883.033904	0.05750968358	-837.168916774683	
880.473904	96	1	3	0.6328539731	0.05459346022	98.75494346	0.4416043905	0.8034521479	90.58850151	2.121620599	7.289877889	0	0	0	-880.473904	0.05459346022	-925.241785999797	
877.913904	96	1	3	0.6519402135	0.05194941255	98.70638793	0.4500196335	0.8435924399	90.14367362	2.213217685	7.643108695	0	0	0	-877.913904	0.05194941255	-1017.94290974421	
