T	w(AL)	w(SI)	fs	fw(@FCC_A1)	w(AL@FCC_A1)	w(SI@FCC_A1)	w(AL@LIQUID)	w(SI@LIQUID)	dwdT_L(AL@LIQUID)	dwdT_L(SI@LIQUID)	-T	fw(@FCC_A1)_1	-T//fw(@FCC_A1)	
K	%	%	mole/mole	kg/kg	%	%	%	%	SI	SI				
921.7126879	98	2	0	0	99.77136971	0.2286302903	98	2	0.001669386872	-0.001669386872	-921.7126879	0	5.26047742083107	
921.7026879	98	2	0.0009425352612	0.0009418763677	99.77117385	0.2288261496	97.99833044	2.001669563	0	0	-921.7026879	0.0009418763677	15.9737319572219	
921.6826879	98	2	0.002822584278	0.001880356816	99.77078213	0.2292178746	97.994992	2.005008001	0	0	-921.6826879	0.001880356816	21.3432851363947	
921.6426879	98	2	0.006563796208	0.003748863203	99.76999864	0.2300013579	97.98831542	2.011684577	0	0	-921.6426879	0.003748863203	21.4771509347289	
921.5626879	98	2	0.01397072819	0.007449967943	99.76843154	0.2315684557	97.97496487	2.025035133	0	0	-921.5626879	0.007449967943	21.7799545701984	
921.4026879	98	2	0.02846475623	0.01468904507	99.76529692	0.2347030847	97.94827439	2.051725609	0	0	-921.4026879	0.01468904507	22.4029269474963	
921.0826879	98	2	0.05628351366	0.02861343894	99.7590256	0.2409743977	97.89493528	2.105064724	0	0	-921.0826879	0.02861343894	23.6284106881852	
920.4426879	98	2	0.1076517703	0.05439231726	99.74647491	0.2535250861	97.788425	2.211575004	0	0	-920.4426879	0.05439231726	26.2471471806607	
919.1626879	98	2	0.1960476509	0.09898457471	99.72134091	0.2786590891	97.57607691	2.423923089	0	0	-919.1626879	0.09898457471	32.0770652495596	
916.6026879	98	2	0.3309569567	0.1676693523	99.67093849	0.3290615071	97.15407569	2.845924311	0	0	-916.6026879	0.1676693523	-187.045221903804	
914.0426879	98	2	0.4280940923	0.1450473963	99.6203508	0.3796492021	96.73567829	3.264321715	0	0	-914.0426879	0.1450473963	-132.555932789525	
911.4826879	98	2	0.5011989734	0.1276843465	99.5695693	0.4304307032	96.32087972	3.67912028	0	0	-911.4826879	0.1276843465	-169.128090079254	
908.9226879	98	2	0.5581051865	0.11394257	99.51858661	0.4814133949	95.90967552	4.090324484	0	0	-908.9226879	0.11394257	-210.254209290958	
