T	w(AL)	w(MG)	fs	fw(@FCC_A1)	w(AL@FCC_A1)	w(MG@FCC_A1)	w(AL@LIQUID)	w(MG@LIQUID)	dwdT_L(AL@LIQUID)	dwdT_L(MG@LIQUID)	-T	fw(@FCC_A1)_1	-T//fw(@FCC_A1)	
K	%	%	mole/mole	kg/kg	%	%	%	%	SI	SI				
550.7195384	92	8	1	1	39.91875081	60.08124919					-550.7195384	1	NaN	
545.5995384	92	8	1	1	39.91875081	60.08124919					-545.5995384	1	NaN	
540.4795384	92	8	1	1	39.91875081	60.08124919					-540.4795384	1	NaN	
535.3595384	92	8	1	1	39.91875081	60.08124919					-535.3595384	1	NaN	
530.2395384	92	8	1	1	39.91875081	60.08124919					-530.2395384	1	NaN	
525.1195384	92	8	1	1	39.91875081	60.08124919					-525.1195384	1	NaN	
519.9995384	92	8	1	1	39.91875081	60.08124919					-519.9995384	1	NaN	
514.8795384	92	8	1	1	39.91875081	60.08124919					-514.8795384	1	NaN	
509.7595384	92	8	1	1	39.91875081	60.08124919					-509.7595384	1	NaN	
504.6395384	92	8	1	1	39.91875081	60.08124919					-504.6395384	1	NaN	
499.5195384	92	8	1	1	39.91875081	60.08124919					-499.5195384	1	NaN	
494.3995384	92	8	1	1	39.91875081	60.08124919					-494.3995384	1	NaN	
489.2795384	92	8	1	1	39.91875081	60.08124919					-489.2795384	1	NaN	
484.1595384	92	8	1	1	39.91875081	60.08124919					-484.1595384	1	NaN	
479.0395384	92	8	1	1	39.91875081	60.08124919					-479.0395384	1	NaN	
473.9195384	92	8	1	1	39.91875081	60.08124919					-473.9195384	1	NaN	
468.7995384	92	8	1	1	39.91875081	60.08124919					-468.7995384	1	NaN	
463.6795384	92	8	1	1	39.91875081	60.08124919					-463.6795384	1	NaN	
458.5595384	92	8	1	1	39.91875081	60.08124919					-458.5595384	1	NaN	
453.4395384	92	8	1	1	39.91875081	60.08124919					-453.4395384	1	NaN	
448.3195384	92	8	1	1	39.91875081	60.08124919					-448.3195384	1	NaN	
443.1995384	92	8	1	1	39.91875081	60.08124919					-443.1995384	1	NaN	
438.0795384	92	8	1	1	39.91875081	60.08124919					-438.0795384	1	NaN	
432.9595384	92	8	1	1	39.91875081	60.08124919					-432.9595384	1	NaN	
427.8395384	92	8	1	1	39.91875081	60.08124919					-427.8395384	1	NaN	
422.7195384	92	8	1	1	39.91875081	60.08124919					-422.7195384	1	NaN	
417.5995384	92	8	1	1	39.91875081	60.08124919					-417.5995384	1	NaN	
412.4795384	92	8	1	1	39.91875081	60.08124919					-412.4795384	1	NaN	
407.3595384	92	8	1	1	39.91875081	60.08124919					-407.3595384	1	NaN	
402.2395384	92	8	1	1	39.91875081	60.08124919					-402.2395384	1	NaN	
