T	w(AL)	w(MG)	w(SI)	fs	fw(@FCC_A1)	w(AL@FCC_A1)	w(MG@FCC_A1)	w(SI@FCC_A1)	w(AL@LIQUID#1)	w(MG@LIQUID#1)	w(SI@LIQUID#1)	w(AL@LIQUID#2)	w(MG@LIQUID#2)	w(SI@LIQUID#2)	dwdT_L(AL@LIQUID#1)	dwdT_L(MG@LIQUID#1)	dwdT_L(SI@LIQUID#1)	dwdT_L(AL@LIQUID#2)	dwdT_L(MG@LIQUID#2)	dwdT_L(SI@LIQUID#2)	-T	fw(@FCC_A1)_1	-T//fw(@FCC_A1)	
882.5813714	93	1	6	0.2200575755	0.05524000261	98.87929736	0.2522685325	0.8684341101	91.31864078	1.213452633	7.467906584				0	0	0				-882.5813714	0.05524000261	-870.849004933273	
880.0213714	93	1	6	0.2610165782	0.05243543469	98.82895096	0.2571415491	0.9139074899	90.90304241	1.266372063	7.83058553				0	0	0				-880.0213714	0.05243543469	-961.626111349009	
877.4613714	93	1	6	0.297943732	0.04989053761	98.77885715	0.2615967381	0.9595461091	90.48948104	1.319133113	8.191385844				0	0	0				-877.4613714	0.04989053761	-1057.16142658293	
874.9013714	93	1	6	0.3313971946	0.04757137036	98.72899332	0.2656519384	1.005354738	90.07793857	1.371751792	8.550309642				0	0	0				-874.9013714	0.04757137036	-1157.49675836176	
872.3413714	93	1	6	0.3618377462	0.04544967227	98.67933788	0.2693239269	1.051338195	89.66839417	1.424242455	8.907363374				0	0	0				-872.3413714	0.04544967227	-1262.68818424018	
869.7813714	93	1	6	0.3896490102	0.04350172062	98.62987013	0.2726285361	1.097501335	89.2608246	1.476618067	9.262557328				0	0	0				-869.7813714	0.04350172062	-1372.79503107701	
867.2213714	93	1	6	0.4151528551	0.04170745336	98.58057021	0.2755807528	1.143849033	88.85520439	1.528890418	9.61590519				0	0	0				-867.2213714	0.04170745336	-1487.87979458089	
864.6613714	93	1	6	0.4386212626	0.04004978795	98.53141902	0.2781948026	1.190386177	88.45150604	1.581070302	9.96742366				0	0	0				-864.6613714	0.04004978795	-1608.00809013628	
862.1013714	93	1	6	0.4602855711	0.03851408696	98.48239812	0.2804842216	1.237117662	88.04970022	1.633167668	10.31713211				0	0	0				-862.1013714	0.03851408696	-1733.24859920555	
859.5413714	93	1	6	0.4803437451	0.03708773481	98.4334897	0.2824619189	1.284048383	87.64975598	1.685191737	10.66505228				0	0	0				-859.5413714	0.03708773481	-1863.67304759782	
856.9813714	93	1	6	0.4989661444	0.03575979961	98.38467653	0.2841402305	1.331183237	87.25164087	1.737151113	11.01120801				0	0	0				-856.9813714	0.03575979961	-1999.35618721379	
854.4213714	93	1	6	0.5163001419	0.03452076074	98.33594192	0.2855309663	1.378527114	86.85532112	1.789053866	11.35562501				0	0	0				-854.4213714	0.03452076074	-2140.37579118563	
851.8613714	93	1	6	0.5324738481	0.03336228775	98.28726965	0.286645452	1.426084901	86.46076177	1.840907606	11.69833062				0	0	0				-851.8613714	0.03336228775	-2286.81266669526	
849.3013714	93	1	6	0.5475991368	0.03227705962	98.23864395	0.2874945655	1.473861481	86.06792682	1.892719547	12.03935363				0	0	0				-849.3013714	0.03227705962	-2438.75076550284	
846.7413714	93	1	6	0.5617741209	0.03125861611	98.1900495	0.2880887698	1.521861731	85.67677932	1.944496561	12.37872412				0	0	0				-846.7413714	0.03125861611	-2596.27720474618	
844.1813714	93	1	6	0.5750851901	0.03030123459	98.14147133	0.2884381416	1.570090527	85.28728151	1.996245223	12.71647327				0	0	0				-844.1813714	0.03030123459	-2759.48229468959	
841.6213714	93	1	6	0.5876086987	0.02939982751	98.09289486	0.2885523978	1.618552741	84.89939489	2.047971851	13.05263326				0	0	0				-841.6213714	0.02939982751	-2928.45977718008	
839.0613714	93	1	6	0.5994123716	0.0285498566	98.04430584	0.2884409189	1.667253245	84.51308035	2.099682539	13.38723711				0	0	0				-839.0613714	0.0285498566	-3103.30687803222	
836.5013714	93	1	6	0.6105564805	0.02774726056	97.99569032	0.2881127698	1.716196912	84.12829821	2.151383188	13.7203186				0	0	0				-836.5013714	0.02774726056	-3284.12453326594	
833.9413714	93	1	6	0.6210948348	0.02698839401	97.94703466	0.2875767192	1.765388619	83.74500833	2.203079532	14.05191214				0	0	0				-833.9413714	0.02698839401	-3471.01748563148	
831.3813714	93	1	6	0.6310756185	0.02626997549	97.8983255	0.2868412571	1.814833247	83.36317016	2.25477716	14.38205268				0	0	0				-831.3813714	0.02626997549	-3664.09452010833	
828.8213714	93	1	6	0.6405421014	0.0255890432	97.8495497	0.2859146102	1.864535688	82.9827428	2.306481534	14.71077567				0	0	0				-828.8213714	0.0255890432	-3865.19719454858	
826.2613714	93	1	6	0.6495334258	0.02494345234	97.80069323	0.2848048288	1.914501938	82.60367836	2.358199125	15.03812252				0	0	0				-826.2613714	0.02494345234	-4069.14091576738	
823.7013714	93	1	6	0.6580844109	0.0243292311	97.75174582	0.2835195315	1.964734644	82.22594896	2.409933138	15.3641179				0	0	0				-823.7013714	0.0243292311	-4280.00358520768	
821.1413714	93	1	6	0.6662270549	0.02374562745	97.70269381	0.2820662872	2.015239903	81.8495061	2.461689694	15.68880421				0	0	0				-821.1413714	0.02374562745	-4500.45661195147	
818.5813714	93	1	6	0.6739902317	0.02319017784	97.65352493	0.2804524031	2.066022663	81.47430797	2.513473913	16.01221812				0	0	0				-818.5813714	0.02319017784	-4726.25449642395	
816.0213714	93	1	6	0.6814001899	0.02266104119	97.60422713	0.2786849834	2.11708789	81.10031265	2.565290858	16.3343965				0	0	0				-816.0213714	0.02266104119	-4958.98503833713	
813.4613714	93	1	6	0.6884808431	0.02215653531	97.55478849	0.2767709398	2.16844057	80.7274781	2.617145546	16.65537635				0	0	0				-813.4613714	0.02215653531	-5198.80177635019	
810.9013714	93	1	6	0.6952540217	0.02167511807	97.50519728	0.2747169995	2.220085719	80.35576222	2.669042959	16.97519482				0	0	0				-810.9013714	0.02167511807	-5445.85652067392	
808.3413714	93	1	6	0.7017396934	0.02121537339	97.45544191	0.272529713	2.272028378	79.98512285	2.72098805	17.2938891				0	0	0				-808.3413714	0.02121537339	-5700.31009271304	
805.7813714	93	1	6	0.7079561564	0.0207759988	97.40551092	0.2702154619	2.324273621	79.61551777	2.772985753	17.61149647				0	0	0				-805.7813714	0.0207759988	-5962.33144555116	
803.2213714	93	1	6	0.7139202087	0.02035579428	97.35539298	0.267780465	2.376826554	79.24690474	2.82504099	17.92805427				0	0	0				-803.2213714	0.02035579428	-6232.09858211471	
800.6613714	93	1	6	0.7196472981	0.01995365257	97.30507689	0.2652307852	2.429692321	78.8792415	2.877158677	18.24359982				0	0	0				-800.6613714	0.01995365257	-6509.79907288145	
798.1013714	93	1	6	0.7251516541	0.01956855039	97.25455156	0.2625723343	2.482876103	78.51248576	2.929343728	18.55817051				0	0	0				-798.1013714	0.01956855039	-6795.63095205982	
795.5413714	93	1	6	0.7304464048	0.0191995408	97.20380599	0.2598108793	2.536383126	78.14659525	2.981601066	18.87180368				0	0	0				-795.5413714	0.0191995408	-7089.80380586985	
792.9813714	93	1	6	0.7355436809	0.01884574627	97.1528293	0.2569520465	2.590218657	77.78152766	3.033935626	19.18453671				0	0	0				-792.9813714	0.01884574627	-7392.53943046978	
790.4213714	93	1	6	0.7404547077	0.01850635256	97.10161066	0.2540013263	2.644388012	77.41724068	3.08635236	19.49640696				0	0	0				-790.4213714	0.01850635256	-7704.07305649318	
787.8613714	93	1	6	0.7451898882	0.0181806032	97.05013936	0.2509640774	2.698896559	77.05369199	3.138856244	19.80745177				0	0	0				-787.8613714	0.0181806032	-8024.6547282957	
785.3013714	93	1	6	0.7497588759	0.01786779459	96.99840475	0.2478455308	2.753749715	76.69083924	3.191452282	20.11770848				0	0	0				-785.3013714	0.01786779459	-8354.55060181821	
782.7413714	93	1	6	0.754170641	0.01756727155	96.94639625	0.2446507927	2.808952956	76.32864005	3.244145513	20.42721444				0	0	0				-782.7413714	0.01756727155	-8694.04420389272	
780.1813714	93	1	6	0.7584335297	0.01727842334	96.89410334	0.2413848486	2.864511816	75.96705201	3.296941013	20.73600697				0	0	0				-780.1813714	0.01727842334	-9043.43802607172	
777.6213714	93	1	6	0.7625553168	0.01700068005	96.84151554	0.2380525658	2.92043189	75.60603266	3.349843905	21.04412344				0	0	0				-777.6213714	0.01700068005	-9403.05588724376	
775.0613714	93	1	6	0.7665432539	0.01673350939	96.78862247	0.2346586963	2.976718838	75.24553946	3.402859359	21.35160119				0	0	0				-775.0613714	0.01673350939	-9773.24420324882	
772.5013714	93	1	6	0.7704041127	0.0164764137	96.73541373	0.2312078797	3.033378388	74.88552979	3.4559926	21.65847761				0	0	0				-772.5013714	0.0164764137	-10154.3744427132	
769.9413714	93	1	6	0.7741442232	0.01622892733	96.68187902	0.2277046449	3.09041634	74.52596095	3.509248912	21.96479014				0	0	0				-769.9413714	0.01622892733	-10546.8461369667	
767.3813714	93	1	6	0.7777695098	0.01599061421	96.62800802	0.224153413	3.147838566	74.16679011	3.562633647	22.27057624				0	0	0				-767.3813714	0.01599061421	-10951.0890959036	
764.8213714	93	1	6	0.7812855227	0.01576106566	96.57379048	0.220558499	3.205651017	73.8079743	3.616152225	22.57587347				0	0	0				-764.8213714	0.01576106566	-11367.5658629278	
762.2613714	93	1	6	0.7846974672	0.01553989836	96.51921616	0.2169241136	3.263859724	73.44947039	3.669810142	22.88071947				0	0	0				-762.2613714	0.01553989836	-11796.7766256204	
759.7013714	93	1	6	0.7880102298	0.01532675259	96.46427483	0.213254365	3.322470802	73.09123507	3.723612976	23.18515195				0	0	0				-759.7013714	0.01532675259	-12239.2621371285	
757.1413714	93	1	6	0.7912284026	0.01512129051	96.40895628	0.2095532606	3.381490456	72.73322481	3.777566392	23.48920879				0	0	0				-757.1413714	0.01512129051	-12695.6083969069	
754.5813714	93	1	6	0.7943563047	0.0149231947	96.35325031	0.2058247084	3.44092498	72.37539586	3.831676152	23.79292799				0	0	0				-754.5813714	0.0149231947	-13166.4508633483	
752.0213714	93	1	6	0.7973980026	0.01473216671	96.29714672	0.2020725181	3.500780766	72.01770417	3.885948112	24.09634772				0	0	0				-752.0213714	0.01473216671	-13652.4808779667	
749.4613714	93	1	6	0.8003573284	0.01454792586	96.24063529	0.1983004027	3.561064302	71.66010543	3.940388239	24.39950633				0	0	0				-749.4613714	0.01454792586	-14154.4515531086	
746.9013714	93	1	6	0.8032378963	0.01437020802	96.18370584	0.1945119794	3.621782184	71.30255497	3.995002611	24.70244242				0	0	0				-746.9013714	0.01437020802	-14673.1841183029	
744.3413714	93	1	6	0.8060431182	0.01419876458	96.12634812	0.190710771	3.682941113	70.94500776	4.049797426	25.00519481				0	0	0				-744.3413714	0.01419876458	-15209.5777630072	
741.7813714	93	1	6	0.8087762176	0.01403336147	96.06855189	0.1869002063	3.744547903	70.58741839	4.104779009	25.3078026				0	0	0				-741.7813714	0.01403336147	-15764.6170058145	
739.2213714	93	1	6	0.8114402426	0.01387377825	96.01030689	0.1830836215	3.806609485	70.22974097	4.159953821	25.61030521				0	0	0				-739.2213714	0.01387377825	-16339.3823327739	
736.6613714	93	1	6	0.8140380778	0.01371980729	95.95160282	0.1792642609	3.869132915	69.87192917	4.215328465	25.91274237				0	0	0				-736.6613714	0.01371980729	-16935.0636860461	
734.1013714	93	1	6	0.8165724554	0.01357125303	95.89242935	0.1754452775	3.932125373	69.5139361	4.270909694	26.21515421				0	0	0				-734.1013714	0.01357125303	-17552.9733836413	
731.5413714	93	1	6	0.8190459648	0.01342793127	95.83277609	0.171629734	3.995594173	69.15571433	4.326704423	26.51758125				0	0	0				-731.5413714	0.01342793127	-18194.5625241236	
728.9813714	93	1	6	0.8214610626	0.01328966855	95.77263263	0.1678206033	4.059546768	68.7972158	4.382719734	26.82006447				0	0	0				-728.9813714	0.01328966855	-18861.4379423519	
726.4213714	93	1	6	0.8238200808	0.01315630153	95.71198847	0.1640207692	4.123990756	68.43839179	4.438962889	27.12264532				0	0	0				-726.4213714	0.01315630153	-19555.3854486903	
723.8613714	93	1	6	0.8261252349	0.01302767649	95.65083309	0.1602330269	4.188933887	68.07919285	4.495441338	27.42536581				0	0	0				-723.8613714	0.01302767649	-20278.3967646613	
721.3013714	93	1	6	0.8283786311	0.01290364883	95.58915585	0.1564600839	4.254384066	67.71956877	4.55216273	27.7282685				0	0	0				-721.3013714	0.01290364883	-21032.6952881698	
718.7413714	93	1	6	0.8305822736	0.0127840826	95.52694607	0.1527045601	4.320349366	67.3594685	4.609134926	28.03139658				0	0	0				-718.7413714	0.0127840826	-21820.7733523792	
716.1813714	93	1	6	0.8327380704	0.01266885011	95.46419298	0.1489689883	4.386838031	66.9988401	4.666366008	28.3347939				0	0	0				-716.1813714	0.01266885011	-22645.4326396942	
713.6213714	93	1	6	0.8348478397	0.01255783153	95.4008857	0.1452558154	4.453858488	66.63763066	4.723864296	28.63850505				0	0	0				-713.6213714	0.01255783153	-23509.8338926418	
711.0613714	93	1	6	0.8369133149	0.01245091457	95.33701325	0.1415674021	4.521419351	66.27578625	4.781638356	28.94257539				0	0	0				-711.0613714	0.01245091457	-24417.5542208059	
708.5013714	93	1	6	0.8389361501	0.01234799414	95.27256454	0.1379060237	4.589529433	65.91325184	4.839697018	29.24705114				0	0	0				-708.5013714	0.01234799414	-25372.6633320323	
705.9413714	93	1	6	0.8409179249	0.01224897213	95.20752837	0.1342738705	4.658197758	65.54997121	4.898049389	29.5519794				0	0	0				-705.9413714	0.01224897213	-26379.8002639935	
703.3813714	93	1	6	0.8428601484	0.01215375707	95.14189339	0.1306730485	4.727433564	65.18588689	4.956704871	29.85740824				0	0	0				-703.3813714	0.01215375707	-27444.279297264	
700.8213714	93	1	6	0.8447642639	0.01206226397	95.0756481	0.1271055796	4.797246324	64.82094004	5.015673177	30.16338678				0	0	0				-700.8213714	0.01206226397	-28572.2256635702	
698.2613714	93	1	6	0.8466316523	0.01197441411	95.00878085	0.1235734021	4.867645748	64.45507039	5.074964348	30.46996526				0	0	0				-698.2613714	0.01197441411	-29770.7220764426	
695.7013714	93	1	6	0.8484636362	0.01189013485	94.94127982	0.1200783714	4.938641804	64.08821612	5.134588774	30.77719511				0	0	0				-695.7013714	0.01189013485	-31048.0018907246	
693.1413714	93	1	6	0.8502614828	0.01180935947	94.87313301	0.1166222602	5.010244726	63.72031377	5.194557213	31.08512902				0	0	0				-693.1413714	0.01180935947	-32413.7154633424	
690.5813714	93	1	6	0.8520264077	0.01173202714	94.80432821	0.1132067592	5.082465031	63.35129811	5.254880815	31.39382108				0	0	0				-690.5813714	0.01173202714	-33879.2043132377	
688.0213714	93	1	6	0.8537595772	0.01165808265	94.73485299	0.1098334777	5.155313536	62.98110202	5.315571146	31.70332684				0	0	0				-688.0213714	0.01165808265	-35457.9192265312	
685.4613714	93	1	6	0.8554621119	0.01158747651	94.66469468	0.1065039438	5.228801372	62.60965638	5.376640209	32.01370341				0	0	0				-685.4613714	0.01158747651	-37165.9339827438	
682.9013714	93	1	6	0.8571350887	0.01152016479	94.59384039	0.1032196053	5.302940004	62.23688993	5.438100475	32.3250096				0	0	0				-682.9013714	0.01152016479	-39022.5847706698	
680.3413714	93	1	6	0.8587795435	0.01145610913	94.52227692	0.09998183005	5.377741251	61.86272908	5.499964914	32.63730601				0	0	0				-680.3413714	0.01145610913	-41051.3667865161	
677.7813714	93	1	6	0.8603964741	0.01139527673	94.44999079	0.09679190684	5.453217305	61.4870978	5.562247019	32.95065518				0	0	0				-677.7813714	0.01139527673	-43281.1237748821	
675.2213714	93	1	6	0.8619868415	0.01133764043	94.37696819	0.0936510457	5.52938076	61.10991742	5.624960852	33.26512173				0	0	0				-675.2213714	0.01133764043	-45747.4966319133	
672.6613714	93	1	6	0.8635515729	0.01128317841	94.30319499	0.09056037879	5.60624463	60.73110645	5.688121069	33.58077248				0	0	0				-672.6613714	0.01128317841	-48495.3154667859	
670.1013714	93	1	6	0.8650915633	0.01123187476	94.22865666	0.08752096098	5.683822376	60.35058042	5.751742963	33.89767662				0	0	0				-670.1013714	0.01123187476	-51581.9576899096	
667.5413714	93	1	6	0.8666076773	0.01118371974	94.15333829	0.08453377059	5.762127941	59.96825159	5.815842504	34.2159059				0	0	0				-667.5413714	0.01118371974	-55081.3952111719	
664.9813714	93	1	6	0.8681007514	0.01113870937	94.07722451	0.08159971017	5.841175778	59.58402879	5.880436392	34.53553482				0	0	0				-664.9813714	0.01113870937	-59090.8311271774	
662.4213714	93	1	6	0.8695715954	0.0110968458	94.0002995	0.07871960726	5.920980888	59.19781709	5.9455421	34.85664081				0	0	0				-662.4213714	0.0110968458	-63741.0381585059	
659.8613714	93	1	6	0.8710209944	0.01105813759	93.92254693	0.07589421526	6.001558856	58.80951761	6.011177934	35.17930446				0	0	0				-659.8613714	0.01105813759	-69212.0434489198	
657.3013714	93	1	6	0.87244971	0.01102259994	93.84394989	0.07312421422	6.082925891	58.41902715	6.077363089	35.50360976				0	0	0				-657.3013714	0.01102259994	-75758.8035430575	
654.7413714	93	1	6	0.8738584823	0.01099025502	93.76449091	0.07041021182	6.165098874	58.02623792	6.144117714	35.82964437				0	0	0				-654.7413714	0.01099025502	-83754.9281026801	
652.1813714	93	1	6	0.8752480314	0.01096113231	93.68415185	0.06775274422	6.248095409	57.63103713	6.211462984	36.15749988				0	0	0				-652.1813714	0.01096113231	-93771.2896992722	
649.6213714	93	1	6	0.8766190585	0.01093526902	93.60291385	0.06515227711	6.331933871	57.23330666	6.279421174	36.48727217				0	0	0				-649.6213714	0.01093526902	-107871.045911277	
647.0613714	93	1	6	0.8779722733	0.01091310251	93.52075928	0.0626092106	6.416631511	56.83292852	6.348014461	36.81905702				0	0	0				-647.0613714	0.01091310251	-125755.073236578	
644.5013714	93	1	6	0.8793083383	0.0108940783	93.43766379	0.06012386171	6.502212349	56.42976145	6.417269722	37.15296883				0	0	0				-644.5013714	0.0108940783	-149923.471451738	
641.9413714	93	1	6	0.8806278902	0.01087833716	93.35360796	0.05769649751	6.588695538	56.02367375	6.487212177	37.48911407				0	0	0				-641.9413714	0.01087833716	-188789.395724137	
639.3813714	93	1	6	0.8819315705	0.01086609605	93.26856946	0.05532731213	6.676103227	55.61452116	6.55786944	37.8276094				0	0	0				-639.3813714	0.01086609605	-259872.936766598	
636.8213714	93	1	6	0.8832200095	0.01085744018	93.18252486	0.05301643464	6.764458709	55.20215146	6.629270741	38.1685778				0	0	0				-636.8213714	0.01085744018	-434829.377689453	
634.2613714	93	1	6	0.8844938275	0.01085246678	93.09544954	0.05076393022	6.853786527	54.78640376	6.701447069	38.51214917				0	0	0				-634.2613714	0.01085246678	-1851114.13338085	
631.7013714	93	1	6	0.8857536365	0.01085128616	93.00731762	0.04856980145	6.944112579	54.36710777	6.77443132	38.85846091				0	0	0				-631.7013714	0.01085128616	-4522954.70206091	
629.1413714	93	1	6	0.8870000414	0.01085402302	92.91810176	0.04643398957	7.035464246	53.9440829	6.848258474	39.20765863				0	0	0				-629.1413714	0.01085402302	774980.039471494	
626.5813714	93	1	6	0.8882336417	0.01086081789	92.8277731	0.04435637579	7.127870527	53.51713733	6.922965782	39.55989689				0	0	0				-626.5813714	0.01086081789	321704.318065853	
624.0213714	93	1	6	0.8894550334	0.01087182882	92.73630102	0.04233678265	7.221362202	53.08606692	6.998592979	39.9153401				0	0	0				-624.0213714	0.01087182882	204855.180638916	
621.4613714	93	1	6	0.8906648103	0.01088723337	92.64365303	0.04037497539	7.315971998	52.65065404	7.075182524	40.27416343				0	0	0				-621.4613714	0.01088723337	149576.29816287	
618.9013714	93	1	6	0.8918635662	0.01090723086	92.54979454	0.03847066341	7.411734794	52.21066619	7.152779871	40.63655394				0	0	0				-618.9013714	0.01090723086	116927.029186487	
616.3413714	93	1	6	0.8930518964	0.01093204498	92.45468865	0.03662350165	7.508687843	51.76585446	7.231433773	41.00271177				0	0	0				-616.3413714	0.01093204498	95229.3148300159	
613.7813714	93	1	6	0.8942304005	0.01096192694	92.35829588	0.03483309212	7.606871025	51.31595185	7.311196624	41.37285153				0	0	0				-613.7813714	0.01096192694	79700.2460221764	
611.2213714	93	1	6	0.8953996839	0.01099715896	92.26057388	0.03309898538	7.706327136	50.86067125	7.392124856	41.7472039				0	0	0				-611.2213714	0.01099715896	68001.5172573464	
608.6613714	93	1	6	0.896560361	0.01103805857	92.1614771	0.03142068206	7.807102221	50.39970322	7.474279386	42.1260174				0	0	0				-608.6613714	0.01103805857	58849.4498955087	
606.1013714	93	1	6	0.8977130576	0.0110849835	92.06095641	0.0297976344	7.909245957	49.93271341	7.557726124	42.50956046				0	0	0				-606.1013714	0.0110849835	51479.0017757754	
603.5413714	93	1	6	0.8988584144	0.01113833761	91.95895867	0.02822924779	8.012812083	49.45933963	7.642536571	42.8981238				0	0	0				-603.5413714	0.01113833761	45405.1392210321	
600.9813714	93	1	6	0.89999709	0.0111985779	91.8554262	0.02671488234	8.117858915	48.97918836	7.728788497	43.29202315				0	0	0				-600.9813714	0.0111985779	40305.2313187283	
598.4213714	93	1	6	0.9011297656	0.01126622288	91.75029621	0.02525385444	8.224449932	48.49183084	7.816566734	43.69160243				0	0	0				-598.4213714	0.01126622288	35956.2208663952	
595.8613714	93	1	6	0.9022571491	0.01134186269	91.6435001	0.0238454383	8.332654466	47.99679841	7.9059641	44.09723749				0	0	0				-595.8613714	0.01134186269	32198.9109736821	
593.3013714	93	1	6	0.9033799804	0.01142617139	91.53496262	0.02248886751	8.44254851	47.49357708	7.997082486	44.50934044				0	0	0				-593.3013714	0.01142617139	28916.636052059	
590.7413714	93	1	6	0.9044990383	0.01151992192	91.42460099	0.02118333649	8.554215678	46.9816011	8.090034135	44.92836477				0	0	0				-590.7413714	0.01151992192	26021.9690658698	
588.1813714	93	1	6	0.9056151468	0.01162400448	91.31232366	0.01992800201	8.667748335	46.46024535	8.184943156	45.35481149				0	0	0				-588.1813714	0.01162400448	23448.1124872239	
585.6213714	93	1	6	0.9067291846	0.01173944944	91.19802905	0.01872198455	8.783248963	45.92881626	8.281947344	45.78923639				0	0	0				-585.6213714	0.01173944944	21143.1681226951	
583.0613714	93	1	6	0.907842095	0.01186745593	91.08160383	0.01756436959	8.900831797	45.38654083	8.381200355	46.23225882				0	0	0				-583.0613714	0.01186745593	19066.2390255315	
580.5013714	93	1	6	0.9089548985	0.01200942789	90.96292098	0.01645420883	9.020624815	44.83255336	8.482874337	46.6845723				0	0	0				-580.5013714	0.01200942789	17184.5826360216	
577.9413714	93	1	6	0.9100687083	0.01216702245	90.84183732	0.01539052123	9.142772163	44.26587921	8.587163202	47.14695759				0	0	0				-577.9413714	0.01216702245	15471.9796308525	
575.3813714	93	1	6	0.9111847487	0.01234220204	90.71819039	0.01437229277	9.26743732	43.68541516	8.694286394	47.62029844				0	0	0				-575.3813714	0.01234220204	13906.5524353144	
572.8213714	93	1	6	0.9123043801	0.01253733913	90.59179515	0.01339848047	9.394806368	43.08990381	8.804494026	48.10560216				0	0	0				-572.8213714	0.01253733913	12470.3038717348	
570.2613714	93	1	6	0.9134291277	0.01275528958	90.46243858	0.01246800747	9.52509341	42.47790377	8.918072555	48.60402367				0	0	0				-570.2613714	0.01275528958	11148.4965516214	
567.7013714	93	1	6	0.9145607224	0.01299958774	90.32987398	0.01157976555	9.658546256	41.84775055	9.035352108	49.11689734				0	0	0				-567.7013714	0.01299958774	9960.61362338977	
565.1413714	93	1	6	0.9157010268	0.01327246256	90.19381266	0.01073262257	9.795454719	41.19744817	9.156742169	49.64580966				0	0	0				-565.1413714	0.01327246256	8859.16713056565	
562.5813714	93	1	6	0.9168523856	0.01358215543	90.0539176	0.009925399513	9.936156996	40.52473522	9.28268622	50.19257856				0	0	0				-562.5813714	0.01358215543	7800.48295742437	
560.0213714	93	1	6	0.9180174797	0.0139342413	89.90978152	0.00915688034	10.0810616	39.82686817	9.413731738	50.7594001				0	0	0				-560.0213714	0.0139342413	6842.91890810469	
557.4613714	93	1	6	0.9191994912	0.01433719799	89.76091461	0.008425806604	10.23065958	39.10054191	9.550538453	51.34891963				0	0	0				-557.4613714	0.01433719799	5958.87001492134	
554.9013714	93	1	6	0.9204022747	0.01480232387	89.60671646	0.007730865956	10.38555267	38.34171163	9.693913255	51.96437512				0	0	0				-554.9013714	0.01480232387	5143.60536890311	
552.3413714	93	1	6	0.9216305649	0.01534425696	89.44643884	0.007070679457	10.54649048	37.54532045	9.844869335	52.60981021				0	0	0				-552.3413714	0.01534425696	4391.78747263928	
549.7813714	93	1	6	0.9228903677	0.01598431748	89.27912979	0.006443776056	10.71442643	36.70498927	10.00467342	53.29033731				0	0	0				-549.7813714	0.01598431748	4377.73769362352	
548.5013714	93	1	6	0.9235334457	0.008292164832	89.19246176	0.006142304075	10.80139593	36.26613356	10.08826953	53.64559691				0	0	0				-548.5013714	0.008292164832	6231.01009744722	
547.2213714	93	1	6	0.9241874256	0.008503553306	89.10354371	0.005848547221	10.89060774	35.81305644	10.17470867	54.01223489				0	0	0				-547.2213714	0.008503553306	5784.39855611906	
