T	w(AL)	w(MG)	w(SI)	fs	fw(@FCC_A1)	w(AL@FCC_A1)	w(MG@FCC_A1)	w(SI@FCC_A1)	w(AL@LIQUID)	w(MG@LIQUID)	w(SI@LIQUID)	dwdT_L(AL@LIQUID)	dwdT_L(MG@LIQUID)	dwdT_L(SI@LIQUID)	-T	fw(@FCC_A1)_1	-T//fw(@FCC_A1)	
K	%	%	%	mole/mole	kg/kg	%	%	%	%	%	%	SI	SI	SI				
892.5363309	92	4	4	0	0	98.6222733	1.006496975	0.3712297252	92	4	4	0.002051081411	-0.0009271473632	-0.001123934048	-892.5363309	0	16.0727452939416	
892.5263309	92	4	4	0.0003092211254	0.0003097884313	98.62202323	1.006656353	0.3713204159	91.99794888	4.000927215	4.001123902	0	0	0	-892.5263309	0.0003097884313	48.4874447566711	
892.5063309	92	4	4	0.0009269363529	0.0006190612668	98.62152319	1.006975003	0.3715018045	91.99384659	4.002781513	4.003371901	0	0	0	-892.5063309	0.0006190612668	64.6948860456316	
892.4663309	92	4	4	0.002160424703	0.001236831896	98.62052335	1.007612075	0.3718645752	91.98564131	4.006490241	4.007868446	0	0	0	-892.4663309	0.001236831896	64.8087404172588	
892.3863309	92	4	4	0.004619696368	0.002468966139	98.61852541	1.008884595	0.3725899943	91.96922826	4.013908026	4.016863717	0	0	0	-892.3863309	0.002468966139	65.0520801742243	
892.2263309	92	4	4	0.009507622943	0.004919238974	98.61453591	1.011423672	0.3740404218	91.93639209	4.028744934	4.034862972	0	0	0	-892.2263309	0.004919238974	65.5914478347887	
891.9063309	92	4	4	0.01915210265	0.009755344342	98.60658315	1.016476864	0.3769399883	91.87068089	4.058420201	4.070898905	0	0	0	-891.9063309	0.009755344342	66.6988203675145	
891.2663309	92	4	4	0.03795286162	0.01920405916	98.59078049	1.026486307	0.382733204	91.73909969	4.117786156	4.143114152	0	0	0	-891.2663309	0.01920405916	68.851246227947	
889.9863309	92	4	4	0.07370782528	0.0372364685	98.55958297	1.046121666	0.3942953614	91.47529789	4.236591196	4.288110914	0	0	0	-889.9863309	0.0372364685	73.3555924304011	
887.4263309	92	4	4	0.1385956891	0.07018770666	98.49879038	1.083891131	0.4173184882	90.94512323	4.474575606	4.580301169	0	0	0	-887.4263309	0.07018770666	-787.134887855835	
884.8663309	92	4	4	0.195740422	0.06647605762	98.44003422	1.119792089	0.4401736885	90.41141234	4.713468977	4.875118679	0	0	0	-884.8663309	0.06647605762	-730.904551487496	
882.3063309	92	4	4	0.2464125378	0.0631422727	98.38326839	1.153872151	0.4628594602	89.87412595	4.953378354	5.172495694	0	0	0	-882.3063309	0.0631422727	-811.248383717091	
879.7463309	92	4	4	0.2916230105	0.06013190716	98.32844879	1.186176135	0.4853750779	89.33322622	5.194400464	5.472373312	0	0	0	-879.7463309	0.06013190716	-895.930339832779	
877.1863309	92	4	4	0.3321857662	0.05740050057	98.27553287	1.216746799	0.5077203269	88.78867602	5.436623444	5.774700531	0	0	0	-877.1863309	0.05740050057	-984.956495813847	
874.6263309	92	4	4	0.3687629785	0.05491128518	98.22447951	1.245625028	0.5298954641	88.24043968	5.680127639	6.079432685	0	0	0	-874.6263309	0.05491128518	-1078.32730285475	
872.0663309	92	4	4	0.4018985442	0.05263365902	98.17524868	1.272850213	0.5519011036	87.68848292	5.924986562	6.386530523	0	0	0	-872.0663309	0.05263365902	-1176.04774639445	
869.5063309	92	4	4	0.432043116	0.05054193067	98.12780135	1.298460512	0.5737381353	87.13277303	6.171267611	6.695959354	0	0	0	-869.5063309	0.05054193067	-1278.11473976968	
866.9463309	92	4	4	0.459573073	0.04861437033	98.08209927	1.322493078	0.5954076562	86.57327905	6.419032647	7.007688299	0	0	0	-866.9463309	0.04861437033	-1384.51906569169	
864.3863309	92	4	4	0.4848050703	0.0468324734	98.03810485	1.344984241	0.6169109095	86.0099719	6.66833847	7.321689634	0	0	0	-864.3863309	0.0468324734	-1495.2439081062	
861.8263309	92	4	4	0.5080073174	0.04518038067	97.9957811	1.365969665	0.6382492328	85.44282459	6.919237192	7.637938215	0	0	0	-861.8263309	0.04518038067	-1610.26412389134	
859.2663309	92	4	4	0.5294084099	0.0436444211	97.95509151	1.385484479	0.6594240106	84.8718125	7.171776543	7.956410957	0	0	0	-859.2663309	0.0436444211	-1729.54514777141	
856.7063309	92	4	4	0.5492043098	0.04221274475	97.91599998	1.403563386	0.6804366328	84.29691352	7.426000113	8.277086368	0	0	0	-856.7063309	0.04221274475	-1853.04181979308	
854.1463309	92	4	4	0.5675639088	0.04087502818	97.87847079	1.420240753	0.7012884561	83.71810834	7.681947542	8.599944116	0	0	0	-854.1463309	0.04087502818	-1980.69728663827	
851.5863309	92	4	4	0.5846334981	0.03962223453	97.84246854	1.435550695	0.7219807692	83.13538069	7.939654664	8.924964646	0	0	0	-851.5863309	0.03962223453	-2112.44173687058	
849.0263309	92	4	4	0.6005403876	0.03844641788	97.80795811	1.449527133	0.7425147599	82.54871758	8.199153614	9.252128803	0	0	0	-849.0263309	0.03844641788	-2248.19143711363	
846.4663309	92	4	4	0.6153958544	0.03734056213	97.77490467	1.462203849	0.7628914845	81.95810959	8.460472906	9.581417503	0	0	0	-846.4663309	0.03734056213	-2387.84767327547	
843.9063309	92	4	4	0.6292975632	0.03629844776	97.74327363	1.473614534	0.7831118389	81.36355112	8.723637477	9.912811408	0	0	0	-843.9063309	0.03629844776	-2531.29580762404	
