T	w(AL)	w(MG)	w(SI)	fs	fw(@FCC_A1)	w(AL@FCC_A1)	w(MG@FCC_A1)	w(SI@FCC_A1)	w(AL@LIQUID#1)	w(MG@LIQUID#1)	w(SI@LIQUID#1)	w(AL@LIQUID#2)	w(MG@LIQUID#2)	w(SI@LIQUID#2)	dwdT_L(AL@LIQUID#1)	dwdT_L(MG@LIQUID#1)	dwdT_L(SI@LIQUID#1)	dwdT_L(AL@LIQUID#2)	dwdT_L(MG@LIQUID#2)	dwdT_L(SI@LIQUID#2)	-T	fw(@FCC_A1)_1	-T//fw(@FCC_A1)	
K	%	%	%	mole/mole	kg/kg	%	%	%	%	%	%	%	%	%	SI	SI	SI	SI	SI	SI				
592.3320389	89	1	10	0.8205592439	0.009714919331	90.96181705	0.01541370213	9.022769244	52.84213952	4.836599701	42.32126078				0	0	0				-592.3320389	0.009714919331	242151.997994061	
589.7720389	89	1	10	0.8223184043	0.009727483015	90.85037509	0.01458183518	9.135043075	52.4687834	4.883966523	42.64725008				0	0	0				-589.7720389	0.009727483015	185256.424766244	
587.2120389	89	1	10	0.8240632031	0.009743287712	90.73762491	0.01378128662	9.248593806	52.09225064	4.931884972	42.97586439				0	0	0				-587.2120389	0.009743287712	149092.804920122	
584.6520389	89	1	10	0.8257943235	0.009762470243	90.62353329	0.01301153172	9.36345518	51.712382	4.980378678	43.30723932				0	0	0				-584.6520389	0.009762470243	123958.379136854	
582.0920389	89	1	10	0.8275124517	0.009785182471	90.508065	0.01227202667	9.479662972	51.3290082	5.029472811	43.64151898				0	0	0				-582.0920389	0.009785182471	105416.924738813	
579.5320389	89	1	10	0.8292182791	0.009811593032	90.39118259	0.01156220974	9.597255195	50.94194893	5.079194233	43.97885684				0	0	0				-579.5320389	0.009811593032	91140.7851196346	
576.9720389	89	1	10	0.8309125042	0.009841889336	90.27284618	0.01088150249	9.716272322	50.55101174	5.129571657	44.3194166				0	0	0				-576.9720389	0.009841889336	79787.2665281533	
574.4120389	89	1	10	0.8325958354	0.00987627988	90.15301315	0.01022931093	9.83675754	50.15599086	5.180635833	44.66337331				0	0	0				-574.4120389	0.00987627988	70526.031370747	
571.8520389	89	1	10	0.8342689935	0.009914996945	90.03163793	0.009605026744	9.958757044	49.75666579	5.23241976	45.01091445				0	0	0				-571.8520389	0.009914996945	62815.390379935	
569.2920389	89	1	10	0.8359327146	0.009958299747	89.90867161	0.009008028435	10.08232036	49.35279974	5.284958915	45.36224135				0	0	0				-569.2920389	0.009958299747	56286.6473434339	
566.7320389	89	1	10	0.8375877538	0.01000647813	89.78406158	0.008437682562	10.20750073	48.94413783	5.338291533	45.71757064				0	0	0				-566.7320389	0.01000647813	50680.0397382192	
564.1720389	89	1	10	0.8392348884	0.01005985691	89.65775111	0.007893344904	10.33435555	48.53040505	5.392458903	46.07713604				0	0	0				-564.1720389	0.01005985691	45807.2123831838	
561.6120389	89	1	10	0.8408749225	0.01011880108	89.52967881	0.00737436165	10.46294683	48.11130393	5.447505731	46.44119034				0	0	0				-561.6120389	0.01011880108	41528.2393304093	
559.0520389	89	1	10	0.8425086916	0.01018372194	89.3997781	0.006880070574	10.59334183	47.68651181	5.503480538	46.81000765				0	0	0				-559.0520389	0.01018372194	37737.0029564634	
556.4920389	89	1	10	0.8441370682	0.01025508454	89.2679765	0.0064098022	10.7256137	47.25567772	5.560436128	47.18388616				0	0	0				-556.4920389	0.01025508454	34351.5446517359	
553.9320389	89	1	10	0.8457609684	0.01033341667	89.13419487	0.005962880954	10.85984225	46.81841876	5.618430124	47.56315112				0	0	0				-553.9320389	0.01033341667	31307.5538271112	
551.3720389	89	1	10	0.847381359	0.01041931991	88.99834648	0.005538626295	10.99611489	46.37431587	5.67752559	47.94815854				0	0	0				-551.3720389	0.01041931991	28553.8219696148	
548.8120389	89	1	10	0.8489992665	0.01051348343	88.8603359	0.005136353827	11.13452774	45.92290892	5.73779173	48.33929935				0	0	0				-548.8120389	0.01051348343	26049.0086924116	
546.2520389	89	1	10	0.8506157877	0.01061670147	88.72005774	0.004755376375	11.27518689	45.46369094	5.79930468	48.73700438				0	0	0				-546.2520389	0.01061670147	23759.2298221216	
543.6920389	89	1	10	0.8522321025	0.01072989661	88.57739503	0.004395005037	11.41820996	44.99610156	5.862148366	49.14175007				0	0	0				-543.6920389	0.01072989661	21656.1178602428	
541.1320389	89	1	10	0.8538494898	0.01085415248	88.43221742	0.004054550179	11.56372803	44.51951937	5.92641537	49.55406526				0	0	0				-541.1320389	0.01085415248	19715.0992958858	
538.5720389	89	1	10	0.8554693491	0.0109907638	88.2843786	0.003733321928	11.71188808	44.03325486	5.992207034	49.97453811				0	0	0				-538.5720389	0.0109907638	17998.1821817996	
536.0120389	89	1	10	0.8570930531	0.01113968511	88.13371589	0.00343063967	11.86285347	43.53645548	6.059671634	50.40387289				0	0	0				-536.0120389	0.01113968511	17457.9455553015	
535.6920389	89	1	10	0.8572959851	0.001408058394	88.1146735	0.003394069586	11.88193243	43.47362212	6.068206647	50.45817123				0	0	0				-535.6920389	0.001408058394	-71.5690025612196	
535.6120389	89	1	10	0.8573467175	0.0003521823419	88.10990541	0.003384970298	11.88670962	43.45788666	6.070344001	50.47176934				0	0	0				-535.6120389	0.0003521823419	-205.730910892402	
535.5720389	89	1	10	0.857372077	0.0001762681817	88.10752029	0.003380427262	11.88909929	43.4500142	6.071413768	50.47857203				0	0	0				-535.5720389	0.0001762681817	-241.666318859345	
535.5520389	89	1	10	0.8578371975	0.003233352518	88.0876163	0.003340007756	11.90904369	43.83573422	5.896124015	50.26814176	12.27586377	17.49492242	70.22921382	0	0	0	0	0	0	-535.5520389	0.003233352518	4844.21556190938	
535.5320389	89	1	10	0.8578612887	0.0001680108808	88.08594862	0.003336795954	11.91071458	43.84163487	5.892227099	50.26613803	12.26805521	17.49523913	70.23670565	0	0	0	0	0	0	-535.5320389	0.0001680108808	252.932656913824	
535.4920389	89	1	10	0.8579094263	0.0003355488294	88.08261319	0.003330379741	11.91405643	43.8534236	5.884439595	50.2621368	12.2524709	17.4958612	70.2516679	0	0	0	0	0	0	-535.4920389	0.0003355488294	239.020311450064	
535.4120389	89	1	10	0.858005487	0.0006695008422	88.07594328	0.003317581246	11.92073914	43.87690207	5.86891133	50.2541866	12.22140904	17.49707083	70.28152013	0	0	0	0	0	0	-535.4120389	0.0006695008422	239.129887280235	
535.2520389	89	1	10	0.8581975418	0.00134099574	88.0626071	0.003292119357	11.93410078	43.92346819	5.838039634	50.23849218	12.15970683	17.49935412	70.34093905	0	0	0	0	0	0	-535.2520389	0.00134099574	238.856648618568	
534.9320389	89	1	10	0.8585800239	0.00267425774	88.03595079	0.003241732792	11.96080747	44.01506233	5.777024085	50.20791359	12.03796322	17.50338661	70.45865017	0	0	0	0	0	0	-534.9320389	0.00267425774	240.711470336671	
534.2920389	89	1	10	0.8593385336	0.005317829474	87.98270054	0.003143075885	12.01415638	44.1923103	5.657811546	50.14987816	11.80088649	17.50940476	70.68970875	0	0	0	0	0	0	-534.2920389	0.005317829474	243.505761480556	
533.0120389	89	1	10	0.860830239	0.01051524909	87.87644167	0.00295397678	12.12060435	44.52459172	5.429978838	50.04542944	11.35068372	17.5139021	71.13541418	0	0	0	0	0	0	-533.0120389	0.01051524909	248.999544396554	
530.4520389	89	1	10	0.8637195457	0.02058308233	87.6648336	0.002606720321	12.33255968	45.11085304	5.011998327	49.87714863	10.53453056	17.49713293	71.96833651	0	0	0	0	0	0	-530.4520389	0.02058308233	-5666.17962896409	
527.8920389	89	1	10	0.8664838536	0.02010783858	87.45433508	0.002297293108	12.54336763	45.60881105	4.637041706	49.75414725	9.812982565	17.45266877	72.73434867	0	0	0	0	0	0	-527.8920389	0.02010783858	-5625.81772887684	
525.3320389	89	1	10	0.8691333499	0.01966994246	87.24482687	0.002021906901	12.75315122	46.03337374	4.298334093	49.66829217	9.169560617	17.38658593	73.44385345	0	0	0	0	0	0	-525.3320389	0.01966994246	-6099.92457636127	
522.7720389	89	1	10	0.8716771407	0.0192657847	87.03619569	0.001777117931	12.96202719	46.39588684	3.990643042	49.61347012	8.59167876	17.30342115	74.10490009	0	0	0	0	0	0	-522.7720389	0.0192657847	-6610.26754023794	
520.2120389	89	1	10	0.8741234258	0.01889287995	86.82833363	0.001559799497	13.17010657	46.7052096	3.709825209	49.58496519	8.069486893	17.20663899	74.72387412	0	0	0	0	0	0	-520.2120389	0.01889287995	-6612.06944395251	
518.9320389	89	1	10	0.8753102635	0.009342974253	86.72465873	0.001460544945	13.27388073	46.84218799	3.578422419	49.57938959	7.826758974	17.154006	75.01923502	0	0	0	0	0	0	-518.9320389	0.009342974253	-15424.2603102495	
517.6520389	89	1	10	0.8764754532	0.009260690906	86.62113785	0.00136711611	13.37749503	46.96840498	3.45253272	49.5790623	7.595134866	17.09892961	75.30593552	0	0	0	0	0	0	-517.6520389	0.009260690906	-15288.1496296784	
517.0120389	89	1	10	0.8770496845	0.004606484288	86.56943132	0.001322487931	13.4292462	47.02769246	3.391551984	49.58075556	7.483248594	17.07055394	75.44619747	0	0	0	0	0	0	-517.0120389	0.004606484288	-32636.5757088299	
516.3720389	89	1	10	0.8776188724	0.00458695598	86.51775882	0.00127920006	13.48096198	47.08453846	3.331829398	49.58363214	7.373861484	17.04165865	75.58447986	0	0	0	0	0	0	-516.3720389	0.00458695598	-32498.0859266216	
516.0520389	89	1	10	0.8779014629	0.002287836243	86.49193484	0.001258047217	13.50680711	47.11206959	3.302428427	49.58550199	7.32007898	17.02702463	75.65289639	0	0	0	0	0	0	-516.0520389	0.002287836243	-67118.8869073891	
515.7320389	89	1	10	0.8781828223	0.002283078409	86.46611882	0.001237215744	13.53264397	47.13901825	3.273328438	49.58765331	7.26689037	17.01227072	75.72083891	0	0	0	0	0	0	-515.7320389	0.002283078409	-66980.669962681	
515.5720389	89	1	10	0.8783226796	0.001134268267	86.45321373	0.00122691913	13.54555935	47.15227678	3.258889978	49.58883324	7.240515943	17.00484971	75.75463435	0	0	0	0	0	0	-515.5720389	0.001134268267	79738.6639064222	
515.4120389	89	1	10	0.8784623584	0.001136278345	86.44031054	0.001216701187	13.55847276	47.16539317	3.244525119	49.59008171	7.214286091	16.99739997	75.78831394	0	0	0	0	0	0	-515.4120389	0.001136278345	79881.8082367929	
515.3320389	89	1	10	0.8785320987	0.0005677118683	86.43385967	0.001211621555	13.5649287	47.17189844	3.237370141	49.59073141	7.201224907	16.99366451	75.80511059	0	0	0	0	0	0	-515.3320389	0.0005677118683	-140.941791972326	
515.2920389	89	1	10	0.8785669597	0.000284144628	86.43063467	0.001209089078	13.56815624	47.17513783	3.233799487	49.59106268	7.194707795	16.9917941	75.81349811	0	0	0	0	0	0	-515.2920389	0.000284144628	342317.193421957	
515.2520389	89	1	10	0.8786018116	0.0002842615269	86.42740952	0.001206561421	13.57138392	47.17836843	3.230233378	49.59139819	7.188199639	16.98992192	75.82187844	0	0	0	0	0	0	-515.2520389	0.0002842615269	342457.618577023	
515.2320389	89	1	10	0.8786192281	0.0001420415644	86.42579688	0.001205299395	13.57299782	47.17998045	3.228452027	49.59156753	7.184948893	16.98898517	75.82606593	0	0	0	0	0	0	-515.2320389	0.0001420415644	214787.89961067	
515.2120389	89	1	10	0.8786366452	0.0001421347406	86.42418438	0.001204038596	13.57461158	47.18159027	3.226671807	49.59173792	7.181700379	16.98804799	75.83025163	0	0	0	0	0	0	-515.2120389	0.0001421347406	214928.915553501	
515.2020389	89	1	10	0.8786453505	7.102968829E-05	86.42337808	0.001203408641	13.57541852	47.18239437	3.225782123	49.59182351	7.180076952	16.98757923	75.83234382	0	0	0	0	0	0	-515.2020389	7.102968829E-05	258798.115346131	
515.1920389	89	1	10	0.8786540569	7.106834948E-05	86.42257184	0.001202778998	13.57622538	47.18319791	3.224892721	49.59190937	7.178454083	16.98711037	75.83443555	0	0	0	0	0	0	-515.1920389	7.106834948E-05	258610.461215958	
515.1520389	89	1	10	0.8786888685	0.000284257717	86.41934708	0.00120026354	13.57945265	47.18640578	3.221338339	49.59225588	7.171967819	16.98523409	75.84279809	0	0	0	0	0	0	-515.1520389	0.000284257717	-799.096906806616	
515.1320389	89	1	10	0.8787062564	0.0001419772524	86.41773482	0.001199007683	13.58106617	47.18800588	3.219563088	49.59243103	7.168727776	16.98429546	75.84697677	0	0	0	0	0	0	-515.1320389	0.0001419772524	460554.814079562	
515.0920389	89	1	10	0.8787410436	0.0002841273995	86.41451011	0.0011964992	13.58429339	47.19120339	3.216014234	49.59278238	7.162255862	16.98241573	75.85532841	0	0	0	0	0	0	-515.0920389	0.0002841273995	281.620157993257	
515.0120389	89	1	10	0.8788105403	0.0005677407514	86.40806085	0.001191496977	13.59074765	47.19756862	3.208931721	49.59349966	7.149337062	16.97865222	75.87201072	0	0	0	0	0	0	-515.0120389	0.0005677407514	282.341755472563	
514.8520389	89	1	10	0.8789492392	0.001133360776	86.3951642	0.001181550121	13.60365425	47.21019516	3.194820511	49.59498433	7.123604963	16.97110459	75.90529044	0	0	0	0	0	0	-514.8520389	0.001133360776	283.31583806214	
514.5320389	89	1	10	0.8792255034	0.002259357728	86.36937631	0.001161884597	13.6294618	47.23503693	3.166811488	49.59815158	7.072557743	16.95592853	75.97151373	0	0	0	0	0	0	-514.5320389	0.002259357728	284.061110291707	
513.8920389	89	1	10	0.8797758469	0.0045144847	86.31782171	0.001123451555	13.68105484	47.28310151	3.111633518	49.60526498	6.972102801	16.92526212	76.10263508	0	0	0	0	0	0	-513.8920389	0.0045144847	285.111151788323	
512.6120389	89	1	10	0.8808635708	0.008963528472	86.21479183	0.001050061876	13.78415811	47.37297255	3.004531021	49.62249643	6.77750971	16.86274776	76.35974253	0	0	0	0	0	0	-512.6120389	0.008963528472	289.763465229052	
510.0520389	89	1	10	0.8829892084	0.01767693037	86.00901098	0.0009163069827	13.99007271	47.52927855	2.802550305	49.66817115	6.411825894	16.73353944	76.85463467	0	0	0	0	0	0	-510.0520389	0.01767693037	-10726.0027080499	
507.4920389	89	1	10	0.8850481654	0.01743113448	85.80352927	0.0007983527747	14.19567238	47.65705615	2.615514076	49.72742977	6.074485142	16.5996649	77.32584996	0	0	0	0	0	0	-507.4920389	0.01743113448	-10869.3825225463	
504.9320389	89	1	10	0.8870447492	0.01720435456	85.59826364	0.0006944828226	14.40104187	47.75913685	2.441997219	49.79886593	5.762374805	16.46203951	77.77558568	0	0	0	0	0	0	-504.9320389	0.01720435456	-11839.1970360285	
502.3720389	89	1	10	0.8889831694	0.01699694739	85.39313354	0.0006031506075	14.60626331	47.83795207	2.280762901	49.88128503	5.472836	16.32141754	78.20574646	0	0	0	0	0	0	-502.3720389	0.01699694739	-12054.059118022	
501.0920389	89	1	10	0.8899302091	0.008447985505	85.2905946	0.0005617455557	14.70884365	47.869304	2.204408387	49.92628762	5.335803395	16.25018249	78.41401412	0	0	0	0	0	0	-501.0920389	0.008447985505	-28657.5160999217	
499.8120389	89	1	10	0.8908641695	0.008403549845	85.18806092	0.0005229643643	14.81141612	47.89560457	2.130730222	49.97366521	5.20358112	16.17842396	78.61799492	0	0	0	0	0	0	-499.8120389	0.008403549845	-28506.6214917224	
499.1720389	89	1	10	0.8913259867	0.004190650207	85.13679296	0.0005045098609	14.86270253	47.90693048	2.094858457	49.99821106	5.139198687	16.14236794	78.71843338	0	0	0	0	0	0	-499.1720389	0.004190650207	-59150.4230054661	
498.5320389	89	1	10	0.8917847122	0.004179857911	85.08552279	0.0004866549212	14.91399055	47.91707534	2.059613173	50.02331149	5.075930647	16.10620386	78.81786549	0	0	0	0	0	0	-498.5320389	0.004179857911	-58998.061235565	
498.2120389	89	1	10	0.8920128321	0.002087355381	85.05988622	0.000477946697	14.93963584	47.92171245	2.0422213	50.03606625	5.044706338	16.08808331	78.86721035	0	0	0	0	0	0	-498.2120389	0.002087355381	-152.604522527809	
498.0520389	89	1	10	0.8921263374	0.001037781404	85.04706801	0.0004736464724	14.95245835	47.92392421	2.033582304	50.04249349	5.029194533	16.07901402	78.89179145	0	0	0	0	0	0	-498.0520389	0.001037781404	-153.838051019786	
497.9720389	89	1	10	0.8921830755	0.0005200700741	85.04065865	0.000471509697	14.95886984	47.92500327	2.029276971	50.04571976	5.021463771	16.07447707	78.90405916	0	0	0	0	0	0	-497.9720389	0.0005200700741	126099.4903057	
497.8920389	89	1	10	0.892239797	0.0005207052741	85.03424923	0.0004693817749	14.96528139	47.92606457	2.02498104	50.04895439	5.013749685	16.06993861	78.9163117	0	0	0	0	0	0	-497.8920389	0.0005207052741	126252.85817197	
497.8520389	89	1	10	0.8922681387	0.0002602440595	85.0310448	0.00046832114	14.96848687	47.92658859	2.022836595	50.05057481	5.009898849	16.06766883	78.92243232	0	0	0	0	0	0	-497.8520389	0.0002602440595	-153.659903645089	
497.8320389	89	1	10	0.8922823062	0.0001301229435	85.02944229	0.0004677916323	14.97008992	47.92684895	2.02176525	50.0513858	5.007974985	16.06653381	78.92549121	0	0	0	0	0	0	-497.8320389	0.0001301229435	-153.730339771608	
497.8220389	89	1	10	0.8922893898	6.507976694E-05	85.02864102	0.0004675270841	14.97089145	47.92697871	2.021229797	50.05179149	5.007013442	16.06596626	78.9270203	0	0	0	0	0	0	-497.8220389	6.507976694E-05	-332.554150579852	
497.7820389	89	1	10	0.8923177246	0.000260503084	85.02543629	0.0004664703386	14.97409724	47.92749416	2.01908981	50.05341603	5.003169506	16.06369616	78.93313434	0	0	0	0	0	0	-497.7820389	0.000260503084	-871.66649923124	
497.7620389	89	1	10	0.8923318784	0.0001300854004	85.023834	0.0004659428257	14.97570006	47.92774972	2.018020905	50.05422937	5.001248878	16.06256116	78.93618996	0	0	0	0	0	0	-497.7620389	0.0001300854004	1760959.64806536	
497.7220389	89	1	10	0.8923601999	0.0002604690087	85.02062929	0.0004648892003	14.97890582	47.92826122	2.015883299	50.05585548	4.997412201	16.0602895	78.94229829	0	0	0	0	0	0	-497.7220389	0.0002604690087	307.036648470784	
497.6420389	89	1	10	0.8924167945	0.00052060228	85.01421933	0.0004627887137	14.98531788	47.92926746	2.011616593	50.05911595	4.989749744	16.05574647	78.95450379	0	0	0	0	0	0	-497.6420389	0.00052060228	307.744827379314	
497.4820389	89	1	10	0.892529806	0.001039805866	85.0013998	0.0004586138883	14.99814159	47.93122737	2.00311106	50.06566157	4.97447405	16.04665608	78.97886987	0	0	0	0	0	0	-497.4820389	0.001039805866	308.46285062001	
497.1620389	89	1	10	0.89275516	0.002075209347	84.97575946	0.0004503677664	15.02379017	47.9349381	1.986210841	50.07885106	4.944118226	16.02845836	79.02742342	0	0	0	0	0	0	-497.1620389	0.002075209347	308.952303087278	
496.5220389	89	1	10	0.893204459	0.004148149856	84.92447513	0.0004342825131	15.07509058	47.94153558	1.952848302	50.10561612	4.884176125	15.9919986	79.12382528	0	0	0	0	0	0	-496.5220389	0.004148149856	309.65570439444	
495.2420389	89	1	10	0.8940951228	0.008257685341	84.82188407	0.0004036832088	15.17771224	47.95150903	1.887832969	50.160658	4.767289569	15.9188405	79.31386993	0	0	0	0	0	0	-495.2420389	0.008257685341	312.866915906915	
492.6820389	89	1	10	0.8958458618	0.01636863903	84.61658404	0.0003483400078	15.38306762	47.95917264	1.764322689	50.27650468	4.544863009	15.77172413	79.68341286	0	0	0	0	0	0	-492.6820389	0.01636863903	-20365.6311715401	
490.1220389	89	1	10	0.8975544375	0.01624089393	84.4110688	0.0003000452586	15.58863116	47.95151175	1.648943429	50.39954482	4.336445586	15.62379916	80.03975526	0	0	0	0	0	0	-490.1220389	0.01624089393	-21364.5883211218	
487.5620389	89	1	10	0.8992233761	0.01612732926	84.20527163	0.0002579728653	15.79447039	47.92966583	1.541081091	50.52925308	4.140830857	15.47533279	80.38383635	0	0	0	0	0	0	-487.5620389	0.01612732926	-24208.3187687017	
485.0020389	89	1	10	0.9008551137	0.01602760713	83.99912723	0.0002213848545	16.00065139	47.89465245	1.440182251	50.66516529	3.95694898	15.32654998	80.71650104	0	0	0	0	0	0	-485.0020389	0.01602760713	-27791.5073789413	
482.4420389	89	1	10	0.9024519137	0.01594120387	83.79257196	0.0001896229327	16.20723842	47.84738375	1.345746403	50.80686985	3.783847441	15.17764039	81.03851217	0	0	0	0	0	0	-482.4420389	0.01594120387	-32425.0437915174	
479.8820389	89	1	10	0.9040158822	0.01586765251	83.58554377	0.0001621007444	16.41429412	47.78868036	1.257319261	50.95400037	3.620675089	15.02876396	81.35056095	0	0	0	0	0	0	-479.8820389	0.01586765251	-38673.7277693322	
477.3220389	89	1	10	0.905548982	0.01580653692	83.3779821	0.0001382968028	16.62187961	47.71928327	1.17448712	51.10622961	3.466668765	14.88005551	81.65327573	0	0	0	0	0	0	-477.3220389	0.01580653692	-47604.4763131936	
474.7620389	89	1	10	0.907053045	0.01575748768	83.16982774	0.0001177480393	16.83005451	47.6398637	1.09687206	51.26326424	3.321142022	14.73162854	81.94722944	0	0	0	0	0	0	-474.7620389	0.01575748768	-61520.3982401284	
472.2020389	89	1	10	0.9085297835	0.01572017843	82.96102281	0.0001000439228	17.03887714	47.55103155	1.024127859	51.42484059	3.183475569	14.58357846	82.23294597	0	0	0	0	0	0	-472.2020389	0.01572017843	-86569.0788289951	
469.6420389	89	1	10	0.9099807999	0.01569432271	82.75151069	8.482110444E-05	17.24840449	47.45334258	0.9559364818	51.59072094	3.053109132	14.4359852	82.51090567	0	0	0	0	0	0	-469.6420389	0.01569432271	-147338.657703301	
467.0820389	89	1	10	0.9114075957	0.01567967107	82.54123588	7.175854568E-05	17.45869236	47.34730457	0.8920050531	51.76069038	2.929534488	14.2889155	82.78155001	0	0	0	0	0	0	-467.0820389	0.01567967107	-594119.368141573	
464.5220389	89	1	10	0.9128115796	0.01567600848	82.33014406	6.057309212E-05	17.66979536	47.23338261	0.8320632347	51.93455415	2.812289475	14.14242482	83.04528571	0	0	0	0	0	0	-464.5220389	0.01567600848	-1811448.58481161	
461.9620389	89	1	10	0.9141940749	0.01568315204	82.11818194	5.101545628E-05	17.88176705	47.11200371	0.7758609453	52.11213535	2.700952821	13.99655889	83.30248829	0	0	0	0	0	0	-461.9620389	0.01568315204	296921.048241639	
459.4020389	89	1	10	0.9155563257	0.01570094861	81.90529725	4.286657693E-05	18.09465988	46.98356072	0.723166369	52.29327291	2.595139668	13.85135513	83.5535052	0	0	0	0	0	0	-459.4020389	0.01570094861	123217.3251148	
456.8420389	89	1	10	0.9168995032	0.01572927256	81.69143871	3.593432385E-05	18.30852535	46.84841586	0.6737642101	52.47781993	2.494497672	13.70684381	83.79865852	0	0	0	0	0	0	-456.8420389	0.01572927256	80113.3969651399	
454.2820389	89	1	10	0.9182247108	0.01576802315	81.47655598	3.005051978E-05	18.52341397	46.7069037	0.6274541573	52.66564215	2.398703601	13.56304902	84.03824737	0	0	0	0	0	0	-454.2820389	0.01576802315	59921.8870121321	
451.7220389	89	1	10	0.9195329887	0.01581712151	81.26059963	2.506825287E-05	18.7393753	46.55933381	0.5840495301	52.85661666	2.307460362	13.41998956	84.27255007	0	0	0	0	0	0	-451.7220389	0.01581712151	47370.1082448193	
449.1620389	89	1	10	0.9208254061	0.01587902288	81.04352109	2.085945522E-05	18.95645805	46.40599314	0.543376079	53.05063078	2.220494379	13.27767965	84.50182597	0	0	0	0	0	0	-449.1620389	0.01587902288	39041.9669519279	
446.6020389	89	1	10	0.9221028224	0.01594932604	80.82527267	1.731272485E-05	19.17471002	46.24714801	0.5052709218	53.24758107	2.137553292	13.13612957	84.72631714	0	0	0	0	0	0	-446.6020389	0.01594932604	34222.3515960824	
444.0420389	89	1	10	0.9233661192	0.01603006896	80.60580748	1.433136983E-05	19.39417818	46.08304599	0.4695815954	53.44737242	2.058403917	12.99534621	84.94624988	0	0	0	0	0	0	-444.0420389	0.01603006896	29993.2807854984	
441.4820389	89	1	10	0.9246161318	0.01612130715	80.38507948	1.18316552E-05	19.61490869	45.91391746	0.4361652109	53.64991733	1.982830446	12.85533354	85.16183602	0	0	0	0	0	0	-441.4820389	0.01612130715	26680.7622339337	
438.9220389	89	1	10	0.9258536521	0.01622312323	80.16304338	9.741234525E-06	19.83694688	45.73997708	0.4048876959	53.85513522	1.910632842	12.71609302	85.37327414	0	0	0	0	0	0	-438.9220389	0.01622312323	24008.6723287764	
436.3620389	89	1	10	0.9270794317	0.01633562666	79.93965469	7.997749378E-06	20.06033732	45.56142503	0.3756231153	54.06295185	1.841625414	12.57762395	85.58075063	0	0	0	0	0	0	-436.3620389	0.01633562666	21802.7242858421	
433.8020389	89	1	10	0.9282941844	0.01645894639	79.71486969	6.547581366E-06	20.28512377	45.37844818	0.3482530633	54.27329875	1.775635542	12.4399238	85.78444066	0	0	0	0	0	0	-433.8020389	0.01645894639	19958.7414018762	
431.2420389	89	1	10	0.9294985833	0.01659305931	79.48864539	5.344742177E-06	20.51134926	45.19122107	0.322666108	54.48611282	1.712502542	12.30298842	85.98450904	0	0	0	0	0	0	-431.2420389	0.01659305931	19297.5487683749	
430.6020389	89	1	10	0.9297973851	0.004186242237	79.43185905	5.077933709E-06	20.56813588	45.14376961	0.3165355336	54.53969486	1.697147972	12.26887338	86.03397865	0	0	0	0	0	0	-430.6020389	0.004186242237	-51.1178620670753	
430.4420389	89	1	10	0.9298719444	0.001048978356	79.41764801	5.013192783E-06	20.58234697	45.13186712	0.3150190888	54.55311379	1.693335405	12.26035211	86.04631249	0	0	0	0	0	0	-430.4420389	0.001048978356	-28.402420126438	
430.4220389	89	1	10	0.92988126	0.0001311994002	79.41587143	5.005154384E-06	20.58412357	45.13037819	0.3148299874	54.55479183	1.692859573	12.25928715	86.04785327	0	0	0	0	0	0	-430.4220389	0.0001311994002	-225.306040866384	
430.4020389	89	1	10	0.9298847437	4.906993589E-05	79.41548962	4.999609737E-06	20.58450539				1.692245633	12.25900878	86.04874558				0	0	0	-430.4020389	4.906993589E-05	-413.061921395005	
430.3820389	89	1	10	0.9298853662	8.768357783E-06	79.4157919	4.995287378E-06	20.5842031				1.691564118	12.25911628	86.04931961				0	0	0	-430.3820389	8.768357783E-06	5973.62205063931	
430.3420389	89	1	10	0.9298866103	1.752527965E-05	79.41639734	4.986653087E-06	20.58359767				1.690201945	12.25933112	86.05046693				0	0	0	-430.3420389	1.752527965E-05	4570.80807775133	
430.2620389	89	1	10	0.9298890952	3.500480892E-05	79.41760936	4.969425191E-06	20.58238567				1.687481017	12.25976027	86.05275871				0	0	0	-430.2620389	3.500480892E-05	4582.79011649158	
430.1020389	89	1	10	0.929894052	6.982709413E-05	79.42003796	4.935131597E-06	20.57995711				1.682052801	12.2606164	86.0573308				0	0	0	-430.1020389	6.982709413E-05	4606.87311600628	
429.7820389	89	1	10	0.9299039133	0.0001389279437	79.42491337	4.867188865E-06	20.57508176				1.671250652	12.26231997	86.06642937				0	0	0	-429.7820389	0.0001389279437	4655.50734724896	
429.1420389	89	1	10	0.9299234295	0.0002749843	79.43473644	4.733846591E-06	20.56525883				1.649861066	12.26569284	86.0844461				0	0	0	-429.1420389	0.0002749843	4754.81172012132	
427.8620389	89	1	10	0.9299616529	0.0005387150674	79.45466839	4.477066574E-06	20.54532714				1.607923851	12.27230411	86.11977204				0	0	0	-427.8620389	0.0005387150674	4962.02571081288	
425.3020389	89	1	10	0.9300349982	0.001034256634	79.49564863	4.001056807E-06	20.50434736				1.527284554	12.28500996	86.18770549				0	0	0	-425.3020389	0.001034256634	-54007.7836036502	
422.7420389	89	1	10	0.9301044574	0.0009804563058	79.5380739	3.571410109E-06	20.46192252				1.450723318	12.29706669	86.25220999				0	0	0	-422.7420389	0.0009804563058	-49292.9882861121	
