T	w(AL)	w(SI)	fs	fw(@FCC_A1)	w(AL@FCC_A1)	w(SI@FCC_A1)	w(AL@LIQUID)	w(SI@LIQUID)	dwdT_L(AL@LIQUID)	dwdT_L(SI@LIQUID)	-T	fw(@FCC_A1)_1	-T//fw(@FCC_A1)	
732.3602994	92	8	0.7523160451	0.01226147145	95.17872989	4.821270107	73.90015362	26.09984638	0	0	-732.3602994	0.01226147145	-16816.427551513	
729.8002994	92	8	0.7553411055	0.01211143707	95.09939953	4.900600474	73.64025279	26.35974721	0	0	-729.8002994	0.01211143707	-17321.7405460049	
727.2402994	92	8	0.7582934904	0.01196576072	95.01946675	4.980533249	73.38133637	26.61866363	0	0	-727.2402994	0.01196576072	-17837.6090911353	
724.6802994	92	8	0.7611759659	0.01182428048	94.93892517	5.061074833	73.12338356	26.87661644	0	0	-724.6802994	0.01182428048	-18364.0376811254	
722.1202994	92	8	0.7639911593	0.01168683805	94.85776831	5.14223169	72.86637396	27.13362604	0	0	-722.1202994	0.01168683805	-18901.2662927598	
719.5602994	92	8	0.766741569	0.0115532874	94.77598965	5.224010346	72.61028748	27.38971252	0	0	-719.5602994	0.0115532874	-19449.7058690157	
717.0002994	92	8	0.7694295719	0.01142348814	94.6935826	5.306417395	72.35510537	27.64489463	0	0	-717.0002994	0.01142348814	-20009.5760286354	
714.4402994	92	8	0.7720574309	0.01129730762	94.6105405	5.389459497	72.10080618	27.89919382	0	0	-714.4402994	0.01129730762	-20580.9655452376	
711.8802994	92	8	0.7746273008	0.01117461674	94.52685662	5.473143378	71.84737181	28.15262819	0	0	-711.8802994	0.01117461674	-21164.1538082211	
709.3202994	92	8	0.7771412359	0.01105529533	94.44252416	5.557475835	71.59478346	28.40521654	0	0	-709.3202994	0.01105529533	-21759.5594413298	
706.7602994	92	8	0.7796011949	0.01093922791	94.35753627	5.642463734	71.34302261	28.65697739	0	0	-706.7602994	0.01093922791	-22367.391849439	
704.2002994	92	8	0.7820090467	0.01082630437	94.27188599	5.728114013	71.09207103	28.90792897	0	0	-704.2002994	0.01082630437	-22987.9554661144	
701.6402994	92	8	0.7843665757	0.0107164197	94.18556632	5.814433681	70.84191077	29.15808923	0	0	-701.6402994	0.0107164197	-23621.5648201622	
699.0802994	92	8	0.7866754862	0.01060947364	94.09857018	5.901429822	70.59252413	29.40747587	0	0	-699.0802994	0.01060947364	-24268.552840035	
696.5202994	92	8	0.788937407	0.01050537051	94.01089041	5.989109593	70.34389368	29.65610632	0	0	-696.5202994	0.01050537051	-24929.2660338034	
693.9602994	92	8	0.7911538956	0.01040401886	93.92251977	6.077480229	70.09600226	29.90399774	0	0	-693.9602994	0.01040401886	-25604.0711083093	
691.4002994	92	8	0.7933264417	0.01030533136	93.83345096	6.16654904	69.84883294	30.15116706	0	0	-691.4002994	0.01030533136	-26293.3564340494	
688.8402994	92	8	0.7954564715	0.0102092245	93.74367659	6.256323415	69.60236901	30.39763099	0	0	-688.8402994	0.0102092245	-26997.5359433033	
686.2802994	92	8	0.7975453506	0.0101156185	93.65318918	6.346810823	69.35659403	30.64340597	0	0	-686.2802994	0.0101156185	-27717.0793567255	
683.7202994	92	8	0.7995943873	0.01002443723	93.56198119	6.438018815	69.11149172	30.88850828	0	0	-683.7202994	0.01002443723	-28452.3257366378	
681.1602994	92	8	0.8016048356	0.009935606961	93.47004498	6.529955017	68.86704609	31.13295391	0	0	-681.1602994	0.009935606961	-29203.7544127043	
678.6002994	92	8	0.8035778979	0.009849057968	93.37737286	6.622627142	68.62324131	31.37675869	0	0	-678.6002994	0.009849057968	-29971.9543010273	
676.0402994	92	8	0.8055147278	0.009764723223	93.28395701	6.716042987	68.38006175	31.61993825	0	0	-676.0402994	0.009764723223	-30757.4128165872	
673.4802994	92	8	0.8074164324	0.00968253852	93.18978957	6.810210433	68.13749201	31.86250799	0	0	-673.4802994	0.00968253852	-31560.6863690335	
670.9202994	92	8	0.8092840749	0.009602442331	93.09486255	6.905137447	67.89551683	32.10448317	0	0	-670.9202994	0.009602442331	-32382.3629368536	
668.3602994	92	8	0.8111186764	0.009524375683	92.99916792	7.000832084	67.65412117	32.34587883	0	0	-668.3602994	0.009524375683	-33223.0645393634	
665.8002994	92	8	0.8129212183	0.009448282032	92.90269751	7.097302487	67.41329014	32.58670986	0	0	-665.8002994	0.009448282032	-34083.447907414	
663.2402994	92	8	0.8146926441	0.009374107146	92.80544311	7.194556888	67.17300904	32.82699096	0	0	-663.2402994	0.009374107146	-34964.2100085853	
660.6802994	92	8	0.8164338612	0.009301799006	92.70739639	7.29260361	66.93326332	33.06673668	0	0	-660.6802994	0.009301799006	-35866.0884283634	
658.1202994	92	8	0.8181457425	0.009231307692	92.60854893	7.391451067	66.69403858	33.30596142	0	0	-658.1202994	0.009231307692	-36789.8653309315	
655.5602994	92	8	0.8198291284	0.009162585298	92.50889223	7.491107768	66.45532059	33.54467941	0	0	-655.5602994	0.009162585298	-37736.370683375	
653.0002994	92	8	0.821484828	0.009095585831	92.40841769	7.591582313	66.21709524	33.78290476	0	0	-653.0002994	0.009095585831	-38706.48575317	
650.4402994	92	8	0.8231136207	0.009030265134	92.3071166	7.692883398	65.97934859	34.02065141	0	0	-650.4402994	0.009030265134	-39701.1474658876	
647.8802994	92	8	0.8247162574	0.008966580798	92.20498018	7.795019817	65.74206682	34.25793318	0	0	-647.8802994	0.008966580798	-40721.3518866162	
645.3202994	92	8	0.826293462	0.00890449209	92.10199954	7.898000459	65.50523622	34.49476378	0	0	-645.3202994	0.00890449209	-41768.1606753398	
642.7602994	92	8	0.8278459327	0.00884395988	91.99816569	8.001834312	65.26884324	34.73115676	0	0	-642.7602994	0.00884395988	-42842.7029597767	
640.2002994	92	8	0.8293743428	0.008784946567	91.89346954	8.106530465	65.03287441	34.96712559	0	0	-640.2002994	0.008784946567	-43946.1843470037	
637.6402994	92	8	0.8308793419	0.008727416023	91.7879019	8.212098104	64.79731641	35.20268359	0	0	-637.6402994	0.008727416023	-45079.8916191039	
635.0802994	92	8	0.8323615575	0.008671333523	91.68145348	8.318546521	64.56215601	35.43784399	0	0	-635.0802994	0.008671333523	-46245.1994935395	
632.5202994	92	8	0.8338215949	0.008616665694	91.57411489	8.425885108	64.32738007	35.67261993	0	0	-632.5202994	0.008616665694	-47443.5786108183	
629.9602994	92	8	0.8352600393	0.008563380454	91.46587664	8.534123361	64.09297557	35.90702443	0	0	-629.9602994	0.008563380454	-48676.602589745	
627.4002994	92	8	0.8366774559	0.008511446963	91.35672912	8.643270883	63.85892957	36.14107043	0	0	-627.4002994	0.008511446963	-49945.9602622439	
624.8402994	92	8	0.8380743911	0.008460835575	91.24666262	8.753337382	63.62522922	36.37477078	0	0	-624.8402994	0.008460835575	-51253.4614727272	
622.2802994	92	8	0.8394513729	0.008411517785	91.13566733	8.864332671	63.39186177	36.60813823	0	0	-622.2802994	0.008411517785	-52601.0515355279	
619.7202994	92	8	0.8408089124	0.008363466192	91.02373333	8.976266675	63.15881452	36.84118548	0	0	-619.7202994	0.008363466192	-53990.8233944686	
617.1602994	92	8	0.8421475038	0.008316654451	90.91085058	9.089149425	62.92607487	37.07392513	0	0	-617.1602994	0.008316654451	-55425.0297234679	
614.6002994	92	8	0.8434676253	0.008271057236	90.79700894	9.202991064	62.69363027	37.30636973	0	0	-614.6002994	0.008271057236	-56906.1007207558	
612.0402994	92	8	0.8447697401	0.008226650201	90.68219815	9.317801845	62.46146825	37.53853175	0	0	-612.0402994	0.008226650201	-58436.6585541618	
609.4802994	92	8	0.8460542963	0.008183409942	90.56640786	9.433592136	62.22957639	37.77042361	0	0	-609.4802994	0.008183409942	-60019.5417152809	
606.9202994	92	8	0.8473217284	0.008141313969	90.44962758	9.550372416	61.99794234	38.00205766	0	0	-606.9202994	0.008141313969	-61657.8227268258	
604.3602994	92	8	0.8485724571	0.008100340666	90.33184672	9.668153279	61.76655378	38.23344622	0	0	-604.3602994	0.008100340666	-63354.8307151762	
601.8002994	92	8	0.8498068902	0.008060469263	90.21305457	9.786945435	61.53539846	38.46460154	0	0	-601.8002994	0.008060469263	-65114.1858714965	
599.2402994	92	8	0.851025423	0.008021679809	90.09324029	9.906759708	61.30446416	38.69553584	0	0	-599.2402994	0.008021679809	-66939.8254387696	
596.6802994	92	8	0.8522284389	0.00798395314	89.97239296	10.02760704	61.07373871	38.92626129	0	0	-596.6802994	0.00798395314	-68836.0424120367	
594.1202994	92	8	0.8534163097	0.007947270858	89.8505015	10.1494985	60.84320994	39.15679006	0	0	-594.1202994	0.007947270858	-70807.5224795233	
591.5602994	92	8	0.8545893963	0.007911615299	89.72755474	10.27244526	60.61286576	39.38713424	0	0	-591.5602994	0.007911615299	-72859.3923981219	
589.0002994	92	8	0.8557480487	0.007876969516	89.60354137	10.39645863	60.38269408	39.61730592	0	0	-589.0002994	0.007876969516	-74997.2704892121	
586.4402994	92	8	0.856892607	0.007843317249	89.47844998	10.52155002	60.15268282	39.84731718	0	0	-586.4402994	0.007843317249	-77227.3303779249	
583.8802994	92	8	0.8580234011	0.007810642912	89.35226901	10.64773099	59.92281993	40.07718007	0	0	-583.8802994	0.007810642912	-79556.3710053603	
581.3202994	92	8	0.8591407517	0.007778931567	89.22498681	10.77501319	59.69309339	40.30690661	0	0	-581.3202994	0.007778931567	-81991.8868932334	
578.7602994	92	8	0.8602449703	0.007748168904	89.09659158	10.90340842	59.46349115	40.53650885	0	0	-578.7602994	0.007748168904	-84542.1709500315	
576.2002994	92	8	0.8613363595	0.007718341226	88.96707141	11.03292859	59.23400119	40.76599881	0	0	-576.2002994	0.007718341226	-87216.4242570322	
573.6402994	92	8	0.8624152135	0.007689435432	88.83641426	11.16358574	59.0046115	40.9953885	0	0	-573.6402994	0.007689435432	-90024.8708315828	
571.0802994	92	8	0.8634818185	0.007661438996	88.70460796	11.29539204	58.77531003	41.22468997	0	0	-571.0802994	0.007661438996	-92978.9097083491	
568.5202994	92	8	0.8645364527	0.007634339955	88.57164021	11.42835979	58.54608475	41.45391525	0	0	-568.5202994	0.007634339955	-96091.2944405978	
565.9602994	92	8	0.8655793867	0.007608126894	88.43749861	11.56250139	58.31692361	41.68307639	0	0	-565.9602994	0.007608126894	-99376.3293107219	
563.4002994	92	8	0.8666108839	0.00758278893	88.3021706	11.6978294	58.08781454	41.91218546	0	0	-563.4002994	0.00758278893	-102850.119565751	
560.8402994	92	8	0.8676312006	0.007558315702	88.16564351	11.83435649	57.85874545	42.14125455	0	0	-560.8402994	0.007558315702	-106530.858270051	
558.2802994	92	8	0.8686405864	0.007534697355	88.02790452	11.97209548	57.62970422	42.37029578	0	0	-558.2802994	0.007534697355	-110439.178710283	
555.7202994	92	8	0.8696392841	0.007511924532	87.88894071	12.11105929	57.4006787	42.5993213	0	0	-555.7202994	0.007511924532	-114598.567724802	
553.1602994	92	8	0.8706275306	0.007489988357	87.748739	12.251261	57.17165672	42.82834328	0	0	-553.1602994	0.007489988357	-119035.890381045	
550.6002994	92	8	0.8716055563	0.007468880432	87.60728621	12.39271379	56.94262604	43.05737396	0	0	-550.6002994	0.007468880432	-123782.019013418	
548.0402994	92	8	0.8725735859	0.007448592823	87.464569	12.535431	56.7135744	43.2864256	0	0	-548.0402994	0.007448592823	-128872.578468781	
545.4802994	92	8	0.8735318385	0.007429118048	87.32057391	12.67942609	56.48448948	43.51551052	0	0	-545.4802994	0.007429118048	-134348.94405452	
542.9202994	92	8	0.8744805276	0.007410449077	87.17528736	12.82471264	56.25535892	43.74464108	0	0	-542.9202994	0.007410449077	-140266.502781751	
540.3602994	92	8	0.8754198615	0.007392581009	87.02869562	12.97130438	56.02617028	43.97382972	0	0	-540.3602994	0.007392581009	-146659.432153283	
537.8002994	92	8	0.8763500429	0.007375502596	86.88078483	13.11921517	55.79691108	44.20308892	0	0	-537.8002994	0.007375502596	-153612.909585328	
535.2402994	92	8	0.8772712703	0.007359213185	86.73154101	13.26845899	55.56756875	44.43243125	0	0	-535.2402994	0.007359213185	-161217.203641022	
532.6802994	92	8	0.8781837369	0.007343705759	86.58095004	13.41904996	55.33813065	44.66186935	0	0	-532.6802994	0.007343705759	-169548.430673547	
530.1202994	92	8	0.8790876316	0.00732897541	86.42899767	13.57100233	55.10858409	44.89141591	0	0	-530.1202994	0.00732897541	-178730.102739648	
527.5602994	92	8	0.8799831386	0.007315017633	86.2756695	13.7243305	54.87891626	45.12108374	0	0	-527.5602994	0.007315017633	-188904.721266754	
525.0002994	92	8	0.8808704378	0.007301828327	86.12095103	13.87904897	54.64911428	45.35088572	0	0	-525.0002994	0.007301828327	-200248.60929455	
522.4402994	92	8	0.8817497052	0.007289403788	85.96482761	14.03517239	54.41916517	45.58083483	0	0	-522.4402994	0.007289403788	-212982.532077661	
519.8802994	92	8	0.8826211124	0.007277740703	85.80728445	14.19271555	54.18905586	45.81094414	0	0	-519.8802994	0.007277740703	-227386.724532947	
517.3202994	92	8	0.8834848272	0.007266836149	85.64830665	14.35169335	53.95877318	46.04122682	0	0	-517.3202994	0.007266836149	-243822.423652054	
514.7602994	92	8	0.8843410139	0.00725668759	85.48787916	14.51212084	53.72830381	46.27169619	0	0	-514.7602994	0.00725668759	-262763.429209744	
512.2002994	92	8	0.8851898328	0.007247292872	85.32598682	14.67401318	53.49763437	46.50236563	0	0	-512.2002994	0.007247292872	-284843.828828841	
509.6402994	92	8	0.8860314408	0.007238650222	85.16261432	14.83738568	53.26675132	46.73324868	0	0	-509.6402994	0.007238650222	-310932.386579072	
507.0802994	92	8	0.8868659914	0.007230758248	84.99774623	15.00225377	53.035641	46.964359	0	0	-507.0802994	0.007230758248	-342252.571258144	
504.5202994	92	8	0.8876936347	0.007223615934	84.83136701	15.16863299	52.80428963	47.19571037	0	0	-504.5202994	0.007223615934	-357720.569781336	
503.2402994	92	8	0.8881046886	0.003611792619	84.74760562	15.25239438	52.68851908	47.31148092	0	0	-503.2402994	0.003611792619	-354.35479513695	
502.6002994	92	8	0.8883093606	0.001805599246	84.70558126	15.29441874	52.63060942	47.36939058	0	0	-502.6002994	0.001805599246	-354.396340150879	
502.2802994	92	8	0.8884114845	0.0009027317577	84.68453304	15.31546696	52.60164837	47.39835163	0	0	-502.2802994	0.0009027317577	-354.445184570904	
502.1202994	92	8	0.8884624918	0.0004513340543	84.6739999	15.3260001	52.58716679	47.41283321	0	0	-502.1202994	0.0004513340543	-9691152.78240124	
501.9602994	92	8	0.8885134774	0.000451317545	84.66346074	15.33653926	52.57268366	47.42731634	0	0	-501.9602994	0.000451317545	-9690798.21681695	
501.8802994	92	8	0.8885389571	0.0002256705298	84.65818821	15.34181179	52.56544134	47.43455866	0	0	-501.8802994	0.0002256705298	-354.433189164676	
501.8402994	92	8	0.8885516924	0.0001127978969	84.65555211	15.34444789	52.56182016	47.43817984	0	0	-501.8402994	0.0001127978969	-354.534856753541	
501.8202994	92	8	0.8885580591	5.63981254E-05	84.65423389	15.34576611	52.56000957	47.43999043	0	0	-501.8202994	5.63981254E-05	-354.616518019669	
501.8102994	92	8	0.8885612423	2.819885422E-05	84.65357474	15.34642526	52.55910427	47.44089573	0	0	-501.8102994	2.819885422E-05	-767.936301286451	
501.7702994	92	8	0.8885739773	0.0001128366875	84.65093749	15.34906251	52.55548299	47.44451701	0	0	-501.7702994	0.0001128366875	-2009.42278732329	
501.7502994	92	8	0.8885803416	5.639895704E-05	84.64961861	15.35038139	52.5536723	47.4463277	0	0	-501.7502994	5.639895704E-05	32286191.6754223	
501.7102994	92	8	0.8885930749	0.0001128348291	84.64698093	15.35301907	52.5500512	47.4499488	0	0	-501.7102994	0.0001128348291	708.843227335737	
501.6302994	92	8	0.8886185389	0.0002256711583	84.641704	15.358296	52.54280852	47.45719148	0	0	-501.6302994	0.0002256711583	709.028860584561	
501.4702994	92	8	0.8886694519	0.0004513081648	84.63114707	15.36885293	52.52832251	47.47167749	0	0	-501.4702994	0.0004513081648	709.198051470595	
501.1502994	92	8	0.8887712206	0.0009024018559	84.6100137	15.3899863	52.49934609	47.50065391	0	0	-501.1502994	0.0009024018559	709.459514990677	
500.5102994	92	8	0.8889745247	0.001804312707	84.5676744	15.4323256	52.44138141	47.55861859	0	0	-500.5102994	0.001804312707	709.774316118917	
499.2302994	92	8	0.8893802223	0.003606840946	84.48270463	15.51729537	52.3253999	47.6746001	0	0	-499.2302994	0.003606840946	710.438376129652	
496.6702994	92	8	0.8901880321	0.00720696384	84.31159349	15.68840651	52.09322196	47.90677804	0	0	-496.6702994	0.00720696384	-548045.08820519	
494.1102994	92	8	0.8909890837	0.007202286607	84.13890653	15.86109347	51.86074531	48.13925469	0	0	-494.1102994	0.007202286607	-674355.317774798	
491.5502994	92	8	0.8917839417	0.007198941125	83.96462768	16.03537232	51.62795542	48.37204458	0	0	-491.5502994	0.007198941125	-889921.120127427	
488.9902994	92	8	0.8925727384	0.007196346467	83.78874068	16.21125932	51.39483757	48.60516243	0	0	-488.9902994	0.007196346467	-1222688.47051221	
486.4302994	92	8	0.8933556032	0.007194505021	83.6112291	16.3887709	51.16137685	48.83862315	0	0	-486.4302994	0.007194505021	-1998194.28604126	
483.8702994	92	8	0.8941326633	0.007193418813	83.43207641	16.56792359	50.92755813	49.07244187	0	0	-483.8702994	0.007193418813	-6529451.60254162	
481.3102994	92	8	0.8949040433	0.007193090254	83.25126599	16.74873401	50.69336611	49.30663389	0	0	-481.3102994	0.007193090254	-51414601.41733	
