T	w(AL)	w(MG)	w(SI)	fs	fw(@FCC_A1)	w(AL@FCC_A1)	w(MG@FCC_A1)	w(SI@FCC_A1)	w(AL@LIQUID)	w(MG@LIQUID)	w(SI@LIQUID)	dwdT_L(AL@LIQUID)	dwdT_L(MG@LIQUID)	dwdT_L(SI@LIQUID)	-T	fw(@FCC_A1)_1	-T//fw(@FCC_A1)	
K	%	%	%	mole/mole	kg/kg	%	%	%	%	%	%	SI	SI	SI				
917.9323063	97	2	1	0	0	99.29239585	0.6076082131	0.09999593216	97	2	1	0.001963287795	-0.001192418238	-0.0007708695571	-917.9323063	0	5.8037965798236	
917.9223063	97	2	1	0.000854952885	0.0008559576339	99.29199373	0.6079395756	0.1000666963	96.9980367	2.001192443	1.000770858	0	0	0	-917.9223063	0.0008559576339	17.5618458399807	
917.9023063	97	2	1	0.002561338566	0.001709717948	99.29118951	0.6086022464	0.1002082418	96.99410997	2.003577116	1.002312913	0	0	0	-917.9023063	0.001709717948	23.4545471648427	
917.8623063	97	2	1	0.005959872939	0.003410986009	99.28958183	0.6099268164	0.1004913575	96.98625586	2.00834575	1.005398388	0	0	0	-917.8623063	0.003410986009	23.570522329554	
917.7823063	97	2	1	0.01270046162	0.006788372801	99.28636909	0.612573202	0.1010577083	96.97054511	2.017880135	1.01157475	0	0	0	-917.7823063	0.006788372801	23.8264952582851	
917.6223063	97	2	1	0.02594141443	0.01342715964	99.27995488	0.6178539831	0.1021911394	96.93911415	2.03693442	1.023951426	0	0	0	-917.6223063	0.01342715964	24.3534003621477	
917.3023063	97	2	1	0.05153629041	0.02630778254	99.26716972	0.6283699515	0.1044603277	96.87621252	2.074992309	1.048795173	0	0	0	-917.3023063	0.02630778254	25.3819707532058	
916.6623063	97	2	1	0.09942767203	0.05055429077	99.24177098	0.6492216737	0.1090073414	96.7502494	2.150912448	1.098838148	0	0	0	-916.6623063	0.05055429077	27.5578200271917	
915.3823063	97	2	1	0.1837583277	0.09375565238	99.19164666	0.6902226315	0.118130711	96.49767422	2.302028372	1.200297408	0	0	0	-915.3823063	0.09375565238	32.313960022091	
912.8223063	97	2	1	0.3171230303	0.1635960127	99.0939971	0.7695433357	0.1364595671	95.98984688	2.601774555	1.408378562	0	0	0	-912.8223063	0.1635960127	-202.736668260006	
910.2623063	97	2	1	0.4162188725	0.1453241741	98.99932212	0.8459743224	0.154703553	95.47814489	2.9003145	1.621540611	0	0	0	-910.2623063	0.1453241741	-159.701597116013	
907.7023063	97	2	1	0.4924112044	0.1307254444	98.90750348	0.9196735183	0.1728229971	94.96242916	3.198168742	1.839402099	0	0	0	-907.7023063	0.1307254444	-197.006544396918	
905.1423063	97	2	1	0.5526061433	0.1188012333	98.81844382	0.9907689251	0.1907872509	94.44257403	3.495763298	2.061662677	0	0	0	-905.1423063	0.1188012333	-238.381514219754	
902.5823063	97	2	1	0.601224419	0.1088822004	98.7320606	1.059367073	0.2085723301	93.91846103	3.793455684	2.288083283	0	0	0	-902.5823063	0.1088822004	-283.836527331144	
900.0223063	97	2	1	0.6412182461	0.1005047412	98.64828242	1.125558336	0.2261592406	93.38997808	4.091551229	2.518470693	0	0	0	-900.0223063	0.1005047412	-333.396278188471	
897.4623063	97	2	1	0.6746292905	0.09333772347	98.5670464	1.189420807	0.243532791	92.85701813	4.390314832	2.752667038	0	0	0	-897.4623063	0.09333772347	-387.08519243827	
894.9023063	97	2	1	0.7029115478	0.08713831628	98.4882962	1.251023054	0.2606807456	92.31947853	4.689979288	2.990542182	0	0	0	-894.9023063	0.08713831628	-444.925083567134	
892.3423063	97	2	1	0.7271266943	0.08172439647	98.41198075	1.310426056	0.2775931895	91.77726061	4.990751359	3.231988031	0	0	0	-892.3423063	0.08172439647	-506.934733720882	
889.7823063	97	2	1	0.7480668232	0.07695669588	98.33805272	1.367685179	0.2942621022	91.23026954	5.292816257	3.476914202	0	0	0	-889.7823063	0.07695669588	-573.128418898093	
887.2223063	97	2	1	0.7663340898	0.07272688721	98.26646839	1.422850684	0.3106809296	90.67841433	5.59634105	3.725244621	0	0	0	-887.2223063	0.07272688721	-643.5145919929	
884.6623063	97	2	1	0.7823938699	0.06894943966	98.19718654	1.475969119	0.3268443458	90.12160798	5.901477219	3.976914802	0	0	0	-884.6623063	0.06894943966	-718.094821068087	
882.1023063	97	2	1	0.7966111238	0.0655559173	98.13016805	1.527083938	0.3427480169	89.55976774	6.20836263	4.231869631	0	0	0	-882.1023063	0.0655559173	-796.861292883782	
879.5423063	97	2	1	0.8092758185	0.06249089949	98.06537548	1.576236096	0.35838842	88.99281548	6.51712301	4.490061512	0	0	0	-879.5423063	0.06249089949	-879.795310447272	
876.9823063	97	2	1	0.8206210495	0.0597090232	98.00277277	1.623464532	0.3737626953	88.42067811	6.82787309	4.751448801	0	0	0	-876.9823063	0.0597090232	-966.865179203266	
874.4223063	97	2	1	0.8308361847	0.0571727909	97.9423249	1.668806572	0.388868524	87.84328811	7.140717447	5.015994444	0	0	0	-874.4223063	0.0571727909	-1058.02352050191	
