T	w(AL)	w(MG)	w(SI)	fs	fw(@FCC_A1)	w(AL@FCC_A1)	w(MG@FCC_A1)	w(SI@FCC_A1)	w(AL@LIQUID#1)	w(MG@LIQUID#1)	w(SI@LIQUID#1)	w(AL@LIQUID#2)	w(MG@LIQUID#2)	w(SI@LIQUID#2)	dwdT_L(AL@LIQUID#1)	dwdT_L(MG@LIQUID#1)	dwdT_L(SI@LIQUID#1)	dwdT_L(AL@LIQUID#2)	dwdT_L(MG@LIQUID#2)	dwdT_L(SI@LIQUID#2)	-T	fw(@FCC_A1)_1	-T//fw(@FCC_A1)	
805.6087789	91	1	8	0.5998379394	0.02046672664	97.36841934	0.2105042676	2.421076392	80.08967786	2.168219569	17.74210258				0	0	0				-805.6087789	0.02046672664	-6006.88812983069	
803.0487789	91	1	8	0.6078919808	0.02004957576	97.31530768	0.208604241	2.476088084	79.7372453	2.208312969	18.05444173				0	0	0				-803.0487789	0.02004957576	-6276.57114470738	
800.4887789	91	1	8	0.6156271499	0.01965021939	97.26194668	0.2066168012	2.531436522	79.3859786	2.248435251	18.36558615				0	0	0				-800.4887789	0.01965021939	-6553.93778988061	
797.9287789	91	1	8	0.6230625041	0.01926764592	97.20832672	0.2045464699	2.587126805	79.03583736	2.288589976	18.67557266				0	0	0				-797.9287789	0.01926764592	-6839.15580729443	
795.3687789	91	1	8	0.63021563	0.01890091902	97.15443828	0.2023976558	2.643164066	78.68678141	2.328780693	18.9844379				0	0	0				-795.3687789	0.01890091902	-7132.40121493504	
792.8087789	91	1	8	0.6371027818	0.01854917083	97.10027186	0.2001746585	2.699553478	78.33877073	2.369010942	19.29221833				0	0	0				-792.8087789	0.01854917083	-7433.85913589653	
790.2487789	91	1	8	0.6437390046	0.01821159591	97.04581808	0.1978816718	2.756300253	77.99176551	2.409284258	19.59895023				0	0	0				-790.2487789	0.01821159591	-7743.72496260919	
787.6887789	91	1	8	0.6501382436	0.01788744583	96.99106757	0.1955227876	2.813409647	77.64572615	2.449604173	19.90466968				0	0	0				-787.6887789	0.01788744583	-8062.2047064485	
785.1287789	91	1	8	0.6563134427	0.01757602427	96.93601104	0.1931019988	2.870886964	77.30061319	2.489974222	20.20941259				0	0	0				-785.1287789	0.01757602427	-8389.51560031597	
782.5687789	91	1	8	0.662276632	0.01727668264	96.88063924	0.1906232024	2.928737555	76.95638739	2.530397944	20.51321467				0	0	0				-782.5687789	0.01727668264	-8725.88765302214	
780.0087789	91	1	8	0.6680390067	0.01698881616	96.82494298	0.1880902018	2.98696682	76.61300963	2.570878891	20.81611148				0	0	0				-780.0087789	0.01698881616	-9071.56523361306	
777.4487789	91	1	8	0.6736109979	0.01671186033	96.76891308	0.1855067099	3.045580214	76.270441	2.611420623	21.11813838				0	0	0				-777.4487789	0.01671186033	-9426.80666464959	
774.8887789	91	1	8	0.6790023363	0.01644528764	96.7125404	0.1828763506	3.104583249	75.92864269	2.65202672	21.41933059				0	0	0				-774.8887789	0.01644528764	-9791.88666657545	
772.3287789	91	1	8	0.6842221099	0.01618860475	96.65581585	0.1802026617	3.163981493	75.58757606	2.692700778	21.71972316				0	0	0				-772.3287789	0.01618860475	-10167.0978923267	
769.7687789	91	1	8	0.6892788159	0.0159413498	96.59873033	0.1774890962	3.223780575	75.24720257	2.733446417	22.01935101				0	0	0				-769.7687789	0.0159413498	-10552.7518285252	
767.2087789	91	1	8	0.6941804078	0.01570309005	96.54127479	0.1747390246	3.283986189	74.90748379	2.774267284	22.31824892				0	0	0				-767.2087789	0.01570309005	-10949.1810833373	
764.6487789	91	1	8	0.698934338	0.01547341969	96.48344017	0.1719557361	3.344604094	74.56838139	2.815167054	22.61645156				0	0	0				-764.6487789	0.01547341969	-11356.7401641091	
762.0887789	91	1	8	0.7035475966	0.01525195784	96.42521744	0.1691424404	3.405640117	74.22985709	2.856149434	22.91399347				0	0	0				-762.0887789	0.01525195784	-11775.8095977712	
759.5287789	91	1	8	0.7080267465	0.01503834681	96.36659757	0.1663022689	3.467100157	73.8918727	2.897218168	23.21090914				0	0	0				-759.5287789	0.01503834681	-12206.7970539478	
756.9687789	91	1	8	0.7123779557	0.01483225039	96.30757154	0.1634382761	3.528990189	73.55439003	2.938377041	23.50723293				0	0	0				-756.9687789	0.01483225039	-12650.1388091778	
754.4087789	91	1	8	0.7166070262	0.01463335236	96.2481303	0.160553441	3.591316261	73.21737094	2.979629878	23.80299918				0	0	0				-754.4087789	0.01463335236	-13106.305028652	
751.8487789	91	1	8	0.7207194213	0.01444135514	96.18826483	0.1576506675	3.654084505	72.88077727	3.020980552	24.09824218				0	0	0				-751.8487789	0.01444135514	-13575.8013301095	
749.2887789	91	1	8	0.7247202892	0.01425597849	96.12796608	0.1547327862	3.717301134	72.54457083	3.062432987	24.39299618				0	0	0				-749.2887789	0.01425597849	-14059.1725157768	
746.7287789	91	1	8	0.7286144862	0.01407695838	96.067225	0.1518025547	3.780972447	72.20871339	3.10399116	24.68729545				0	0	0				-746.7287789	0.01407695838	-14557.006984217	
744.1687789	91	1	8	0.7324065965	0.01390404591	96.00603251	0.1488626589	3.845104832	71.87316666	3.145659106	24.98117423				0	0	0				-744.1687789	0.01390404591	-15069.941012492	
741.6087789	91	1	8	0.7361009516	0.01373700635	95.94437952	0.1459157134	3.909704772	71.53789223	3.187440922	25.27466685				0	0	0				-741.6087789	0.01373700635	-15598.6643125608	
739.0487789	91	1	8	0.7397016471	0.01357561824	95.8822569	0.1429642623	3.974778842	71.20285158	3.22934077	25.56780765				0	0	0				-739.0487789	0.01357561824	-16143.9243517524	
736.4887789	91	1	8	0.7432125589	0.01341967255	95.8196555	0.1400107803	4.040333719	70.86800605	3.271362885	25.86063106				0	0	0				-736.4887789	0.01341967255	-16706.5332530233	
733.9287789	91	1	8	0.7466373576	0.01326897193	95.75656614	0.1370576725	4.106376183	70.53331679	3.313511574	26.15317164				0	0	0				-733.9287789	0.01326897193	-17287.3762664797	
731.3687789	91	1	8	0.7499795225	0.01312333002	95.6929796	0.1341072757	4.172913121	70.19874475	3.355791223	26.44546403				0	0	0				-731.3687789	0.01312333002	-17887.4180021832	
728.8087789	91	1	8	0.7532423535	0.01298257078	95.62888661	0.1311618585	4.239951531	69.86425063	3.398206304	26.73754306				0	0	0				-728.8087789	0.01298257078	-18507.7127409336	
726.2487789	91	1	8	0.7564289829	0.01284652792	95.56427785	0.1282236219	4.307498526	69.5297949	3.440761377	27.02944372				0	0	0				-726.2487789	0.01284652792	-19149.4148512698	
723.6887789	91	1	8	0.7595423859	0.01271504433	95.49914396	0.1252947	4.375561338	69.19533769	3.483461094	27.32120121				0	0	0				-723.6887789	0.01271504433	-19813.7914566304	
721.1287789	91	1	8	0.7625853909	0.0125879716	95.43347552	0.1223771599	4.444147323	68.86083883	3.52631021	27.61285097				0	0	0				-721.1287789	0.0125879716	-20502.2331715112	
718.5687789	91	1	8	0.7655606881	0.0124651695	95.36726303	0.1194730027	4.513263968	68.52625774	3.569313581	27.90442868				0	0	0				-718.5687789	0.0124651695	-21216.2751739045	
716.0087789	91	1	8	0.7684708383	0.01234650563	95.30049694	0.1165841635	4.582918892	68.19155347	3.612476178	28.19597035				0	0	0				-716.0087789	0.01234650563	-21957.6108722447	
713.4487789	91	1	8	0.7713182807	0.01223185493	95.23316763	0.1137125117	4.653119854	67.85668462	3.655803086	28.4875123				0	0	0				-713.4487789	0.01223185493	-22728.1142754001	
710.8887789	91	1	8	0.7741053401	0.01212109939	95.16526539	0.110859852	4.723874758	67.52160927	3.699299514	28.77909121				0	0	0				-710.8887789	0.01212109939	-23529.866515023	
708.3287789	91	1	8	0.7768342342	0.01201412766	95.09678042	0.1080279238	4.795191658	67.18628502	3.742970802	29.07074417				0	0	0				-708.3287789	0.01201412766	-24365.1826588646	
705.7687789	91	1	8	0.7795070793	0.01191083478	95.02770283	0.1052184026	4.867078765	66.85066887	3.786822427	29.36250871				0	0	0				-705.7687789	0.01191083478	-25236.6445030518	
703.2087789	91	1	8	0.7821258966	0.01181112185	94.95802265	0.1024328992	4.939544455	66.51471719	3.83086001	29.6544228				0	0	0				-703.2087789	0.01181112185	-26147.1427408789	
700.6487789	91	1	8	0.7846926178	0.01171489582	94.88772977	0.09967296118	5.012597272	66.17838569	3.875089327	29.94652498				0	0	0				-700.6487789	0.01171489582	-27099.9228362393	
698.0887789	91	1	8	0.7872090899	0.01162206921	94.81681399	0.0969400724	5.086245941	65.84162939	3.919516312	30.2388543				0	0	0				-698.0887789	0.01162206921	-28098.6354150425	
695.5287789	91	1	8	0.7896770805	0.0115325599	94.74526498	0.09423565377	5.160499371	65.50440248	3.964147072	30.53145045				0	0	0				-695.5287789	0.0115325599	-29147.4081299773	
692.9687789	91	1	8	0.7920982819	0.01144629094	94.67307227	0.09156106351	5.235366664	65.16665836	4.00898789	30.82435375				0	0	0				-692.9687789	0.01144629094	-30250.9295799007	
690.4087789	91	1	8	0.7944743155	0.0113631904	94.60022528	0.08891759749	5.310857126	64.82834952	4.05404524	31.11760524				0	0	0				-690.4087789	0.0113631904	-31414.5285892161	
687.8487789	91	1	8	0.7968067358	0.01128319113	94.52671323	0.08630648964	5.386980276	64.48942751	4.099325795	31.4112467				0	0	0				-687.8487789	0.01128319113	-32644.3035691461	
685.2887789	91	1	8	0.7990970342	0.01120623071	94.45252523	0.08372891235	5.463745855	64.14984282	4.144836439	31.70532074				0	0	0				-685.2887789	0.01120623071	-33947.2587135999	
682.7287789	91	1	8	0.8013466422	0.01113225124	94.37765019	0.08118597687	5.541163837	63.8095449	4.190584276	31.99987083				0	0	0				-682.7287789	0.01113225124	-35331.4803458963	
680.1687789	91	1	8	0.803556935	0.01106119931	94.30207683	0.07867873372	5.619244439	63.46848198	4.236576647	32.29494137				0	0	0				-680.1687789	0.01106119931	-36806.3739371859	
677.6087789	91	1	8	0.8057292345	0.01099302592	94.22579369	0.07620817318	5.697998139	63.12660107	4.282821141	32.59057779				0	0	0				-677.6087789	0.01099302592	-38382.8360439125	
675.0487789	91	1	8	0.8078648122	0.01092768613	94.14878909	0.07377522572	5.777435684	62.78384782	4.329325611	32.88682657				0	0	0				-675.0487789	0.01092768613	-40073.6234878492	
672.4887789	91	1	8	0.8099648918	0.01086513916	94.07105114	0.07138076248	5.857568098	62.44016648	4.376098183	33.18373534				0	0	0				-672.4887789	0.01086513916	-41894.0512256898	
669.9287789	91	1	8	0.8120306521	0.0108053489	93.99256769	0.0690255958	5.938406711	62.09549978	4.423147277	33.48135294				0	0	0				-669.9287789	0.0108053489	-43862.2539763186	
667.3687789	91	1	8	0.8140632294	0.01074828312	93.91332635	0.06671047972	6.019963166	61.74978882	4.470481624	33.77972956				0	0	0				-667.3687789	0.01074828312	-45999.8351911735	
664.8087789	91	1	8	0.8160637195	0.01069391374	93.83331445	0.0644361106	6.102249439	61.40297295	4.518110283	34.07891677				0	0	0				-664.8087789	0.01069391374	-48333.0332749533	
662.2487789	91	1	8	0.8180331806	0.01064221684	93.75251901	0.06220312765	6.18527786	61.05498969	4.566042661	34.37896765				0	0	0				-662.2487789	0.01064221684	-50893.8810870797	
659.6887789	91	1	8	0.8199726346	0.01059317265	93.67092676	0.06001211359	6.269061129	60.70577457	4.614288538	34.67993689				0	0	0				-659.6887789	0.01059317265	-53721.9285895702	
657.1287789	91	1	8	0.8218830698	0.01054676564	93.58852407	0.05786359529	6.353612339	60.35526102	4.662858081	34.9818809				0	0	0				-657.1287789	0.01054676564	-56866.5739672389	
654.5687789	91	1	8	0.8237654423	0.01050298455	93.50529695	0.05575804441	6.438945003	60.0033802	4.711761878	35.28485792				0	0	0				-654.5687789	0.01050298455	-60390.3118560765	
652.0087789	91	1	8	0.8256206782	0.01046182248	93.42123105	0.05369587812	6.525073075	59.65006088	4.761010959	35.58892816				0	0	0				-652.0087789	0.01046182248	-64373.4297187685	
649.4487789	91	1	8	0.8274496752	0.01042327702	93.33631156	0.05167745987	6.612010982	59.29522922	4.810616825	35.89415395				0	0	0				-649.4487789	0.01042327702	-68920.8003087902	
646.8887789	91	1	8	0.8292533041	0.01038735036	93.25052325	0.04970310011	6.699773649	58.93880865	4.86059148	36.20059987				0	0	0				-646.8887789	0.01038735036	-74172.0415885867	
644.3287789	91	1	8	0.831032411	0.01035404942	93.1638504	0.0477730571	6.788376538	58.58071962	4.910947464	36.50833291				0	0	0				-644.3287789	0.01035404942	-80317.378760729	
641.7687789	91	1	8	0.8327878181	0.0103233861	93.07627678	0.04588753775	6.87783568	58.22087943	4.961697886	36.81742268				0	0	0				-641.7687789	0.0103233861	-87622.8328876292	
639.2087789	91	1	8	0.8345203258	0.01029537743	92.98778559	0.04404669846	6.968167712	57.85920197	5.012856469	37.12794156				0	0	0				-639.2087789	0.01029537743	-96472.3881410995	
636.6487789	91	1	8	0.836230714	0.01027004587	92.89835943	0.04225064605	7.059389924	57.4955975	5.064437586	37.43996492				0	0	0				-636.6487789	0.01027004587	-107441.899387617	
634.0887789	91	1	8	0.8379197435	0.01024741954	92.80798026	0.04049943864	7.151520302	57.12997234	5.116456313	37.75357135				0	0	0				-634.0887789	0.01024741954	-121437.342313441	
631.5287789	91	1	8	0.8395881575	0.01022753263	92.71662933	0.03879308664	7.24457758	56.76222862	5.168928472	38.06884291				0	0	0				-631.5287789	0.01022753263	-139973.377395892	
628.9687789	91	1	8	0.8412366829	0.01021042569	92.62428715	0.03713155376	7.338581296	56.39226392	5.221870692	38.38586539				0	0	0				-628.9687789	0.01021042569	-165796.56826345	
626.4087789	91	1	8	0.8428660318	0.01019614612	92.53093339	0.03551475795	7.433551852	56.01997095	5.275300467	38.70472858				0	0	0				-626.4087789	0.01019614612	-210125.530027121	
623.8487789	91	1	8	0.8444769436	0.01018519574	92.43654877	0.03394256942	7.529508663	55.64524425	5.32923406	39.02552169				0	0	0				-623.8487789	0.01018519574	-276546.225996764	
621.2887789	91	1	8	0.8460700871	0.01017690854	92.34110708	0.03241481677	7.626478103	55.2679541	5.383693546	39.34835236				0	0	0				-621.2887789	0.01017690854	-409249.287833472	
618.7287789	91	1	8	0.8476461178	0.01017151411	92.2445872	0.0309312916	7.724481512	54.8879808	5.438698738	39.67332046				0	0	0				-618.7287789	0.01017151411	-924670.520804039	
616.1687789	91	1	8	0.8492057028	0.01016922033	92.14696476	0.02949173989	7.8235435	54.50519331	5.49427129	40.0005354				0	0	0				-616.1687789	0.01016922033	5403016.22199843	
613.6087789	91	1	8	0.8507495008	0.01017011815	92.04821418	0.02809586745	7.923689956	54.11945333	5.550434122	40.33011255				0	0	0				-613.6087789	0.01017011815	2456080.53279323	
611.0487789	91	1	8	0.8522781647	0.01017430961	91.9483085	0.02674334117	8.024948162	53.73061473	5.607211524	40.66217375				0	0	0				-611.0487789	0.01017430961	513400.497050294	
608.4887789	91	1	8	0.8537923423	0.01018190891	91.84721929	0.02543379022	8.127346917	53.33852278	5.66462928	40.99684794				0	0	0				-608.4887789	0.01018190891	293484.965735031	
605.9287789	91	1	8	0.8552926783	0.01019304364	91.74491652	0.0241668073	8.230916674	52.94301344	5.722714796	41.33427176				0	0	0				-605.9287789	0.01019304364	205414.307665096	
603.3687789	91	1	8	0.8567798157	0.01020785624	91.64136835	0.02294194993	8.335689699	52.54391246	5.781497253	41.67459029				0	0	0				-603.3687789	0.01020785624	157086.424817857	
600.8087789	91	1	8	0.8582543983	0.01022650559	91.53654101	0.02175874173	8.441700244	52.14103441	5.841007768	42.01795783				0	0	0				-600.8087789	0.01022650559	126295.010864688	
598.2487789	91	1	8	0.8597170717	0.01024916897	91.43039858	0.02061667376	8.548984748	51.7341816	5.901279584	42.36453882				0	0	0				-598.2487789	0.01024916897	104858.85569749	
595.6887789	91	1	8	0.8611684859	0.01027604418	91.32290274	0.01951520585	8.657582053	51.32314285	5.962348279	42.71450887				0	0	0				-595.6887789	0.01027604418	89025.4128594407	
593.1287789	91	1	8	0.8626092976	0.01030735218	91.21401257	0.01845376793	8.767533665	50.90769212	6.024252	43.06805588				0	0	0				-593.1287789	0.01030735218	76821.4506234189	
590.5687789	91	1	8	0.8640401725	0.01034333997	91.1036842	0.01743176147	8.878884034	50.48758692	6.087031734	43.42538135				0	0	0				-590.5687789	0.01034333997	67107.1137549391	
588.0087789	91	1	8	0.8654617879	0.0103842841	90.99187056	0.01644856079	8.991680884	50.06256654	6.150731614	43.78670185				0	0	0				-588.0087789	0.0103842841	59176.6440738499	
585.4487789	91	1	8	0.866874836	0.01043049476	90.8785209	0.0155035145	9.105975588	49.63235	6.215399265	44.15225073				0	0	0				-585.4487789	0.01043049476	52569.2516966456	
582.8887789	91	1	8	0.8682800272	0.01048232056	90.76358046	0.01459594691	9.221823597	49.19663375	6.281086202	44.52228005				0	0	0				-582.8887789	0.01048232056	46971.1008538451	
580.3287789	91	1	8	0.8696780939	0.0105401543	90.6469899	0.01372515939	9.339284941	48.75508894	6.347848294	44.89706276				0	0	0				-580.3287789	0.0105401543	42160.9518218829	
577.7687789	91	1	8	0.8710697948	0.01060443975	90.52868477	0.01289043183	9.458424797	48.30735836	6.415746286	45.27689535				0	0	0				-577.7687789	0.01060443975	37978.3493006559	
575.2087789	91	1	8	0.8724559198	0.01067567985	90.40859481	0.01209102403	9.57931417	47.8530528	6.484846423	45.66210077				0	0	0				-575.2087789	0.01067567985	34304.055447276	
572.6487789	91	1	8	0.8738372962	0.01075444666	90.28664315	0.01132617708	9.702030668	47.39174688	6.555221157	46.05303196				0	0	0				-572.6487789	0.01075444666	31047.6220178005	
570.0887789	91	1	8	0.875214795	0.0108413934	90.16274545	0.01059511477	9.826659435	46.92297409	6.626949991	46.45007592				0	0	0				-570.0887789	0.0108413934	28139.2088339131	
567.5287789	91	1	8	0.8765893387	0.01093726932	90.03680872	0.009897044938	9.953294239	46.446221	6.700120459	46.85365854				0	0	0				-567.5287789	0.01093726932	25524.01552608	
564.9687789	91	1	8	0.8779619111	0.01104293823	89.90873006	0.009231160822	10.08203878	45.96092039	6.77482928	47.26425033				0	0	0				-564.9687789	0.01104293823	23158.4369236454	
562.4087789	91	1	8	0.879333568	0.01115940171	89.7783951	0.008596642325	10.21300826	45.46644308	6.851183714	47.68237321				0	0	0				-562.4087789	0.01115940171	21007.2717516731	
559.8487789	91	1	8	0.8807054511	0.01128782965	89.64567608	0.007992657276	10.34633126	44.96208817	6.929303158	48.10860867				0	0	0				-559.8487789	0.01128782965	19041.6233717034	
557.2887789	91	1	8	0.8820788048	0.01142960104	89.51042958	0.007418362604	10.48215206	44.44707137	7.009321021	48.54360761				0	0	0				-557.2887789	0.01142960104	17237.5528273537	
554.7287789	91	1	8	0.8834549972	0.01158635587	89.37249343	0.006872904719	10.62063366	43.92051184	7.091386433	48.98810172				0	0	0				-554.7287789	0.01158635587	15574.2887056774	
552.1687789	91	1	8	0.8848355483	0.01176008759	89.23168375	0.006355422394	10.76196083	43.38141661	7.175666209	49.44291718				0	0	0				-552.1687789	0.01176008759	14098.9971678525	
549.6087789	91	1	8	0.8862219914	0.01195114418	89.08779133	0.005865056529	10.90634361	42.82856601	7.262389963	49.90904403				0	0	0				-549.6087789	0.01195114418	12721.568509784	
547.0487789	91	1	8	0.8876163123	0.01216514461	88.94057558	0.005400923835	11.05402349	42.26069877	7.351759414	50.38754182				0	0	0				-547.0487789	0.01216514461	11367.3607707043	
544.4887789	91	1	8	0.8890206697	0.01240435185	88.78975374	0.00496214045	11.20528412	41.6762875	7.444036079	50.87967643				0	0	0				-544.4887789	0.01240435185	10152.1621405936	
541.9287789	91	1	8	0.890437538	0.01267283612	88.63499648	0.004547817022	11.3604557	41.07355271	7.539524476	51.38692282				0	0	0				-541.9287789	0.01267283612	9023.06430389815	
539.3687789	91	1	8	0.8918698122	0.01297597246	88.47591364	0.004157056566	11.5199293	40.45041035	7.638577094	51.91101255				0	0	0				-539.3687789	0.01297597246	8650.49349816518	
539.3287789	91	1	8	0.8918923868	0.0002076765187	88.47338993	0.004151130008	11.52245894	40.44055859	7.640129649	51.91931176				0	0	0				-539.3287789	0.0002076765187	-189.684931418048	
539.3087789	91	1	8	0.8919036171	0.0001030811907	88.4721278	0.004148169886	11.52372403	40.4356054	7.640916951	51.92347765				0	0	0				-539.3087789	0.0001030811907	-193.010052401763	
539.2987789	91	1	8	0.8919092278	5.150717276E-05	88.47149696	0.004146690786	11.52435635	40.43313058	7.641310287	51.92555913				0	0	0				-539.2987789	5.150717276E-05	-194.620564177516	
