T	w(AL)	w(MG)	fs	fw(@FCC_A1)	w(AL@FCC_A1)	w(MG@FCC_A1)	w(AL@LIQUID)	w(MG@LIQUID)	dwdT_L(AL@LIQUID)	dwdT_L(MG@LIQUID)	-T	fw(@FCC_A1)_1	-T//fw(@FCC_A1)	
887.6270631	95	5	0.5766192356	0.07934014003	97.14695676	2.853043245	91.07717406	8.922825943	0	0	-887.6270631	0.07934014003	-546.61866940295	
885.0670631	95	5	0.6081217049	0.07488990224	96.9897911	3.0102089	90.59853355	9.401466445	0	0	-885.0670631	0.07488990224	-609.005467729074	
882.5070631	95	5	0.6357116074	0.07088599429	96.83251427	3.167485734	90.12291721	9.877082789	0	0	-882.5070631	0.07088599429	-674.907622688999	
879.9470631	95	5	0.6600406277	0.06726526278	96.6750782	3.324921796	89.65040051	10.34959949	0	0	-879.9470631	0.06726526278	-744.378687355881	
877.3870631	95	5	0.6816272357	0.06397603935	96.5174354	3.482564598	89.18104754	10.81895246	0	0	-877.3870631	0.06397603935	-817.478439053662	
874.8270631	95	5	0.7008885343	0.06097563195	96.35953885	3.640461149	88.71491161	11.28508839	0	0	-874.8270631	0.06097563195	-894.272595169404	
872.2670631	95	5	0.7181634797	0.05822844654	96.20134201	3.798657992	88.25203591	11.74796409	0	0	-872.2670631	0.05822844654	-974.832522646392	
869.7070631	95	5	0.733730064	0.05570456201	96.04279876	3.957201242	87.79245411	12.20754589	0	0	-869.7070631	0.05570456201	-1059.23497107941	
867.1470631	95	5	0.7478182025	0.05337863574	95.88386337	4.116136627	87.33619105	12.66380895	0	0	-867.1470631	0.05337863574	-1147.56185072288	
864.5870631	95	5	0.7606195199	0.05122905374	95.72449047	4.275509534	86.88326337	13.11673663	0	0	-864.5870631	0.05122905374	-1239.90004302289	
862.0270631	95	5	0.7722948648	0.04923726384	95.56463495	4.435365054	86.43368016	13.56631984	0	0	-862.0270631	0.04923726384	-1336.34124699609	
859.4670631	95	5	0.7829801417	0.04738724756	95.40425197	4.595748028	85.98744355	14.01255645	0	0	-859.4670631	0.04738724756	-1436.9819137831	
856.9070631	95	5	0.7927908797	0.0456650982	95.2432969	4.756703102	85.5445493	14.4554507	0	0	-856.9070631	0.0456650982	-1541.92323143397	
854.3470631	95	5	0.8018258444	0.04405868094	95.08172523	4.918274771	85.1049874	14.8950126	0	0	-854.3470631	0.04405868094	-1651.27116989148	
851.7870631	95	5	0.8101699161	0.04255735697	94.91949256	5.080507436	84.66874258	15.33125742	0	0	-851.7870631	0.04255735697	-1765.13660930487	
849.2270631	95	5	0.8178964024	0.04115175797	94.75655455	5.243445454	84.23579483	15.76420517	0	0	-849.2270631	0.04115175797	-1883.63555546184	
846.6670631	95	5	0.8250689086	0.03983360054	94.59286681	5.407133191	83.80611986	16.19388014	0	0	-846.6670631	0.03983360054	-2006.88938694688	
844.1070631	95	5	0.8317428611	0.03859553246	94.42838492	5.571615079	83.37968959	16.62031041	0	0	-844.1070631	0.03859553246	-2135.02323355619	
841.5470631	95	5	0.8379667561	0.03743100269	94.26306494	5.736935057	82.9564725	17.0435275	0	0	-841.5470631	0.03743100269	-2268.17486144364	
838.9870631	95	5	0.8437831903	0.03633416226	94.09686093	5.903139073	82.53643408	17.46356592	0	0	-838.9870631	0.03633416226	-2406.48355916237	
836.4270631	95	5	0.849229713	0.0352997615	93.92972853	6.070271467	82.11953714	17.88046286	0	0	-836.4270631	0.0352997615	-2550.09335463047	
833.8670631	95	5	0.8543395387	0.03432308197	93.76162252	6.238377476	81.70574217	18.29425783	0	0	-833.8670631	0.03432308197	-2699.16179030954	
831.3070631	95	5	0.8591421426	0.03339986936	93.59249732	6.407502682	81.29500763	18.70499237	0	0	-831.3070631	0.03339986936	-2853.85353845444	
828.7470631	95	5	0.8636637624	0.03252627791	93.42230694	6.577693062	80.88729019	19.11270981	0	0	-828.7470631	0.03252627791	-3014.34320095549	
826.1870631	95	5	0.8679278227	0.03169882275	93.25100495	6.748995051	80.48254504	19.51745496	0	0	-826.1870631	0.03169882275	-3180.81656318555	
823.6270631	95	5	0.8719552944	0.0309143389	93.0785444	6.921455599	80.08072608	19.91927392	0	0	-823.6270631	0.0309143389	-3353.47174605996	
821.0670631	95	5	0.8757650022	0.03016994571	92.90487777	7.095122225	79.68178613	20.31821387	0	0	-821.0670631	0.03016994571	-3532.52072175726	
818.5070631	95	5	0.8793738869	0.02946301612	92.72995692	7.270043082	79.28567709	20.71432291	0	0	-818.5070631	0.02946301612	-3718.19092626856	
815.9470631	95	5	0.8827972306	0.02879114978	92.55373299	7.44626701	78.89235018	21.10764982	0	0	-815.9470631	0.02879114978	-3910.72720041693	
813.3870631	95	5	0.8860488518	0.02815214968	92.3761564	7.623843602	78.50175598	21.49824402	0	0	-813.3870631	0.02815214968	-4110.39365929309	
810.8270631	95	5	0.8891412725	0.0275440015	92.19717674	7.802823262	78.11384466	21.88615534	0	0	-810.8270631	0.0275440015	-4317.47635627478	
808.2670631	95	5	0.8920858648	0.02696485568	92.01674273	7.983257267	77.72856604	22.27143396	0	0	-808.2670631	0.02696485568	-4532.28581555097	
805.7070631	95	5	0.894892977	0.02641301138	91.83480217	8.165197831	77.3458697	22.6541303	0	0	-805.7070631	0.02641301138	-4755.16006497528	
803.1470631	95	5	0.8975720448	0.02588690249	91.65130183	8.348698166	76.96570509	23.03429491	0	0	-803.1470631	0.02588690249	-4986.46838085261	
800.5870631	95	5	0.9001316875	0.02538508513	91.46618745	8.53381255	76.58802158	23.41197842	0	0	-800.5870631	0.02538508513	-5226.61481170567	
798.0270631	95	5	0.9025797934	0.02490622654	91.27940361	8.720596391	76.21276856	23.78723144	0	0	-798.0270631	0.02490622654	-5476.04336871363	
795.4670631	95	5	0.9049235946	0.02444909531	91.0908937	8.909106295	75.83989545	24.16010455	0	0	-795.4670631	0.02444909531	-5735.24295045577	
792.9070631	95	5	0.9071697322	0.0240125525	90.90059986	9.099400136	75.46935179	24.53064821	0	0	-792.9070631	0.0240125525	-6004.75300097712	
790.3470631	95	5	0.9093243153	0.02359554379	90.70846288	9.291537123	75.10108728	24.89891272	0	0	-790.3470631	0.02359554379	-6285.17154158993	
787.7870631	95	5	0.911392972	0.02319709252	90.51442213	9.485577875	74.73505176	25.26494824	0	0	-787.7870631	0.02319709252	-6578.64058920821	
785.2270631	95	5	0.9133809089	0.02281645345	90.3184146	9.6815854	74.37119416	25.62880584	0	0	-785.2270631	0.02281645345	-6881.9363716265	
782.6670631	95	5	0.9152929038	0.02245237931	90.12037856	9.87962144	74.0094672	25.9905328	0	0	-782.6670631	0.02245237931	-7198.04505099633	
780.1070631	95	5	0.9171334049	0.02210442014	89.9202477	10.0797523	73.64982008	26.35017992	0	0	-780.1070631	0.02210442014	-7530.30103803974	
777.5470631	95	5	0.9189065282	0.02177177116	89.71795503	10.28204497	73.29220355	26.70779645	0	0	-777.5470631	0.02177177116	-7876.90870004172	
774.9870631	95	5	0.9206160929	0.02145376062	89.51343172	10.48656828	72.9365686	27.0634314	0	0	-774.9870631	0.02145376062	-8239.79274665756	
772.4270631	95	5	0.9222656479	0.02114976506	89.30660712	10.69339288	72.58286645	27.41713355	0	0	-772.4270631	0.02114976506	-8620.28338924943	
769.8670631	95	5	0.9238584953	0.02085920566	89.09740857	10.90259143	72.23104856	27.76895144	0	0	-769.8670631	0.02085920566	-9019.88970101169	
767.3070631	95	5	0.9253977114	0.02058154529	88.88576138	11.11423862	71.88106659	28.11893341	0	0	-767.3070631	0.02058154529	-9440.33291404011	
764.7470631	95	5	0.9268861653	0.02031628571	88.6715887	11.3284113	71.5328724	28.4671276	0	0	-764.7470631	0.02031628571	-9883.583519825	
762.1870631	95	5	0.9283265368	0.02006296512	88.45481147	11.54518853	71.18641805	28.81358195	0	0	-762.1870631	0.02006296512	-10351.9081404078	
759.6270631	95	5	0.9297213313	0.01982115593	88.23534827	11.76465173	70.84165574	29.15834426	0	0	-759.6270631	0.01982115593	-10847.9257285848	
757.0670631	95	5	0.931072894	0.01959046275	88.01311524	11.98688476	70.49853779	29.50146221	0	0	-757.0670631	0.01959046275	-11374.6767782448	
754.5070631	95	5	0.9323834229	0.01937052056	87.78802603	12.21197397	70.15701666	29.84298334	0	0	-754.5070631	0.01937052056	-11935.7914613502	
751.9470631	95	5	0.9336549802	0.01916099575	87.55999158	12.44000842	69.81704483	30.18295517	0	0	-751.9470631	0.01916099575	-12535.2675418156	
749.3870631	95	5	0.9348895028	0.01896157406	87.32892014	12.67107986	69.47857485	30.52142515	0	0	-749.3870631	0.01896157406	-13178.0560989164	
746.8270631	95	5	0.9360888119	0.01877197532	87.09471706	12.90528294	69.14155925	30.85844075	0	0	-746.8270631	0.01877197532	-13870.1601035294	
744.2670631	95	5	0.937254622	0.01859194159	86.85728471	13.14271529	68.8059505	31.1940495	0	0	-744.2670631	0.01859194159	-14614.3620317626	
741.7070631	95	5	0.9383885433	0.01842114856	86.61652236	13.38347764	68.47170237	31.52829763	0	0	-741.7070631	0.01842114856	-15432.0997774709	
739.1470631	95	5	0.9394921107	0.01825964647	86.37232606	13.62767394	68.13876426	31.86123574	0	0	-739.1470631	0.01825964647	-16323.6872389874	
736.5870631	95	5	0.9405667589	0.01810699557	86.12458849	13.87541151	67.80708966	32.19291034	0	0	-736.5870631	0.01810699557	-17296.1339664276	
734.0270631	95	5	0.9416138489	0.01796310895	85.87319884	14.12680116	67.47663036	32.52336964	0	0	-734.0270631	0.01796310895	-18376.0874417606	
731.4670631	95	5	0.9426346691	0.01782784093	85.61804268	14.38195732	67.14733782	32.85266218	0	0	-731.4670631	0.01782784093	-19580.7248093288	
728.9070631	95	5	0.9436304407	0.01770107603	85.35900177	14.64099823	66.81916315	33.18083685	0	0	-728.9070631	0.01770107603	-20934.0108848046	
726.3470631	95	5	0.9446023214	0.01758269068	85.09595398	14.90404602	66.49205699	33.50794301	0	0	-726.3470631	0.01758269068	-22469.7695395507	
723.7870631	95	5	0.9455514108	0.0174726112	84.82877307	15.17122693	66.16596946	33.83403054	0	0	-723.7870631	0.0174726112	-24233.6891076472	
721.2270631	95	5	0.9464787548	0.01737077432	84.55732855	15.44267145	65.84085011	34.15914989	0	0	-721.2270631	0.01737077432	-26285.1076206263	
718.6670631	95	5	0.9473853489	0.01727713735	84.28148552	15.71851448	65.51664779	34.48335221	0	0	-718.6670631	0.01727713735	-28707.5047103417	
716.1070631	95	5	0.948272142	0.01719167843	84.00110449	15.99889551	65.19331059	34.80668941	0	0	-716.1070631	0.01719167843	-31620.4002233246	
713.5470631	95	5	0.9491400394	0.01711439685	83.71604116	16.28395884	64.87078575	35.12921425	0	0	-713.5470631	0.01711439685	-35201.2631762907	
710.9870631	95	5	0.9499899065	0.01704531356	83.42614625	16.57385375	64.54901953	35.45098047	0	0	-710.9870631	0.01704531356	-39725.7694639298	
708.4270631	95	5	0.9508225711	0.01698447186	83.13126532	16.86873468	64.22795715	35.77204285	0	0	-708.4270631	0.01698447186	-45647.310223474	
705.8670631	95	5	0.9516388263	0.01693193814	82.83123847	17.16876153	63.90754261	36.09245739	0	0	-705.8670631	0.01693193814	-53769.8968097159	
703.3070631	95	5	0.9524394333	0.01688780292	82.52590021	17.47409979	63.58771864	36.41228136	0	0	-703.3070631	0.01688780292	-65675.758078628	
700.7470631	95	5	0.9532251234	0.016852182	82.21507911	17.78492089	63.2684265	36.7315735	0	0	-700.7470631	0.016852182	-85000.0843347837	
698.1870631	95	5	0.9539966008	0.01682521784	81.89859762	18.10140238	62.94960588	37.05039412	0	0	-698.1870631	0.01682521784	-122567.664915893	
695.6270631	95	5	0.9547545439	0.01680708112	81.57627174	18.42372826	62.63119473	37.36880527	0	0	-695.6270631	0.01680708112	-234286.986646456	
693.0670631	95	5	0.9554996085	0.01679797277	81.24791072	18.75208928	62.31312907	37.68687093	0	0	-693.0670631	0.01679797277	17076417.7545819	
690.5070631	95	5	0.9562324287	0.01679812528	80.9133174	19.0866826	61.99534285	38.00465715	0	0	-690.5070631	0.01679812528	16529608.3129167	
687.9470631	95	5	0.9569536194	0.0168078085	80.5722846	19.4277154	61.67776771	38.32223229	0	0	-687.9470631	0.0168078085	220200.921239036	
685.3870631	95	5	0.9576637782	0.0168273262	80.22460119	19.77539881	61.3603328	38.6396672	0	0	-685.3870631	0.0168273262	113331.123146524	
682.8270631	95	5	0.9583634865	0.01685702562	79.87004523	20.12995477	61.0429645	38.9570355	0	0	-682.8270631	0.01685702562	76591.7100030937	
680.2670631	95	5	0.959053312	0.01689729812	79.50838669	20.49161331	60.7255862	39.2744138	0	0	-680.2670631	0.01689729812	57562.5459240116	
677.7070631	95	5	0.9597338101	0.0169485842	79.13938632	20.86061368	60.40811801	39.59188199	0	0	-677.7070631	0.0169485842	45803.4741696356	
675.1470631	95	5	0.9604055255	0.0170113785	78.76279506	21.23720494	60.0904764	39.9095236	0	0	-675.1470631	0.0170113785	37771.1181107623	
672.5870631	95	5	0.9610689941	0.01708623559	78.37835339	21.62164661	59.77257395	40.22742605	0	0	-672.5870631	0.01708623559	31914.4620602456	
670.0270631	95	5	0.9617247445	0.01717377667	77.98579062	22.01420938	59.45431886	40.54568114	0	0	-670.0270631	0.01717377667	27442.5610326769	
667.4670631	95	5	0.9623733001	0.01727469729	77.58482409	22.41517591	59.13561462	40.86438538	0	0	-667.4670631	0.01727469729	23908.3094233915	
664.9070631	95	5	0.9630151806	0.01738977634	77.17515822	22.82484178	58.81635947	41.18364053	0	0	-664.9070631	0.01738977634	21039.3825491776	
662.3470631	95	5	0.9636509037	0.01751988647	76.75648353	23.24351647	58.49644593	41.50355407	0	0	-662.3470631	0.01751988647	18660.2236429159	
659.7870631	95	5	0.9642809879	0.01766600633	76.32847542	23.67152458	58.17576018	41.82423982	0	0	-659.7870631	0.01766600633	16652.479010302	
657.2270631	95	5	0.9649059534	0.01782923483	75.89079284	24.10920716	57.85418141	42.14581859	0	0	-657.2270631	0.01782923483	14933.4220725873	
654.6670631	95	5	0.9655263253	0.01801080791	75.44307676	24.55692324	57.53158108	42.46841892	0	0	-654.6670631	0.01801080791	13443.4690703991	
652.1070631	95	5	0.9661426357	0.01821211842	74.9849484	25.0150516	57.2078221	42.7921779	0	0	-652.1070631	0.01821211842	12138.6112138112	
649.5470631	95	5	0.9667554262	0.01843473959	74.51600721	25.48399279	56.88275784	43.11724216	0	0	-649.5470631	0.01843473959	10985.6411985788	
646.9870631	95	5	0.9673652508	0.01868045305	74.0358285	25.9641715	56.55623109	43.44376891	0	0	-646.9870631	0.01868045305	9959.03753000771	
644.4270631	95	5	0.9679726796	0.0189512821	73.54396076	26.45603924	56.22807278	43.77192722	0	0	-644.4270631	0.0189512821	9038.8573991856	
641.8670631	95	5	0.9685783018	0.0192495329	73.03991949	26.96008051	55.89810059	44.10189941	0	0	-641.8670631	0.0192495329	8209.25232348765	
639.3070631	95	5	0.9691827304	0.01957784692	72.52319489	27.47680511	55.56611728	44.43388272	0	0	-639.3070631	0.01957784692	7457.64912014331	
636.7470631	95	5	0.9697866067	0.01993924253	71.99323118	28.00676882	55.23190883	44.76809117	0	0	-636.7470631	0.01993924253	6773.80547714122	
634.1870631	95	5	0.9703906056	0.02033721527	71.44943201	28.55056799	54.89524214	45.10475786	0	0	-634.1870631	0.02033721527	6149.18381887072	
631.6270631	95	5	0.9709954422	0.02077580891	70.89115193	29.10884807	54.55586248	45.44413752	0	0	-631.6270631	0.02077580891	5576.89613146371	
629.0670631	95	5	0.9716018794	0.02125973277	70.31768928	29.68231072	54.21349043	45.78650957	0	0	-629.0670631	0.02125973277	5051.15404122663	
626.5070631	95	5	0.9722107366	0.02179450159	69.72827771	30.27172229	53.86781815	46.13218185	0	0	-626.5070631	0.02179450159	4567.10883869158	
623.9470631	95	5	0.9728229004	0.0223866129	69.12207602	30.87792398	53.51850512	46.48149488	0	0	-623.9470631	0.0223866129	4120.67135912662	
621.3870631	95	5	0.9734393372	0.02304377344	68.49815588	31.50184412	53.1651728	46.8348272	0	0	-621.3870631	0.02304377344	3708.37427746333	
618.8270631	95	5	0.9740611093	0.02377519132	67.85548697	32.14451303	52.80739832	47.19260168	0	0	-618.8270631	0.02377519132	3327.26354170158	
616.2670631	95	5	0.9746893936	0.02459195706	67.19291872	32.80708128	52.44470665	47.55529335	0	0	-616.2670631	0.02459195706	2974.81209247894	
613.7070631	95	5	0.9753255059	0.02550754692	66.50915785	33.49084215	52.07656096	47.92343904	0	0	-613.7070631	0.02550754692	2647.89592616314	
611.1470631	95	5	0.9759709484	0.02653940056	65.80272754	34.19727246	51.70234526	48.29765474	0	0	-611.1470631	0.02653940056	2346.41986194329	
608.5870631	95	5	0.9766273905	0.02770606575	65.07198135	34.92801865	51.3213699	48.6786301	0	0	-608.5870631	0.02770606575	2069.18135712997	
606.0270631	95	5	0.9772967909	0.02903476338	64.3149863	35.6850137	50.9328219	49.0671781	0	0	-606.0270631	0.02903476338	1812.08103800576	
603.4670631	95	5	0.9779814226	0.03055795088	63.52951126	36.47048874	50.53575945	49.46424055	0	0	-603.4670631	0.03055795088	1575.74804130861	
600.9070631	95	5	0.9786839684	0.03231801731	62.7129389	37.2870611	50.12907384	49.87092616	0	0	-600.9070631	0.03231801731	1358.77376799943	
598.3470631	95	5	0.9794076404	0.03437070841	61.86216334	38.13783666	49.711445	50.288555	0	0	-598.3470631	0.03437070841	1160.25016738515	
595.7870631	95	5	0.9801563458	0.03679081709	60.97345041	39.02654959	49.28128044	50.71871956	0	0	-595.7870631	0.03679081709	979.389307850404	
593.2270631	95	5	0.9809349239	0.03968104808	60.04224261	39.95775739	48.83662988	51.16337012	0	0	-593.2270631	0.03968104808	815.507367125569	
590.6670631	95	5	0.9817494956	0.04318633154	59.06287909	40.93712091	48.37506211	51.62493789	0	0	-590.6670631	0.04318633154	668.010685921085	
588.1070631	95	5	0.9826079974	0.04751793373	58.02818062	41.97181938	47.89348189	52.10651811	0	0	-588.1070631	0.04751793373	536.383501969	
585.5470631	95	5	0.9835210326	0.05299618594	56.92880996	43.07119004	47.38784673	52.61215327	0	0	-585.5470631	0.05299618594	420.176940633639	
582.9870631	95	5	0.9845033016	0.06013106371	55.7522382	44.2477618	46.85270752	53.14729248	0	0	-582.9870631	0.06013106371	318.998952582604	
580.4270631	95	5	0.9855761778	0.06978647466	54.48097173	45.51902827	46.28041767	53.71958233	0	0	-580.4270631	0.06978647466	232.503999667675	
577.8670631	95	5	0.9867727715	0.0835511175	53.08926667	46.91073333	45.65966054	54.34033946	0	0	-577.8670631	0.0835511175	160.386692961339	
575.3070631	95	5	0.9881491671	0.1046971197	51.53636887	48.46363113	44.97241783	55.02758217	0	0	-575.3070631	0.1046971197	102.374280197333	
572.7470631	95	5	0.9898144117	0.1412176946	49.75033272	50.24966728	44.18666319	55.81333681	0	0	-572.7470631	0.1412176946	303.607590493446	
571.4670631	95	5	0.9907251513	0.08983773562	48.72865166	51.27134834	43.73837985	56.26162015	0	0	-571.4670631	0.08983773562	125.712556542943	
570.1870631	95	5	0.9917975283	0.1160843868	47.57866425	52.42133575	43.23401415	56.76598585	0	0	-570.1870631	0.1160843868	40.9275273448304	
568.9070631	95	5	0.9931417609	0.1643925942	46.23422204	53.76577796	42.64365753	57.35634247	0	0	-568.9070631	0.1643925942	323.328976743285	
568.2670631	95	5	0.9938930335	0.1098621156	45.4479866	54.5520134	42.29758715	57.70241285	0	0	-568.2670631	0.1098621156	106.75359074416	
567.6270631	95	5	0.9948191497	0.152001808	44.53812148	55.46187852	41.89592229	58.10407771	0	0	-567.6270631	0.152001808	97.2830017635768	
567.3070631	95	5	0.9953307701	0.09896904573	44.01305314	55.98694686	41.66339903	58.33660097	0	0	-567.3070631	0.09896904573	35.0734220167056	
566.9870631	95	5	0.9959438657	0.1315440251	43.41547908	56.58452092	41.39799438	58.60200562	0	0	-566.9870631	0.1315440251	8.19290536546027	
566.6670631	95	5	0.996737519	0.1959318097	42.70236943	57.29763057	41.08003305	58.91996695	0	0	-566.6670631	0.1959318097	-64.7164183046825	
566.5070631	95	5	0.9971895321	0.1387200201	42.27313891	57.72686109	40.88791189	59.11208811	0	0	-566.5070631	0.1387200201	-2.14612097256894	
566.4270631	95	5	0.9974354291	0.08759662996	42.02900116	57.97099884	40.77836774	59.22163226	0	0	-566.4270631	0.08759662996	7.66423940696857	
566.3470631	95	5	0.9977212316	0.1115553615	41.75596819	58.24403181	40.65561317	59.34438683	0	0	-566.3470631	0.1115553615	2.81865380324436	
566.2670631	95	5	0.9980707125	0.1534884402	41.44024339	58.55975661	40.51332573	59.48667427	0	0	-566.2670631	0.1534884402	11.0191082183797	
566.2270631	95	5	0.9982622843	0.09937320144	41.25826224	58.74173776	40.43113998	59.56886002	0	0	-566.2270631	0.09937320144	4.0822308582514	
566.1870631	95	5	0.9984897682	0.1309937429	41.05152716	58.94847284	40.33761597	59.66238403	0	0	-566.1870631	0.1309937429	1.05679189817565	
566.1470631	95	5	0.9987798041	0.1921402191	40.80580062	59.19419938	40.22622521	59.77377479	0	0	-566.1470631	0.1921402191	-21.9674159763514	
566.1270631	95	5	0.9989428553	0.13368681	40.65883592	59.34116408	40.15948242	59.84051758	0	0	-566.1270631	0.13368681	-7.63760666894783	
566.1070631	95	5	0.9991514625	0.197396892	40.48353846	59.51646154	40.07974974	59.92025026	0	0	-566.1070631	0.197396892	0.291752006936904	
566.0970631	95	5	1	1	40.37821016	59.62178984					-566.0970631	1	0.0124594583553381	
566.0870631	95	5	1	1	40.37821016	59.62178984					-566.0870631	1	NaN	
566.0670631	95	5	1	1	40.37821016	59.62178984					-566.0670631	1	NaN	
566.0270631	95	5	1	1	40.37821016	59.62178984					-566.0270631	1	NaN	
565.9470631	95	5	1	1	40.37821016	59.62178984					-565.9470631	1	NaN	
565.7870631	95	5	1	1	40.37821016	59.62178984					-565.7870631	1	NaN	
565.4670631	95	5	1	1	40.37821016	59.62178984					-565.4670631	1	NaN	
564.8270631	95	5	1	1	40.37821016	59.62178984					-564.8270631	1	NaN	
563.5470631	95	5	1	1	40.37821016	59.62178984					-563.5470631	1	NaN	
560.9870631	95	5	1	1	40.37821016	59.62178984					-560.9870631	1	NaN	
555.8670631	95	5	1	1	40.37821016	59.62178984					-555.8670631	1	NaN	
550.7470631	95	5	1	1	40.37821016	59.62178984					-550.7470631	1	NaN	
545.6270631	95	5	1	1	40.37821016	59.62178984					-545.6270631	1	NaN	
540.5070631	95	5	1	1	40.37821016	59.62178984					-540.5070631	1	NaN	
535.3870631	95	5	1	1	40.37821016	59.62178984					-535.3870631	1	NaN	
530.2670631	95	5	1	1	40.37821016	59.62178984					-530.2670631	1	NaN	
525.1470631	95	5	1	1	40.37821016	59.62178984					-525.1470631	1	NaN	
520.0270631	95	5	1	1	40.37821016	59.62178984					-520.0270631	1	NaN	
514.9070631	95	5	1	1	40.37821016	59.62178984					-514.9070631	1	NaN	
509.7870631	95	5	1	1	40.37821016	59.62178984					-509.7870631	1	NaN	
504.6670631	95	5	1	1	40.37821016	59.62178984					-504.6670631	1	NaN	
499.5470631	95	5	1	1	40.37821016	59.62178984					-499.5470631	1	NaN	
494.4270631	95	5	1	1	40.37821016	59.62178984					-494.4270631	1	NaN	
489.3070631	95	5	1	1	40.37821016	59.62178984					-489.3070631	1	NaN	
484.1870631	95	5	1	1	40.37821016	59.62178984					-484.1870631	1	NaN	
479.0670631	95	5	1	1	40.37821016	59.62178984					-479.0670631	1	NaN	
473.9470631	95	5	1	1	40.37821016	59.62178984					-473.9470631	1	NaN	
468.8270631	95	5	1	1	40.37821016	59.62178984					-468.8270631	1	NaN	
463.7070631	95	5	1	1	40.37821016	59.62178984					-463.7070631	1	NaN	
458.5870631	95	5	1	1	40.37821016	59.62178984					-458.5870631	1	NaN	
453.4670631	95	5	1	1	40.37821016	59.62178984					-453.4670631	1	NaN	
448.3470631	95	5	1	1	40.37821016	59.62178984					-448.3470631	1	NaN	
443.2270631	95	5	1	1	40.37821016	59.62178984					-443.2270631	1	NaN	
438.1070631	95	5	1	1	40.37821016	59.62178984					-438.1070631	1	NaN	
432.9870631	95	5	1	1	40.37821016	59.62178984					-432.9870631	1	NaN	
427.8670631	95	5	1	1	40.37821016	59.62178984					-427.8670631	1	NaN	
422.7470631	95	5	1	1	40.37821016	59.62178984					-422.7470631	1	NaN	
417.6270631	95	5	1	1	40.37821016	59.62178984					-417.6270631	1	NaN	
412.5070631	95	5	1	1	40.37821016	59.62178984					-412.5070631	1	NaN	
407.3870631	95	5	1	1	40.37821016	59.62178984					-407.3870631	1	NaN	
402.2670631	95	5	1	1	40.37821016	59.62178984					-402.2670631	1	NaN	
397.1470631	95	5	1	1	40.37821016	59.62178984					-397.1470631	1	NaN	
392.0270631	95	5	1	1	40.37821016	59.62178984					-392.0270631	1	NaN	
386.9070631	95	5	1	1	40.37821016	59.62178984					-386.9070631	1	NaN	
381.7870631	95	5	1	1	40.37821016	59.62178984					-381.7870631	1	NaN	
376.6670631	95	5	1	1	40.37821016	59.62178984					-376.6670631	1	NaN	
371.5470631	95	5	1	1	40.37821016	59.62178984					-371.5470631	1	NaN	
366.4270631	95	5	1	1	40.37821016	59.62178984					-366.4270631	1	NaN	
