T	w(AL)	w(MG)	w(SI)	fs	fw(@FCC_A1)	w(AL@FCC_A1)	w(MG@FCC_A1)	w(SI@FCC_A1)	w(AL@LIQUID#1)	w(MG@LIQUID#1)	w(SI@LIQUID#1)	w(AL@LIQUID#2)	w(MG@LIQUID#2)	w(SI@LIQUID#2)	dwdT_L(AL@LIQUID#1)	dwdT_L(MG@LIQUID#1)	dwdT_L(SI@LIQUID#1)	dwdT_L(AL@LIQUID#2)	dwdT_L(MG@LIQUID#2)	dwdT_L(SI@LIQUID#2)	-T	fw(@FCC_A1)_1	-T//fw(@FCC_A1)	
876.1710308	92	1	7	0.1933992958	0.0484330411	98.76605085	0.2315519719	1.002397178	90.35991308	1.18554635	8.454540569				0	0	0				-876.1710308	0.0484330411	-1111.48414206078	
873.6110308	92	1	7	0.2307542835	0.04622529486	98.71582199	0.2348978908	1.049280118	89.95493871	1.231620123	8.813441163				0	0	0				-873.6110308	0.04622529486	-1214.65644451665	
871.0510308	92	1	7	0.2648224228	0.04420183498	98.66573039	0.2379159763	1.096353633	89.55209954	1.277574954	9.170325502				0	0	0				-871.0510308	0.04420183498	-1322.74297469039	
868.4910308	92	1	7	0.2960133484	0.0423409632	98.61575749	0.240619868	1.143622642	89.15136822	1.323421828	9.525209956				0	0	0				-868.4910308	0.0423409632	-1435.79457890446	
865.9310308	92	1	7	0.3246720818	0.04062426406	98.56588545	0.2430224808	1.191092071	88.75271543	1.369170771	9.878113799				0	0	0				-865.9310308	0.04062426406	-1553.87445046305	
863.3710308	92	1	7	0.3510912086	0.03903600557	98.51609708	0.2451360752	1.238766843	88.35611014	1.414830986	10.22905887				0	0	0				-863.3710308	0.03903600557	-1677.04863682295	
860.8110308	92	1	7	0.3755204128	0.03756266659	98.4663758	0.2469723182	1.286651881	87.96151976	1.460410975	10.57806927				0	0	0				-860.8110308	0.03756266659	-1805.38599607137	
858.2510308	92	1	7	0.3981740123	0.03619256089	98.41670556	0.2485423359	1.3347521	87.56891028	1.505918642	10.92517108				0	0	0				-858.2510308	0.03619256089	-1938.95815775841	
855.6910308	92	1	7	0.4192369655	0.03491553543	98.36707084	0.2498567591	1.383072406	87.1782465	1.551361371	11.27039213				0	0	0				-855.6910308	0.03491553543	-2077.83949125856	
853.1310308	92	1	7	0.4388696994	0.0337227264	98.31745654	0.2509257638	1.431617696	86.78949212	1.596746101	11.61376178				0	0	0				-853.1310308	0.0337227264	-2222.10715279821	
850.5710308	92	1	7	0.4572120193	0.0326063605	98.26784803	0.2517591066	1.48039286	86.4026099	1.642079384	11.95531072				0	0	0				-850.5710308	0.0326063605	-2371.84102003069	
848.0110308	92	1	7	0.4743862964	0.03155959185	98.21823107	0.2523661562	1.529402778	86.01756176	1.687367438	12.2950708				0	0	0				-848.0110308	0.03155959185	-2527.12383511404	
845.4510308	92	1	7	0.4905000847	0.03057636753	98.16859176	0.2527559215	1.578652322	85.63430893	1.732616188	12.63307488				0	0	0				-845.4510308	0.03057636753	-2688.04119715611	
842.8910308	92	1	7	0.5056482827	0.02965131573	98.11891656	0.2529370765	1.628146359	85.25281201	1.777831308	12.96935669				0	0	0				-842.8910308	0.02965131573	-2854.68162257338	
840.3310308	92	1	7	0.519914928	0.02877965248	98.06919226	0.2529179831	1.677889753	84.87303108	1.823018247	13.30395067				0	0	0				-840.3310308	0.02877965248	-3027.13672666071	
837.7710308	92	1	7	0.5333746975	0.02795710328	98.01940593	0.2527067112	1.727887363	84.4949258	1.868182264	13.63689194				0	0	0				-837.7710308	0.02795710328	-3205.50128077593	
835.2110308	92	1	7	0.5460941659	0.02717983698	97.96954489	0.252311057	1.778144049	84.11845545	1.913328445	13.96821611				0	0	0				-835.2110308	0.02717983698	-3389.87338342829	
832.6510308	92	1	7	0.5581328675	0.02644440973	97.91959677	0.2517385598	1.828664674	83.74357903	1.958461731	14.29795924				0	0	0				-832.6510308	0.02644440973	-3582.04796140441	
830.0910308	92	1	7	0.5695444467	0.02574832605	97.86954818	0.2509965883	1.879455227	83.3702486	2.003587947	14.62616345				0	0	0				-830.0910308	0.02574832605	-3777.03652682417	
827.5310308	92	1	7	0.5803764469	0.02508706415	97.81938965	0.2500920906	1.930518259	82.99843636	2.048709935	14.95285371				0	0	0				-827.5310308	0.02508706415	-3978.61613786467	
824.9710308	92	1	7	0.5906723865	0.02445966772	97.76910818	0.2490319684	1.981859853	82.62809384	2.09383313	15.27807303				0	0	0				-824.9710308	0.02445966772	-4189.40009052976	
822.4110308	92	1	7	0.6004714102	0.02386335411	97.71869222	0.2478228717	2.033484905	82.25917941	2.138962047	15.60185855				0	0	0				-822.4110308	0.02386335411	-4405.41711400999	
819.8510308	92	1	7	0.6098089873	0.02329601973	97.66813042	0.2464712568	2.085398324	81.89165139	2.184101124	15.92424748				0	0	0				-819.8510308	0.02329601973	-4628.10564678639	
817.2910308	92	1	7	0.6187173314	0.02275574824	97.61741157	0.2449833959	2.137605033	81.5254681	2.229254736	16.24527716				0	0	0				-817.2910308	0.02275574824	-4857.60013458916	
814.7310308	92	1	7	0.6272257619	0.02224078778	97.56652464	0.2433653863	2.190109976	81.16058785	2.274427201	16.56498494				0	0	0				-814.7310308	0.02224078778	-5094.03237177253	
812.1710308	92	1	7	0.6353610205	0.02174953412	97.51545872	0.2416231584	2.242918119	80.79696901	2.319622793	16.8834082				0	0	0				-812.1710308	0.02174953412	-5337.54142315381	
809.6110308	92	1	7	0.6431475457	0.02128051549	97.46420306	0.2397624831	2.296034452	80.43456997	2.364845744	17.20058429				0	0	0				-809.6110308	0.02128051549	-5588.27238337955	
807.0510308	92	1	7	0.6506077141	0.02083237924	97.41274703	0.2377889788	2.349463993	80.07334922	2.410100255	17.51655052				0	0	0				-807.0510308	0.02083237924	-5846.37736162634	
804.4910308	92	1	7	0.6577620518	0.02040388017	97.36108009	0.2357081178	2.403211789	79.71326532	2.455390503	17.83134417				0	0	0				-804.4910308	0.02040388017	-6112.0157464559	
801.9310308	92	1	7	0.6646294204	0.0199938701	97.30919185	0.233525232	2.457282919	79.35427693	2.500720642	18.14500243				0	0	0				-801.9310308	0.0199938701	-6385.3548779172	
799.3710308	92	1	7	0.6712271812	0.01960128874	97.25707198	0.2312455186	2.511682496	78.99634281	2.546094813	18.45756238				0	0	0				-799.3710308	0.01960128874	-6666.57061053509	
796.8110308	92	1	7	0.6775713407	0.01922515548	97.20471028	0.2288740448	2.566415673	78.63942182	2.591517149	18.76906103				0	0	0				-796.8110308	0.01922515548	-6955.84823086963	
794.2510308	92	1	7	0.683676679	0.01886456219	97.15209661	0.2264157524	2.621487641	78.28347293	2.636991779	19.07953529				0	0	0				-794.2510308	0.01886456219	-7253.38321888239	
791.6910308	92	1	7	0.6895568647	0.0185186667	97.09922091	0.2238754624	2.676903632	77.92845522	2.682522831	19.38902195				0	0	0				-791.6910308	0.0185186667	-7559.3815008792	
789.1310308	92	1	7	0.6952245565	0.018186687	97.04607319	0.2212578786	2.732668927	77.57432786	2.728114441	19.6975577				0	0	0				-789.1310308	0.018186687	-7874.06115391507	
786.5710308	92	1	7	0.7006914942	0.01786789609	96.99264356	0.2185675912	2.788788851	77.22105016	2.773770752	20.00517909				0	0	0				-786.5710308	0.01786789609	-8197.6534216641	
784.0110308	92	1	7	0.7059685806	0.01756161731	96.93892214	0.2158090806	2.845268782	76.86858147	2.819495923	20.31192261				0	0	0				-784.0110308	0.01756161731	-8530.40315884319	
781.4510308	92	1	7	0.7110659535	0.01726722013	96.88489913	0.2129867198	2.902114148	76.51688127	2.86529413	20.61782461				0	0	0				-781.4510308	0.01726722013	-8872.57034661681	
778.8910308	92	1	7	0.7159930523	0.01698411639	96.83056479	0.2101047778	2.959330437	76.16590908	2.911169572	20.92292134				0	0	0				-778.8910308	0.01698411639	-9224.4319983547	
776.3310308	92	1	7	0.720758676	0.01671175691	96.77590939	0.207167422	3.01692319	75.81562453	2.957126476	21.227249				0	0	0				-776.3310308	0.01671175691	-9586.28298462924	
773.7710308	92	1	7	0.7253710369	0.01644962838	96.72092327	0.2041787207	3.074898013	75.46598725	3.003169096	21.53084365				0	0	0				-773.7710308	0.01644962838	-9958.43797584425	
771.2110308	92	1	7	0.7298378081	0.0161972506	96.66559678	0.2011426451	3.133260575	75.11695695	3.049301724	21.83374132				0	0	0				-771.2110308	0.0161972506	-10341.2330933736	
768.6510308	92	1	7	0.7341661672	0.01595417392	96.60992032	0.1980630719	3.192016611	74.76849334	3.095528689	22.13597797				0	0	0				-768.6510308	0.01595417392	-10735.0280506371	
766.0910308	92	1	7	0.7383628353	0.01571997697	96.55388429	0.1949437847	3.251171925	74.42055615	3.141854363	22.43758949				0	0	0				-766.0910308	0.01571997697	-11140.2087163073	
763.5310308	92	1	7	0.7424341129	0.01549426456	96.49747913	0.1917884757	3.310732395	74.07310508	3.188283166	22.73861176				0	0	0				-763.5310308	0.01549426456	-11557.1889220004	
760.9710308	92	1	7	0.7463859118	0.01527666577	96.44069528	0.1886007478	3.370703973	73.7260998	3.234819568	23.03908063				0	0	0				-760.9710308	0.01527666577	-11986.4138491723	
758.4110308	92	1	7	0.7502237849	0.01506683223	96.38352319	0.1853841157	3.43109269	73.37949995	3.281468095	23.33903196				0	0	0				-758.4110308	0.01506683223	-12428.362849108	
755.8510308	92	1	7	0.7539529532	0.01486443652	96.32595333	0.1821420075	3.491904661	73.03326506	3.328233334	23.63850161				0	0	0				-755.8510308	0.01486443652	-12883.5524348303	
753.2910308	92	1	7	0.7575783295	0.01466917072	96.26797615	0.1788777655	3.553146082	72.68735459	3.375119935	23.93752548				0	0	0				-753.2910308	0.01466917072	-13352.5410444362	
750.7310308	92	1	7	0.7611045417	0.0144807451	96.20958211	0.1755946479	3.61482324	72.34172786	3.422132618	24.23613952				0	0	0				-750.7310308	0.0144807451	-13835.9332883079	
748.1710308	92	1	7	0.7645359525	0.0142988869	96.15076166	0.1722958297	3.676942514	71.99634405	3.469276178	24.53437977				0	0	0				-748.1710308	0.0142988869	-14334.3836746814	
745.6110308	92	1	7	0.7678766788	0.0141233392	96.09150522	0.1689844036	3.739510377	71.65116216	3.516555487	24.83228236				0	0	0				-745.6110308	0.0141233392	-14848.6026479454	
743.0510308	92	1	7	0.7711306082	0.01395385991	96.03180322	0.1656633807	3.802533403	71.30614098	3.563975502	25.12988352				0	0	0				-743.0510308	0.01395385991	-15379.3642591089	
740.4910308	92	1	7	0.7743014153	0.01379022085	95.97164604	0.1623356918	3.866018267	70.96123907	3.611541271	25.42721966				0	0	0				-740.4910308	0.01379022085	-15927.510992832	
737.9310308	92	1	7	0.777392576	0.01363220685	95.91102406	0.1590041879	3.929971753	70.61641473	3.659257935	25.72432733				0	0	0				-737.9310308	0.01363220685	-16493.9625941447	
735.3710308	92	1	7	0.780407381	0.01347961499	95.8499276	0.1556716409	3.994400757	70.27162596	3.707130736	26.0212433				0	0	0				-735.3710308	0.01347961499	-17079.7243773935	
732.8110308	92	1	7	0.783348948	0.01333225383	95.78834697	0.1523407444	4.059312288	69.92683041	3.755165025	26.31800456				0	0	0				-732.8110308	0.01333225383	-17685.9004222759	
730.2510308	92	1	7	0.7862202328	0.01318994281	95.72627241	0.149014114	4.124713479	69.58198538	3.803366263	26.61464836				0	0	0				-730.2510308	0.01318994281	-18313.7008666815	
727.6910308	92	1	7	0.7890240405	0.01305251153	95.66369413	0.1456942882	4.190611585	69.23704776	3.851740032	26.91121221				0	0	0				-727.6910308	0.01305251153	-18964.4583052671	
725.1310308	92	1	7	0.7917630343	0.01291979928	95.60060228	0.1423837291	4.257013994	68.89197398	3.90029204	27.20773398				0	0	0				-725.1310308	0.01291979928	-19639.6427854653	
722.5710308	92	1	7	0.7944397453	0.01279165443	95.53698695	0.1390848223	4.323928229	68.54672	3.94902813	27.50425186				0	0	0				-722.5710308	0.01279165443	-20340.8813112152	
720.0110308	92	1	7	0.7970565802	0.01266793404	95.47283817	0.1357998778	4.391361953	68.20124125	3.997954285	27.80080447				0	0	0				-720.0110308	0.01266793404	-21069.9752220403	
717.4510308	92	1	7	0.7996158294	0.01254850331	95.40814589	0.1325311304	4.459322979	67.85549256	4.047076637	28.0974308				0	0	0				-717.4510308	0.01254850331	-21828.92583849	
714.8910308	92	1	7	0.8021196739	0.01243323526	95.34289999	0.1292807403	4.527819272	67.50942816	4.096401476	28.39417037				0	0	0				-714.8910308	0.01243323526	-22619.9664326912	
712.3310308	92	1	7	0.8045701922	0.01232201031	95.27709025	0.126050793	4.596858958	67.16300159	4.145935257	28.69106315				0	0	0				-712.3310308	0.01232201031	-23445.5901490321	
709.7710308	92	1	7	0.8069693663	0.01221471595	95.21070637	0.1228433004	4.666450329	66.81616568	4.195684611	28.9881497				0	0	0				-709.7710308	0.01221471595	-24308.5922099752	
707.2110308	92	1	7	0.8093190874	0.01211124642	95.14373795	0.1196602006	4.736601853	66.46887247	4.245656356	29.28547118				0	0	0				-707.2110308	0.01211124642	-25212.116097456	
704.6510308	92	1	7	0.8116211616	0.01201150243	95.07617446	0.1165033587	4.807322181	66.12107313	4.295857502	29.58306936				0	0	0				-704.6510308	0.01201150243	-26159.7082398335	
702.0910308	92	1	7	0.8138773146	0.01191539089	95.00800528	0.113374567	4.878620154	65.77271798	4.346295269	29.88098675				0	0	0				-702.0910308	0.01191539089	-27155.3827315693	
699.5310308	92	1	7	0.8160891965	0.01182282467	94.93921964	0.1102755455	4.950504813	65.42375633	4.396977091	30.17926658				0	0	0				-699.5310308	0.01182282467	-28203.7071164373	
696.9710308	92	1	7	0.8182583861	0.01173372242	94.86980665	0.1072079423	5.02298541	65.07413646	4.447910635	30.47795291				0	0	0				-696.9710308	0.01173372242	-29309.8877091539	
694.4110308	92	1	7	0.8203863953	0.01164800831	94.79975525	0.1041733338	5.096071416	64.72380554	4.499103811	30.77709064				0	0	0				-694.4110308	0.01164800831	-30479.8997621541	
691.8510308	92	1	7	0.8224746723	0.01156561196	94.72905424	0.1011732255	5.169772531	64.37270957	4.550564784	31.07672564				0	0	0				-691.8510308	0.01156561196	-31720.6199034299	
689.2910308	92	1	7	0.824524606	0.01148646818	94.65769225	0.0982090521	5.244098699	64.02079325	4.602301992	31.37690476				0	0	0				-689.2910308	0.01148646818	-33040.0080692783	
686.7310308	92	1	7	0.8265375288	0.01141051694	94.5856577	0.0952821782	5.319060118	63.66799994	4.65432416	31.6776759				0	0	0				-686.7310308	0.01141051694	-34447.3278854728	
684.1710308	92	1	7	0.8285147199	0.01133770318	94.51293885	0.09239389854	5.394667254	63.31427153	4.706640317	31.97908815				0	0	0				-684.1710308	0.01133770318	-35953.4226226205	
681.6110308	92	1	7	0.8304574085	0.01126797679	94.43952371	0.08954543862	5.470930853	62.95954838	4.759259813	32.28119181				0	0	0				-681.6110308	0.01126797679	-37571.0643667391	
679.0510308	92	1	7	0.8323667762	0.01120129248	94.36540008	0.08673795517	5.547861962	62.60376917	4.81219234	32.58403849				0	0	0				-679.0510308	0.01120129248	-39315.4242473412	
676.4910308	92	1	7	0.8342439602	0.01113760985	94.29055552	0.08397253669	5.625471941	62.24687083	4.865447952	32.88768121				0	0	0				-676.4910308	0.01113760985	-41204.5234104919	
673.9310308	92	1	7	0.8360900555	0.01107689295	94.21497731	0.08125020398	5.703772482	61.88878839	4.919037087	33.19217453				0	0	0				-673.9310308	0.01107689295	-43260.0924063131	
671.3710308	92	1	7	0.8379061171	0.0110191107	94.13865247	0.07857191071	5.782775621	61.52945485	4.972970584	33.49757457				0	0	0				-671.3710308	0.0110191107	-45508.8237876028	
668.8110308	92	1	7	0.8396931625	0.01096423719	94.06156769	0.075938544	5.862493771	61.16880108	5.027259717	33.80393921				0	0	0				-668.8110308	0.01096423719	-47983.3127052468	
666.2510308	92	1	7	0.8414521741	0.01091225102	93.98370934	0.0733509251	5.942939738	60.80675562	5.081916216	34.11132817				0	0	0				-666.2510308	0.01091225102	-50723.9146562049	
663.6910308	92	1	7	0.8431841005	0.0108631357	93.90506344	0.07080980999	6.024126746	60.44324454	5.136952299	34.41980316				0	0	0				-663.6910308	0.0108631357	-53781.4547662348	
661.1310308	92	1	7	0.8448898592	0.01081687963	93.82561565	0.06831589014	6.106068461	60.0781913	5.192380704	34.729428				0	0	0				-661.1310308	0.01081687963	-57220.7377911209	
658.5710308	92	1	7	0.846570338	0.0107734763	93.74535118	0.06586979316	6.188779023	59.7115165	5.248214719	35.04026879				0	0	0				-658.5710308	0.0107734763	-61125.701530656	
656.0110308	92	1	7	0.8482263969	0.01073292435	93.66425484	0.0634720836	6.272273073	59.34313772	5.304468225	35.35239406				0	0	0				-656.0110308	0.01073292435	-65607.0212012846	
653.4510308	92	1	7	0.8498588698	0.01069522776	93.58231095	0.06112326374	6.356565789	58.97296931	5.361155727	35.66587497				0	0	0				-653.4510308	0.01069522776	-70813.7887119524	
650.8910308	92	1	7	0.8514685661	0.01066039607	93.4995033	0.05882377435	6.441672922	58.60092213	5.418292407	35.98078546				0	0	0				-650.8910308	0.01066039607	-76951.7114227577	
648.3310308	92	1	7	0.8530562726	0.01062844456	93.41581517	0.05657399562	6.527610835	58.22690331	5.475894162	36.29720253				0	0	0				-648.3310308	0.01062844456	-84312.9846811394	
645.7710308	92	1	7	0.8546227544	0.01059939456	93.3312292	0.05437424801	6.614396547	57.85081596	5.533977659	36.61520638				0	0	0				-645.7710308	0.01059939456	-93327.3550309251	
643.2110308	92	1	7	0.8561687571	0.01057327374	93.24572743	0.05222479317	6.70204778	57.47255888	5.592560392	36.93488072				0	0	0				-643.2110308	0.01057327374	-104654.497532274	
640.6510308	92	1	7	0.8576950076	0.0105501165	93.15929115	0.05012583493	6.790583011	57.09202623	5.651660739	37.25631303				0	0	0				-640.6510308	0.0105501165	-119362.897991955	
638.0910308	92	1	7	0.8592022162	0.01052996432	93.07190095	0.04807752024	6.880021531	56.70910715	5.711298031	37.57959482				0	0	0				-638.0910308	0.01052996432	-141477.872701693	
635.5310308	92	1	7	0.8606911098	0.01051327992	92.98353847	0.04607993956	6.970381585	56.32369185	5.771490893	37.90481726				0	0	0				-635.5310308	0.01051327992	-170839.660358007	
632.9710308	92	1	7	0.8621623576	0.01049946103	92.89417866	0.04413312468	7.061688213	55.9356471	5.832263154	38.23208974				0	0	0				-632.9710308	0.01049946103	-214714.609742438	
630.4110308	92	1	7	0.8636166088	0.01048869013	92.80380138	0.04223706367	7.153961552	55.54484943	5.893636686	38.56151388				0	0	0				-630.4110308	0.01048869013	-298359.338594356	
627.8510308	92	1	7	0.8650545201	0.01048117603	92.71238347	0.04039168679	7.247224842	55.15116361	5.955635408	38.89320098				0	0	0				-627.8510308	0.01048117603	-516282.000764853	
625.2910308	92	1	7	0.8664767385	0.01047700496	92.6199006	0.03859687294	7.341502523	54.75444702	6.018284635	39.22726834				0	0	0				-625.2910308	0.01047700496	-3073453.76406846	
622.7310308	92	1	7	0.8678839025	0.01047627442	92.52632721	0.03685245089	7.436820341	54.35454899	6.081611189	39.56383983				0	0	0				-622.7310308	0.01047627442	-5047002.75106939	
620.1710308	92	1	7	0.8692766439	0.01047909424	92.43163634	0.03515820051	7.533205459	53.95131005	6.145643535	39.90304642				0	0	0				-620.1710308	0.01047909424	752349.443588137	
617.6110308	92	1	7	0.8706555891	0.01048558778	92.33579955	0.03351385405	7.630686596	53.54456119	6.210411926	40.24502688				0	0	0				-617.6110308	0.01048558778	337869.329938149	
615.0510308	92	1	7	0.8720213607	0.01049589334	92.23878674	0.03191909743	7.729294162	53.13412295	6.275948564	40.58992848				0	0	0				-615.0510308	0.01049589334	219459.71971388	
612.4910308	92	1	7	0.8733745794	0.01051016582	92.140566	0.03037357157	7.829060428	52.71980443	6.342287784	40.93790779				0	0	0				-612.4910308	0.01051016582	161754.663217612	
609.9310308	92	1	7	0.8747158657	0.01052857854	92.04110342	0.02887687376	7.930019706	52.30140217	6.409466256	41.28913157				0	0	0				-609.9310308	0.01052857854	127183.384413064	
607.3710308	92	1	7	0.8760458416	0.01055132543	91.94036288	0.02742855903	8.032208557	51.87869893	6.477523217	41.64377785				0	0	0				-607.3710308	0.01055132543	104014.348650901	
604.8110308	92	1	7	0.8773651332	0.01057862352	91.83830584	0.02602814155	8.135666022	51.45146226	6.546500726	42.00203701				0	0	0				-604.8110308	0.01057862352	87340.0523154654	
602.2510308	92	1	7	0.8786743722	0.0106107159	91.73489101	0.02467509611	8.240433893	51.0194429	6.616443963	42.36411313				0	0	0				-602.2510308	0.0106107159	74729.1791706792	
599.6910308	92	1	7	0.8799741993	0.01064787506	91.63007413	0.0233688595	8.346557011	50.58237298	6.687401561	42.73022546				0	0	0				-599.6910308	0.01064787506	64834.8320725865	
597.1310308	92	1	7	0.8812652661	0.01069040698	91.52380756	0.02210883204	8.454083613	50.13996394	6.759425983	43.10061008				0	0	0				-597.1310308	0.01069040698	56848.7566359073	
594.5710308	92	1	7	0.8825482384	0.01073865579	91.41603989	0.02089437903	8.56306573	49.69190417	6.832573962	43.47552187				0	0	0				-594.5710308	0.01073865579	50255.9376434461	
592.0110308	92	1	7	0.8838237999	0.01079300939	91.30671552	0.01972483225	8.673559647	49.23785627	6.906907	43.85523673				0	0	0				-592.0110308	0.01079300939	44712.3457934804	
589.4510308	92	1	7	0.8850926557	0.01085390611	91.19577408	0.01859949146	8.785626426	48.77745392	6.982491948	44.24005413				0	0	0				-589.4510308	0.01085390611	39979.3138804494	
586.8910308	92	1	7	0.8863555368	0.01092184269	91.08314984	0.0175176259	8.899332532	48.31029823	7.059401674	44.63030009				0	0	0				-586.8910308	0.01092184269	35886.0247484161	
584.3310308	92	1	7	0.8876132051	0.0109973839	90.96877098	0.01647847577	9.014750542	47.83595347	7.137715849	45.02633068				0	0	0				-584.3310308	0.0109973839	32306.9892702972	
581.7710308	92	1	7	0.8888664595	0.01108117421	90.85255874	0.01548125376	9.131960002	47.3539421	7.21752186	45.42853604				0	0	0				-581.7710308	0.01108117421	29147.9512295283	
579.2110308	92	1	7	0.8901161423	0.01117395206	90.73442644	0.01452514646	9.251048416	46.86373885	7.298915889	45.83734526				0	0	0				-579.2110308	0.01117395206	26336.7489909524	
576.6510308	92	1	7	0.8913631476	0.01127656746	90.61427824	0.0136093158	9.372112445	46.36476381	7.38200419	46.253232				0	0	0				-576.6510308	0.01127656746	23817.2067399727	
574.0910308	92	1	7	0.8926084309	0.01139000394	90.49200778	0.01273290048	9.495259319	45.85637407	7.466904603	46.67672132				0	0	0				-574.0910308	0.01139000394	21544.9581796051	
571.5310308	92	1	7	0.8938530201	0.01151540599	90.36749642	0.01189501723	9.620608561	45.33785381	7.553748364	47.10839783				0	0	0				-571.5310308	0.01151540599	19484.4603146111	
568.9710308	92	1	7	0.8950980301	0.01165411496	90.24061118	0.01109476209	9.748294062	44.80840219	7.642682281	47.54891553				0	0	0				-568.9710308	0.01165411496	17606.9249950923	
566.4110308	92	1	7	0.8963446793	0.01180771366	90.11120204	0.01033121095	9.878466748	44.26712055	7.733870461	47.99900899				0	0	0				-566.4110308	0.01180771366	15888.5200216347	
563.8510308	92	1	7	0.8975943121	0.0119780941	89.97909912	0.009603422136	10.01129746	43.71298801	7.827500789	48.4595112				0	0	0				-563.8510308	0.0119780941	14309.1672407414	
561.2910308	92	1	7	0.898848426	0.0121675412	89.84410851	0.008910436046	10.14698105	43.14485011	7.923783245	48.93136664				0	0	0				-561.2910308	0.0121675412	12851.7003616112	
558.7310308	92	1	7	0.9001087086	0.01237886654	89.70600696	0.008251274073	10.28574177	42.56138823	8.022956566	49.41565521				0	0	0				-558.7310308	0.01237886654	11558.8952833862	
556.1710308	92	1	7	0.9013768882	0.01261277518	89.56453722	0.007624956356	10.42783783	41.9609753	8.125343499	49.9136812				0	0	0				-556.1710308	0.01261277518	10354.0718012681	
553.6110308	92	1	7	0.9026552345	0.01287704498	89.41940001	0.007030463577	10.57356952	41.34187919	8.231247019	50.42687379				0	0	0				-553.6110308	0.01287704498	9168.91968517206	
551.0510308	92	1	7	0.9039462664	0.01317526732	89.27023743	0.006466765361	10.7232958	40.70198056	8.341057132	50.95696231				0	0	0				-551.0510308	0.01317526732	8106.57047207591	
548.4910308	92	1	7	0.905252931	0.01351368747	89.11662494	0.005932813132	10.87744225	40.03876419	8.455236357	51.50599945				0	0	0				-548.4910308	0.01351368747	7118.18967970125	
545.9310308	92	1	7	0.9065787819	0.01390114738	88.95804864	0.005427532523	11.03652383	39.34924832	8.57432057	52.07643111				0	0	0				-545.9310308	0.01390114738	6212.92154228827	
543.3710308	92	1	7	0.9079279479	0.0143455307	88.79388188	0.004949832036	11.20116829	38.62957343	8.699056749	52.67136982				0	0	0				-543.3710308	0.0143455307	5381.94826464984	
540.8110308	92	1	7	0.9093057169	0.01486373107	88.6233391	0.004498569623	11.37216233	37.87517385	8.830270631	53.29455552				0	0	0				-540.8110308	0.01486373107	5147.01292848152	
540.4910308	92	1	7	0.9094798403	0.001906874582	88.60152248	0.004443955368	11.39403356	37.77848794	8.847041441	53.37447062				0	0	0				-540.4910308	0.001906874582	-52.899614228991	
