T	w(AL)	w(MG)	w(SI)	fs	fw(@FCC_A1)	w(AL@FCC_A1)	w(MG@FCC_A1)	w(SI@FCC_A1)	w(AL@LIQUID)	w(MG@LIQUID)	w(SI@LIQUID)	w(AL@MG2SI)	w(MG@MG2SI)	w(SI@MG2SI)	w(AL@ALMG_BETA)	w(MG@ALMG_BETA)	w(SI@ALMG_BETA)	dwdT_L(AL@LIQUID)	dwdT_L(MG@LIQUID)	dwdT_L(SI@LIQUID)	-T	fw(@FCC_A1)_1	-T//fw(@FCC_A1)	
K	%	%	%	mole/mole	kg/kg	%	%	%	%	%	%	%	%	%	%	%	%	SI	SI	SI				
908.2292168	95	4	1	0	0	98.70720059	1.204828821	0.08797059314	95	4	1							0.00203827207	-0.001536783112	-0.0005014889585	-908.2292168	0	18.1889212406522	
908.2092168	95	4	1	0.001095814655	0.001098790608	98.70628593	1.205671553	0.08804251231	94.99592338	4.003073555	1.001003061							0	0	0	-908.2092168	0.001098790608	18.2147390279507	
908.1892168	95	4	1	0.002190080257	0.00219602598	98.70537147	1.206514104	0.08811443103	94.99184659	4.006146966	1.002006449							0	0	0	-908.1892168	0.00219602598	18.2410659526423	
908.1492168	95	4	1	0.004373795364	0.004385661637	98.70354305	1.208198675	0.08825827312	94.98369231	4.012293418	1.004014271							0	0	0	-908.1492168	0.004385661637	18.3041859363176	
908.0692168	95	4	1	0.008715464405	0.008739078454	98.69988877	1.211565117	0.08854610985	94.96738127	4.024583222	1.008035505							0	0	0	-908.0692168	0.008739078454	18.4335231924747	
907.9892168	95	4	1	0.01303040748	0.01306566576	98.69623743	1.214928572	0.08883399873	94.9510668	4.036870587	1.012062612							0	0	0	-907.9892168	0.01306566576	18.5513526744723	
907.9092168	95	4	1	0.01731717654	0.01736397193	98.69258913	1.218288894	0.089121975	94.93474892	4.049155117	1.016095965							0	0	0	-907.9092168	0.01736397193	18.6732373988075	
907.8292168	95	4	1	0.02157603497	0.02163426143	98.68894388	1.22164608	0.0894100389	94.91842762	4.06143681	1.020135574							0	0	0	-907.8292168	0.02163426143	18.7809004213377	
907.7492168	95	4	1	0.02581380082	0.02588337059	98.68530124	1.225000707	0.0896980509	94.90210277	4.07371725	1.024179982							0	0	0	-907.7492168	0.02588337059	18.904044254503	
907.6692168	95	4	1	0.03001754271	0.03009833429	98.68166209	1.228351614	0.08998629123	94.88577461	4.085993258	1.02823213							0	0	0	-907.6692168	0.03009833429	19.041887822291	
907.5892168	95	4	1	0.03419416471	0.03428607521	98.678026	1.231699379	0.09027461933	94.86944302	4.098266427	1.032290551							0	0	0	-907.5892168	0.03428607521	19.1655398847124	
907.5092168	95	4	1	0.0383438982	0.03844682568	98.67439297	1.235043998	0.09056303608	94.85310799	4.110536751	1.036355259							0	0	0	-907.5092168	0.03844682568	19.2896901483797	
907.4292168	95	4	1	0.04246699045	0.04258083396	98.67076299	1.238385469	0.09085154166	94.83676951	4.122804226	1.040426262							0	0	0	-907.4292168	0.04258083396	19.4142962213459	
907.3492168	95	4	1	0.04656368593	0.04668834553	98.66713608	1.241723788	0.09114013631	94.82042758	4.135068851	1.044503568							0	0	0	-907.3492168	0.04668834553	19.5393583508444	
907.2692168	95	4	1	0.05063422614	0.05076960283	98.66351223	1.245058952	0.09142882027	94.80408219	4.147330623	1.048587185							0	0	0	-907.2692168	0.05076960283	19.6648772858524	
907.1892168	95	4	1	0.05467884962	0.05482484539	98.65989145	1.24839096	0.09171759376	94.78773334	4.159589541	1.05267712							0	0	0	-907.1892168	0.05482484539	19.790853735609	
907.1092168	95	4	1	0.05869779204	0.05885430981	98.65627373	1.251719809	0.09200645703	94.77138102	4.171845603	1.056773382							0	0	0	-907.1092168	0.05885430981	19.9172885290181	
907.0292168	95	4	1	0.0626912862	0.06285822982	98.65265909	1.255045495	0.09229541031	94.75502522	4.184098805	1.060875978							0	0	0	-907.0292168	0.06285822982	20.0441823943248	
906.9492168	95	4	1	0.06665956209	0.06683683635	98.64904753	1.258368017	0.09258445382	94.73866594	4.196349148	1.064984916							0	0	0	-906.9492168	0.06683683635	20.1715361036449	
906.8692168	95	4	1	0.07060284694	0.07079035753	98.64543904	1.261687371	0.0928735878	94.72230317	4.208596627	1.069100204							0	0	0	-906.8692168	0.07079035753	20.2993504147604	
906.7892168	95	4	1	0.07452136524	0.07471901878	98.64183363	1.265003555	0.09316281247	94.70593691	4.220841242	1.07322185							0	0	0	-906.7892168	0.07471901878	20.4276260719922	
906.7092168	95	4	1	0.07841533883	0.07862304281	98.63823131	1.268316566	0.09345212807	94.68956715	4.233082991	1.077349861							0	0	0	-906.7092168	0.07862304281	20.5563639290876	
906.6292168	95	4	1	0.08228498686	0.08250264966	98.63463206	1.271626402	0.09374153481	94.67319388	4.245321871	1.081484245							0	0	0	-906.6292168	0.08250264966	20.6855647380173	
906.5492168	95	4	1	0.08613052591	0.08635805678	98.63103591	1.27493306	0.09403103293	94.65681711	4.257557881	1.085625009							0	0	0	-906.5492168	0.08635805678	20.8152292507675	
906.4692168	95	4	1	0.08995216998	0.09018947903	98.62744284	1.278236537	0.09432062264	94.64043682	4.269791019	1.089772163							0	0	0	-906.4692168	0.09018947903	20.9453582932924	
906.3892168	95	4	1	0.09375013053	0.09399712873	98.62385287	1.281536831	0.09461030417	94.624053	4.282021283	1.093925712							0	0	0	-906.3892168	0.09399712873	21.0759526290039	
906.3092168	95	4	1	0.09752461655	0.09778121571	98.62026598	1.284833939	0.09490007775	94.60766566	4.294248671	1.098085666							0	0	0	-906.3092168	0.09778121571	21.2070131215819	
906.2292168	95	4	1	0.1012758346	0.1015419473	98.6166822	1.288127858	0.09518994358	94.59127479	4.306473181	1.102252031							0	0	0	-906.2292168	0.1015419473	21.338540387505	
906.1492168	95	4	1	0.1050039887	0.1052795285	98.61310151	1.291418587	0.09547990188	94.57488037	4.318694812	1.106424815							0	0	0	-906.1492168	0.1052795285	21.470535576893	
906.0692168	95	4	1	0.1087092806	0.1089941617	98.60952393	1.294706122	0.09576995289	94.55848241	4.330913563	1.110604026							0	0	0	-906.0692168	0.1089941617	21.6029990419104	
905.9892168	95	4	1	0.1123919098	0.1126860473	98.60594944	1.29799046	0.0960600968	94.5420809	4.34312943	1.114789672							0	0	0	-905.9892168	0.1126860473	21.7359319327752	
905.9092168	95	4	1	0.1160520732	0.1163553829	98.60237807	1.3012716	0.09635033384	94.52567583	4.355342413	1.118981759							0	0	0	-905.9092168	0.1163553829	21.8693349888956	
905.8292168	95	4	1	0.1196899656	0.1200023643	98.5988098	1.304549538	0.09664066421	94.50926719	4.367552509	1.123180296							0	0	0	-905.8292168	0.1200023643	22.0032089194388	
905.7492168	95	4	1	0.1233057796	0.1236271846	98.59524464	1.307824272	0.09693108814	94.49285499	4.379759718	1.127385291							0	0	0	-905.7492168	0.1236271846	22.1375548753381	
905.6692168	95	4	1	0.1268997055	0.127230035	98.59168259	1.3110958	0.09722160582	94.47643921	4.391964038	1.131596749							0	0	0	-905.6692168	0.127230035	22.2723730324094	
905.5892168	95	4	1	0.1304719314	0.1308111044	98.58812366	1.314364118	0.09751221748	94.46001985	4.404165467	1.13581468							0	0	0	-905.5892168	0.1308111044	22.4076649770321	
905.5092168	95	4	1	0.1340226433	0.1343705794	98.58456785	1.317629225	0.09780292331	94.44359691	4.416364003	1.140039091							0	0	0	-905.5092168	0.1343705794	22.543431248351	
905.4292168	95	4	1	0.137552025	0.1379086447	98.58101516	1.320891117	0.09809372352	94.42717037	4.428559646	1.144269989							0	0	0	-905.4292168	0.1379086447	22.6796722770112	
905.3492168	95	4	1	0.1410602583	0.1414254828	98.57746559	1.324149792	0.09838461832	94.41074023	4.440752393	1.148507381							0	0	0	-905.3492168	0.1414254828	22.8163889791915	
905.2692168	95	4	1	0.1445475229	0.1449212742	98.57391914	1.327405248	0.09867560791	94.39430648	4.452942243	1.152751275							0	0	0	-905.2692168	0.1449212742	22.9535831557789	
905.1892168	95	4	1	0.1480139965	0.148396197	98.57037583	1.330657483	0.09896669249	94.37786913	4.465129195	1.157001679							0	0	0	-905.1892168	0.148396197	23.091254795985	
905.1092168	95	4	1	0.1514598548	0.1518504279	98.56683564	1.333906492	0.09925787227	94.36142815	4.477313247	1.1612586							0	0	0	-905.1092168	0.1518504279	23.2294044655847	
905.0292168	95	4	1	0.1548852713	0.1552841411	98.56329858	1.337152275	0.09954914743	94.34498356	4.489494398	1.165522044							0	0	0	-905.0292168	0.1552841411	23.3680342039801	
