T	w(AL)	w(MG)	w(SI)	fs	fw(@FCC_A1)	w(AL@FCC_A1)	w(MG@FCC_A1)	w(SI@FCC_A1)	w(AL@LIQUID)	w(MG@LIQUID)	w(SI@LIQUID)	w(AL@MG2SI)	w(MG@MG2SI)	w(SI@MG2SI)	w(AL@ALMG_BETA)	w(MG@ALMG_BETA)	w(SI@ALMG_BETA)	dwdT_L(AL@LIQUID)	dwdT_L(MG@LIQUID)	dwdT_L(SI@LIQUID)	-T	fw(@FCC_A1)_1	-T//fw(@FCC_A1)	
K	%	%	%	mole/mole	kg/kg	%	%	%	%	%	%	%	%	%	%	%	%	SI	SI	SI				
879.3658135	91	6	3	0.2365766113	0.2374079105	97.87739652	1.835432851	0.2871706273	88.85896458	7.296492489	3.844542933							0	0	0	-879.3658135	0.2374079105	50.5940102105016	
879.2858135	91	6	3	0.238150178	0.2389865559	97.87516489	1.837283748	0.2875513575	88.84095753	7.307239674	3.851802792							0	0	0	-879.2858135	0.2389865559	50.7591396269635	
879.2058135	91	6	3	0.2397186355	0.2405600689	97.8729358	1.839132269	0.2879319349	88.82294527	7.31798757	3.859067165							0	0	0	-879.2058135	0.2405600689	50.9246016846376	
879.1258135	91	6	3	0.2412820066	0.2421284724	97.87070923	1.840978415	0.2883123592	88.80492777	7.32873618	3.866336048							0	0	0	-879.1258135	0.2421284724	51.0904004497055	
879.0458135	91	6	3	0.2428403142	0.2436917892	97.86848518	1.842822188	0.2886926303	88.78690505	7.33948551	3.873609441							0	0	0	-879.0458135	0.2436917892	51.2565319184292	
878.9658135	91	6	3	0.2443935808	0.2452500422	97.86626366	1.844663589	0.2890727479	88.7688771	7.350235564	3.880887339							0	0	0	-878.9658135	0.2452500422	51.4229987016031	
878.8858135	91	6	3	0.2459418288	0.2468032538	97.86404467	1.84650262	0.289452712	88.75084391	7.360986346	3.888169742							0	0	0	-878.8858135	0.2468032538	51.5898033720635	
878.8058135	91	6	3	0.2474850806	0.2483514465	97.8618282	1.848339282	0.2898325222	88.73280549	7.371737861	3.895456647							0	0	0	-878.8058135	0.2483514465	51.7569419819844	
878.7258135	91	6	3	0.2490233585	0.2498946427	97.85961425	1.850173576	0.2902121785	88.71476184	7.382490112	3.902748052							0	0	0	-878.7258135	0.2498946427	51.9244172433648	
878.6458135	91	6	3	0.2505566844	0.2514328645	97.85740282	1.852005504	0.2905916806	88.69671294	7.393243106	3.910043954							0	0	0	-878.6458135	0.2514328645	52.0922302110885	
