T	w(AL)	w(MG)	w(SI)	fs	fw(@FCC_A1)	w(AL@FCC_A1)	w(MG@FCC_A1)	w(SI@FCC_A1)	w(AL@LIQUID)	w(MG@LIQUID)	w(SI@LIQUID)	dwdT_L(AL@LIQUID)	dwdT_L(MG@LIQUID)	dwdT_L(SI@LIQUID)	-T	fw(@FCC_A1)_1	-T//fw(@FCC_A1)	
K	%	%	%	mole/mole	kg/kg	%	%	%	%	%	%	SI	SI	SI				
875.0657018	88	7	5	0	0	97.97096001	1.637952868	0.3910871244	88	7	5	0.002257448591	-0.001213969201	-0.00104347939	-875.0657018	0	44.1468374325147	
875.0457018	88	7	5	0.0004509233798	0.0004527663574	97.97049569	1.63829769	0.3912066161	87.99548494	7.002428073	5.002086985	0	0	0	-875.0457018	0.0004527663574	44.1989491888457	
875.0257018	88	7	5	0.0009013160336	0.0009049995193	97.97003156	1.63864234	0.3913261034	87.99096969	7.004856072	5.004174243	0	0	0	-875.0257018	0.0009049995193	44.2357782042919	
874.9857018	88	7	5	0.00180144288	0.001808803789	97.96910364	1.639331329	0.3915650266	87.9819381	7.009712572	5.008349326	0	0	0	-874.9857018	0.001808803789	44.2866640224094	
874.9057018	88	7	5	0.003598137172	0.003612834786	97.96724944	1.640707857	0.392042706	87.96387112	7.019426859	5.016702016	0	0	0	-874.9057018	0.003612834786	44.4039195042263	
874.7457018	88	7	5	0.007177343926	0.007206642677	97.96354748	1.643455124	0.3929973951	87.92772193	7.038860594	5.033417478	0	0	0	-874.7457018	0.007206642677	44.6790301864418	
874.4257018	88	7	5	0.01426091967	0.01431905925	97.95617222	1.648922467	0.3949053167	87.85536525	7.07773584	5.066898914	0	0	0	-874.4257018	0.01431905925	45.2515690873303	
873.7857018	88	7	5	0.02818968699	0.02830431701	97.94152745	1.659760922	0.398711633	87.71040996	7.155557308	5.134032735	0	0	0	-873.7857018	0.02830431701	46.3173560773105	
872.5057018	88	7	5	0.05509189336	0.05531478839	97.91266412	1.681047536	0.4062883446	87.41953511	7.311464508	5.269000379	0	0	0	-872.5057018	0.05531478839	48.549408643175	
869.9457018	88	7	5	0.1053679627	0.1057901163	97.85661841	1.722087464	0.4212941284	86.83390506	7.624407572	5.541687368	0	0	0	-869.9457018	0.1057901163	53.1698337664427	
867.3857018	88	7	5	0.151386924	0.1519878104	97.80277552	1.7611255	0.4360989752	86.243064	7.938955224	5.817980777	0	0	0	-867.3857018	0.1519878104	57.9934092542905	
864.8257018	88	7	5	0.193637259	0.1943990311	97.75108564	1.798218201	0.4506961601	85.64697124	8.255238924	6.097789838	0	0	0	-864.8257018	0.1943990311	63.0737109392603	
862.2657018	88	7	5	0.2325338685	0.2334409427	97.70149915	1.833421863	0.4650789889	85.04559271	8.573383241	6.381024051	0	0	0	-862.2657018	0.2334409427	68.4194126753218	
