T	w(AL)	w(MG)	w(SI)	fs	fw(@FCC_A1)	w(AL@FCC_A1)	w(MG@FCC_A1)	w(SI@FCC_A1)	w(AL@LIQUID)	w(MG@LIQUID)	w(SI@LIQUID)	w(AL@MG2SI)	w(MG@MG2SI)	w(SI@MG2SI)	w(AL@DIAMOND_A4)	w(MG@DIAMOND_A4)	w(SI@DIAMOND_A4)	dwdT_L(AL@LIQUID)	dwdT_L(MG@LIQUID)	dwdT_L(SI@LIQUID)	-T	fw(@FCC_A1)_1	-T//fw(@FCC_A1)	
K	%	%	%	mole/mole	kg/kg	%	%	%	%	%	%	%	%	%	%	%	%	SI	SI	SI				
906.7398324	95	2	3	0	0	99.14973322	0.5410152263	0.3092515559	95	2	3							0.001898174942	-0.0006673484157	-0.001230826527	-906.7398324	0	21.8600705329724	
906.7198324	95	2	3	0.0009137423484	0.0009142438173	99.14921462	0.5412927792	0.3094926008	94.99620361	2.001334694	3.0024617							0	0	0	-906.7198324	0.0009142438173	21.8919343950937	
906.6998324	95	2	3	0.001826157055	0.001827158879	99.14869617	0.5415701825	0.3097336488	94.99240718	2.002669246	3.004923578							0	0	0	-906.6998324	0.001827158879	21.9226635157125	
906.6598324	95	2	3	0.00364729668	0.003649296039	99.14765966	0.5421245819	0.31021576	94.98481404	2.005338047	3.009847916							0	0	0	-906.6598324	0.003649296039	21.9825501196927	
906.5798324	95	2	3	0.007274598866	0.007278580502	99.14558824	0.5432317231	0.3111800393	94.96962681	2.010674321	3.019698866							0	0	0	-906.5798324	0.007278580502	22.1241972592267	
906.4998324	95	2	3	0.01087544728	0.01088139067	99.14351924	0.5443362126	0.3121445472	94.9544387	2.016007301	3.029553996							0	0	0	-906.4998324	0.01088139067	22.2740479682314	
906.4198324	95	2	3	0.01445407864	0.01446196568	99.14145249	0.5454383231	0.3131091887	94.93924951	2.021337915	3.039412579							0	0	0	-906.4198324	0.01446196568	22.412201648309	
906.3398324	95	2	3	0.01801068249	0.01802049525	99.13938797	0.5465380605	0.3140739645	94.92405921	2.026666181	3.049274614							0	0	0	-906.3398324	0.01802049525	22.5508516833096	
906.2598324	95	2	3	0.02154545521	0.02155717595	99.1373257	0.5476354301	0.3150388737	94.9088678	2.031992111	3.059140086							0	0	0	-906.2598324	0.02155717595	22.6899700398166	
906.1798324	95	2	3	0.02505859095	0.02507220212	99.13526565	0.5487304375	0.3160039153	94.8936753	2.037315717	3.069008983							0	0	0	-906.1798324	0.02507220212	22.8295569530568	
906.0998324	95	2	3	0.02855028156	0.02856576579	99.13320782	0.5498230879	0.3169690885	94.8784817	2.042637011	3.078881289							0	0	0	-906.0998324	0.02856576579	22.9696127648698	
906.0198324	95	2	3	0.03202071667	0.03203805679	99.13115222	0.5509133869	0.3179343924	94.863287	2.047956007	3.088756993							0	0	0	-906.0198324	0.03203805679	23.110137840992	
905.9398324	95	2	3	0.0354700837	0.0354892627	99.12909883	0.5520013396	0.3188998263	94.8480912	2.053272717	3.09863608							0	0	0	-905.9398324	0.0354892627	23.2511325895488	
905.8598324	95	2	3	0.03889856789	0.03891956895	99.12704766	0.5530869516	0.3198653892	94.83289431	2.058587154	3.108518536							0	0	0	-905.8598324	0.03891956895	23.3925973338922	
905.7798324	95	2	3	0.04230635233	0.04232915881	99.12499869	0.5541702281	0.3208310803	94.81769632	2.06389933	3.118404348							0	0	0	-905.7798324	0.04232915881	23.5345324696578	
905.6998324	95	2	3	0.04569361801	0.04571821344	99.12295193	0.5552511745	0.3217968988	94.80249724	2.069209257	3.128293503							0	0	0	-905.6998324	0.04571821344	23.6769383640512	
905.6198324	95	2	3	0.04906054382	0.04908691191	99.12090736	0.5563297962	0.3227628437	94.78729706	2.074516949	3.138185987							0	0	0	-905.6198324	0.04908691191	23.8198154195661	
905.5398324	95	2	3	0.05240730662	0.05243543123	99.11886499	0.5574060984	0.3237289143	94.7720958	2.079822417	3.148081786							0	0	0	-905.5398324	0.05243543123	23.963163964489	
905.4598324	95	2	3	0.05573408122	0.0557639464	99.1168248	0.5584800865	0.3246951096	94.75689344	2.085125675	3.157980887							0	0	0	-905.4598324	0.0557639464	24.1069843933128	
905.3798324	95	2	3	0.05904104046	0.0590726304	99.11478681	0.5595517659	0.3256614289	94.74168999	2.090426734	3.167883277							0	0	0	-905.3798324	0.0590726304	24.2512770503634	
905.2998324	95	2	3	0.06232835519	0.06236165427	99.11275099	0.5606211417	0.3266278713	94.72648545	2.095725607	3.177788942							0	0	0	-905.2998324	0.06236165427	24.3960422688022	
905.2198324	95	2	3	0.06559619433	0.06563118709	99.11071734	0.5616882194	0.3275944359	94.71127982	2.101022307	3.187697869							0	0	0	-905.2198324	0.06563118709	24.5412804716289	
905.1398324	95	2	3	0.06884472489	0.06888139603	99.10868587	0.5627530041	0.3285611219	94.69607311	2.106316846	3.197610045							0	0	0	-905.1398324	0.06888139603	24.686992064451	
