T	w(AL)	w(MG)	w(SI)	fs	fw(@FCC_A1)	w(AL@FCC_A1)	w(MG@FCC_A1)	w(SI@FCC_A1)	w(AL@LIQUID)	w(MG@LIQUID)	w(SI@LIQUID)	dwdT_L(AL@LIQUID)	dwdT_L(MG@LIQUID)	dwdT_L(SI@LIQUID)	-T	fw(@FCC_A1)_1	-T//fw(@FCC_A1)	
K	%	%	%	mole/mole	kg/kg	%	%	%	%	%	%	SI	SI	SI				
882.7389083	91	2	7	0	0	98.80282716	0.4244975343	0.7726753063	91	2	7	0.001737397016	-0.0003508060029	-0.001386591013	-882.7389083	0	44.8846785119875	
882.7189083	91	2	7	0.0004456132308	0.0004452957864	98.80244062	0.4245694087	0.7729899722	90.99652519	2.000701641	7.002773169	0	0	0	-882.7189083	0.0004452957864	44.9432543404016	
882.6989083	91	2	7	0.0008906463969	0.000890011961	98.80205413	0.4246412279	0.7733046434	90.9930505	2.001403229	7.005546271	0	0	0	-882.6989083	0.000890011961	44.9843681724896	
882.6589083	91	2	7	0.001780009121	0.001778741323	98.80128125	0.4247847481	0.7739339981	90.98610124	2.002806459	7.011092299	0	0	0	-882.6589083	0.001778741323	45.0405862093679	
882.5789083	91	2	7	0.0035548937	0.003552362393	98.79973597	0.42507127	0.7751927609	90.97220345	2.005612926	7.022183623	0	0	0	-882.5789083	0.003552362393	45.1706934375036	
882.4189083	91	2	7	0.007089370571	0.007084325077	98.79664726	0.4256422448	0.7777104993	90.94441076	2.011225896	7.04436334	0	0	0	-882.4189083	0.007084325077	45.4753348061002	
882.0989083	91	2	7	0.01407805408	0.01406804498	98.79047767	0.4267750772	0.7827472574	90.88883882	2.022448104	7.088713072	0	0	0	-882.0989083	0.01406804498	46.108756316946	
881.4589083	91	2	7	0.02779988791	0.02778016469	98.7781682	0.4290072443	0.7928245595	90.77774263	2.044890274	7.177367097	0	0	0	-881.4589083	0.02778016469	47.288334794238	
880.1789083	91	2	7	0.05422580579	0.05418750508	98.75366679	0.4333382911	0.8129949227	90.55574331	2.089763355	7.354493339	0	0	0	-880.1789083	0.05418750508	49.7542625264199	
877.6189083	91	2	7	0.1033588145	0.1032865237	98.70511658	0.4414875356	0.8533958888	90.11249787	2.179514889	7.707987241	0	0	0	-877.6189083	0.1032865237	54.8381253207429	
875.0589083	91	2	7	0.148070819	0.1479683878	98.65713923	0.4489875277	0.8938732426	89.67021963	2.269357248	8.060423119	0	0	0	-875.0589083	0.1479683878	60.1133310430314	
872.4989083	91	2	7	0.1889333426	0.1888042199	98.60970047	0.4558778139	0.9344217177	89.22885684	2.359391473	8.411751689	0	0	0	-872.4989083	0.1888042199	65.631793333054	
869.9389083	91	2	7	0.226421781	0.2262690754	98.56276903	0.4621947882	0.9750361845	88.78835129	2.44971424	8.761934471	0	0	0	-869.9389083	0.2262690754	71.3940197314108	
867.3789083	91	2	7	0.2609371691	0.2607636949	98.51631638	0.4679720813	1.015711535	88.34863855	2.540418944	9.110942502	0	0	0	-867.3789083	0.2607636949	77.3984375517572	
864.8189083	91	2	7	0.2928200916	0.2926284079	98.47031655	0.4732407885	1.056442663	87.90964829	2.63159612	9.458755594	0	0	0	-864.8189083	0.2926284079	83.6432498828594	
862.2589083	91	2	7	0.3223615921	0.3221540349	98.42474587	0.4780296785	1.097224449	87.47130453	2.723333819	9.805361654	0	0	0	-862.2589083	0.3221540349	90.1264503469097	
859.6989083	91	2	7	0.349811808	0.3495905171	98.37958288	0.4823653849	1.138051737	87.03352597	2.815717959	10.15075607	0	0	0	-859.6989083	0.3495905171	96.8458397366282	
857.1389083	91	2	7	0.3753868642	0.3751538063	98.33480809	0.4862725813	1.178919327	86.59622622	2.908832655	10.49494112	0	0	0	-857.1389083	0.3751538063	103.799043992443	
854.5789083	91	2	7	0.399274423	0.3990314108	98.2904039	0.4897741414	1.219821955	86.15931398	3.002760519	10.8379255	0	0	0	-854.5789083	0.3990314108	110.98353231644	
852.0189083	91	2	7	0.4216381838	0.4213868931	98.24635443	0.4928912851	1.260754283	85.72269324	3.097582942	11.17972382	0	0	0	-852.0189083	0.4213868931	118.396636891969	
849.4589083	91	2	7	0.4426215589	0.4423635428	98.2026454	0.4956437129	1.301710884	85.28626345	3.193380352	11.5203562	0	0	0	-849.4589083	0.4423635428	126.050739793509	
846.8989083	91	2	7	0.4623463501	0.4620830512	98.15926403	0.4980495188	1.342686449	84.84992011	3.290231196	11.8598487	0	0	0	-846.8989083	0.4620830512	133.908986469453	
844.3389083	91	2	7	0.4809331127	0.4806658741	98.11619894	0.5001261673	1.383674892	84.41355297	3.388217384	12.19822965	0	0	0	-844.3389083	0.4806658741	141.975781129945	
841.7789083	91	2	7	0.4984756434	0.4982057181	98.07344005	0.5018892507	1.424670704	83.97704906	3.487416429	12.53553451	0	0	0	-841.7789083	0.4982057181	150.274725528968	
839.2189083	91	2	7	0.5150616929	0.5147902522	98.03097848	0.5033535127	1.465668007	83.54029075	3.587907195	12.87180205	0	0	0	-839.2189083	0.5147902522	158.787586767754	
