T	w(AL)	w(MG)	w(SI)	fs	fw(@FCC_A1)	w(AL@FCC_A1)	w(MG@FCC_A1)	w(SI@FCC_A1)	w(AL@LIQUID)	w(MG@LIQUID)	w(SI@LIQUID)	w(AL@MG2SI)	w(MG@MG2SI)	w(SI@MG2SI)	w(AL@DIAMOND_A4)	w(MG@DIAMOND_A4)	w(SI@DIAMOND_A4)	dwdT_L(AL@LIQUID)	dwdT_L(MG@LIQUID)	dwdT_L(SI@LIQUID)	-T	fw(@FCC_A1)_1	-T//fw(@FCC_A1)	
K	%	%	%	mole/mole	kg/kg	%	%	%	%	%	%	%	%	%	%	%	%	SI	SI	SI				
885.1484494	91	3	6	0	0	98.71431455	0.6717480324	0.6139374131	91	3	6							0.001889826228	-0.0005703648192	-0.001319461408	-885.1484494	0	40.8000519248557	
885.1284494	91	3	6	0.0004896658533	0.0004898847159	98.71391649	0.6718869096	0.6141966047	90.9962203	3.001140778	6.002638927							0	0	0	-885.1284494	0.0004898847159	40.8518116701882	
885.1084494	91	3	6	0.0009787121283	0.0009791495268	98.71351851	0.6720256927	0.6144557983	90.99244063	3.002281479	6.005277894							0	0	0	-885.1084494	0.0009791495268	40.8900270456021	
885.0684494	91	3	6	0.001955918351	0.001956792276	98.71272277	0.6723030551	0.6149741791	90.98488109	3.004562987	6.010555926							0	0	0	-885.0684494	0.001956792276	40.9463047022415	
884.9884494	91	3	6	0.003905825573	0.003907569946	98.71113218	0.6728568872	0.6160109284	90.9697615	3.009126099	6.021112404							0	0	0	-884.9884494	0.003907569946	41.0924150411662	
884.9084494	91	3	6	0.005847876094	0.005850486627	98.70954289	0.6734093859	0.6170477232	90.95464146	3.013688748	6.031669795							0	0	0	-884.9084494	0.005850486627	41.2465030042764	
884.8284494	91	3	6	0.007783236841	0.007786709779	98.70795483	0.6739606404	0.618084525	90.93952084	3.018251291	6.042227869							0	0	0	-884.8284494	0.007786709779	41.3889911824065	
884.7484494	91	3	6	0.009711940225	0.00971627184	98.70636801	0.674510653	0.619121334	90.92439964	3.022813737	6.052786626							0	0	0	-884.7484494	0.00971627184	41.5317570570609	
884.6684494	91	3	6	0.01163401965	0.01163920624	98.70478242	0.6750594262	0.6201581499	90.90927785	3.027376091	6.063346062							0	0	0	-884.6684494	0.01163920624	41.6747876441115	
884.5884494	91	3	6	0.01354950832	0.01355554621	98.70319807	0.675606962	0.6211949724	90.89415547	3.031938357	6.073906172							0	0	0	-884.5884494	0.01355554621	41.8180830241948	
884.5084494	91	3	6	0.0154584392	0.01546532474	98.70161494	0.6761532627	0.6222318012	90.87903251	3.036500541	6.084466952							0	0	0	-884.5084494	0.01546532474	41.9616433225033	
884.4284494	91	3	6	0.01736084506	0.01736857462	98.70003303	0.6766983306	0.6232686361	90.86390896	3.041062648	6.095028397							0	0	0	-884.4284494	0.01736857462	42.1054683652497	
