T	w(AL)	w(MG)	w(SI)	fs	fw(@FCC_A1)	w(AL@FCC_A1)	w(MG@FCC_A1)	w(SI@FCC_A1)	w(AL@LIQUID)	w(MG@LIQUID)	w(SI@LIQUID)	w(AL@MG2SI)	w(MG@MG2SI)	w(SI@MG2SI)	w(AL@ALMG_BETA)	w(MG@ALMG_BETA)	w(SI@ALMG_BETA)	dwdT_L(AL@LIQUID)	dwdT_L(MG@LIQUID)	dwdT_L(SI@LIQUID)	-T	fw(@FCC_A1)_1	-T//fw(@FCC_A1)	
882.3408543	90	7	3	0.05928770335	0.0595543928	97.84651977	1.920280019	0.2332002139	89.50312754	7.321668778	3.175203685							0	0	0	-882.3408543	0.0595543928	39.4778840639381	
882.2608543	90	7	3	0.06130182218	0.06157742709	97.84395969	1.922526782	0.2335135291	89.48530897	7.333165581	3.181525453							0	0	0	-882.2608543	0.06157742709	39.6115976910096	
882.1808543	90	7	3	0.06330915638	0.06359363693	97.84140211	1.924771207	0.2338266809	89.46748532	7.344663011	3.187851665							0	0	0	-882.1808543	0.06359363693	39.7455844508501	
882.1008543	90	7	3	0.06530973786	0.06560305442	97.83884704	1.927013295	0.2341396693	89.44965661	7.356161071	3.194182321							0	0	0	-882.1008543	0.06560305442	39.8798443506564	
882.0208543	90	7	3	0.06730359832	0.06760571148	97.83629446	1.929253045	0.2344524942	89.43182282	7.367659764	3.20051742							0	0	0	-882.0208543	0.06760571148	40.0143777246213	
881.9408543	90	7	3	0.06929076925	0.06960163981	97.83374438	1.93149046	0.2347651555	89.41398394	7.379159094	3.206856963							0	0	0	-881.9408543	0.06960163981	40.1491850351823	
881.8608543	90	7	3	0.07127128196	0.07159087092	97.83119681	1.933725538	0.2350776533	89.39613999	7.390659062	3.213200949							0	0	0	-881.8608543	0.07159087092	40.2842664784107	
881.7808543	90	7	3	0.07324516758	0.07357343613	97.82865173	1.935958281	0.2353899873	89.37829095	7.402159672	3.219549378							0	0	0	-881.7808543	0.07357343613	40.4196223814495	
881.7008543	90	7	3	0.07521245701	0.07554936656	97.82610915	1.93818869	0.2357021576	89.36043682	7.413660927	3.225902249							0	0	0	-881.7008543	0.07554936656	40.5552532052964	
881.6208543	90	7	3	0.077173181	0.07751869313	97.82356907	1.940416764	0.2360141641	89.34257761	7.425162829	3.232259563							0	0	0	-881.6208543	0.07751869313	40.6911591339183	
881.5408543	90	7	3	0.07912737009	0.07948144659	97.82103149	1.942642506	0.2363260067	89.3247133	7.436665383	3.238621319							0	0	0	-881.5408543	0.07948144659	40.8273403831019	
881.4608543	90	7	3	0.08107505462	0.08143765749	97.8184964	1.944865914	0.2366376854	89.30684389	7.44816859	3.244987516							0	0	0	-881.4608543	0.08143765749	40.963797404167	
881.3808543	90	7	3	0.08301626477	0.08338735619	97.81596381	1.947086991	0.2369492	89.28896939	7.459672453	3.251358155							0	0	0	-881.3808543	0.08338735619	41.100530472104	
881.3008543	90	7	3	0.08495103052	0.08533057287	97.81343371	1.949305736	0.2372605506	89.27108979	7.471176977	3.257733236							0	0	0	-881.3008543	0.08533057287	41.2375400001397	
881.2208543	90	7	3	0.08687938167	0.08726733751	97.81090611	1.95152215	0.2375717371	89.25320508	7.482682163	3.264112757							0	0	0	-881.2208543	0.08726733751	41.3748260015661	
881.1408543	90	7	3	0.08880134784	0.08919767995	97.80838101	1.953736234	0.2378827593	89.23531527	7.494188014	3.270496718							0	0	0	-881.1408543	0.08919767995	41.5123890630519	
881.0608543	90	7	3	0.09071695847	0.09112162978	97.80585839	1.955947988	0.2381936173	89.21742035	7.505694534	3.27688512							0	0	0	-881.0608543	0.09112162978	41.6502294659521	
880.9808543	90	7	3	0.09262624281	0.09303921648	97.80333828	1.958157413	0.238504311	89.19952031	7.517201726	3.283277961							0	0	0	-880.9808543	0.09303921648	41.7883474319507	
880.9008543	90	7	3	0.09452922994	0.09495046929	97.80082065	1.96036451	0.2388148402	89.18161517	7.528709592	3.289675242							0	0	0	-880.9008543	0.09495046929	41.9267434129756	
880.8208543	90	7	3	0.09642594877	0.09685541732	97.79830552	1.962569279	0.239125205	89.1637049	7.540218135	3.296076963							0	0	0	-880.8208543	0.09685541732	42.0654174657899	
880.7408543	90	7	3	0.09831642803	0.09875408948	97.79579287	1.964771722	0.2394354052	89.14578952	7.551727359	3.302483121							0	0	0	-880.7408543	0.09875408948	42.2043702208619	
880.6608543	90	7	3	0.1002006963	0.1006465145	97.79328272	1.966971837	0.2397454409	89.12786901	7.563237266	3.308893719							0	0	0	-880.6608543	0.1006465145	42.3436013349906	
880.5808543	90	7	3	0.1020787819	0.102532721	97.79077506	1.969169628	0.2400553118	89.10994339	7.57474786	3.315308754							0	0	0	-880.5808543	0.102532721	42.4831129861493	
880.5008543	90	7	3	0.103950713	0.1044127372	97.78826989	1.971365092	0.2403650181	89.09201263	7.586259143	3.321728227							0	0	0	-880.5008543	0.1044127372	42.6229029310561	
880.4208543	90	7	3	0.1058165178	0.1062865916	97.78576721	1.973558233	0.2406745595	89.07407675	7.597771118	3.328152137							0	0	0	-880.4208543	0.1062865916	42.7629724420041	
880.3408543	90	7	3	0.1076762241	0.108154312	97.78326701	1.97574905	0.240983936	89.05613573	7.609283788	3.334580483							0	0	0	-880.3408543	0.108154312	42.9033236252959	
880.2608543	90	7	3	0.1095298595	0.1100159264	97.78076931	1.977937543	0.2412931476	89.03818958	7.620797157	3.341013266							0	0	0	-880.2608543	0.1100159264	43.0439541385335	
880.1808543	90	7	3	0.1113774517	0.1118714625	97.77827409	1.980123714	0.2416021942	89.02023829	7.632311227	3.347450485							0	0	0	-880.1808543	0.1118714625	43.18486621529	
880.1008543	90	7	3	0.113219028	0.1137209478	97.77578136	1.982307564	0.2419110757	89.00228186	7.643826	3.35389214							0	0	0	-880.1008543	0.1137209478	43.3260586423354	
880.0208543	90	7	3	0.1150546156	0.1155644098	97.77329112	1.984489092	0.242219792	88.98432029	7.655341482	3.360338229							0	0	0	-880.0208543	0.1155644098	43.4675326037543	
879.9408543	90	7	3	0.1168842416	0.1174018756	97.77080336	1.9866683	0.2425283431	88.96635357	7.666857673	3.366788753							0	0	0	-879.9408543	0.1174018756	43.6092880776055	
879.8608543	90	7	3	0.1187079327	0.1192333724	97.76831808	1.988845188	0.2428367288	88.94838171	7.678374577	3.373243711							0	0	0	-879.8608543	0.1192333724	43.7513263448265	
879.7808543	90	7	3	0.1205257159	0.1210589269	97.76583529	1.991019757	0.2431449493	88.9304047	7.689892197	3.379703103							0	0	0	-879.7808543	0.1210589269	43.8936474348309	
879.7008543	90	7	3	0.1223376176	0.122878566	97.76335499	1.993192007	0.2434530042	88.91242254	7.701410537	3.386166928							0	0	0	-879.7008543	0.122878566	44.0362502889576	
879.6208543	90	7	3	0.1241436643	0.1246923162	97.76087717	1.99536194	0.2437608937	88.89443522	7.712929598	3.392635185							0	0	0	-879.6208543	0.1246923162	44.17913620259	
879.5408543	90	7	3	0.1259438821	0.126500204	97.75840183	1.997529556	0.2440686175	88.87644274	7.724449385	3.399107874							0	0	0	-879.5408543	0.126500204	44.3223053537529	
879.4608543	90	7	3	0.1277382972	0.1283022556	97.75592897	1.999694855	0.2443761757	88.85844511	7.735969899	3.405584995							0	0	0	-879.4608543	0.1283022556	44.4657578979348	
879.3808543	90	7	3	0.1295269356	0.1300984972	97.75345859	2.001857839	0.2446835681	88.84044231	7.747491145	3.412066548							0	0	0	-879.3808543	0.1300984972	44.6094953155161	
879.3008543	90	7	3	0.131309823	0.1318889546	97.7509907	2.004018508	0.2449907948	88.82243435	7.759013124	3.41855253							0	0	0	-879.3008543	0.1318889546	44.7535178212681	
879.2208543	90	7	3	0.1330869851	0.1336736537	97.74852528	2.006176863	0.2452978555	88.80442122	7.77053584	3.425042943							0	0	0	-879.2208543	0.1336736537	44.8978244693271	
879.1408543	90	7	3	0.1348584473	0.1354526201	97.74606235	2.008332904	0.2456047503	88.78640292	7.782059297	3.431537785							0	0	0	-879.1408543	0.1354526201	45.042415520449	
879.0608543	90	7	3	0.136624235	0.1372258794	97.74360189	2.010486633	0.2459114791	88.76837945	7.793583496	3.438037056							0	0	0	-879.0608543	0.1372258794	45.1872913119054	
878.9808543	90	7	3	0.1383843734	0.1389934569	97.74114391	2.012638049	0.2462180417	88.7503508	7.805108441	3.444540755							0	0	0	-878.9808543	0.1389934569	45.332454746157	
878.9008543	90	7	3	0.1401388876	0.1407553777	97.73868841	2.014787154	0.2465244382	88.73231698	7.816634135	3.451048882							0	0	0	-878.9008543	0.1407553777	45.4779036335378	
878.8208543	90	7	3	0.1418878023	0.142511667	97.73623538	2.016933948	0.2468306684	88.71427798	7.82816058	3.457561436							0	0	0	-878.8208543	0.142511667	45.6236371070332	
878.7408543	90	7	3	0.1436311424	0.1442623497	97.73378484	2.019078433	0.2471367322	88.6962338	7.839687781	3.464078417							0	0	0	-878.7408543	0.1442623497	45.7696581838318	
878.6608543	90	7	3	0.1453689325	0.1460074505	97.73133676	2.021220608	0.2474426297	88.67818444	7.851215739	3.470599824							0	0	0	-878.6608543	0.1460074505	45.9159673435672	
878.5808543	90	7	3	0.147101197	0.147746994	97.72889116	2.023360475	0.2477483606	88.66012989	7.862744458	3.477125656							0	0	0	-878.5808543	0.147746994	46.0625624457581	
878.5008543	90	7	3	0.1488279603	0.1494810048	97.72644804	2.025498034	0.248053925	88.64207015	7.874273941	3.483655913							0	0	0	-878.5008543	0.1494810048	46.2094453611382	
878.4208543	90	7	3	0.1505492465	0.1512095071	97.72400739	2.027633286	0.2483593228	88.62400522	7.885804191	3.490190594							0	0	0	-878.4208543	0.1512095071	46.3566166082577	
878.3408543	90	7	3	0.1522650796	0.1529325252	97.72156921	2.029766231	0.2486645538	88.60593509	7.89733521	3.496729698							0	0	0	-878.3408543	0.1529325252	46.5040768248667	
878.2608543	90	7	3	0.1539754837	0.154650083	97.71913351	2.031896871	0.248969618	88.58785977	7.908867003	3.503273225							0	0	0	-878.2608543	0.154650083	46.6518252291684	
878.1808543	90	7	3	0.1556804823	0.1563622046	97.71670028	2.034025207	0.2492745153	88.56977926	7.92039957	3.509821174							0	0	0	-878.1808543	0.1563622046	46.7998611431578	
878.1008543	90	7	3	0.1573800993	0.1580689137	97.71426952	2.036151238	0.2495792457	88.55169354	7.931932917	3.516373545							0	0	0	-878.1008543	0.1580689137	46.9481879456586	
878.0208543	90	7	3	0.1590743579	0.1597702339	97.71184122	2.038274966	0.2498838091	88.53360262	7.943467045	3.522930337							0	0	0	-878.0208543	0.1597702339	47.0968049884863	
877.9408543	90	7	3	0.1607632817	0.1614661887	97.7094154	2.040396392	0.2501882053	88.51550649	7.955001958	3.529491548							0	0	0	-877.9408543	0.1614661887	47.2457102220521	
877.8608543	90	7	3	0.1624468938	0.1631568016	97.70699205	2.042515516	0.2504924343	88.49740516	7.966537658	3.53605718							0	0	0	-877.8608543	0.1631568016	47.3949072331991	
877.7808543	90	7	3	0.1641252173	0.1648420956	97.70457117	2.044632339	0.2507964961	88.47929862	7.97807415	3.542627229							0	0	0	-877.7808543	0.1648420956	47.5443953649474	
877.7008543	90	7	3	0.1657982751	0.166522094	97.70215275	2.046746861	0.2511003905	88.46118687	7.989611434	3.549201697							0	0	0	-877.7008543	0.166522094	47.6941726751932	
877.6208543	90	7	3	0.1674660901	0.1681968197	97.6997368	2.048859084	0.2514041174	88.4430699	8.001149516	3.555780582							0	0	0	-877.6208543	0.1681968197	47.8442413850572	
877.5408543	90	7	3	0.169128685	0.1698662956	97.69732331	2.050969009	0.2517076769	88.42494772	8.012688396	3.562363884							0	0	0	-877.5408543	0.1698662956	47.9946024148031	
877.4608543	90	7	3	0.1707860823	0.1715305443	97.6949123	2.053076635	0.2520110687	88.40682032	8.02422808	3.568951601							0	0	0	-877.4608543	0.1715305443	48.145256672349	
877.3808543	90	7	3	0.1724383045	0.1731895884	97.69250374	2.055181964	0.2523142929	88.3886877	8.035768569	3.575543734							0	0	0	-877.3808543	0.1731895884	48.2962022282251	
877.3008543	90	7	3	0.1740853738	0.1748434504	97.69009765	2.057284997	0.2526173493	88.37054985	8.047309866	3.582140281							0	0	0	-877.3008543	0.1748434504	48.4474400569218	
877.2208543	90	7	3	0.1757273125	0.1764921526	97.68769403	2.059385734	0.2529202378	88.35240678	8.058851975	3.588741241							0	0	0	-877.2208543	0.1764921526	48.5989711582618	
877.1408543	90	7	3	0.1773641426	0.1781357172	97.68529286	2.061484177	0.2532229585	88.33425849	8.070394898	3.595346614							0	0	0	-877.1408543	0.1781357172	48.7507950998119	
877.0608543	90	7	3	0.178995886	0.1797741663	97.68289416	2.063580325	0.2535255111	88.31610496	8.081938639	3.601956399							0	0	0	-877.0608543	0.1797741663	48.9029144648991	
876.9808543	90	7	3	0.1806225646	0.1814075217	97.68049792	2.065674181	0.2538278956	88.2979462	8.0934832	3.608570596							0	0	0	-876.9808543	0.1814075217	49.0553273427578	
876.9008543	90	7	3	0.1822441999	0.1830358054	97.67810414	2.067765743	0.2541301119	88.27978221	8.105028585	3.615189202							0	0	0	-876.9008543	0.1830358054	49.2080334100404	
876.8208543	90	7	3	0.1838608137	0.184659039	97.67571283	2.069855015	0.25443216	88.26161299	8.116574796	3.621812219							0	0	0	-876.8208543	0.184659039	49.3610337725586	
876.7408543	90	7	3	0.1854724272	0.1862772442	97.67332397	2.071941995	0.2547340398	88.24343852	8.128121836	3.628439644							0	0	0	-876.7408543	0.1862772442	49.514331219665	
876.6608543	90	7	3	0.1870790619	0.1878904422	97.67093756	2.074026685	0.2550357511	88.22525881	8.139669709	3.635071477							0	0	0	-876.6608543	0.1878904422	49.6679238595338	
876.5808543	90	7	3	0.1886807389	0.1894986546	97.66855362	2.076109086	0.2553372939	88.20707387	8.151218417	3.641707717							0	0	0	-876.5808543	0.1894986546	49.8218115052799	
876.5008543	90	7	3	0.1902774793	0.1911019024	97.66617213	2.078189199	0.2556386681	88.18888367	8.162767963	3.648348363							0	0	0	-876.5008543	0.1911019024	49.9759953611531	
876.4208543	90	7	3	0.191869304	0.1927002069	97.6637931	2.080267024	0.2559398736	88.17068823	8.174318351	3.654993415							0	0	0	-876.4208543	0.1927002069	50.1304752739879	
876.3408543	90	7	3	0.193456234	0.1942935889	97.66141653	2.082342562	0.2562409103	88.15248755	8.185869582	3.661642871							0	0	0	-876.3408543	0.1942935889	50.2852541292677	
876.2608543	90	7	3	0.1950382899	0.1958820693	97.65904241	2.084415814	0.2565417782	88.13428161	8.197421661	3.668296731							0	0	0	-876.2608543	0.1958820693	50.4403286198511	
876.1808543	90	7	3	0.1966154923	0.1974656689	97.65667074	2.086486782	0.2568424771	88.11607042	8.208974591	3.674954993							0	0	0	-876.1808543	0.1974656689	50.5956985544928	
876.1008543	90	7	3	0.1981878618	0.1990444084	97.65430153	2.088555464	0.257143007	88.09785397	8.220528373	3.681617658							0	0	0	-876.1008543	0.1990444084	50.751368614967	
876.0208543	90	7	3	0.1997554186	0.2006183081	97.65193477	2.090621864	0.2574433678	88.07963227	8.232083011	3.688284723							0	0	0	-876.0208543	0.2006183081	50.9073386679545	
875.9408543	90	7	3	0.2013181832	0.2021873885	97.64957046	2.09268598	0.2577435594	88.0614053	8.243638509	3.694956188							0	0	0	-875.9408543	0.2021873885	51.063603795057	
875.8608543	90	7	3	0.2028761756	0.20375167	97.6472086	2.094747815	0.2580435817	88.04317308	8.255194868	3.701632053							0	0	0	-875.8608543	0.20375167	51.2201688126377	
875.7808543	90	7	3	0.2044294159	0.2053111726	97.6448492	2.096807369	0.2583434346	88.02493559	8.266752093	3.708312316							0	0	0	-875.7808543	0.2053111726	51.3770336336421	
875.7008543	90	7	3	0.2059779241	0.2068659165	97.64249224	2.098864643	0.258643118	88.00669284	8.278310185	3.714996976							0	0	0	-875.7008543	0.2068659165	51.5341983080673	
875.6208543	90	7	3	0.2075217199	0.2084159215	97.64013773	2.100919637	0.2589426319	87.98844482	8.289869149	3.721686032							0	0	0	-875.6208543	0.2084159215	51.6916627823312	
875.5408543	90	7	3	0.209060823	0.2099612076	97.63778567	2.102972353	0.2592419761	87.97019153	8.301428986	3.728379484							0	0	0	-875.5408543	0.2099612076	51.8494271419807	
875.4608543	90	7	3	0.2105952531	0.2115017944	97.63543606	2.105022791	0.2595411506	87.95193297	8.3129897	3.73507733							0	0	0	-875.4608543	0.2115017944	52.0074930692985	
875.3808543	90	7	3	0.2121250297	0.2130377016	97.63308889	2.107070953	0.2598401553	87.93366914	8.324551294	3.741779569							0	0	0	-875.3808543	0.2130377016	52.1658589865079	
875.3008543	90	7	3	0.2136501721	0.2145689487	97.63074417	2.109116839	0.2601389901	87.91540003	8.336113771	3.748486201							0	0	0	-875.3008543	0.2145689487	52.3245266750146	
875.2208543	90	7	3	0.2151706997	0.2160955551	97.6284019	2.111160449	0.2604376548	87.89712564	8.347677134	3.755197225							0	0	0	-875.2208543	0.2160955551	52.4834962663025	
875.1408543	90	7	3	0.2166866315	0.2176175401	97.62606206	2.113201786	0.2607361495	87.87884598	8.359241385	3.761912639							0	0	0	-875.1408543	0.2176175401	52.6427679120869	
875.0608543	90	7	3	0.2181979868	0.2191349229	97.62372468	2.115240849	0.261034474	87.86056103	8.370806528	3.768632442							0	0	0	-875.0608543	0.2191349229	52.8023417848067	
874.9808543	90	7	3	0.2197047845	0.2206477226	97.62138973	2.117277639	0.2613326282	87.8422708	8.382372566	3.775356634							0	0	0	-874.9808543	0.2206477226	52.962218078456	
874.9008543	90	7	3	0.2212070433	0.2221559582	97.61905723	2.119312159	0.261630612	87.82397529	8.393939501	3.782085213							0	0	0	-874.9008543	0.2221559582	53.122398783145	
874.8208543	90	7	3	0.2227047822	0.2236596485	97.61672717	2.121344407	0.2619284254	87.80567449	8.405507337	3.788818178							0	0	0	-874.8208543	0.2236596485	53.2828823624667	
874.7408543	90	7	3	0.2241980197	0.2251588124	97.61439955	2.123374386	0.2622260682	87.7873684	8.417076076	3.795555529							0	0	0	-874.7408543	0.2251588124	53.4436691202851	
874.6608543	90	7	3	0.2256867745	0.2266534685	97.61207436	2.125402095	0.2625235404	87.76905701	8.428645721	3.802297264							0	0	0	-874.6608543	0.2266534685	53.6047592980903	
874.5808543	90	7	3	0.2271710649	0.2281436355	97.60975162	2.127427537	0.2628208418	87.75074034	8.440216276	3.809043382							0	0	0	-874.5808543	0.2281436355	53.7661550649299	
874.5008543	90	7	3	0.2286509093	0.2296293317	97.60743132	2.129450711	0.2631179724	87.73241837	8.451787744	3.815793882							0	0	0	-874.5008543	0.2296293317	53.9278585498003	
874.4208543	90	7	3	0.2301263261	0.2311105755	97.60511345	2.131471619	0.2634149321	87.71409111	8.463360126	3.822548763							0	0	0	-874.4208543	0.2311105755	54.0898647009722	
874.3408543	90	7	3	0.2315973333	0.2325873853	97.60279802	2.133490262	0.2637117208	87.69575855	8.474933427	3.829308024							0	0	0	-874.3408543	0.2325873853	54.2521738911319	
874.2608543	90	7	3	0.233063949	0.2340597793	97.60048502	2.13550664	0.2640083384	87.67742069	8.486507649	3.836071664							0	0	0	-874.2608543	0.2340597793	54.4147920597675	
874.1808543	90	7	3	0.2345261912	0.2355277754	97.59817446	2.137520755	0.2643047847	87.65907752	8.498082795	3.842839682							0	0	0	-874.1808543	0.2355277754	54.5777196651524	
874.1008543	90	7	3	0.2359840778	0.2369913916	97.59586633	2.139532607	0.2646010598	87.64072906	8.509658868	3.849612077							0	0	0	-874.1008543	0.2369913916	54.7409497459776	
874.0208543	90	7	3	0.2374376265	0.238450646	97.59356064	2.141542197	0.2648971635	87.62237528	8.521235872	3.856388846							0	0	0	-874.0208543	0.238450646	54.9044865617023	
873.9408543	90	7	3	0.238886855	0.2399055562	97.59125738	2.143549526	0.2651930957	87.6040162	8.532813808	3.86316999							0	0	0	-873.9408543	0.2399055562	55.0683324486073	
873.8608543	90	7	3	0.2403317809	0.24135614	97.58895655	2.145554596	0.2654888563	87.58565181	8.544392679	3.869955508							0	0	0	-873.8608543	0.24135614	55.2324861386108	
873.7808543	90	7	3	0.2417724216	0.2428024149	97.58665815	2.147557406	0.2657844452	87.56728211	8.55597249	3.876745397							0	0	0	-873.7808543	0.2428024149	55.3969481643162	
873.7008543	90	7	3	0.2432087947	0.2442443985	97.58436218	2.149557958	0.2660798624	87.5489071	8.567553242	3.883539657							0	0	0	-873.7008543	0.2442443985	55.5617191789732	
873.6208543	90	7	3	0.2446409173	0.2456821081	97.58206864	2.151556253	0.2663751076	87.53052677	8.579134939	3.890338287							0	0	0	-873.6208543	0.2456821081	55.726797823036	
873.5408543	90	7	3	0.2460688067	0.2471155612	97.57977753	2.153552291	0.266670181	87.51214113	8.590717584	3.897141285							0	0	0	-873.5408543	0.2471155612	55.8921848004289	
873.4608543	90	7	3	0.24749248	0.2485447749	97.57748884	2.155546074	0.2669650822	87.49375017	8.602301179	3.903948651							0	0	0	-873.4608543	0.2485447749	56.0578846598288	
873.3808543	90	7	3	0.2489119543	0.2499697663	97.57520259	2.157537603	0.2672598113	87.47535389	8.613885727	3.910760383							0	0	0	-873.3808543	0.2499697663	56.2238922307992	
873.3008543	90	7	3	0.2503272464	0.2513905526	97.57291875	2.159526878	0.2675543682	87.45695229	8.625471232	3.91757648							0	0	0	-873.3008543	0.2513905526	56.3902102554831	
873.2208543	90	7	3	0.2517383733	0.2528071506	97.57063735	2.161513901	0.2678487527	87.43854536	8.637057695	3.92439694							0	0	0	-873.2208543	0.2528071506	56.5568414394973	
873.1408543	90	7	3	0.2531453516	0.2542195772	97.56835836	2.163498672	0.2681429647	87.42013312	8.648645121	3.931221763							0	0	0	-873.1408543	0.2542195772	56.7237805954963	
