T	w(AL)	w(MG)	w(SI)	fs	fw(@FCC_A1)	w(AL@FCC_A1)	w(MG@FCC_A1)	w(SI@FCC_A1)	w(AL@LIQUID)	w(MG@LIQUID)	w(SI@LIQUID)	dwdT_L(AL@LIQUID)	dwdT_L(MG@LIQUID)	dwdT_L(SI@LIQUID)	-T	fw(@FCC_A1)_1	-T//fw(@FCC_A1)	
K	%	%	%	mole/mole	kg/kg	%	%	%	%	%	%	SI	SI	SI				
928.409295	99	1	0	0	0	99.67668584	0.3233141608	0	99	1	0	0.001977321013	-0.001977321013		-928.409295	0	3.41686926620753	
928.389295	99	1	0	0.00582400949	0.005828340482	99.67541411	0.3245858885	0	98.99604411	1.003955889	0	0	0		-928.389295	0.005828340482	3.44614776646674	
928.369295	99	1	0	0.01159896954	0.01160757875	99.67414323	0.3258567657	0	98.99209067	1.007909331	0	0	0		-928.369295	0.01160757875	3.47644455916323	
928.329295	99	1	0	0.02299443612	0.02301143928	99.67160084	0.3283991582	0	98.98418136	1.015818643	0	0	0		-928.329295	0.02301143928	3.53443887829422	
928.249295	99	1	0	0.0452812193	0.04531444873	99.66651661	0.3334833875	0	98.96836255	1.031637446	0	0	0		-928.249295	0.04531444873	3.64488469714347	
928.089295	99	1	0	0.08785475282	0.0879182412	99.65635044	0.3436495558	0	98.93672449	1.063275511	0	0	0		-928.089295	0.0879182412	3.87742948404131	
927.769295	99	1	0	0.1658375777	0.1659537058	99.63602727	0.3639727342	0	98.8734469	1.126553099	0	0	0		-927.769295	0.1659537058	4.37345069819038	
927.129295	99	1	0	0.2980988067	0.2982942144	99.59541701	0.4045829858	0	98.74688733	1.253112675	0	0	0		-927.129295	0.2982942144	5.49246394207397	
925.849295	99	1	0	0.4957488712	0.4960295638	99.51433809	0.4856619095	0	98.4937661	1.506233903	0	0	0		-925.849295	0.4960295638	8.23551679046128	
923.289295	99	1	0	0.7413251798	0.7416129753	99.35272143	0.6472785722	0	97.98763149	2.012368514	0	0	0		-923.289295	0.7416129753	14.8633696170454	
920.729295	99	1	0	0.8876557627	0.8878430949	99.19177891	0.8082210926	0	97.48185928	2.518140719	0	0	0		-920.729295	0.8878430949	22.8768736523131	
918.169295	99	1	0	0.9846557568	0.9846898376	99.03145827	0.9685417281	0	96.97672075	3.023279253	0	0	0		-918.169295	0.9846898376	31.938242698119	
917.849295	99	1	0	0.994524078	0.9945366188	99.01145896	0.988541038	0	96.91363502	3.086364985	0	0	0		-917.849295	0.9945366188	33.1867538564083	
917.689295	99	1	0	0.9993081866	0.9993097948	99.00146255	0.9985374537	0	96.88209736	3.117902639	0	0	0		-917.689295	0.9993097948	33.849824925294	
917.669295	99	1	0	0.9998996967	0.9998999303	99.00021313	0.9997868723	0	96.87815535	3.12184465	0	0	0		-917.669295	0.9998999303	175.797439304389	
917.649295	99	1	0	1	1	98.99999997	1.000000035	0							-917.649295	1	199.860697093978	
917.639295	99	1	0	1	1	98.99999999	1.00000001	0							-917.639295	1	NaN	
917.619295	99	1	0	1	1	99	1	0							-917.619295	1	NaN	
917.579295	99	1	0	1	1	99	1	0							-917.579295	1	NaN	
917.499295	99	1	0	1	1	99	1	0							-917.499295	1	NaN	
917.339295	99	1	0	1	1	99	1	0							-917.339295	1	NaN	
917.019295	99	1	0	1	1	99	1	0							-917.019295	1	NaN	
916.379295	99	1	0	1	1	99	1	0							-916.379295	1	NaN	
915.099295	99	1	0	1	1	99	1	0							-915.099295	1	NaN	
912.539295	99	1	0	1	1	99	1.000000001	0							-912.539295	1	NaN	
909.979295	99	1	0	1	1	99	1.000000001	0							-909.979295	1	NaN	
907.419295	99	1	0	1	1	99	1.000000001	0							-907.419295	1	NaN	
904.859295	99	1	0	1	1	99	1.000000001	0							-904.859295	1	NaN	
902.299295	99	1	0	1	1	99	1.000000001	0							-902.299295	1	NaN	
899.739295	99	1	0	1	1	99	1.000000001	0							-899.739295	1	NaN	
897.179295	99	1	0	1	1	99	1.000000001	0							-897.179295	1	NaN	
894.619295	99	1	0	1	1	99	1.000000001	0							-894.619295	1	NaN	
892.059295	99	1	0	1	1	99	1.000000001	0							-892.059295	1	NaN	
889.499295	99	1	0	1	1	99	1.000000001	0							-889.499295	1	NaN	
886.939295	99	1	0	1	1	99	1.000000001	0							-886.939295	1	NaN	
884.379295	99	1	0	1	1	99	1.000000001	0							-884.379295	1	NaN	
881.819295	99	1	0	1	1	99	1.000000001	0							-881.819295	1	NaN	
879.259295	99	1	0	1	1	99	1.000000001	0							-879.259295	1	NaN	
876.699295	99	1	0	1	1	99	1.000000001	0							-876.699295	1	NaN	
874.139295	99	1	0	1	1	99	1.000000001	0							-874.139295	1	NaN	
871.579295	99	1	0	1	1	99	1.000000001	0							-871.579295	1	NaN	
869.019295	99	1	0	1	1	99	1.000000001	0							-869.019295	1	NaN	
866.459295	99	1	0	1	1	99	1.000000001	0							-866.459295	1	NaN	
863.899295	99	1	0	1	1	99	1.000000001	0							-863.899295	1	NaN	
861.339295	99	1	0	1	1	99	1.000000001	0							-861.339295	1	NaN	
858.779295	99	1	0	1	1	99	1.000000001	0							-858.779295	1	NaN	
856.219295	99	1	0	1	1	99	1.000000001	0							-856.219295	1	NaN	
853.659295	99	1	0	1	1	99	1.000000001	0							-853.659295	1	NaN	
851.099295	99	1	0	1	1	99	1.000000001	0							-851.099295	1	NaN	
848.539295	99	1	0	1	1	99	1.000000001	0							-848.539295	1	NaN	
845.979295	99	1	0	1	1	99	1.000000002	0							-845.979295	1	NaN	
843.419295	99	1	0	1	1	99	1.000000002	0							-843.419295	1	NaN	
840.859295	99	1	0	1	1	99	1.000000002	0							-840.859295	1	NaN	
838.299295	99	1	0	1	1	99	1.000000002	0							-838.299295	1	NaN	
835.739295	99	1	0	1	1	99	1.000000002	0							-835.739295	1	NaN	
833.179295	99	1	0	1	1	99	1.000000002	0							-833.179295	1	NaN	
830.619295	99	1	0	1	1	99	1.000000002	0							-830.619295	1	NaN	
828.059295	99	1	0	1	1	99	1.000000002	0							-828.059295	1	NaN	
825.499295	99	1	0	1	1	99	1.000000002	0							-825.499295	1	NaN	
822.939295	99	1	0	1	1	99	1.000000002	0							-822.939295	1	NaN	
820.379295	99	1	0	1	1	99	1.000000002	0							-820.379295	1	NaN	
817.819295	99	1	0	1	1	99	1.000000002	0							-817.819295	1	NaN	
815.259295	99	1	0	1	1	99	1.000000002	0							-815.259295	1	NaN	
812.699295	99	1	0	1	1	99	1.000000002	0							-812.699295	1	NaN	
810.139295	99	1	0	1	1	99	1.000000002	0							-810.139295	1	NaN	
807.579295	99	1	0	1	1	99	1.000000002	0							-807.579295	1	NaN	
805.019295	99	1	0	1	1	99	1.000000002	0							-805.019295	1	NaN	
802.459295	99	1	0	1	1	99	1.000000002	0							-802.459295	1	NaN	
799.899295	99	1	0	1	1	99	1.000000002	0							-799.899295	1	NaN	
797.339295	99	1	0	1	1	99	1.000000002	0							-797.339295	1	NaN	
794.779295	99	1	0	1	1	99	1.000000002	0							-794.779295	1	NaN	
792.219295	99	1	0	1	1	99	1.000000002	0							-792.219295	1	NaN	
789.659295	99	1	0	1	1	99	1.000000002	0							-789.659295	1	NaN	
787.099295	99	1	0	1	1	99	1.000000002	0							-787.099295	1	NaN	
784.539295	99	1	0	1	1	99	1.000000002	0							-784.539295	1	NaN	
781.979295	99	1	0	1	1	99	1.000000002	0							-781.979295	1	NaN	
779.419295	99	1	0	1	1	99	1.000000002	0							-779.419295	1	NaN	
776.859295	99	1	0	1	1	99	1.000000002	0							-776.859295	1	NaN	
774.299295	99	1	0	1	1	99	1.000000002	0							-774.299295	1	NaN	
771.739295	99	1	0	1	1	99	1.000000002	0							-771.739295	1	NaN	
769.179295	99	1	0	1	1	99	1.000000002	0							-769.179295	1	NaN	
766.619295	99	1	0	1	1	99	1.000000002	0							-766.619295	1	NaN	
764.059295	99	1	0	1	1	99	1.000000002	0							-764.059295	1	NaN	
761.499295	99	1	0	1	1	99	1.000000002	0							-761.499295	1	NaN	
758.939295	99	1	0	1	1	99	1.000000002	0							-758.939295	1	NaN	
756.379295	99	1	0	1	1	99	1.000000002	0							-756.379295	1	NaN	
753.819295	99	1	0	1	1	99	1.000000002	0							-753.819295	1	NaN	
751.259295	99	1	0	1	1	99	1.000000002	0							-751.259295	1	NaN	
748.699295	99	1	0	1	1	99	1.000000002	0							-748.699295	1	NaN	
746.139295	99	1	0	1	1	99	1.000000002	0							-746.139295	1	NaN	
743.579295	99	1	0	1	1	99	1.000000002	0							-743.579295	1	NaN	
741.019295	99	1	0	1	1	99	1.000000002	0							-741.019295	1	NaN	
738.459295	99	1	0	1	1	99	1.000000002	0							-738.459295	1	NaN	
735.899295	99	1	0	1	1	99	1.000000002	0							-735.899295	1	NaN	
733.339295	99	1	0	1	1	99	1.000000002	0							-733.339295	1	NaN	
730.779295	99	1	0	1	1	99	1.000000002	0							-730.779295	1	NaN	
728.219295	99	1	0	1	1	99	1.000000002	0							-728.219295	1	NaN	
725.659295	99	1	0	1	1	99	1.000000003	0							-725.659295	1	NaN	
723.099295	99	1	0	1	1	99	1.000000003	0							-723.099295	1	NaN	
720.539295	99	1	0	1	1	99	1.000000003	0							-720.539295	1	NaN	
717.979295	99	1	0	1	1	99	1.000000003	0							-717.979295	1	NaN	
715.419295	99	1	0	1	1	99	1.000000003	0							-715.419295	1	NaN	
712.859295	99	1	0	1	1	99	1.000000003	0							-712.859295	1	NaN	
710.299295	99	1	0	1	1	99	1.000000003	0							-710.299295	1	NaN	
707.739295	99	1	0	1	1	99	1.000000003	0							-707.739295	1	NaN	
705.179295	99	1	0	1	1	99	1.000000003	0							-705.179295	1	NaN	
702.619295	99	1	0	1	1	99	1.000000003	0							-702.619295	1	NaN	
700.059295	99	1	0	1	1	99	1.000000003	0							-700.059295	1	NaN	
697.499295	99	1	0	1	1	99	1.000000003	0							-697.499295	1	NaN	
694.939295	99	1	0	1	1	99	1.000000003	0							-694.939295	1	NaN	
692.379295	99	1	0	1	1	99	1.000000003	0							-692.379295	1	NaN	
689.819295	99	1	0	1	1	99	1.000000003	0							-689.819295	1	NaN	
687.259295	99	1	0	1	1	99	1.000000003	0							-687.259295	1	NaN	
684.699295	99	1	0	1	1	99	1.000000003	0							-684.699295	1	NaN	
682.139295	99	1	0	1	1	99	1.000000003	0							-682.139295	1	NaN	
679.579295	99	1	0	1	1	99	1.000000003	0							-679.579295	1	NaN	
677.019295	99	1	0	1	1	99	1.000000003	0							-677.019295	1	NaN	
674.459295	99	1	0	1	1	99	1.000000003	0							-674.459295	1	NaN	
671.899295	99	1	0	1	1	99	1.000000003	0							-671.899295	1	NaN	
669.339295	99	1	0	1	1	99	1.000000003	0							-669.339295	1	NaN	
666.779295	99	1	0	1	1	99	1.000000003	0							-666.779295	1	NaN	
664.219295	99	1	0	1	1	99	1.000000003	0							-664.219295	1	NaN	
661.659295	99	1	0	1	1	99	1.000000003	0							-661.659295	1	NaN	
659.099295	99	1	0	1	1	99	1.000000003	0							-659.099295	1	NaN	
656.539295	99	1	0	1	1	99	1.000000003	0							-656.539295	1	NaN	
653.979295	99	1	0	1	1	99	1.000000003	0							-653.979295	1	NaN	
651.419295	99	1	0	1	1	99	1.000000003	0							-651.419295	1	NaN	
648.859295	99	1	0	1	1	99	1.000000004	0							-648.859295	1	NaN	
646.299295	99	1	0	1	1	99	1.000000004	0							-646.299295	1	NaN	
643.739295	99	1	0	1	1	99	1.000000004	0							-643.739295	1	NaN	
641.179295	99	1	0	1	1	99	1.000000004	0							-641.179295	1	NaN	
638.619295	99	1	0	1	1	99	1.000000004	0							-638.619295	1	NaN	
636.059295	99	1	0	1	1	99	1.000000004	0							-636.059295	1	NaN	
633.499295	99	1	0	1	1	99	1.000000004	0							-633.499295	1	NaN	
630.939295	99	1	0	1	1	99	1.000000004	0							-630.939295	1	NaN	
628.379295	99	1	0	1	1	99	1.000000004	0							-628.379295	1	NaN	
625.819295	99	1	0	1	1	99	1.000000004	0							-625.819295	1	NaN	
623.259295	99	1	0	1	1	99	1.000000004	0							-623.259295	1	NaN	
620.699295	99	1	0	1	1	99	1.000000004	0							-620.699295	1	NaN	
618.139295	99	1	0	1	1	99	1.000000004	0							-618.139295	1	NaN	
615.579295	99	1	0	1	1	99	1.000000004	0							-615.579295	1	NaN	
613.019295	99	1	0	1	1	99	1.000000004	0							-613.019295	1	NaN	
610.459295	99	1	0	1	1	99	1.000000004	0							-610.459295	1	NaN	
607.899295	99	1	0	1	1	99	1.000000004	0							-607.899295	1	NaN	
605.339295	99	1	0	1	1	99	1.000000004	0							-605.339295	1	NaN	
602.779295	99	1	0	1	1	99	1.000000004	0							-602.779295	1	NaN	
600.219295	99	1	0	1	1	99	1.000000004	0							-600.219295	1	NaN	
597.659295	99	1	0	1	1	99	1.000000005	0							-597.659295	1	NaN	
595.099295	99	1	0	1	1	99	1.000000005	0							-595.099295	1	NaN	
592.539295	99	1	0	1	1	99	1.000000005	0							-592.539295	1	NaN	
589.979295	99	1	0	1	1	99	1.000000005	0							-589.979295	1	NaN	
587.419295	99	1	0	1	1	99	1.000000005	0							-587.419295	1	NaN	
584.859295	99	1	0	1	1	99	1.000000005	0							-584.859295	1	NaN	
582.299295	99	1	0	1	1	99	1.000000005	0							-582.299295	1	NaN	
579.739295	99	1	0	1	1	99	1.000000005	0							-579.739295	1	NaN	
577.179295	99	1	0	1	1	98.99999999	1.000000005	0							-577.179295	1	NaN	
574.619295	99	1	0	1	1	98.99999999	1.000000005	0							-574.619295	1	NaN	
572.059295	99	1	0	1	1	98.99999999	1.000000005	0							-572.059295	1	NaN	
569.499295	99	1	0	1	1	98.99999999	1.000000005	0							-569.499295	1	NaN	
566.939295	99	1	0	1	1	98.99999999	1.000000005	0							-566.939295	1	NaN	
564.379295	99	1	0	1	1	98.99999999	1.000000005	0							-564.379295	1	NaN	
561.819295	99	1	0	1	1	98.99999999	1.000000005	0							-561.819295	1	NaN	
559.259295	99	1	0	1	1	98.99999999	1.000000006	0							-559.259295	1	NaN	
556.699295	99	1	0	1	1	98.99999999	1.000000006	0							-556.699295	1	NaN	
554.139295	99	1	0	1	1	98.99999999	1.000000006	0							-554.139295	1	NaN	
551.579295	99	1	0	1	1	98.99999999	1.000000006	0							-551.579295	1	NaN	
549.019295	99	1	0	1	1	98.99999999	1.000000006	0							-549.019295	1	NaN	
546.459295	99	1	0	1	1	98.99999999	1.000000006	0							-546.459295	1	NaN	
543.899295	99	1	0	1	1	98.99999999	1.000000006	0							-543.899295	1	NaN	
541.339295	99	1	0	1	1	98.99999999	1.000000006	0							-541.339295	1	NaN	
538.779295	99	1	0	1	1	98.99999999	1.000000006	0							-538.779295	1	NaN	
536.219295	99	1	0	1	1	98.99999999	1.000000006	0							-536.219295	1	NaN	
533.659295	99	1	0	1	1	98.99999999	1.000000006	0							-533.659295	1	NaN	
531.099295	99	1	0	1	1	98.99999999	1.000000006	0							-531.099295	1	NaN	
528.539295	99	1	0	1	1	98.99999999	1.000000007	0							-528.539295	1	NaN	
525.979295	99	1	0	1	1	98.99999999	1.000000007	0							-525.979295	1	NaN	
523.419295	99	1	0	1	1	98.99999999	1.000000007	0							-523.419295	1	NaN	
520.859295	99	1	0	1	1	98.99999999	1.000000007	0							-520.859295	1	NaN	
