T	w(AL)	w(MG)	w(SI)	fs	fw(@FCC_A1)	w(AL@FCC_A1)	w(MG@FCC_A1)	w(SI@FCC_A1)	w(AL@LIQUID)	w(MG@LIQUID)	w(SI@LIQUID)	w(AL@DIAMOND_A4)	w(MG@DIAMOND_A4)	w(SI@DIAMOND_A4)	dwdT_L(AL@LIQUID)	dwdT_L(MG@LIQUID)	dwdT_L(SI@LIQUID)	-T	fw(@FCC_A1)_1	-T//fw(@FCC_A1)	
894.6501808	94	0	6	0.05741261687	0.05729454524	99.23032336	0	0.7696766418	93.68212961	0	6.317870395				0		0	-894.6501808	0.05729454524	38.3364048278544	
894.5701808	94	0	6	0.05949942775	0.0593771027	99.22868701	0	0.7713129882	93.66994905	0	6.330050947				0		0	-894.5701808	0.0593771027	38.4926770155696	
894.4901808	94	0	6	0.06157777273	0.06145121434	99.22705042	0	0.7729495764	93.65777184	0	6.342228159				0		0	-894.4901808	0.06145121434	38.6492522831008	
894.4101808	94	0	6	0.06364770398	0.06351693222	99.22541359	0	0.7745864065	93.64559797	0	6.354402033				0		0	-894.4101808	0.06351693222	38.8061305249774	
894.3301808	94	0	6	0.06570927326	0.06557430798	99.22377652	0	0.7762234788	93.63342743	0	6.366572569				0		0	-894.3301808	0.06557430798	38.9633118180091	
894.2501808	94	0	6	0.06776253191	0.06762339281	99.22213921	0	0.7778607933	93.62126023	0	6.37873977				0		0	-894.2501808	0.06762339281	39.1207958413459	
894.1701808	94	0	6	0.06980753084	0.06966423753	99.22050165	0	0.7794983504	93.60909636	0	6.390903636				0		0	-894.1701808	0.06966423753	39.2785823626398	
894.0901808	94	0	6	0.07184432055	0.07169689251	99.21886385	0	0.7811361502	93.59693583	0	6.403064168				0		0	-894.0901808	0.07169689251	39.4366714113889	
894.0101808	94	0	6	0.07387295114	0.07372140773	99.21722581	0	0.7827741929	93.58477863	0	6.415221368				0		0	-894.0101808	0.07372140773	39.5950627180301	
893.9301808	94	0	6	0.07589347228	0.07573783276	99.21558752	0	0.7844124787	93.57262476	0	6.427375236				0		0	-893.9301808	0.07573783276	39.7537563853073	
893.8501808	94	0	6	0.07790593327	0.07774621675	99.21394899	0	0.7860510078	93.56047423	0	6.439525775				0		0	-893.8501808	0.07774621675	39.9127520003996	
893.7701808	94	0	6	0.07991038299	0.0797466085	99.21231022	0	0.7876897804	93.54832702	0	6.451672985				0		0	-893.7701808	0.0797466085	40.072049435411	
893.6901808	94	0	6	0.08190686994	0.08173905637	99.2106712	0	0.7893287967	93.53618313	0	6.463816867				0		0	-893.6901808	0.08173905637	40.2316488321534	
893.6101808	94	0	6	0.08389544221	0.08372360835	99.20903194	0	0.790968057	93.52404258	0	6.475957423				0		0	-893.6101808	0.08372360835	40.3915497127866	
893.5301808	94	0	6	0.08587614754	0.08570031206	99.20739244	0	0.7926075613	93.51190535	0	6.488094654				0		0	-893.5301808	0.08570031206	40.5517520823706	
893.4501808	94	0	6	0.08784903324	0.08766921471	99.20575269	0	0.7942473099	93.49977144	0	6.500228562				0		0	-893.4501808	0.08766921471	40.712255814033	
893.3701808	94	0	6	0.08981414629	0.08963036316	99.2041127	0	0.7958873031	93.48764085	0	6.512359146				0		0	-893.3701808	0.08963036316	40.8730606592287	
893.2901808	94	0	6	0.09177153327	0.09158380388	99.20247246	0	0.7975275409	93.47551359	0	6.524486409				0		0	-893.2901808	0.09158380388	41.0341665438196	
893.2101808	94	0	6	0.09372124039	0.09352958298	99.20083198	0	0.7991680236	93.46338965	0	6.536610352				0		0	-893.2101808	0.09352958298	41.1955734786442	
893.1301808	94	0	6	0.0956633135	0.09546774618	99.19919125	0	0.8008087514	93.45126902	0	6.548730976				0		0	-893.1301808	0.09546774618	41.3572811208382	
893.0501808	94	0	6	0.09759779808	0.09739833888	99.19755028	0	0.8024497244	93.43915172	0	6.560848282				0		0	-893.0501808	0.09739833888	41.5192892104325	
892.9701808	94	0	6	0.09952473926	0.09932140609	99.19590906	0	0.804090943	93.42703773	0	6.572962272				0		0	-892.9701808	0.09932140609	41.681597548722	
892.8901808	94	0	6	0.1014441818	0.1012369925	99.19426759	0	0.8057324072	93.41492705	0	6.585072947				0		0	-892.8901808	0.1012369925	41.8442072371011	
892.8101808	94	0	6	0.1033561701	0.1031451423	99.19262588	0	0.8073741173	93.40281969	0	6.597180307				0		0	-892.8101808	0.1031451423	42.0071167938322	
892.7301808	94	0	6	0.1052607483	0.1050458996	99.19098393	0	0.8090160734	93.39071564	0	6.609284355				0		0	-892.7301808	0.1050458996	42.17032495555	
892.6501808	94	0	6	0.10715796	0.106939308	99.18934172	0	0.8106582758	93.37861491	0	6.621385091				0		0	-892.6501808	0.106939308	42.3338340373799	
892.5701808	94	0	6	0.1090478487	0.1088254107	99.18769928	0	0.8123007247	93.36651748	0	6.633482517				0		0	-892.5701808	0.1088254107	42.4976429996653	
892.4901808	94	0	6	0.1109304574	0.1107042507	99.18605658	0	0.8139434202	93.35442337	0	6.645576635				0		0	-892.4901808	0.1107042507	42.6617508847424	
892.4101808	94	0	6	0.1128058288	0.1125758706	99.18441364	0	0.8155863626	93.34233256	0	6.657667444				0		0	-892.4101808	0.1125758706	42.8261590595947	
892.3301808	94	0	6	0.1146740052	0.1144403126	99.18277045	0	0.817229552	93.33024505	0	6.669754947				0		0	-892.3301808	0.1144403126	42.9908655205019	
892.2501808	94	0	6	0.1165350287	0.1162976188	99.18112701	0	0.8188729887	93.31816086	0	6.681839144				0		0	-892.2501808	0.1162976188	43.1558718527649	
892.1701808	94	0	6	0.1183889411	0.1181478306	99.17948333	0	0.8205166728	93.30607996	0	6.693920038				0		0	-892.1701808	0.1181478306	43.3211772975627	
892.0901808	94	0	6	0.1202357836	0.1199909895	99.1778394	0	0.8221606045	93.29400237	0	6.705997629				0		0	-892.0901808	0.1199909895	43.4867812952109	
892.0101808	94	0	6	0.1220755975	0.1218271363	99.17619522	0	0.8238047841	93.28192808	0	6.718071918				0		0	-892.0101808	0.1218271363	43.6526844010252	
891.9301808	94	0	6	0.1239084234	0.1236563118	99.17455079	0	0.8254492116	93.26985709	0	6.730142908				0		0	-891.9301808	0.1236563118	43.8188849747837	
891.8501808	94	0	6	0.1257343018	0.1254785563	99.17290611	0	0.8270938874	93.2577894	0	6.742210598				0		0	-891.8501808	0.1254785563	43.9853837479324	
891.7701808	94	0	6	0.1275532728	0.1272939099	99.17126119	0	0.8287388116	93.24572501	0	6.754274991				0		0	-891.7701808	0.1272939099	44.1521816070645	
891.6901808	94	0	6	0.1293653763	0.1291024122	99.16961602	0	0.8303839844	93.23366391	0	6.766336088				0		0	-891.6901808	0.1291024122	44.3192782496837	
891.6101808	94	0	6	0.1311706518	0.1309041027	99.16797059	0	0.832029406	93.22160611	0	6.778393889				0		0	-891.6101808	0.1309041027	44.4866710223229	
891.5301808	94	0	6	0.1329691384	0.1326990206	99.16632492	0	0.8336750766	93.2095516	0	6.790448397				0		0	-891.5301808	0.1326990206	44.6543622522033	
891.4501808	94	0	6	0.1347608752	0.1344872046	99.164679	0	0.8353209964	93.19750039	0	6.802499612				0		0	-891.4501808	0.1344872046	44.8223531102562	
891.3701808	94	0	6	0.1365459007	0.1362686932	99.16303283	0	0.8369671656	93.18545246	0	6.814547536				0		0	-891.3701808	0.1362686932	44.9906385619129	
891.2901808	94	0	6	0.1383242532	0.1380435249	99.16138642	0	0.8386135843	93.17340783	0	6.82659217				0		0	-891.2901808	0.1380435249	45.1592212389815	
891.2101808	94	0	6	0.1400959709	0.1398117374	99.15973975	0	0.8402602528	93.16136648	0	6.838633515				0		0	-891.2101808	0.1398117374	45.3281037743829	
891.1301808	94	0	6	0.1418610914	0.1415733684	99.15809283	0	0.8419071713	93.14932843	0	6.850671573				0		0	-891.1301808	0.1415733684	45.4972812887457	
891.0501808	94	0	6	0.1436196523	0.1433284554	99.15644566	0	0.8435543399	93.13729365	0	6.862706345				0		0	-891.0501808	0.1433284554	45.6667553570739	
890.9701808	94	0	6	0.1453716907	0.1450770354	99.15479824	0	0.8452017589	93.12526217	0	6.874737833				0		0	-890.9701808	0.1450770354	45.8365276175001	
890.8901808	94	0	6	0.1471172435	0.1468191452	99.15315057	0	0.8468494284	93.11323396	0	6.886766036				0		0	-890.8901808	0.1468191452	46.0065945591315	
890.8101808	94	0	6	0.1488563473	0.1485548215	99.15150265	0	0.8484973487	93.10120904	0	6.898790958				0		0	-890.8101808	0.1485548215	46.1769593723436	
890.7301808	94	0	6	0.1505890386	0.1502841003	99.14985448	0	0.8501455199	93.0891874	0	6.910812598				0		0	-890.7301808	0.1502841003	46.3476198868821	
890.6501808	94	0	6	0.1523153533	0.1520070179	99.14820606	0	0.8517939422	93.07716904	0	6.92283096				0		0	-890.6501808	0.1520070179	46.5185755031677	
890.5701808	94	0	6	0.1540353273	0.1537236098	99.14655738	0	0.8534426158	93.06515396	0	6.934846042				0		0	-890.5701808	0.1537236098	46.6898295733165	
890.4901808	94	0	6	0.1557489962	0.1554339115	99.14490846	0	0.8550915409	93.05314215	0	6.946857848				0		0	-890.4901808	0.1554339115	46.8613761046027	
890.4101808	94	0	6	0.1574563953	0.1571379584	99.14325928	0	0.8567407178	93.04113362	0	6.958866379				0		0	-890.4101808	0.1571379584	47.0332201208665	
890.3301808	94	0	6	0.1591575595	0.1588357851	99.14160985	0	0.8583901465	93.02912837	0	6.970871635				0		0	-890.3301808	0.1588357851	47.2053597092187	
890.2501808	94	0	6	0.1608525235	0.1605274266	99.13996017	0	0.8600398273	93.01712638	0	6.982873618				0		0	-890.2501808	0.1605274266	47.3777932178785	
890.1701808	94	0	6	0.162541322	0.1622129171	99.13831024	0	0.8616897604	93.00512767	0	6.994872329				0		0	-890.1701808	0.1622129171	47.5505230411899	
890.0901808	94	0	6	0.1642239892	0.1638922909	99.13666005	0	0.863339946	92.99313223	0	7.00686777				0		0	-890.0901808	0.1638922909	47.7235461664564	
890.0101808	94	0	6	0.1659005591	0.1655655819	99.13500962	0	0.8649903842	92.98114006	0	7.018859941				0		0	-890.0101808	0.1655655819	47.8968652362741	
889.9301808	94	0	6	0.1675710653	0.1672328237	99.13335892	0	0.8666410753	92.96915115	0	7.030848845				0		0	-889.9301808	0.1672328237	48.0704801531928	
889.8501808	94	0	6	0.1692355414	0.1688940497	99.13170798	0	0.8682920194	92.95716552	0	7.042834483				0		0	-889.8501808	0.1688940497	48.2443879774584	
889.7701808	94	0	6	0.1708940208	0.1705492932	99.13005678	0	0.8699432168	92.94518314	0	7.054816856				0		0	-889.7701808	0.1705492932	48.4185887267731	
889.6901808	94	0	6	0.1725465362	0.1721985871	99.12840533	0	0.8715946676	92.93320404	0	7.066795964				0		0	-889.6901808	0.1721985871	48.593085398926	
889.6101808	94	0	6	0.1741931207	0.173841964	99.12675363	0	0.873246372	92.92122819	0	7.078771811				0		0	-889.6101808	0.173841964	48.7678766783188	
889.5301808	94	0	6	0.1758338066	0.1754794564	99.12510167	0	0.8748983303	92.9092556	0	7.090744396				0		0	-889.5301808	0.1754794564	48.9429613235283	
889.4501808	94	0	6	0.1774686262	0.1771110965	99.12344946	0	0.8765505425	92.89728628	0	7.102713721				0		0	-889.4501808	0.1771110965	49.1183380830846	
889.3701808	94	0	6	0.1790976117	0.1787369164	99.12179699	0	0.8782030089	92.88532021	0	7.114679788				0		0	-889.3701808	0.1787369164	49.2940088412681	
889.2901808	94	0	6	0.1807207948	0.1803569477	99.12014427	0	0.8798557298	92.8733574	0	7.126642598				0		0	-889.2901808	0.1803569477	49.469973977923	
889.2101808	94	0	6	0.1823382072	0.181971222	99.11849129	0	0.8815087052	92.86139785	0	7.138602152				0		0	-889.2101808	0.181971222	49.646230958975	
889.1301808	94	0	6	0.1839498802	0.1835797706	99.11683806	0	0.8831619353	92.84944155	0	7.150558452				0		0	-889.1301808	0.1835797706	49.8227818669772	
889.0501808	94	0	6	0.185555845	0.1851826245	99.11518458	0	0.8848154205	92.8374885	0	7.162511499				0		0	-889.0501808	0.1851826245	49.9996257653777	
888.9701808	94	0	6	0.1871561324	0.1867798146	99.11353084	0	0.8864691607	92.82553871	0	7.174461294				0		0	-888.9701808	0.1867798146	50.1767602182696	
888.8901808	94	0	6	0.1887507732	0.1883713716	99.11187684	0	0.8881231564	92.81359216	0	7.186407838				0		0	-888.8901808	0.1883713716	50.3541891494184	
888.8101808	94	0	6	0.1903397979	0.1899573257	99.11022259	0	0.8897774075	92.80164887	0	7.198351134				0		0	-888.8101808	0.1899573257	50.5319101654074	
888.7301808	94	0	6	0.1919232366	0.1915377073	99.10856809	0	0.8914319144	92.78970882	0	7.210291182				0		0	-888.7301808	0.1915377073	50.709921030136	
888.6501808	94	0	6	0.1935011195	0.1931125463	99.10691332	0	0.8930866772	92.77777202	0	7.222227983				0		0	-888.6501808	0.1931125463	50.888227501489	
888.5701808	94	0	6	0.1950734764	0.1946818723	99.1052583	0	0.8947416961	92.76583846	0	7.23416154				0		0	-888.5701808	0.1946818723	51.0668241233438	
888.4901808	94	0	6	0.1966403368	0.1962457151	99.10360303	0	0.8963969713	92.75390815	0	7.246091853				0		0	-888.4901808	0.1962457151	51.2457104248644	
888.4101808	94	0	6	0.1982017303	0.1978041039	99.1019475	0	0.8980525029	92.74198108	0	7.258018924				0		0	-888.4101808	0.1978041039	51.4248907970034	
888.3301808	94	0	6	0.1997576859	0.1993570678	99.10029171	0	0.8997082913	92.73005725	0	7.269942753				0		0	-888.3301808	0.1993570678	51.6043615564967	
888.2501808	94	0	6	0.2013082328	0.2009046358	99.09863566	0	0.9013643365	92.71813666	0	7.281863344				0		0	-888.2501808	0.2009046358	51.7841223572074	
888.1701808	94	0	6	0.2028533995	0.2024468366	99.09697936	0	0.9030206387	92.7062193	0	7.293780696				0		0	-888.1701808	0.2024468366	51.9641762611978	
888.0901808	94	0	6	0.2043932149	0.2039836986	99.0953228	0	0.9046771982	92.69430519	0	7.305694811				0		0	-888.0901808	0.2039836986	52.1445196365334	
888.0101808	94	0	6	0.2059277071	0.2055152503	99.09366598	0	0.9063340151	92.68239431	0	7.317605691				0		0	-888.0101808	0.2055152503	52.3251523556238	
887.9301808	94	0	6	0.2074569044	0.2070415197	99.09200891	0	0.9079910897	92.67048666	0	7.329513337				0		0	-887.9301808	0.2070415197	52.5060776796509	
887.8501808	94	0	6	0.2089808349	0.2085625347	99.09035158	0	0.909648422	92.65858225	0	7.34141775				0		0	-887.8501808	0.2085625347	52.6872921331322	
887.7701808	94	0	6	0.2104995262	0.2100783231	99.08869399	0	0.9113060124	92.64668107	0	7.353318931				0		0	-887.7701808	0.2100783231	52.868795726204	
887.6901808	94	0	6	0.2120130059	0.2115889124	99.08703614	0	0.9129638609	92.63478312	0	7.365216883				0		0	-887.6901808	0.2115889124	53.0505920275832	
887.6101808	94	0	6	0.2135213015	0.2130943298	99.08537803	0	0.9146219678	92.62288839	0	7.377111606				0		0	-887.6101808	0.2130943298	53.2326758522563	
887.5301808	94	0	6	0.2150244402	0.2145946027	99.08371967	0	0.9162803333	92.6109969	0	7.389003102				0		0	-887.5301808	0.2145946027	53.4150492398518	
887.4501808	94	0	6	0.216522449	0.2160897578	99.08206104	0	0.9179389575	92.59910863	0	7.400891372				0		0	-887.4501808	0.2160897578	53.5977123211435	
887.3701808	94	0	6	0.2180153547	0.2175798221	99.08040216	0	0.9195978407	92.58722358	0	7.412776418				0		0	-887.3701808	0.2175798221	53.7806637207304	
887.2901808	94	0	6	0.2195031839	0.219064822	99.07874302	0	0.921256983	92.57534176	0	7.424658241				0		0	-887.2901808	0.219064822	53.9639055303074	
887.2101808	94	0	6	0.2209859632	0.220544784	99.07708362	0	0.9229163846	92.56346316	0	7.436536841				0		0	-887.2101808	0.220544784	54.1474364465485	
887.1301808	94	0	6	0.2224637188	0.2220197342	99.07542395	0	0.9245760457	92.55158778	0	7.448412222				0		0	-887.1301808	0.2220197342	54.3312550673753	
887.0501808	94	0	6	0.2239364767	0.2234896988	99.07376403	0	0.9262359665	92.53971562	0	7.460284384				0		0	-887.0501808	0.2234896988	54.5153620113064	
886.9701808	94	0	6	0.225404263	0.2249547035	99.07210385	0	0.9278961472	92.52784667	0	7.472153328				0		0	-886.9701808	0.2249547035	54.6997578241294	
886.8901808	94	0	6	0.2268671033	0.2264147741	99.07044341	0	0.929556588	92.51598094	0	7.484019056				0		0	-886.8901808	0.2264147741	54.8844413859175	
886.8101808	94	0	6	0.2283250232	0.227869936	99.06878271	0	0.931217289	92.50411843	0	7.495881569				0		0	-886.8101808	0.227869936	55.0694133884817	
886.7301808	94	0	6	0.2297780482	0.2293202146	99.06712175	0	0.9328782505	92.49225913	0	7.507740869				0		0	-886.7301808	0.2293202146	55.2546727857579	
886.6501808	94	0	6	0.2312262033	0.230765635	99.06546053	0	0.9345394726	92.48040304	0	7.519596957				0		0	-886.6501808	0.230765635	55.4402204214758	
886.5701808	94	0	6	0.2326695137	0.2322062222	99.06379904	0	0.9362009555	92.46855017	0	7.531449835				0		0	-886.5701808	0.2322062222	55.6260533815154	
886.4901808	94	0	6	0.2341080042	0.2336420011	99.0621373	0	0.9378626994	92.4567005	0	7.543299503				0		0	-886.4901808	0.2336420011	55.8121746139913	
886.4101808	94	0	6	0.2355416995	0.2350729962	99.0604753	0	0.9395247046	92.44485404	0	7.555145964				0		0	-886.4101808	0.2350729962	55.9985851561462	
886.3301808	94	0	6	0.2369706242	0.236499232	99.05881303	0	0.9411869711	92.43301078	0	7.566989218				0		0	-886.3301808	0.236499232	56.1852802801094	
886.2501808	94	0	6	0.2383948026	0.2379207329	99.0571505	0	0.9428494991	92.42117073	0	7.578829267				0		0	-886.2501808	0.2379207329	56.3722611630727	
886.1701808	94	0	6	0.2398142589	0.239337523	99.05548771	0	0.944512289	92.40933389	0	7.590666113				0		0	-886.1701808	0.239337523	56.5595290216754	
886.0901808	94	0	6	0.2412290172	0.2407496263	99.05382466	0	0.9461753408	92.39750024	0	7.602499756				0		0	-886.0901808	0.2407496263	56.7470852186044	
886.0101808	94	0	6	0.2426391013	0.2421570665	99.05216135	0	0.9478386547	92.3856698	0	7.614330199				0		0	-886.0101808	0.2421570665	56.9349270798309	
885.9301808	94	0	6	0.2440445349	0.2435598674	99.05049777	0	0.9495022309	92.37384256	0	7.626157443				0		0	-885.9301808	0.2435598674	57.1230540805755	
885.8501808	94	0	6	0.2454453417	0.2449580524	99.04883393	0	0.9511660696	92.36201851	0	7.637981488				0		0	-885.8501808	0.2449580524	57.3114656061238	
885.7701808	94	0	6	0.2468415449	0.246351645	99.04716983	0	0.952830171	92.35019766	0	7.649802338				0		0	-885.7701808	0.246351645	57.500163301386	
885.6901808	94	0	6	0.2482331679	0.2477406682	99.04550546	0	0.9544945353	92.33838001	0	7.661619992				0		0	-885.6901808	0.2477406682	57.6891487499267	
885.6101808	94	0	6	0.2496202337	0.2491251451	99.04384084	0	0.9561591627	92.32656555	0	7.673434452				0		0	-885.6101808	0.2491251451	57.8784174783105	
885.5301808	94	0	6	0.2510027652	0.2505050986	99.04217595	0	0.9578240533	92.31475428	0	7.68524572				0		0	-885.5301808	0.2505050986	58.0679712346479	
885.4501808	94	0	6	0.2523807853	0.2518805514	99.04051079	0	0.9594892073	92.3029462	0	7.697053797				0		0	-885.4501808	0.2518805514	58.2578118719117	
885.3701808	94	0	6	0.2537543166	0.253251526	99.03884538	0	0.961154625	92.29114131	0	7.708858685				0		0	-885.3701808	0.253251526	58.4479349027381	
885.2901808	94	0	6	0.2551233814	0.254618045	99.03717969	0	0.9628203064	92.27933962	0	7.720660385				0		0	-885.2901808	0.254618045	58.6383423535277	
885.2101808	94	0	6	0.2564880023	0.2559801305	99.03551375	0	0.9644862519	92.2675411	0	7.732458898				0		0	-885.2101808	0.2559801305	58.8290340160215	
885.1301808	94	0	6	0.2578482012	0.2573378048	99.03384754	0	0.9661524615	92.25574577	0	7.744254226				0		0	-885.1301808	0.2573378048	59.0200099323386	
885.0501808	94	0	6	0.2592040004	0.2586910897	99.03218106	0	0.9678189355	92.24395363	0	7.756046371				0		0	-885.0501808	0.2586910897	59.2112722099813	
884.9701808	94	0	6	0.2605554215	0.2600400071	99.03051433	0	0.9694856741	92.23216467	0	7.767835333				0		0	-884.9701808	0.2600400071	59.4028165806722	
884.8901808	94	0	6	0.2619024865	0.2613845787	99.02884732	0	0.9711526773	92.22037889	0	7.779621114				0		0	-884.8901808	0.2613845787	59.5946431041337	
884.8101808	94	0	6	0.2632452169	0.2627248261	99.02718005	0	0.9728199455	92.20859628	0	7.791403716				0		0	-884.8101808	0.2627248261	59.7867541765278	
884.7301808	94	0	6	0.2645836341	0.2640607706	99.02551252	0	0.9744874788	92.19681686	0	7.80318314				0		0	-884.7301808	0.2640607706	59.9791477292765	
884.6501808	94	0	6	0.2659177594	0.2653924336	99.02384472	0	0.9761552774	92.18504061	0	7.814959387				0		0	-884.6501808	0.2653924336	60.1718240909981	
884.5701808	94	0	6	0.2672476141	0.2667198361	99.02217666	0	0.9778233415	92.17326754	0	7.826732459				0		0	-884.5701808	0.2667198361	60.3647858011975	
884.4901808	94	0	6	0.2685732192	0.2680429991	99.02050833	0	0.9794916712	92.16149764	0	7.838502357				0		0	-884.4901808	0.2680429991	60.5580287182418	
884.4101808	94	0	6	0.2698945956	0.2693619435	99.01883973	0	0.9811602668	92.14973092	0	7.850269083				0		0	-884.4101808	0.2693619435	60.7515509420109	
884.3301808	94	0	6	0.271211764	0.2706766901	99.01717087	0	0.9828291284	92.13796736	0	7.862032638				0		0	-884.3301808	0.2706766901	60.9453575888822	
884.2501808	94	0	6	0.272524745	0.2719872593	99.01550174	0	0.9844982562	92.12620698	0	7.873793024				0		0	-884.2501808	0.2719872593	61.1394491708477	
884.1701808	94	0	6	0.2738335593	0.2732936716	99.01383235	0	0.9861676504	92.11444976	0	7.885550242				0		0	-884.1701808	0.2732936716	61.3338193196049	
884.0901808	94	0	6	0.275138227	0.2745959474	99.01216269	0	0.9878373112	92.10269571	0	7.897304293				0		0	-884.0901808	0.2745959474	61.5284734046819	
884.0101808	94	0	6	0.2764387685	0.2758941067	99.01049276	0	0.9895072387	92.09094482	0	7.90905518				0		0	-884.0101808	0.2758941067	61.7234073128042	
883.9301808	94	0	6	0.2777352039	0.2771881698	99.00882257	0	0.9911774332	92.0791971	0	7.920802902				0		0	-883.9301808	0.2771881698	61.9186195049154	
883.8501808	94	0	6	0.279027553	0.2784781565	99.00715211	0	0.9928478949	92.06745254	0	7.932547463				0		0	-883.8501808	0.2784781565	62.11411792067	
883.7701808	94	0	6	0.2803158359	0.2797640865	99.00548138	0	0.9945186238	92.05571114	0	7.944288862				0		0	-883.7701808	0.2797640865	62.309896227404	
