T	w(AL)	w(MG)	w(SI)	fs	fw(@FCC_A1)	w(AL@FCC_A1)	w(MG@FCC_A1)	w(SI@FCC_A1)	w(AL@LIQUID)	w(MG@LIQUID)	w(SI@LIQUID)	w(AL@MG2SI)	w(MG@MG2SI)	w(SI@MG2SI)	w(AL@DIAMOND_A4)	w(MG@DIAMOND_A4)	w(SI@DIAMOND_A4)	dwdT_L(AL@LIQUID)	dwdT_L(MG@LIQUID)	dwdT_L(SI@LIQUID)	-T	fw(@FCC_A1)_1	-T//fw(@FCC_A1)	
K	%	%	%	mole/mole	kg/kg	%	%	%	%	%	%	%	%	%	%	%	%	SI	SI	SI				
872.015769	88	5	7	0	0	98.31438584	1.036904687	0.6487094766	88	5	7							0.002060094359	-0.0007915485541	-0.001268545805	-872.015769	0	50.0338036173832	
871.995769	88	5	7	0.0003987261818	0.0003994704981	98.31402804	1.037054611	0.6489173482	87.99587969	5.001583195	7.002537115							0	0	0	-871.995769	0.0003994704981	50.0987473224621	
871.975769	88	5	7	0.0007969362243	0.000798423827	98.31367036	1.03720442	0.6491252199	87.99175935	5.003166309	7.00507434							0	0	0	-871.975769	0.000798423827	50.1410173654808	
871.935769	88	5	7	0.001592887981	0.001595861083	98.31295524	1.037503822	0.6495409369	87.98351809	5.006332864	7.010149042							0	0	0	-871.935769	0.001595861083	50.1917437753925	
871.855769	88	5	7	0.003181844473	0.00318778228	98.31152608	1.038101629	0.6503722922	87.96703376	5.01266671	7.020299534							0	0	0	-871.855769	0.00318778228	50.3350155412961	
871.775769	88	5	7	0.004765687388	0.004774579314	98.31009843	1.038697966	0.6512036045	87.95054722	5.019000942	7.030451836							0	0	0	-871.775769	0.004774579314	50.4859433944572	
871.695769	88	5	7	0.00634515653	0.006356993377	98.30867224	1.039292922	0.6520348356	87.93405836	5.025335922	7.04060572							0	0	0	-871.695769	0.006356993377	50.6257021341826	
871.615769	88	5	7	0.007920268755	0.007935041371	98.30724752	1.039886498	0.6528659858	87.91756715	5.031671657	7.050761189							0	0	0	-871.615769	0.007935041371	50.7656847422805	
871.535769	88	5	7	0.00949104139	0.009508740665	98.30582425	1.040478697	0.6536970548	87.90107361	5.038008151	7.060918239							0	0	0	-871.535769	0.009508740665	50.9058824127374	
