T	w(AL)	w(MG)	w(SI)	fs	fw(@FCC_A1)	w(AL@FCC_A1)	w(MG@FCC_A1)	w(SI@FCC_A1)	w(AL@LIQUID)	w(MG@LIQUID)	w(SI@LIQUID)	w(AL@MG2SI)	w(MG@MG2SI)	w(SI@MG2SI)	w(AL@DIAMOND_A4)	w(MG@DIAMOND_A4)	w(SI@DIAMOND_A4)	dwdT_L(AL@LIQUID)	dwdT_L(MG@LIQUID)	dwdT_L(SI@LIQUID)	-T	fw(@FCC_A1)_1	-T//fw(@FCC_A1)	
K	%	%	%	mole/mole	kg/kg	%	%	%	%	%	%	%	%	%	%	%	%	SI	SI	SI				
873.849259	88	6	6	0	0	98.16738445	1.32089224	0.5117233082	88	6	6							0.002177798199	-0.001002233793	-0.001175564406	-873.849259	0	46.6592193303263	
873.829259	88	6	6	0.0004270962315	0.0004283742704	98.16698823	1.321126138	0.5118856282	87.99564426	6.002004588	6.002351155							0	0	0	-873.829259	0.0004283742704	46.7170704328593	
873.809259	88	6	6	0.000853664396	0.0008562187282	98.16659216	1.32135989	0.5120479458	87.9912884	6.004009094	6.004702511							0	0	0	-873.809259	0.0008562187282	46.7563781398987	
873.769259	88	6	6	0.001706231459	0.001711336177	98.16580034	1.321827119	0.5123725399	87.9825758	6.008018537	6.009405659							0	0	0	-873.769259	0.001711336177	46.8073508456851	
873.689259	88	6	6	0.003408080954	0.003418274638	98.16421808	1.322760319	0.513021598	87.96514765	6.016038475	6.018813871							0	0	0	-873.689259	0.003418274638	46.9466995728893	
873.609259	88	6	6	0.005104212867	0.005119475797	98.16263782	1.323691614	0.5136705642	87.9477158	6.024058989	6.028225207							0	0	0	-873.609259	0.005119475797	47.0935923068299	
873.529259	88	6	6	0.006795463595	0.006815778573	98.16105947	1.324621143	0.5143193885	87.93028011	6.032080578	6.037639312							0	0	0	-873.529259	0.006815778573	47.2295094396467	
873.449259	88	6	6	0.008481852454	0.008507202361	98.15948302	1.325548907	0.5149680711	87.91284056	6.04010325	6.047056188							0	0	0	-873.449259	0.008507202361	47.3656623600788	
873.369259	88	6	6	0.01016339927	0.01019376706	98.15790848	1.326474909	0.5156166118	87.89539716	6.048127009	6.056475831							0	0	0	-873.369259	0.01019376706	47.5020422596428	
873.289259	88	6	6	0.01184012377	0.0118754925	98.15633584	1.327399151	0.5162650104	87.8779499	6.05615186	6.06589824							0	0	0	-873.289259	0.0118754925	47.6386492494797	
873.209259	88	6	6	0.01351204559	0.01355239837	98.1547651	1.328321634	0.5169132665	87.86049878	6.064177807	6.075323409							0	0	0	-873.209259	0.01355239837	47.7754835917742	
873.129259	88	6	6	0.01517918426	0.01522450428	98.15319626	1.329242361	0.5175613801	87.84304381	6.072204856	6.084751336							0	0	0	-873.129259	0.01522450428	47.9125449904501	
873.049259	88	6	6	0.01684155919	0.01689182974	98.15162932	1.330161334	0.5182093507	87.82558497	6.08023301	6.094182019							0	0	0	-873.049259	0.01689182974	48.0498338960383	
872.969259	88	6	6	0.01849918971	0.01855439413	98.15006427	1.331078554	0.5188571783	87.80812227	6.088262275	6.103615452							0	0	0	-872.969259	0.01855439413	48.1873504893078	
872.889259	88	6	6	0.02015209502	0.02021221675	98.14850111	1.331994024	0.5195048626	87.79065571	6.096292655	6.113051635							0	0	0	-872.889259	0.02021221675	48.3250946869328	
872.809259	88	6	6	0.02180029424	0.02186531679	98.14693985	1.332907746	0.5201524033	87.77318528	6.104324155	6.122490562							0	0	0	-872.809259	0.02186531679	48.4630667105421	
872.729259	88	6	6	0.02344380639	0.02351371334	98.14538048	1.33381972	0.5207998003	87.75571099	6.112356779	6.131932232							0	0	0	-872.729259	0.02351371334	48.6012666566903	
872.649259	88	6	6	0.02508265038	0.02515742539	98.143823	1.33472995	0.5214470532	87.73823283	6.120390533	6.14137664							0	0	0	-872.649259	0.02515742539	48.7396947903516	
