T	w(AL)	w(MG)	w(SI)	fs	fw(@FCC_A1)	w(AL@FCC_A1)	w(MG@FCC_A1)	w(SI@FCC_A1)	w(AL@LIQUID)	w(MG@LIQUID)	w(SI@LIQUID)	w(AL@MG2SI)	w(MG@MG2SI)	w(SI@MG2SI)	w(AL@DIAMOND_A4)	w(MG@DIAMOND_A4)	w(SI@DIAMOND_A4)	dwdT_L(AL@LIQUID)	dwdT_L(MG@LIQUID)	dwdT_L(SI@LIQUID)	-T	fw(@FCC_A1)_1	-T//fw(@FCC_A1)	
K	%	%	%	mole/mole	kg/kg	%	%	%	%	%	%	%	%	%	%	%	%	SI	SI	SI				
907.7642364	95	3	2	0	0	98.95381924	0.8554007638	0.1907799958	95	3	2							0.002009931766	-0.001090172154	-0.0009197596116	-907.7642364	0	19.6714684996704	
907.7442364	95	3	2	0.001014289066	0.001015961624	98.95314468	0.8559202702	0.1909350492	94.99598006	3.002180336	2.001839607							0	0	0	-907.7442364	0.001015961624	19.7000973695967	
907.7242364	95	3	2	0.002027107304	0.002030448958	98.95247032	0.8564395736	0.1910901042	94.99195993	3.004360507	2.003679563							0	0	0	-907.7242364	0.002030448958	19.7286124567573	
907.6842364	95	3	2	0.004048378908	0.004055048452	98.95112218	0.8574775992	0.1914002242	94.98391896	3.008720454	2.007360582							0	0	0	-907.6842364	0.004055048452	19.7855924446171	
907.6042364	95	3	2	0.00807350554	0.008086789789	98.9484282	0.8595513002	0.1920204988	94.96783433	3.017438676	2.014726991							0	0	0	-907.6042364	0.008086789789	19.9194466819869	
907.5242364	95	3	2	0.01206780578	0.01208763771	98.94573782	0.8616211522	0.1926410296	94.95174646	3.026152457	2.022101087							0	0	0	-907.5242364	0.01208763771	20.0611317180034	
907.4442364	95	3	2	0.01603625892	0.0160625799	98.94305072	0.8636875876	0.193261688	94.93565515	3.03486313	2.029481724							0	0	0	-907.4442364	0.0160625799	20.1917183313952	
907.3642364	95	3	2	0.01997909295	0.02001184492	98.94036691	0.8657506107	0.1938824748	94.91956038	3.043570709	2.036868908							0	0	0	-907.3642364	0.02001184492	20.3228151471254	
907.2842364	95	3	2	0.02389654386	0.02393566934	98.93768639	0.8678102244	0.1945033893	94.90346217	3.052275203	2.044262631							0	0	0	-907.2842364	0.02393566934	20.4543953889511	
907.2042364	95	3	2	0.02778884488	0.02783428698	98.93500914	0.8698664322	0.195124431	94.88736049	3.060976623	2.051662886							0	0	0	-907.2042364	0.02783428698	20.5864593471869	
907.1242364	95	3	2	0.03165622645	0.03170792885	98.93233516	0.871919237	0.1957455994	94.87125536	3.069674976	2.059069664							0	0	0	-907.1242364	0.03170792885	20.7190077650897	
907.0442364	95	3	2	0.03549891618	0.03555682312	98.92966446	0.8739686421	0.1963668939	94.85514677	3.078370272	2.066482958							0	0	0	-907.0442364	0.03555682312	20.852041343801	
906.9642364	95	3	2	0.03931713896	0.03938119525	98.92699704	0.8760146508	0.1969883141	94.83903472	3.087062521	2.073902761							0	0	0	-906.9642364	0.03938119525	20.9855607185057	
906.8842364	95	3	2	0.04311111697	0.04318126797	98.92433287	0.8780572661	0.1976098593	94.8229192	3.095751731	2.081329065							0	0	0	-906.8842364	0.04318126797	21.1195666368278	
906.8042364	95	3	2	0.04688106973	0.04695726134	98.92167198	0.8800964913	0.198231529	94.80680022	3.104437912	2.088761863							0	0	0	-906.8042364	0.04695726134	21.2540597962339	
906.7242364	95	3	2	0.05062721413	0.05070939279	98.91901435	0.8821323296	0.1988533226	94.79067778	3.113121074	2.096201146							0	0	0	-906.7242364	0.05070939279	21.3890408349218	
906.6442364	95	3	2	0.05434976448	0.05443787718	98.91635998	0.8841647843	0.1994752397	94.77455187	3.121801225	2.103646906							0	0	0	-906.6442364	0.05443787718	21.5245105306053	
