T	w(AL)	w(MG)	w(SI)	fs	fw(@FCC_A1)	w(AL@FCC_A1)	w(MG@FCC_A1)	w(SI@FCC_A1)	w(AL@LIQUID)	w(MG@LIQUID)	w(SI@LIQUID)	w(AL@DIAMOND_A4)	w(MG@DIAMOND_A4)	w(SI@DIAMOND_A4)	dwdT_L(AL@LIQUID)	dwdT_L(MG@LIQUID)	dwdT_L(SI@LIQUID)	-T	fw(@FCC_A1)_1	-T//fw(@FCC_A1)	
925.6456036	99	0	1	0.2857767353	0.2856814486	99.84820366	0	0.1517963435	98.66077274	0	1.339227261				0		0	-925.6456036	0.2856814486	9.39954974920201	
925.5656036	99	0	1	0.294205369	0.2941074522	99.84664455	0	0.1533554541	98.64724838	0	1.352751618				0		0	-925.5656036	0.2941074522	9.59221006921092	
925.4856036	99	0	1	0.3024655305	0.3023650499	99.84508528	0	0.1549147175	98.63372748	0	1.366272523				0		0	-925.4856036	0.3023650499	9.78680847735934	
925.4056036	99	0	1	0.3105622343	0.3104592542	99.84352587	0	0.1564741339	98.62021002	0	1.379789976				0		0	-925.4056036	0.3104592542	9.98334435739952	
925.3256036	99	0	1	0.3185002977	0.3183948806	99.8419663	0	0.1580337037	98.60669602	0	1.393303975				0		0	-925.3256036	0.3183948806	10.1818169316329	
925.2456036	99	0	1	0.3262843508	0.3261765574	99.84040657	0	0.1595934271	98.59318548	0	1.40681452				0		0	-925.2456036	0.3261765574	10.3822255559691	
925.1656036	99	0	1	0.3339188452	0.3338087343	99.8388467	0	0.1611533044	98.57967839	0	1.420321608				0		0	-925.1656036	0.3338087343	10.5845695171707	
925.0856036	99	0	1	0.3414080626	0.3412956914	99.83728666	0	0.1627133358	98.56617476	0	1.43382524				0		0	-925.0856036	0.3412956914	10.7888479212128	
925.0056036	99	0	1	0.3487561229	0.348641547	99.83572648	0	0.1642735217	98.55267459	0	1.447325414				0		0	-925.0056036	0.348641547	10.9950602191952	
924.9256036	99	0	1	0.3559669915	0.3558502649	99.83416614	0	0.1658338622	98.53917787	0	1.460822129				0		0	-924.9256036	0.3558502649	11.2032057278338	
924.8456036	99	0	1	0.3630444868	0.362925662	99.83260564	0	0.1673943576	98.52568462	0	1.474315384				0		0	-924.8456036	0.362925662	11.413283379595	
924.7656036	99	0	1	0.3699922869	0.3698714151	99.83104499	0	0.1689550082	98.51219482	0	1.487805179				0		0	-924.7656036	0.3698714151	11.6252926205349	
924.6856036	99	0	1	0.3768139359	0.3766910666	99.82948419	0	0.1705158143	98.49870849	0	1.501291511				0		0	-924.6856036	0.3766910666	11.8392328158574	
924.6056036	99	0	1	0.3835128497	0.3833880313	99.82792322	0	0.1720767761	98.48522562	0	1.51477438				0		0	-924.6056036	0.3833880313	12.0551027927099	
924.5256036	99	0	1	0.3900923224	0.389965602	99.82636211	0	0.173637894	98.47174621	0	1.528253785				0		0	-924.5256036	0.389965602	12.2729020185603	
924.4456036	99	0	1	0.396555531	0.3964269543	99.82480083	0	0.175199168	98.45827027	0	1.541729726				0		0	-924.4456036	0.3964269543	12.4926298925529	
924.3656036	99	0	1	0.4029055408	0.4027751524	99.8232394	0	0.1767605986	98.4447978	0	1.555202201				0		0	-924.3656036	0.4027751524	12.7142851398234	
924.2856036	99	0	1	0.4091453106	0.409013154	99.82167781	0	0.178322186	98.43132879	0	1.568671209				0		0	-924.2856036	0.409013154	12.9378671375042	
924.2056036	99	0	1	0.4152776967	0.4151438142	99.82011607	0	0.1798839305	98.41786325	0	1.582136749				0		0	-924.2056036	0.4151438142	13.163375321946	
924.1256036	99	0	1	0.4213054578	0.4211698905	99.81855417	0	0.1814458322	98.40440118	0	1.59559882				0		0	-924.1256036	0.4211698905	13.3908085373177	
924.0456036	99	0	1	0.4272312587	0.4270940469	99.81699211	0	0.1830078915	98.39094258	0	1.609057422				0		0	-924.0456036	0.4270940469	13.6201659167992	
923.9656036	99	0	1	0.4330576748	0.4329188576	99.81542989	0	0.1845701087	98.37748745	0	1.622512553				0		0	-923.9656036	0.4329188576	13.8514467903119	
923.8856036	99	0	1	0.4387871951	0.4386468108	99.81386752	0	0.1861324839	98.36403579	0	1.635964213				0		0	-923.8856036	0.4386468108	14.084650381752	
923.8056036	99	0	1	0.4444222266	0.4442803123	99.81230498	0	0.1876950175	98.3505876	0	1.649412401				0		0	-923.8056036	0.4442803123	14.3197755754561	
923.7256036	99	0	1	0.449965097	0.4498216891	99.81074229	0	0.1892577098	98.33714288	0	1.662857115				0		0	-923.7256036	0.4498216891	14.5568216406063	
923.6456036	99	0	1	0.4554180583	0.4552731921	99.80917944	0	0.1908205609	98.32370164	0	1.676298356				0		0	-923.6456036	0.4552731921	14.7957876383587	
923.5656036	99	0	1	0.4607832896	0.4606369998	99.80761643	0	0.1923835712	98.31026388	0	1.689736121				0		0	-923.5656036	0.4606369998	15.0366724899852	
923.4856036	99	0	1	0.4660629003	0.4659152207	99.80605326	0	0.1939467408	98.29682959	0	1.703170411				0		0	-923.4856036	0.4659152207	15.2794757710278	
923.4056036	99	0	1	0.4712589327	0.4711098961	99.80448993	0	0.1955100702	98.28339878	0	1.716601224				0		0	-923.4056036	0.4711098961	15.5241962099085	
923.3256036	99	0	1	0.4763733646	0.4762230033	99.80292644	0	0.1970735595	98.26997144	0	1.730028559				0		0	-923.3256036	0.4762230033	15.7708327943251	
923.2456036	99	0	1	0.4814081121	0.4812564574	99.80136279	0	0.1986372089	98.25654758	0	1.743452417				0		0	-923.2456036	0.4812564574	16.0193847852333	
923.1656036	99	0	1	0.4863650315	0.4862121142	99.79979898	0	0.2002010189	98.24312721	0	1.756872795				0		0	-923.1656036	0.4862121142	16.2698513292943	
923.0856036	99	0	1	0.491245922	0.4910917721	99.79823501	0	0.2017649895	98.22971031	0	1.770289693				0		0	-923.0856036	0.4910917721	16.5222314925697	
923.0056036	99	0	1	0.4960525281	0.4958971747	99.79667088	0	0.2033291211	98.21629689	0	1.78370311				0		0	-923.0056036	0.4958971747	16.7765237840269	
922.9256036	99	0	1	0.5007865408	0.5006300128	99.79510659	0	0.2048934139	98.20288695	0	1.797113046				0		0	-922.9256036	0.5006300128	17.0327278951179	
922.8456036	99	0	1	0.5054496007	0.5052919258	99.79354213	0	0.2064578683	98.1894805	0	1.8105195				0		0	-922.8456036	0.5052919258	17.2908425520469	
922.7656036	99	0	1	0.5100432989	0.5098845047	99.79197752	0	0.2080224843	98.17607753	0	1.823922471				0		0	-922.7656036	0.5098845047	17.5508666030283	
922.6856036	99	0	1	0.5145691796	0.5144092928	99.79041274	0	0.2095872624	98.16267804	0	1.837321957				0		0	-922.6856036	0.5144092928	17.8127996654976	
922.6056036	99	0	1	0.5190287414	0.5188677881	99.7888478	0	0.2111522028	98.14928204	0	1.850717959				0		0	-922.6056036	0.5188677881	18.0766400296239	
922.5256036	99	0	1	0.5234234392	0.523261445	99.78728269	0	0.2127173057	98.13588952	0	1.864110476				0		0	-922.5256036	0.523261445	18.3423868703415	
922.4456036	99	0	1	0.5277546854	0.5275916754	99.78571743	0	0.2142825714	98.12250049	0	1.877499507				0		0	-922.4456036	0.5275916754	18.610039559994	
922.3656036	99	0	1	0.5320238519	0.5318598506	99.784152	0	0.2158480001	98.10911495	0	1.890885051				0		0	-922.3656036	0.5318598506	18.8795965854179	
922.2856036	99	0	1	0.5362322715	0.5360673028	99.78258641	0	0.2174135921	98.09573289	0	1.904267107				0		0	-922.2856036	0.5360673028	19.151057194197	
922.2056036	99	0	1	0.5403812387	0.5402153261	99.78102065	0	0.2189793477	98.08235432	0	1.917645675				0		0	-922.2056036	0.5402153261	19.4244201878727	
922.1256036	99	0	1	0.5444720119	0.5443051784	99.77945473	0	0.2205452671	98.06897925	0	1.931020755				0		0	-922.1256036	0.5443051784	19.6996846998863	
922.0456036	99	0	1	0.548505814	0.548338082	99.77788865	0	0.2221113506	98.05560766	0	1.944392344				0		0	-922.0456036	0.548338082	19.9768492763733	
921.9656036	99	0	1	0.552483834	0.5523152257	99.7763224	0	0.2236775984	98.04223956	0	1.957760443				0		0	-921.9656036	0.5523152257	20.2559130605223	
921.8856036	99	0	1	0.5564072281	0.5562377649	99.77475599	0	0.2252440108	98.02887495	0	1.971125052				0		0	-921.8856036	0.5562377649	20.5368753255292	
921.8056036	99	0	1	0.5602771206	0.5601068237	99.77318941	0	0.226810588	98.01551383	0	1.984486168				0		0	-921.8056036	0.5601068237	20.8197344238864	
921.7256036	99	0	1	0.5640946053	0.5639234954	99.77162267	0	0.2283773304	98.00215621	0	1.997843793				0		0	-921.7256036	0.5639234954	21.1044894504696	
921.6456036	99	0	1	0.5678607464	0.5676888438	99.77005576	0	0.2299442381	97.98880208	0	2.011197924				0		0	-921.6456036	0.5676888438	21.3911393501777	
921.5656036	99	0	1	0.5715765794	0.571403904	99.76848869	0	0.2315113114	97.97545144	0	2.024548562				0		0	-921.5656036	0.571403904	21.6796831810047	
921.4856036	99	0	1	0.5752431124	0.5750696835	99.76692145	0	0.2330785506	97.96210429	0	2.037895706				0		0	-921.4856036	0.5750696835	21.9701286160392	
921.4056036	99	0	1	0.5788613234	0.5786871602	99.76535405	0	0.2346459546	97.94876066	0	2.051239344				0		0	-921.4056036	0.5786871602	22.2624554707767	
921.3256036	99	0	1	0.5824321738	0.5822572951	99.76378647	0	0.2362135263	97.9354205	0	2.064579497				0		0	-921.3256036	0.5822572951	22.5566641149567	
921.2456036	99	0	1	0.5859565909	0.585781015	99.76221874	0	0.2377812646	97.92208385	0	2.077916155				0		0	-921.2456036	0.585781015	22.8527712887445	
921.1656036	99	0	1	0.5894354808	0.5892592257	99.76065083	0	0.2393491699	97.90875068	0	2.091249316				0		0	-921.1656036	0.5892592257	23.150766525103	
921.0856036	99	0	1	0.5928697262	0.5926928095	99.75908276	0	0.2409172423	97.89542102	0	2.104578979				0		0	-921.0856036	0.5926928095	23.4506484321025	
921.0056036	99	0	1	0.5962601872	0.5960826262	99.75751452	0	0.2424854821	97.88209485	0	2.117905145				0		0	-921.0056036	0.5960826262	23.7524155350206	
920.9256036	99	0	1	0.5996077018	0.5994295136	99.75594611	0	0.2440538895	97.86877219	0	2.131227813				0		0	-920.9256036	0.5994295136	24.0560670852951	
920.8456036	99	0	1	0.602913087	0.6027342882	99.75437754	0	0.2456224649	97.85545302	0	2.144546981				0		0	-920.8456036	0.6027342882	24.3616022349778	
920.7656036	99	0	1	0.606177139	0.6059977459	99.75280879	0	0.2471912084	97.84213735	0	2.15786265				0		0	-920.7656036	0.6059977459	24.6690190465715	
920.6856036	99	0	1	0.6094006342	0.6092206629	99.75123988	0	0.2487601204	97.82882518	0	2.171174819				0		0	-920.6856036	0.6092206629	24.9783166000283	
920.6056036	99	0	1	0.6125843296	0.6124037958	99.7496708	0	0.250329201	97.81551651	0	2.184483488				0		0	-920.6056036	0.6124037958	25.2894939598694	
920.5256036	99	0	1	0.6157289635	0.6155478827	99.74810155	0	0.2518984506	97.80221134	0	2.197788655				0		0	-920.5256036	0.6155478827	25.6025493525845	
920.4456036	99	0	1	0.6188352562	0.6186536435	99.74653213	0	0.2534678693	97.78890968	0	2.211090321				0		0	-920.4456036	0.6186536435	25.9174814354278	
920.3656036	99	0	1	0.6219039102	0.6217217806	99.74496254	0	0.2550374575	97.77561151	0	2.224388485				0		0	-920.3656036	0.6217217806	26.2342897027254	
920.2856036	99	0	1	0.624935611	0.6247529791	99.74339278	0	0.2566072153	97.76231685	0	2.237683146				0		0	-920.2856036	0.6247529791	26.5529725032678	
920.2056036	99	0	1	0.6279310278	0.6277479079	99.74182286	0	0.2581771431	97.7490257	0	2.250974305				0		0	-920.2056036	0.6277479079	26.873527848128	
920.1256036	99	0	1	0.6308908134	0.6307072197	99.74025276	0	0.2597472411	97.73573804	0	2.264261959				0		0	-920.1256036	0.6307072197	27.1959558006279	
920.0456036	99	0	1	0.6338156052	0.6336315515	99.73868249	0	0.2613175095	97.72245389	0	2.27754611				0		0	-920.0456036	0.6336315515	27.5202543172239	
919.9656036	99	0	1	0.6367060256	0.6365215255	99.73711205	0	0.2628879486	97.70917324	0	2.290826756				0		0	-919.9656036	0.6365215255	27.8464213991814	
919.8856036	99	0	1	0.6395626822	0.6393777491	99.73554144	0	0.2644585586	97.6958961	0	2.304103897				0		0	-919.8856036	0.6393777491	28.1744572732186	
919.8056036	99	0	1	0.6423861683	0.6422008153	99.73397066	0	0.2660293399	97.68262247	0	2.317377533				0		0	-919.8056036	0.6422008153	28.5043594038966	
919.7256036	99	0	1	0.6451770636	0.6449913037	99.73239971	0	0.2676002926	97.66935234	0	2.330647663				0		0	-919.7256036	0.6449913037	28.8361264077124	
919.6456036	99	0	1	0.6479359342	0.6477497801	99.73082858	0	0.269171417	97.65608571	0	2.343914286				0		0	-919.6456036	0.6477497801	29.1697582443769	
919.5656036	99	0	1	0.6506633334	0.6504767974	99.72925729	0	0.2707427134	97.6428226	0	2.357177403				0		0	-919.5656036	0.6504767974	29.5052521017572	
919.4856036	99	0	1	0.6533598015	0.653172896	99.72768582	0	0.2723141819	97.62956299	0	2.370437013				0		0	-919.4856036	0.653172896	29.8426069201351	
919.4056036	99	0	1	0.6560258667	0.6558386038	99.72611418	0	0.2738858229	97.61630688	0	2.383693115				0		0	-919.4056036	0.6558386038	30.181822193045	
919.3256036	99	0	1	0.6586620453	0.6584744368	99.72454236	0	0.2754576366	97.60305429	0	2.39694571				0		0	-919.3256036	0.6584744368	30.5228962627487	
919.2456036	99	0	1	0.661268842	0.6610808994	99.72297038	0	0.2770296233	97.5898052	0	2.410194796				0		0	-919.2456036	0.6610808994	30.8658265764285	
919.1656036	99	0	1	0.66384675	0.6636584849	99.72139822	0	0.2786017831	97.57655963	0	2.423440373				0		0	-919.1656036	0.6636584849	31.2106119982981	
919.0856036	99	0	1	0.6663962516	0.6662076754	99.71982588	0	0.2801741164	97.56331756	0	2.436682442				0		0	-919.0856036	0.6662076754	31.557252677241	
919.0056036	99	0	1	0.6689178187	0.6687289423	99.71825338	0	0.2817466235	97.550079	0	2.449921001				0		0	-919.0056036	0.6687289423	31.9057463270605	
918.9256036	99	0	1	0.6714119125	0.6712227468	99.7166807	0	0.2833193044	97.53684395	0	2.46315605				0		0	-918.9256036	0.6712227468	32.2560911439217	
918.8456036	99	0	1	0.6738789841	0.6736895399	99.71510784	0	0.2848921596	97.52361241	0	2.476387589				0		0	-918.8456036	0.6736895399	32.6082855941634	
918.7656036	99	0	1	0.6763194751	0.6761297629	99.71353481	0	0.2864651892	97.51038438	0	2.489615617				0		0	-918.7656036	0.6761297629	32.9623277783511	
918.6856036	99	0	1	0.6787338172	0.6785438475	99.71196161	0	0.2880383935	97.49715987	0	2.502840135				0		0	-918.6856036	0.6785438475	33.318217986363	
918.6056036	99	0	1	0.681122433	0.6809322159	99.71038823	0	0.2896117727	97.48393886	0	2.516061142				0		0	-918.6056036	0.6809322159	33.6759544742985	
918.5256036	99	0	1	0.683485736	0.6832952815	99.70881467	0	0.2911853272	97.47072136	0	2.529278637				0		0	-918.5256036	0.6832952815	34.0355333061965	
918.4456036	99	0	1	0.6858241308	0.685633449	99.70724094	0	0.2927590571	97.45750738	0	2.54249262				0		0	-918.4456036	0.685633449	34.396955369091	
918.3656036	99	0	1	0.6881380136	0.6879471141	99.70566704	0	0.2943329626	97.44429691	0	2.555703091				0		0	-918.3656036	0.6879471141	34.7602189479308	
918.2856036	99	0	1	0.6904277722	0.6902366646	99.70409296	0	0.2959070441	97.43108995	0	2.56891005				0		0	-918.2856036	0.6902366646	35.1253221444209	
918.2056036	99	0	1	0.6926937861	0.6925024798	99.7025187	0	0.2974813018	97.4178865	0	2.582113497				0		0	-918.2056036	0.6925024798	35.492262991874	
918.1256036	99	0	1	0.6949364271	0.6947449315	99.70094426	0	0.2990557359	97.40468657	0	2.59531343				0		0	-918.1256036	0.6947449315	35.8610398806088	
918.0456036	99	0	1	0.6971560592	0.6969643834	99.69936965	0	0.3006303467	97.39149015	0	2.60850985				0		0	-918.0456036	0.6969643834	36.2316526214129	
917.9656036	99	0	1	0.6993530389	0.6991611919	99.69779487	0	0.3022051345	97.37829724	0	2.621702757				0		0	-917.9656036	0.6991611919	36.6040978467312	
917.8856036	99	0	1	0.7015277154	0.7013357061	99.6962199	0	0.3037800994	97.36510785	0	2.63489215				0		0	-917.8856036	0.7013357061	36.9783752696928	
917.8056036	99	0	1	0.7036804307	0.7034882678	99.69464476	0	0.3053552417	97.35192197	0	2.648078029				0		0	-917.8056036	0.7034882678	37.3544834602036	
917.7256036	99	0	1	0.7058115199	0.705619212	99.69306944	0	0.3069305617	97.33873961	0	2.661260394				0		0	-917.7256036	0.705619212	37.7324207118682	
917.6456036	99	0	1	0.7079213112	0.7077288668	99.69149394	0	0.3085060595	97.32556076	0	2.674439244				0		0	-917.6456036	0.7077288668	38.1121837698856	
917.5656036	99	0	1	0.7100101265	0.709817554	99.68991826	0	0.3100817356	97.31238542	0	2.68761458				0		0	-917.5656036	0.709817554	38.4937725645909	
917.4856036	99	0	1	0.7120782809	0.7118855885	99.68834241	0	0.31165759	97.2992136	0	2.700786401				0		0	-917.4856036	0.7118855885	38.8771871004078	
917.4056036	99	0	1	0.7141260835	0.7139332792	99.68676638	0	0.3132336231	97.28604529	0	2.713954707				0		0	-917.4056036	0.7139332792	39.2624220440301	
917.3256036	99	0	1	0.7161538371	0.715960929	99.68519016	0	0.3148098351	97.2728805	0	2.727119498				0		0	-917.3256036	0.715960929	39.6494777681677	
917.2456036	99	0	1	0.7181618386	0.7179688345	99.68361377	0	0.3163862262	97.25971923	0	2.740280773				0		0	-917.2456036	0.7179688345	40.0383525522543	
917.1656036	99	0	1	0.720150379	0.7199572868	99.6820372	0	0.3179627967	97.24656147	0	2.753438532				0		0	-917.1656036	0.7199572868	40.4290448028219	
917.0856036	99	0	1	0.7221197437	0.721926571	99.68046045	0	0.3195395468	97.23340722	0	2.766592776				0		0	-917.0856036	0.721926571	40.8215545740752	
917.0056036	99	0	1	0.7240702126	0.7238769668	99.67888352	0	0.3211164768	97.2202565	0	2.779743503				0		0	-917.0056036	0.7238769668	41.2158765206268	
916.9256036	99	0	1	0.72600206	0.7258087487	99.67730641	0	0.3226935869	97.20710929	0	2.792890715				0		0	-916.9256036	0.7258087487	41.612010145938	
916.8456036	99	0	1	0.7279155552	0.7277221856	99.67572912	0	0.3242708774	97.19396559	0	2.80603441				0		0	-916.8456036	0.7277221856	42.0099565759238	
916.7656036	99	0	1	0.7298109619	0.7296175413	99.67415165	0	0.3258483485	97.18082541	0	2.819174588				0		0	-916.7656036	0.7296175413	42.4097109958954	
916.6856036	99	0	1	0.7316885393	0.7314950748	99.672574	0	0.3274260004	97.16768875	0	2.83231125				0		0	-916.6856036	0.7314950748	42.81127240876	
916.6056036	99	0	1	0.7335485413	0.7333550399	99.67099617	0	0.3290038334	97.1545556	0	2.845444396				0		0	-916.6056036	0.7333550399	43.2146400545265	
916.5256036	99	0	1	0.7353912172	0.7351976858	99.66941815	0	0.3305818477	97.14142598	0	2.858574024				0		0	-916.5256036	0.7351976858	43.6198113767464	
916.4456036	99	0	1	0.7372168115	0.7370232569	99.66783996	0	0.3321600436	97.12829986	0	2.871700135				0		0	-916.4456036	0.7370232569	44.0267851114972	
916.3656036	99	0	1	0.7390255641	0.7388319931	99.66626158	0	0.3337384213	97.11517727	0	2.88482273				0		0	-916.3656036	0.7388319931	44.4355590521406	
916.2856036	99	0	1	0.7408177106	0.7406241298	99.66468302	0	0.3353169811	97.10205819	0	2.897941807				0		0	-916.2856036	0.7406241298	44.846131025052	
916.2056036	99	0	1	0.7425934822	0.7423998981	99.66310428	0	0.3368957232	97.08894263	0	2.911057367				0		0	-916.2056036	0.7423998981	45.2585002196565	
916.1256036	99	0	1	0.7443531056	0.7441595247	99.66152535	0	0.3384746478	97.07583059	0	2.924169409				0		0	-916.1256036	0.7441595247	45.672665771239	
916.0456036	99	0	1	0.7460968035	0.7459032322	99.65994624	0	0.3400537553	97.06272207	0	2.937277934				0		0	-916.0456036	0.7459032322	46.0886228199562	
915.9656036	99	0	1	0.7478247947	0.7476312393	99.65836695	0	0.3416330457	97.04961706	0	2.950382941				0		0	-915.9656036	0.7476312393	46.5063716567158	
915.8856036	99	0	1	0.7495372938	0.7493437604	99.65678748	0	0.3432125194	97.03651557	0	2.963484431				0		0	-915.8856036	0.7493437604	46.9259122298541	
915.8056036	99	0	1	0.7512345114	0.7510410062	99.65520782	0	0.3447921766	97.0234176	0	2.976582403				0		0	-915.8056036	0.7510410062	47.3472388384147	
915.7256036	99	0	1	0.7529166547	0.7527231837	99.65362798	0	0.3463720176	97.01032314	0	2.989676857				0		0	-915.7256036	0.7527231837	47.770352307334	
915.6456036	99	0	1	0.7545839268	0.7543904959	99.65204796	0	0.3479520426	96.99723221	0	3.002767794				0		0	-915.6456036	0.7543904959	48.1952500220842	
915.5656036	99	0	1	0.7562365273	0.7560431425	99.65046775	0	0.3495322518	96.98414479	0	3.015855212				0		0	-915.5656036	0.7560431425	48.6219290797292	
915.4856036	99	0	1	0.7578746524	0.7576813194	99.64888735	0	0.3511126455	96.97106089	0	3.028939113				0		0	-915.4856036	0.7576813194	49.0503901526945	
915.4056036	99	0	1	0.7594984945	0.7593052191	99.64730678	0	0.3526932239	96.9579805	0	3.042019496				0		0	-915.4056036	0.7593052191	49.4806288881326	
915.3256036	99	0	1	0.7611082429	0.7609150308	99.64572601	0	0.3542739873	96.94490364	0	3.055096361				0		0	-915.3256036	0.7609150308	49.8544882703786	
915.2456036	99	0	1	0.7627077653	0.7625146241	99.64414506	0	0.3558549423	96.93183024	0	3.06816976				0		0	-915.2456036	0.7625146241	50.2903035249293	
915.1656036	99	0	1	0.7642898173	0.7640967504	99.64256392	0	0.3574360762	96.91876041	0	3.081239589				0		0	-915.1656036	0.7640967504	50.7837597275294	
915.0856036	99	0	1	0.7658583409	0.7656653537	99.6409826	0	0.3590173959	96.9056941	0	3.0943059				0		0	-915.0856036	0.7656653537	51.2208330291327	
915.0056036	99	0	1	0.7674134958	0.7672205937	99.6394011	0	0.3605989014	96.89263131	0	3.107368693				0		0	-915.0056036	0.7672205937	51.6599377747521	
914.9256036	99	0	1	0.7689554553	0.7687626436	99.63781941	0	0.3621805931	96.87957203	0	3.120427968				0		0	-914.9256036	0.7687626436	52.1008104116005	
914.8456036	99	0	1	0.7704843896	0.7702916736	99.63623753	0	0.3637624712	96.86651627	0	3.133483726				0		0	-914.8456036	0.7702916736	52.54344922718	
914.7656036	99	0	1	0.7720004663	0.771807851	99.63465546	0	0.3653445359	96.85346403	0	3.146535965				0		0	-914.7656036	0.771807851	52.9878512077352	
914.6856036	99	0	1	0.7735038497	0.7733113403	99.63307321	0	0.3669267875	96.84041531	0	3.159584687				0		0	-914.6856036	0.7733113403	53.4340118715045	
