T	w(AL)	w(MG)	w(SI)	fs	fw(@FCC_A1)	w(AL@FCC_A1)	w(MG@FCC_A1)	w(SI@FCC_A1)	w(AL@LIQUID)	w(MG@LIQUID)	w(SI@LIQUID)	dwdT_L(AL@LIQUID)	dwdT_L(MG@LIQUID)	dwdT_L(SI@LIQUID)	-T	fw(@FCC_A1)_1	-T//fw(@FCC_A1)	
K	%	%	%	mole/mole	kg/kg	%	%	%	%	%	%	SI	SI	SI				
887.2153719	91	9	0	0	0	97.12168737	2.878312635	0	91	9	0	0.001873613441	-0.001873613441		-887.2153719	0	32.6671535992553	
887.1953719	91	9	0	0.0006078598759	0.0006119446215	97.12045973	2.879540273	0	90.99625281	9.003747193	0	0	0		-887.1953719	0.0006119446215	32.6982382917879	
887.1753719	91	9	0	0.001215144074	0.001223308048	97.11923209	2.880767909	0	90.99250581	9.007494185	0	0	0		-887.1753719	0.001223308048	32.725580501867	
887.1353719	91	9	0	0.002428403828	0.002444712519	97.1167768	2.8832232	0	90.98501235	9.014987651	0	0	0		-887.1353719	0.002444712519	32.774725331326	
887.0553719	91	9	0	0.004849287675	0.004881828191	97.11186616	2.88813384	0	90.97002757	9.029972425	0	0	0		-887.0553719	0.004881828191	32.876942822228	
886.8953719	91	9	0	0.009668629317	0.009733404094	97.10204465	2.897955346	0	90.94006667	9.059933334	0	0	0		-886.8953719	0.009733404094	33.1151197870653	
886.5753719	91	9	0	0.01919065239	0.01931880404	97.08240081	2.917599193	0	90.88017981	9.119820191	0	0	0		-886.5753719	0.01931880404	33.6098645583508	
885.9353719	91	9	0	0.03786210896	0.03811330122	97.04310909	2.956890911	0	90.76054559	9.239454409	0	0	0		-885.9353719	0.03811330122	34.5339424054836	
884.6553719	91	9	0	0.07372898554	0.07421173164	96.96450707	3.035492934	0	90.52184017	9.478159828	0	0	0		-884.6553719	0.07421173164	36.4644374544532	
882.0953719	91	9	0	0.1401147308	0.1410077883	96.80720788	3.192792119	0	90.04671759	9.953282409	0	0	0		-882.0953719	0.1410077883	40.4391439706025	
879.5353719	91	9	0	0.2002126409	0.2014539309	96.64974176	3.350258236	0	89.57470563	10.42529437	0	0	0		-879.5353719	0.2014539309	44.5528886577778	
876.9753719	91	9	0	0.2549063102	0.25644232	96.49206132	3.507938684	0	89.10586669	10.89413331	0	0	0		-876.9753719	0.25644232	48.8421382259645	
874.4153719	91	9	0	0.3049207257	0.3067049624	96.3341196	3.665880398	0	88.64025241	11.35974759	0	0	0		-874.4153719	0.3067049624	53.3008442077805	
871.8553719	91	9	0	0.3508598454	0.3528516393	96.17587015	3.824129847	0	88.17790439	11.82209561	0	0	0		-871.8553719	0.3528516393	57.9205668925466	
869.2953719	91	9	0	0.3932307632	0.3953943111	96.01726692	3.982733082	0	87.71885485	12.28114515	0	0	0		-869.2953719	0.3953943111	62.6919931655891	
866.7353719	91	9	0	0.4324623192	0.4347659109	95.85826423	4.141735774	0	87.26312726	12.73687274	0	0	0		-866.7353719	0.4347659109	67.6049551031032	
864.1753719	91	9	0	0.4689195856	0.4713349746	95.69881674	4.301183258	0	86.810737	13.189263	0	0	0		-864.1753719	0.4713349746	72.648458305566	
861.6153719	91	9	0	0.5029152586	0.5054171446	95.53887942	4.461120581	0	86.36169201	13.63830799	0	0	0		-861.6153719	0.5054171446	77.8107181249621	
859.0553719	91	9	0	0.5347186986	0.5372843002	95.37840745	4.62159255	0	85.91599335	14.08400665	0	0	0		-859.0553719	0.5372843002	83.0912035392415	
856.4953719	91	9	0	0.5645552826	0.567163992	95.21735609	4.782643905	0	85.47363555	14.52636445	0	0	0		-856.4953719	0.567163992	88.4497046144307	
853.9353719	91	9	0	0.592644698	0.5952777522	95.05568113	4.944318866	0	85.03460829	14.96539171	0	0	0		-853.9353719	0.5952777522	93.8784151971388	
851.3753719	91	9	0	0.6191555073	0.6217957621	94.89333804	5.106661958	0	84.59889519	15.40110481	0	0	0		-851.3753719	0.6217957621	99.3838616506795	
848.8153719	91	9	0	0.6442436029	0.6468753125	94.73028246	5.269717539	0	84.16647552	15.83352448	0	0	0		-848.8153719	0.6468753125	104.93904905223	
846.2553719	91	9	0	0.6680464591	0.6706550936	94.56647002	5.433529979	0	83.73732437	16.26267563	0	0	0		-846.2553719	0.6706550936	110.528580561508	
843.6953719	91	9	0	0.6906857808	0.6932578698	94.40185627	5.598143727	0	83.31141306	16.68858694	0	0	0		-843.6953719	0.6932578698	116.136710286011	
841.1353719	91	9	0	0.7122697174	0.7147927156	94.23639664	5.763603355	0	82.88870957	17.11129043	0	0	0		-841.1353719	0.7147927156	121.747412876463	
