T	w(AL)	w(MG)	w(SI)	fs	fw(@FCC_A1)	w(AL@FCC_A1)	w(MG@FCC_A1)	w(SI@FCC_A1)	w(AL@LIQUID)	w(MG@LIQUID)	w(SI@LIQUID)	w(AL@DIAMOND_A4)	w(MG@DIAMOND_A4)	w(SI@DIAMOND_A4)	w(AL@MG2SI)	w(MG@MG2SI)	w(SI@MG2SI)	dwdT_L(AL@LIQUID)	dwdT_L(MG@LIQUID)	dwdT_L(SI@LIQUID)	-T	fw(@FCC_A1)_1	-T//fw(@FCC_A1)	
883.5163158	92	2	6	0.1245699559	0.1245210168	98.79052477	0.4769132604	0.7325619742	91.03418217	2.216629254	6.749188574							0	0	0	-883.5163158	0.1245210168	49.2180135146728	
883.4363158	92	2	6	0.1261933212	0.126143757	98.78897529	0.4772539072	0.733770798	91.02000238	2.219810716	6.760186899							0	0	0	-883.4363158	0.126143757	49.3810515817125	
883.3563158	92	2	6	0.1278113306	0.1277611437	98.78742658	0.4775937447	0.7349796763	91.00582325	2.222992155	6.771184594							0	0	0	-883.3563158	0.1277611437	49.5443679319106	
883.2763158	92	2	6	0.1294240102	0.1293732032	98.78587862	0.4779327747	0.736188609	90.99164477	2.226173575	6.782181656							0	0	0	-883.2763158	0.1293732032	49.7079635825374	
883.1963158	92	2	6	0.1310313858	0.1309799613	98.78433141	0.4782709988	0.7373975957	90.97746694	2.229354979	6.793178082							0	0	0	-883.1963158	0.1309799613	49.8718394962597	
883.1163158	92	2	6	0.1326334834	0.1325814439	98.78278495	0.4786084187	0.7386066362	90.96328976	2.232536371	6.804173868							0	0	0	-883.1163158	0.1325814439	50.0359952511447	
883.0363158	92	2	6	0.1342303286	0.1341776765	98.78123923	0.4789450361	0.7398157304	90.94911323	2.235717757	6.815169013							0	0	0	-883.0363158	0.1341776765	50.2004303514609	
882.9563158	92	2	6	0.1358219467	0.1357686847	98.77969427	0.4792808526	0.7410248779	90.93493735	2.23889914	6.826163513							0	0	0	-882.9563158	0.1357686847	50.3651444333144	
882.8763158	92	2	6	0.1374083632	0.1373544937	98.77815005	0.47961587	0.7422340785	90.92076211	2.242080524	6.837157365							0	0	0	-882.8763158	0.1373544937	50.5301402722861	
882.7963158	92	2	6	0.1389896032	0.1389351286	98.77660658	0.4799500898	0.7434433319	90.90658752	2.245261913	6.848150566							0	0	0	-882.7963158	0.1389351286	50.6954143536064	
882.7163158	92	2	6	0.1405656916	0.1405106145	98.77506385	0.4802835138	0.744652638	90.89241357	2.248443312	6.859143114							0	0	0	-882.7163158	0.1405106145	50.8609680134529	
882.6363158	92	2	6	0.1421366533	0.1420809761	98.77352186	0.4806161435	0.7458619965	90.87824027	2.251624724	6.870135005							0	0	0	-882.6363158	0.1420809761	51.0268009412048	
882.5563158	92	2	6	0.1437025129	0.1436462382	98.77198061	0.4809479808	0.7470714071	90.86406761	2.254806154	6.881126238							0	0	0	-882.5563158	0.1436462382	51.1929146137594	
882.4763158	92	2	6	0.145263295	0.1452064251	98.7704401	0.481279027	0.7482808696	90.84989559	2.257987606	6.892116808							0	0	0	-882.4763158	0.1452064251	51.3593071394535	
882.3963158	92	2	6	0.1468190239	0.1467615614	98.76890033	0.481609284	0.7494903838	90.8357242	2.261169083	6.903106714							0	0	0	-882.3963158	0.1467615614	51.5259784600021	
882.3163158	92	2	6	0.1483697239	0.1483116711	98.7673613	0.4819387534	0.7506999494	90.82155346	2.264350591	6.914095952							0	0	0	-882.3163158	0.1483116711	51.6929317226275	
882.2363158	92	2	6	0.1499154189	0.1498567783	98.765823	0.4822674368	0.7519095661	90.80738335	2.267532133	6.92508452							0	0	0	-882.2363158	0.1498567783	51.86016358164	
882.1563158	92	2	6	0.1514561329	0.1513969069	98.76428543	0.4825953357	0.7531192338	90.79321387	2.270713712	6.936072415							0	0	0	-882.1563158	0.1513969069	52.0276739837094	
882.0763158	92	2	6	0.1529918896	0.1529320807	98.7627486	0.482922452	0.7543289522	90.77904503	2.273895334	6.947059634							0	0	0	-882.0763158	0.1529320807	52.1954646497143	
881.9963158	92	2	6	0.1545227126	0.1544623232	98.76121249	0.483248787	0.7555387211	90.76487682	2.277077003	6.958046174							0	0	0	-881.9963158	0.1544623232	52.3635356162134	
881.9163158	92	2	6	0.1560486254	0.1559876579	98.75967712	0.4835743426	0.7567485402	90.75070924	2.280258721	6.969032034							0	0	0	-881.9163158	0.1559876579	52.531885290676	
881.8363158	92	2	6	0.1575696513	0.1575081081	98.75814247	0.4838991202	0.7579584093	90.7365423	2.283440495	6.980017209							0	0	0	-881.8363158	0.1575081081	52.7005137810551	
881.7563158	92	2	6	0.1590858135	0.159023697	98.75660855	0.4842231216	0.7591683281	90.72237598	2.286622326	6.991001698							0	0	0	-881.7563158	0.159023697	52.8694230184635	
881.6763158	92	2	6	0.1605971349	0.1605344475	98.75507536	0.4845463482	0.7603782964	90.70821028	2.28980422	7.001985498							0	0	0	-881.6763158	0.1605344475	53.0386132083923	
881.5963158	92	2	6	0.1621036384	0.1620403825	98.75354288	0.4848688017	0.761588314	90.69404521	2.292986181	7.012968606							0	0	0	-881.5963158	0.1620403825	53.2080828873837	
881.5163158	92	2	6	0.1636053468	0.1635415247	98.75201114	0.4851904837	0.7627983807	90.67988077	2.296168212	7.023951019							0	0	0	-881.5163158	0.1635415247	53.3778305478885	
881.4363158	92	2	6	0.1651022827	0.1650378968	98.75048011	0.4855113958	0.7640084961	90.66571695	2.299350318	7.034932735							0	0	0	-881.4363158	0.1650378968	53.5478565318852	
881.3563158	92	2	6	0.1665944685	0.1665295212	98.7489498	0.4858315396	0.76521866	90.65155375	2.302532503	7.045913751							0	0	0	-881.3563158	0.1665295212	53.7181647902928	
881.2763158	92	2	6	0.1680819265	0.1680164201	98.74742021	0.4861509166	0.7664288723	90.63739116	2.30571477	7.056894065							0	0	0	-881.2763158	0.1680164201	53.8887521308813	
881.1963158	92	2	6	0.1695646789	0.1694986158	98.74589134	0.4864695285	0.7676391326	90.6232292	2.308897124	7.067873674							0	0	0	-881.1963158	0.1694986158	54.0596172255491	
881.1163158	92	2	6	0.1710427478	0.1709761303	98.74436318	0.4867873767	0.7688494408	90.60906786	2.312079569	7.078852575							0	0	0	-881.1163158	0.1709761303	54.2307623574416	
881.0363158	92	2	6	0.172516155	0.1724489855	98.74283574	0.4871044629	0.7700597966	90.59490713	2.315262108	7.089830766							0	0	0	-881.0363158	0.1724489855	54.4021899532808	
880.9563158	92	2	6	0.1739849223	0.173917203	98.74130901	0.4874207887	0.7712701997	90.58074701	2.318444746	7.100808245							0	0	0	-880.9563158	0.173917203	54.5738949993753	
880.8763158	92	2	6	0.1754490713	0.1753808047	98.73978299	0.4877363556	0.77248065	90.5665875	2.321627487	7.111785008							0	0	0	-880.8763158	0.1753808047	54.745878189679	
880.7963158	92	2	6	0.1769086236	0.1768398119	98.73825769	0.4880511651	0.7736911471	90.55242861	2.324810335	7.122761054							0	0	0	-880.7963158	0.1768398119	54.9181438542108	
880.7163158	92	2	6	0.1783636005	0.178294246	98.73673309	0.4883652188	0.7749016909	90.53827033	2.327993293	7.133736379							0	0	0	-880.7163158	0.178294246	55.0906870933947	
880.6363158	92	2	6	0.1798140233	0.1797441283	98.7352092	0.4886785183	0.7761122811	90.52411265	2.331176366	7.144710982							0	0	0	-880.6363158	0.1797441283	55.2635105567473	
880.5563158	92	2	6	0.181259913	0.1811894798	98.73368602	0.4889910651	0.7773229174	90.50995558	2.334359558	7.155684859							0	0	0	-880.5563158	0.1811894798	55.4366130847671	
880.4763158	92	2	6	0.1827012907	0.1826303216	98.73216354	0.4893028608	0.7785335997	90.49579912	2.337542872	7.166658009							0	0	0	-880.4763158	0.1826303216	55.6099936230036	
880.3963158	92	2	6	0.1841381771	0.1840666745	98.73064177	0.4896139069	0.7797443277	90.48164326	2.340726313	7.177630429							0	0	0	-880.3963158	0.1840666745	55.7836569023341	
880.3163158	92	2	6	0.1855705931	0.1854985591	98.72912069	0.4899242049	0.7809551012	90.467488	2.343909884	7.188602116							0	0	0	-880.3163158	0.1854985591	55.9575979878816	
880.2363158	92	2	6	0.1869985592	0.1869259962	98.72760032	0.4902337563	0.7821659198	90.45333334	2.34709359	7.199573068							0	0	0	-880.2363158	0.1869259962	56.1318179007202	
880.1563158	92	2	6	0.188422096	0.1883490061	98.72608065	0.4905425628	0.7833767835	90.43917928	2.350277434	7.210543283							0	0	0	-880.1563158	0.1883490061	56.3063195463333	
880.0763158	92	2	6	0.1898412236	0.1897676092	98.72456168	0.4908506257	0.7845876919	90.42502582	2.353461421	7.221512758							0	0	0	-880.0763158	0.1897676092	56.4811000697425	
879.9963158	92	2	6	0.1912559625	0.1911818257	98.72304341	0.4911579467	0.7857986448	90.41087296	2.356645554	7.232481491							0	0	0	-879.9963158	0.1911818257	56.656158525662	
879.9163158	92	2	6	0.1926663327	0.1925916758	98.72152583	0.4914645272	0.787009642	90.39672068	2.359829837	7.243449479							0	0	0	-879.9163158	0.1925916758	56.8314960634912	
879.8363158	92	2	6	0.1940723541	0.1939971794	98.72000895	0.4917703688	0.7882206833	90.38256901	2.363014274	7.25441672							0	0	0	-879.8363158	0.1939971794	57.0071138228902	
879.7563158	92	2	6	0.1954740467	0.1953983564	98.71849276	0.4920754729	0.7894317683	90.36841792	2.36619887	7.265383212							0	0	0	-879.7563158	0.1953983564	57.183011028248	
879.6763158	92	2	6	0.1968714302	0.1967952265	98.71697726	0.4923798412	0.7906428969	90.35426742	2.369383627	7.276348952							0	0	0	-879.6763158	0.1967952265	57.3591868704035	
879.5963158	92	2	6	0.1982645242	0.1981878094	98.71546246	0.4926834749	0.7918540689	90.34011751	2.372568551	7.287313939							0	0	0	-879.5963158	0.1981878094	57.5356426893234	
879.5163158	92	2	6	0.1996533482	0.1995761245	98.71394834	0.4929863758	0.7930652839	90.32596819	2.375753644	7.298278169							0	0	0	-879.5163158	0.1995761245	57.7123798181079	
879.4363158	92	2	6	0.2010379217	0.2009601912	98.71243491	0.4932885452	0.7942765418	90.31181945	2.378938911	7.309241641							0	0	0	-879.4363158	0.2009601912	57.8893955212148	
879.3563158	92	2	6	0.2024182639	0.2023400288	98.71092217	0.4935899846	0.7954878424	90.29767129	2.382124356	7.320204351							0	0	0	-879.3563158	0.2023400288	58.0666891259877	
879.2763158	92	2	6	0.2037943939	0.2037156565	98.70941012	0.4938906956	0.7966991853	90.28352372	2.385309982	7.331166299							0	0	0	-879.2763158	0.2037156565	58.2442621131536	
879.1963158	92	2	6	0.2051663309	0.2050870933	98.70789875	0.4941906796	0.7979105704	90.26937672	2.388495794	7.342127482							0	0	0	-879.1963158	0.2050870933	58.4221160099285	
879.1163158	92	2	6	0.2065340937	0.2064543581	98.70638806	0.494489938	0.7991219974	90.25523031	2.391681795	7.353087896							0	0	0	-879.1163158	0.2064543581	58.6002481244477	
879.0363158	92	2	6	0.2078977012	0.2078174698	98.70487806	0.4947884724	0.800333466	90.24108447	2.394867989	7.364047541							0	0	0	-879.0363158	0.2078174698	58.7786579334706	
878.9563158	92	2	6	0.2092571721	0.2091764471	98.70336874	0.4950862843	0.8015449762	90.22693921	2.39805438	7.375006414							0	0	0	-878.9563158	0.2091764471	58.957349255439	
878.8763158	92	2	6	0.2106125251	0.2105313085	98.7018601	0.495383375	0.8027565275	90.21279451	2.401240973	7.385964513							0	0	0	-878.8763158	0.2105313085	59.1363194412718	
878.7963158	92	2	6	0.2119637785	0.2118820726	98.70035213	0.4956797462	0.8039681198	90.1986504	2.40442777	7.396921835							0	0	0	-878.7963158	0.2118820726	59.3155681047559	
878.7163158	92	2	6	0.2133109507	0.2132287577	98.69884485	0.4959753991	0.8051797529	90.18450685	2.407614775	7.407878378							0	0	0	-878.7163158	0.2132287577	59.4950970043015	
878.6363158	92	2	6	0.2146540602	0.2145713821	98.69733824	0.4962703353	0.8063914265	90.17036387	2.410801993	7.418834141							0	0	0	-878.6363158	0.2145713821	59.674905818481	
878.5563158	92	2	6	0.2159931249	0.2159099639	98.6958323	0.4965645562	0.8076031403	90.15622145	2.413989428	7.42978912							0	0	0	-878.5563158	0.2159099639	59.8549919463298	
878.4763158	92	2	6	0.2173281631	0.2172445213	98.69432704	0.4968580633	0.8088148942	90.1420796	2.417177083	7.440743315							0	0	0	-878.4763158	0.2172445213	60.0353573729785	
878.3963158	92	2	6	0.2186591925	0.2185750721	98.69282245	0.497150858	0.8100266879	90.12793832	2.420364961	7.451696722							0	0	0	-878.3963158	0.2185750721	60.2160040309037	
878.3163158	92	2	6	0.2199862312	0.2199016342	98.69131854	0.4974429417	0.8112385212	90.11379759	2.423553068	7.46264934							0	0	0	-878.3163158	0.2199016342	60.3969271904463	
878.2363158	92	2	6	0.2213092967	0.2212242254	98.68981529	0.497734316	0.8124503938	90.09965743	2.426741407	7.473601166							0	0	0	-878.2363158	0.2212242254	60.5781312169109	
878.1563158	92	2	6	0.2226284069	0.2225428632	98.68831271	0.4980249821	0.8136623055	90.08551782	2.429929981	7.484552199							0	0	0	-878.1563158	0.2225428632	60.7596135973124	
878.0763158	92	2	6	0.2239435791	0.2238575653	98.6868108	0.4983149417	0.8148742561	90.07137877	2.433118794	7.495502436							0	0	0	-878.0763158	0.2238575653	60.9413766016495	
877.9963158	92	2	6	0.2252548309	0.2251683489	98.68530956	0.498604196	0.8160862453	90.05724027	2.43630785	7.506451875							0	0	0	-877.9963158	0.2251683489	61.1234176960746	
877.9163158	92	2	6	0.2265621796	0.2264752316	98.68380898	0.4988927464	0.8172982729	90.04310233	2.439497154	7.517400515							0	0	0	-877.9163158	0.2264752316	61.3057345727132	
877.8363158	92	2	6	0.2278656424	0.2277782305	98.68230907	0.4991805946	0.8185103387	90.02896494	2.442686708	7.528348353							0	0	0	-877.8363158	0.2277782305	61.4883365351056	
877.7563158	92	2	6	0.2291652364	0.2290773626	98.68080982	0.4994677417	0.8197224424	90.0148281	2.445876517	7.539295386							0	0	0	-877.7563158	0.2290773626	61.6712141276535	
877.6763158	92	2	6	0.2304609787	0.2303726452	98.67931123	0.4997541893	0.8209345839	90.0006918	2.449066584	7.550241614							0	0	0	-877.6763158	0.2303726452	61.854369843182	
