T	w(AL)	w(MG)	w(SI)	fs	fw(@FCC_A1)	w(AL@FCC_A1)	w(MG@FCC_A1)	w(SI@FCC_A1)	w(AL@LIQUID)	w(MG@LIQUID)	w(SI@LIQUID)	w(AL@MG2SI)	w(MG@MG2SI)	w(SI@MG2SI)	w(AL@DIAMOND_A4)	w(MG@DIAMOND_A4)	w(SI@DIAMOND_A4)	dwdT_L(AL@LIQUID)	dwdT_L(MG@LIQUID)	dwdT_L(SI@LIQUID)	-T	fw(@FCC_A1)_1	-T//fw(@FCC_A1)	
K	%	%	%	mole/mole	kg/kg	%	%	%	%	%	%	%	%	%	%	%	%	SI	SI	SI				
884.1312458	90	6	4	0	0	98.17513492	1.49807205	0.3267930354	90	6	4							0.002191112681	-0.001206598281	-0.0009845143992	-884.1312458	0	37.2969369619457	
884.1112458	90	6	4	0.0005340538064	0.0005359277525	98.17460209	1.498481968	0.3269159435	89.99561765	6.002413293	4.001969056							0	0	0	-884.1112458	0.0005359277525	37.3399890292374	
884.0912458	90	6	4	0.001067493	0.001071238305	98.17406944	1.49889171	0.3270388465	89.99123509	6.004826514	4.003938398							0	0	0	-884.0912458	0.001071238305	37.3736105751899	
884.0512458	90	6	4	0.002133336051	0.002140819148	98.17300456	1.499710832	0.3272846087	89.98246896	6.009653308	4.007877734							0	0	0	-884.0512458	0.002140819148	37.4268376438763	
883.9712458	90	6	4	0.004260085712	0.004275021917	98.17087655	1.501347461	0.3277759872	89.96493304	6.01930774	4.015759224							0	0	0	-883.9712458	0.004275021917	37.5614515342257	
883.8912458	90	6	4	0.006378188662	0.00640054084	98.16875117	1.502981549	0.3282672838	89.94739244	6.028962106	4.023645456							0	0	0	-883.8912458	0.00640054084	37.7035469588715	
883.8112458	90	6	4	0.00848894454	0.008518680156	98.16662824	1.50461333	0.3287584298	89.92984705	6.038617123	4.031535826							0	0	0	-883.8112458	0.008518680156	37.8348229215654	
883.7312458	90	6	4	0.01059238804	0.01062947474	98.16450777	1.506242807	0.3292494253	89.91229686	6.0482728	4.039430336							0	0	0	-883.7312458	0.01062947474	37.966379734858	
883.6512458	90	6	4	0.01268855478	0.01273296036	98.16238975	1.507869981	0.3297402703	89.89474187	6.057929142	4.047328983							0	0	0	-883.6512458	0.01273296036	38.0982071524975	
883.5712458	90	6	4	0.01477748016	0.01482917262	98.16027418	1.509494854	0.3302309645	89.87718208	6.067586154	4.055231766							0	0	0	-883.5712458	0.01482917262	38.2303049908602	
883.4912458	90	6	4	0.01685919938	0.01691814688	98.15816106	1.511117428	0.3307215076	89.85961748	6.077243841	4.06313868							0	0	0	-883.4912458	0.01691814688	38.3626736888542	
883.4112458	90	6	4	0.0189337474	0.01899991827	98.1560504	1.512737704	0.3312118996	89.84204807	6.086902207	4.071049723							0	0	0	-883.4112458	0.01899991827	38.4953134088864	
883.3312458	90	6	4	0.02100115896	0.02107452171	98.15394218	1.514355684	0.3317021401	89.82447385	6.096561259	4.078964893							0	0	0	-883.3312458	0.02107452171	38.6282242532471	
883.2512458	90	6	4	0.02306146859	0.0231419919	98.1518364	1.51597137	0.3321922289	89.80689482	6.106221	4.086884185							0	0	0	-883.2512458	0.0231419919	38.7614066358143	
883.1712458	90	6	4	0.02511471059	0.0252023633	98.14973307	1.517584764	0.3326821659	89.78931097	6.115881435	4.094807598							0	0	0	-883.1712458	0.0252023633	38.8948609104572	
