T	w(AL)	w(MG)	w(SI)	fs	fw(@FCC_A1)	w(AL@FCC_A1)	w(MG@FCC_A1)	w(SI@FCC_A1)	w(AL@LIQUID)	w(MG@LIQUID)	w(SI@LIQUID)	w(AL@ALMG_BETA)	w(MG@ALMG_BETA)	w(SI@ALMG_BETA)	dwdT_L(AL@LIQUID)	dwdT_L(MG@LIQUID)	dwdT_L(SI@LIQUID)	-T	fw(@FCC_A1)_1	-T//fw(@FCC_A1)	
921.129295	99	1	0	0.868825397	0.8690327649	99.21688551	0.7831144861	0	97.5608562	2.439143798	0				0	0		-921.129295	0.8690327649	20.5919815846123	
921.049295	99	1	0	0.8726891714	0.8728926372	99.21186333	0.7881366726	0	97.54505672	2.454943282	0				0	0		-921.049295	0.8728926372	20.8628404907272	
920.969295	99	1	0	0.8765030433	0.8767025535	99.20684175	0.7931582478	0	97.52925781	2.470742187	0				0	0		-920.969295	0.8767025535	21.135507320988	
920.889295	99	1	0	0.8802679682	0.8804634706	99.20182079	0.7981792132	0	97.5134595	2.486540504	0				0	0		-920.889295	0.8804634706	21.4099834956305	
920.809295	99	1	0	0.8839848778	0.8841763209	99.19680043	0.8031995707	0	97.49766177	2.502338225	0				0	0		-920.809295	0.8841763209	21.6862694483245	
920.729295	99	1	0	0.8876546802	0.8878420136	99.19178068	0.8082193219	0	97.48186466	2.518135344	0				0	0		-920.729295	0.8878420136	21.9643647040031	
920.649295	99	1	0	0.8912782609	0.8914614353	99.18676153	0.8132384686	0	97.46606815	2.533931852	0				0	0		-920.649295	0.8914614353	22.244270034005	
920.569295	99	1	0	0.8948564835	0.8950354504	99.18174299	0.8182570124	0	97.45027226	2.549727741	0				0	0		-920.569295	0.8950354504	22.5259861227222	
920.489295	99	1	0	0.8983901903	0.8985649021	99.17672505	0.823274955	0	97.434477	2.565523003	0				0	0		-920.489295	0.8985649021	22.8095131552977	
920.409295	99	1	0	0.9018802027	0.9020506129	99.1717077	0.8282922982	0	97.41868237	2.581317631	0				0	0		-920.409295	0.9020506129	23.0948518747101	
920.329295	99	1	0	0.9053273225	0.9054933852	99.16669096	0.8333090436	0	97.40288838	2.597111618	0				0	0		-920.329295	0.9054933852	23.3820024620912	
920.249295	99	1	0	0.9087323317	0.9088940021	99.16167481	0.838325193	0	97.38709505	2.612904954	0				0	0		-920.249295	0.9088940021	23.6709650617404	
920.169295	99	1	0	0.9120959939	0.9122532278	99.15665925	0.8433407481	0	97.37130237	2.628697633	0				0	0		-920.169295	0.9122532278	23.9617402906503	
920.089295	99	1	0	0.915419054	0.9155718082	99.15164429	0.8483557105	0	97.35551035	2.644489647	0				0	0		-920.089295	0.9155718082	24.2543280552976	
920.009295	99	1	0	0.9187022395	0.9188504716	99.14662992	0.8533700821	0	97.33971901	2.660280987	0				0	0		-920.009295	0.9188504716	24.5487292635218	
919.929295	99	1	0	0.9219462605	0.9220899288	99.14161614	0.8583838644	0	97.32392835	2.676071647	0				0	0		-919.929295	0.9220899288	24.8449445081731	
919.849295	99	1	0	0.9251518106	0.9252908741	99.13660294	0.8633970591	0	97.30813838	2.691861618	0				0	0		-919.849295	0.9252908741	25.1429728414338	
919.769295	99	1	0	0.9283195672	0.9284539857	99.13159033	0.8684096681	0	97.29234911	2.707650894	0				0	0		-919.769295	0.9284539857	25.4428150606287	
919.689295	99	1	0	0.9314501917	0.9315799258	99.12657831	0.873421693	0	97.27656053	2.723439465	0				0	0		-919.689295	0.9315799258	25.7444720339293	
919.609295	99	1	0	0.9345443304	0.9346693414	99.12156686	0.8784331354	0	97.26077268	2.739227325	0				0	0		-919.609295	0.9346693414	26.0479434098907	
919.529295	99	1	0	0.937602615	0.9377228647	99.116556	0.8834439971	0	97.24498553	2.755014466	0				0	0		-919.529295	0.9377228647	26.3532299214418	
919.449295	99	1	0	0.9406256623	0.9407411133	99.11154572	0.8884542799	0	97.22919912	2.770800879	0				0	0		-919.449295	0.9407411133	26.6603310737238	
919.369295	99	1	0	0.9436140755	0.9437246911	99.10653601	0.8934639853	0	97.21341344	2.786586558	0				0	0		-919.369295	0.9437246911	26.9692468793413	
919.289295	99	1	0	0.9465684439	0.9466741881	99.10152688	0.8984731151	0	97.1976285	2.802371495	0				0	0		-919.289295	0.9466741881	27.2799785120865	
919.209295	99	1	0	0.9494893438	0.9495901811	99.09651833	0.903481671	0	97.18184432	2.818155682	0				0	0		-919.209295	0.9495901811	27.5925260832369	
919.129295	99	1	0	0.9523773386	0.952473234	99.09151035	0.9084896548	0	97.16606089	2.833939111	0				0	0		-919.129295	0.952473234	27.9068888014325	
919.049295	99	1	0	0.955232979	0.9553238984	99.08650293	0.913497068	0	97.15027822	2.849721775	0				0	0		-919.049295	0.9553238984	28.2230668565119	
918.969295	99	1	0	0.9580568038	0.9581427135	99.08149609	0.9185039124	0	97.13449633	2.865503667	0				0	0		-918.969295	0.9581427135	28.5410617794474	
918.889295	99	1	0	0.9608493398	0.9609302066	99.07648981	0.9235101897	0	97.11871522	2.881284778	0				0	0		-918.889295	0.9609302066	28.8608718297347	
918.809295	99	1	0	0.9636111024	0.9636868939	99.0714841	0.9285159017	0	97.1029349	2.8970651	0				0	0		-918.809295	0.9636868939	29.1824975638478	
918.729295	99	1	0	0.9663425957	0.9664132799	99.06647895	0.9335210499	0	97.08715537	2.912844628	0				0	0		-918.729295	0.9664132799	29.5059405404373	
918.649295	99	1	0	0.9690443131	0.9691098584	99.06147436	0.9385256361	0	97.07137665	2.928623352	0				0	0		-918.649295	0.9691098584	29.831198598855	
918.569295	99	1	0	0.9717167371	0.9717771128	99.05647034	0.943529662	0	97.05559874	2.944401265	0				0	0		-918.569295	0.9717771128	30.1582727087149	
918.489295	99	1	0	0.9743603402	0.9744155158	99.05146687	0.9485331293	0	97.03982164	2.960178359	0				0	0		-918.489295	0.9744155158	30.4871635075365	
918.409295	99	1	0	0.9769755847	0.9770255303	99.04646396	0.9535360397	0	97.02404537	2.975954628	0				0	0		-918.409295	0.9770255303	30.8178702534986	
918.329295	99	1	0	0.9795629231	0.9796076093	99.04146161	0.9585383949	0	97.00826994	2.991730063	0				0	0		-918.329295	0.9796076093	31.1503927850601	
918.249295	99	1	0	0.9821227986	0.9821621964	99.0364598	0.9635401966	0	96.99249534	3.007504658	0				0	0		-918.249295	0.9821621964	31.4847310156167	
918.169295	99	1	0	0.9846556448	0.9846897258	99.03145855	0.9685414465	0	96.9767216	3.023278403	0				0	0		-918.169295	0.9846897258	31.8208847082854	
918.089295	99	1	0	0.9871618865	0.9871906228	99.02645785	0.9735421462	0	96.96094871	3.039051293	0				0	0		-918.089295	0.9871906228	32.1588548211028	
918.009295	99	1	0	0.9896419396	0.9896653036	99.0214577	0.9785422975	0	96.94517668	3.054823318	0				0	0		-918.009295	0.9896653036	32.4986406474354	
917.929295	99	1	0	0.9920962117	0.9921141762	99.0164581	0.9835419021	0	96.92940553	3.070594473	0				0	0		-917.929295	0.9921141762	32.8402412302913	
917.849295	99	1	0	0.9945251015	0.99453764	99.01145904	0.9885409617	0	96.91363525	3.086364749	0				0	0		-917.849295	0.99453764	33.1836569784502	
917.769295	99	1	0	0.9969290002	0.9969360864	99.00646052	0.9935394779	0	96.89786586	3.102134138	0				0	0		-917.769295	0.9969360864	33.5288885827707	
917.689295	99	1	0	0.9993082906	0.9993098986	99.00146255	0.9985374525	0	96.88209737	3.117902635	0				0	0		-917.689295	0.9993098986	33.8576911796182	
917.669295	99	1	0	0.9998996943	0.9998999279	99.00021313	0.9997868675	0	96.87815536	3.121844635	0				0	0		-917.669295	0.9998999279	175.790029111379	
917.649295	99	1	0	1	1	98.99999997	1.000000035	0										-917.649295	1	199.855903893192	
917.639295	99	1	0	1	1	98.99999999	1.00000001	0										-917.639295	1	NaN	
917.619295	99	1	0	1	1	99	1	0										-917.619295	1	NaN	
917.579295	99	1	0	1	1	99	1	0										-917.579295	1	NaN	
917.499295	99	1	0	1	1	99	1	0										-917.499295	1	NaN	
917.419295	99	1	0	1	1	99	1	0										-917.419295	1	NaN	
917.339295	99	1	0	1	1	99	1	0										-917.339295	1	NaN	
917.259295	99	1	0	1	1	99	1	0										-917.259295	1	NaN	
917.179295	99	1	0	1	1	99	1	0										-917.179295	1	NaN	
917.099295	99	1	0	1	1	99	1	0										-917.099295	1	NaN	
917.019295	99	1	0	1	1	99	1	0										-917.019295	1	NaN	
916.939295	99	1	0	1	1	99	1	0										-916.939295	1	NaN	
916.859295	99	1	0	1	1	99	1	0										-916.859295	1	NaN	
916.779295	99	1	0	1	1	99	1	0										-916.779295	1	NaN	
916.699295	99	1	0	1	1	99	1	0										-916.699295	1	NaN	
916.619295	99	1	0	1	1	99	1	0										-916.619295	1	NaN	
916.539295	99	1	0	1	1	99	1	0										-916.539295	1	NaN	
916.459295	99	1	0	1	1	99	1	0										-916.459295	1	NaN	
916.379295	99	1	0	1	1	99	1	0										-916.379295	1	NaN	
916.299295	99	1	0	1	1	99	1	0										-916.299295	1	NaN	
916.219295	99	1	0	1	1	99	1	0										-916.219295	1	NaN	
916.139295	99	1	0	1	1	99	1	0										-916.139295	1	NaN	
916.059295	99	1	0	1	1	99	1	0										-916.059295	1	NaN	
915.979295	99	1	0	1	1	99	1	0										-915.979295	1	NaN	
915.899295	99	1	0	1	1	99	1	0										-915.899295	1	NaN	
915.819295	99	1	0	1	1	99	1	0										-915.819295	1	NaN	
915.739295	99	1	0	1	1	99	1	0										-915.739295	1	NaN	
915.659295	99	1	0	1	1	99	1	0										-915.659295	1	NaN	
915.579295	99	1	0	1	1	99	1	0										-915.579295	1	NaN	
915.499295	99	1	0	1	1	99	1	0										-915.499295	1	NaN	
915.419295	99	1	0	1	1	99	1	0										-915.419295	1	NaN	
915.339295	99	1	0	1	1	99	1	0										-915.339295	1	NaN	
915.259295	99	1	0	1	1	99	1	0										-915.259295	1	NaN	
915.179295	99	1	0	1	1	99	1	0										-915.179295	1	NaN	
915.099295	99	1	0	1	1	99	1	0										-915.099295	1	NaN	
915.019295	99	1	0	1	1	99	1	0										-915.019295	1	NaN	
914.939295	99	1	0	1	1	99	1	0										-914.939295	1	NaN	
914.859295	99	1	0	1	1	99	1	0										-914.859295	1	NaN	
914.779295	99	1	0	1	1	99	1	0										-914.779295	1	NaN	
914.699295	99	1	0	1	1	99	1	0										-914.699295	1	NaN	
914.619295	99	1	0	1	1	99	1	0										-914.619295	1	NaN	
914.539295	99	1	0	1	1	99	1	0										-914.539295	1	NaN	
914.459295	99	1	0	1	1	99	1	0										-914.459295	1	NaN	
914.379295	99	1	0	1	1	99	1	0										-914.379295	1	NaN	
914.299295	99	1	0	1	1	99	1	0										-914.299295	1	NaN	
914.219295	99	1	0	1	1	99	1	0										-914.219295	1	NaN	
914.139295	99	1	0	1	1	99	1	0										-914.139295	1	NaN	
914.059295	99	1	0	1	1	99	1	0										-914.059295	1	NaN	
913.979295	99	1	0	1	1	99	1	0										-913.979295	1	NaN	
913.899295	99	1	0	1	1	99	1	0										-913.899295	1	NaN	
913.819295	99	1	0	1	1	99	1	0										-913.819295	1	NaN	
913.739295	99	1	0	1	1	99	1	0										-913.739295	1	NaN	
913.659295	99	1	0	1	1	99	1	0										-913.659295	1	NaN	
913.579295	99	1	0	1	1	99	1	0										-913.579295	1	NaN	
913.499295	99	1	0	1	1	99	1	0										-913.499295	1	NaN	
913.419295	99	1	0	1	1	99	1	0										-913.419295	1	NaN	
913.339295	99	1	0	1	1	99	1	0										-913.339295	1	NaN	
913.259295	99	1	0	1	1	99	1	0										-913.259295	1	NaN	
913.179295	99	1	0	1	1	99	1	0										-913.179295	1	NaN	
913.099295	99	1	0	1	1	99	1	0										-913.099295	1	NaN	
913.019295	99	1	0	1	1	99	1	0										-913.019295	1	NaN	
912.939295	99	1	0	1	1	99	1	0										-912.939295	1	NaN	
912.859295	99	1	0	1	1	99	1	0										-912.859295	1	NaN	
912.779295	99	1	0	1	1	99	1	0										-912.779295	1	NaN	
912.699295	99	1	0	1	1	99	1	0										-912.699295	1	NaN	
912.619295	99	1	0	1	1	99	1	0										-912.619295	1	NaN	
912.539295	99	1	0	1	1	99	1	0										-912.539295	1	NaN	
912.459295	99	1	0	1	1	99	1	0										-912.459295	1	NaN	
912.379295	99	1	0	1	1	99	1	0										-912.379295	1	NaN	
912.299295	99	1	0	1	1	99	1	0										-912.299295	1	NaN	
912.219295	99	1	0	1	1	99	1	0										-912.219295	1	NaN	
912.139295	99	1	0	1	1	99	1	0										-912.139295	1	NaN	
912.059295	99	1	0	1	1	99	1	0										-912.059295	1	NaN	
