T	w(AL)	w(MG)	w(SI)	fs	fw(@FCC_A1)	w(AL@FCC_A1)	w(MG@FCC_A1)	w(SI@FCC_A1)	w(AL@LIQUID)	w(MG@LIQUID)	w(SI@LIQUID)	w(AL@ALMG_BETA)	w(MG@ALMG_BETA)	w(SI@ALMG_BETA)	dwdT_L(AL@LIQUID)	dwdT_L(MG@LIQUID)	dwdT_L(SI@LIQUID)	-T	fw(@FCC_A1)_1	-T//fw(@FCC_A1)	
921.9918662	98	2	0	0.1742926016	0.1745364132	99.27107472	0.728925276	0	97.73124313	2.268756869	0				0	0		-921.9918662	0.1745364132	8.84710128202858	
921.9118662	98	2	0	0.1832610167	0.1835163582	99.26604584	0.7339541632	0	97.7154379	2.284562105	0				0	0		-921.9118662	0.1835163582	8.97169320819866	
921.8318662	98	2	0	0.1921054142	0.1923720142	99.26101758	0.7389824205	0	97.69963315	2.300366845	0				0	0		-921.8318662	0.1923720142	9.0971697309369	
921.7518662	98	2	0	0.2008283382	0.201105931	99.25598995	0.7440100498	0	97.68382892	2.316171083	0				0	0		-921.7518662	0.201105931	9.22353129008029	
921.6718662	98	2	0	0.2094322638	0.209720589	99.25096295	0.7490370526	0	97.66802519	2.33197481	0				0	0		-921.6718662	0.209720589	9.3507780348315	
921.5918662	98	2	0	0.2179195995	0.2182184022	99.24593657	0.7540634308	0	97.65222198	2.347778018	0				0	0		-921.5918662	0.2182184022	9.47891015788833	
921.5118662	98	2	0	0.2262926895	0.2266017197	99.24091081	0.7590891859	0	97.6364193	2.3635807	0				0	0		-921.5118662	0.2266017197	9.60792804621238	
921.4318662	98	2	0	0.2345538153	0.2348728282	99.23588568	0.7641143199	0	97.62061715	2.379382848	0				0	0		-921.4318662	0.2348728282	9.73783187229403	
921.3518662	98	2	0	0.2427051985	0.2430339541	99.23086117	0.7691388342	0	97.60481555	2.395184454	0				0	0		-921.3518662	0.2430339541	9.86862188745865	
921.2718662	98	2	0	0.2507490021	0.2510872653	99.22583727	0.7741627307	0	97.58901449	2.410985509	0				0	0		-921.2718662	0.2510872653	10.0002983884548	
921.1918662	98	2	0	0.2586873331	0.2590348732	99.22081399	0.7791860111	0	97.57321399	2.426786007	0				0	0		-921.1918662	0.2590348732	10.132861501888	
921.1118662	98	2	0	0.2665222437	0.2668788347	99.21579132	0.784208677	0	97.55741406	2.442585939	0				0	0		-921.1118662	0.2668788347	10.2663115395563	
921.0318662	98	2	0	0.2742557333	0.2746211535	99.21076927	0.7892307302	0	97.5416147	2.458385298	0				0	0		-921.0318662	0.2746211535	10.4006488365919	
920.9518662	98	2	0	0.2818897502	0.2822637822	99.20574783	0.7942521724	0	97.52581593	2.474184075	0				0	0		-920.9518662	0.2822637822	10.535873478373	
920.8718662	98	2	0	0.2894261932	0.2898086239	99.20072699	0.7992730053	0	97.51001774	2.489982263	0				0	0		-920.8718662	0.2898086239	10.6719856703749	
920.7918662	98	2	0	0.2968669134	0.2972575336	99.19570677	0.8042932305	0	97.49422015	2.505779854	0				0	0		-920.7918662	0.2972575336	10.8089857347168	
920.7118662	98	2	0	0.3042137151	0.3046123197	99.19068715	0.8093128499	0	97.47842316	2.52157684	0				0	0		-920.7118662	0.3046123197	10.9468739665593	
920.6318662	98	2	0	0.3114683578	0.3118747455	99.18566813	0.814331865	0	97.46262679	2.537373213	0				0	0		-920.6318662	0.3118747455	11.0856504668127	
920.5518662	98	2	0	0.3186325575	0.3190465308	99.18064972	0.8193502777	0	97.44683103	2.553168966	0				0	0		-920.5518662	0.3190465308	11.2253154419452	
920.4718662	98	2	0	0.3257079879	0.3261293529	99.17563191	0.8243680896	0	97.43103591	2.568964091	0				0	0		-920.4718662	0.3261293529	11.365869278366	
920.3918662	98	2	0	0.3326962816	0.333124848	99.1706147	0.8293853024	0	97.41524142	2.584758581	0				0	0		-920.3918662	0.333124848	11.5073119931486	
920.3118662	98	2	0	0.3395990317	0.3400346128	99.16559808	0.8344019179	0	97.39944757	2.600552426	0				0	0		-920.3118662	0.3400346128	11.6496437255141	
920.2318662	98	2	0	0.3464177926	0.3468602052	99.16058206	0.8394179376	0	97.38365438	2.61634562	0				0	0		-920.2318662	0.3468602052	11.7928649943517	
920.1518662	98	2	0	0.3531540814	0.3536031455	99.15556664	0.8444333635	0	97.36786185	2.632138154	0				0	0		-920.1518662	0.3536031455	11.9369759623246	
920.0718662	98	2	0	0.3598093792	0.3602649179	99.1505518	0.849448197	0	97.35206998	2.647930022	0				0	0		-920.0718662	0.3602649179	12.0819765164948	
919.9918662	98	2	0	0.3663851316	0.3668469715	99.14553756	0.85446244	0	97.33627879	2.663721215	0				0	0		-919.9918662	0.3668469715	12.2278670968931	
919.9118662	98	2	0	0.3728827502	0.3733507208	99.14052391	0.8594760942	0	97.32048827	2.679511726	0				0	0		-919.9118662	0.3733507208	12.3746479854362	
919.8318662	98	2	0	0.3793036136	0.3797775474	99.13551084	0.8644891612	0	97.30469845	2.695301546	0				0	0		-919.8318662	0.3797775474	12.5223190711721	
919.7518662	98	2	0	0.385649068	0.3861288007	99.13049836	0.8695016428	0	97.28890933	2.711090669	0				0	0		-919.7518662	0.3861288007	12.6708808160255	
919.6718662	98	2	0	0.3919204286	0.3924057985	99.12548646	0.8745135406	0	97.27312091	2.726879086	0				0	0		-919.6718662	0.3924057985	12.8203334116081	
919.5918662	98	2	0	0.3981189801	0.3986098285	99.12047514	0.8795248564	0	97.25733321	2.742666789	0				0	0		-919.5918662	0.3986098285	12.9706767239225	
919.5118662	98	2	0	0.404245978	0.4047421489	99.11546441	0.8845355918	0	97.24154623	2.758453772	0				0	0		-919.5118662	0.4047421489	13.121911245721	
919.4318662	98	2	0	0.4103026488	0.4108039889	99.11045425	0.8895457486	0	97.22575997	2.774240027	0				0	0		-919.4318662	0.4108039889	13.2740370887795	
919.3518662	98	2	0	0.4162901915	0.4167965502	99.10544467	0.8945553285	0	97.20997446	2.790025545	0				0	0		-919.3518662	0.4167965502	13.4270543881696	
919.2718662	98	2	0	0.4222097779	0.4227210071	99.10043567	0.8995643331	0	97.19418968	2.805810319	0				0	0		-919.2718662	0.4227210071	13.5809632871011	
919.1918662	98	2	0	0.4280625538	0.4285785079	99.09542724	0.9045727643	0	97.17840566	2.821594341	0				0	0		-919.1918662	0.4285785079	13.7357639478184	
919.1118662	98	2	0	0.4338496391	0.434370175	99.09041938	0.9095806236	0	97.1626224	2.837377604	0				0	0		-919.1118662	0.434370175	13.8914566695196	
919.0318662	98	2	0	0.439572129	0.4400971061	99.08541209	0.9145879127	0	97.1468399	2.853160101	0				0	0		-919.0318662	0.4400971061	14.0480414023562	
918.9518662	98	2	0	0.4452310948	0.4457603747	99.08040537	0.9195946334	0	97.13105818	2.868941823	0				0	0		-918.9518662	0.4457603747	14.2055185124655	
918.8718662	98	2	0	0.450827584	0.4513610306	99.07539921	0.9246007874	0	97.11527724	2.884722763	0				0	0		-918.8718662	0.4513610306	14.3638879823718	
918.7918662	98	2	0	0.4563626215	0.456900101	99.07039362	0.9296063764	0	97.09949709	2.900502913	0				0	0		-918.7918662	0.456900101	14.5231500201522	
918.7118662	98	2	0	0.4618372097	0.4623785905	99.0653886	0.9346114021	0	97.08371773	2.916282266	0				0	0		-918.7118662	0.4623785905	14.6833046897225	
918.6318662	98	2	0	0.4672523296	0.4677974824	99.06038413	0.9396158661	0	97.06793919	2.932060813	0				0	0		-918.6318662	0.4677974824	14.8443522010452	
918.5518662	98	2	0	0.472608941	0.4731577385	99.05538023	0.9446197701	0	97.05216145	2.947838549	0				0	0		-918.5518662	0.4731577385	15.0062929248742	
918.4718662	98	2	0	0.4779079835	0.4784603003	99.05037688	0.949623116	0	97.03638454	2.963615464	0				0	0		-918.4718662	0.4784603003	15.169126564227	
918.3918662	98	2	0	0.4831503765	0.4837060894	99.04537409	0.9546259053	0	97.02060845	2.979391552	0				0	0		-918.3918662	0.4837060894	15.3328534790777	
918.3118662	98	2	0	0.48833702	0.4888960077	99.04037186	0.9596281397	0	97.0048332	2.995166805	0				0	0		-918.3118662	0.4888960077	15.4974737766426	
918.2318662	98	2	0	0.4934687952	0.4940309384	99.03537018	0.9646298211	0	96.98905879	3.010941215	0				0	0		-918.2318662	0.4940309384	15.6629874425372	
918.1518662	98	2	0	0.4985465649	0.4991117461	99.03036905	0.9696309509	0	96.97328523	3.026714774	0				0	0		-918.1518662	0.4991117461	15.829394698589	
918.0718662	98	2	0	0.5035711738	0.5041392775	99.02536847	0.974631531	0	96.95751252	3.042487476	0				0	0		-918.0718662	0.5041392775	15.9966956949872	
917.9918662	98	2	0	0.5085434492	0.5091143617	99.02036844	0.9796315631	0	96.94174069	3.058259313	0				0	0		-917.9918662	0.5091143617	16.1648905938557	
917.9118662	98	2	0	0.5134642016	0.5140378108	99.01536895	0.9846310488	0	96.92596972	3.074030277	0				0	0		-917.9118662	0.5140378108	16.333979374615	
917.8318662	98	2	0	0.5183342247	0.5189104203	99.01037001	0.9896299899	0	96.91019964	3.08980036	0				0	0		-917.8318662	0.5189104203	16.503961928429	
917.7518662	98	2	0	0.5231542959	0.5237329696	99.00537161	0.9946283879	0	96.89443044	3.105569556	0				0	0		-917.7518662	0.5237329696	16.6748387212208	
917.6718662	98	2	0	0.5279251773	0.528506222	99.00037376	0.9996262447	0	96.87866214	3.121337856	0				0	0		-917.6718662	0.528506222	16.8466098681376	
917.5918662	98	2	0	0.5326476152	0.5332309257	98.99537644	1.004623562	0	96.86289475	3.137105254	0				0	0		-917.5918662	0.5332309257	17.0192749417067	
917.5118662	98	2	0	0.5373223411	0.5379078139	98.99037966	1.009620341	0	96.84712826	3.152871741	0				0	0		-917.5118662	0.5379078139	17.1928345012909	
917.4318662	98	2	0	0.541950072	0.5425376049	98.98538342	1.014616584	0	96.83136269	3.168637311	0				0	0		-917.4318662	0.5425376049	17.3672884232158	
917.3518662	98	2	0	0.5465315104	0.5471210031	98.98038771	1.019612293	0	96.81559804	3.184401956	0				0	0		-917.3518662	0.5471210031	17.5426368386363	
917.2718662	98	2	0	0.5510673453	0.5516586986	98.97539253	1.024607469	0	96.79983433	3.200165668	0				0	0		-917.2718662	0.5516586986	17.7188798080395	
917.1918662	98	2	0	0.5555582518	0.5561513683	98.97039789	1.029602114	0	96.78407156	3.21592844	0				0	0		-917.1918662	0.5561513683	17.8960173941202	
917.1118662	98	2	0	0.5600048919	0.5605996755	98.96540377	1.034596229	0	96.76830974	3.231690265	0				0	0		-917.1118662	0.5605996755	18.0740494997452	
917.0318662	98	2	0	0.5644079149	0.565004271	98.96041018	1.039589817	0	96.75254887	3.247451134	0				0	0		-917.0318662	0.565004271	18.2529763617103	
916.9518662	98	2	0	0.5687679572	0.5693657925	98.95541712	1.044582878	0	96.73678896	3.263211042	0				0	0		-916.9518662	0.5693657925	18.4327979700652	
916.8718662	98	2	0	0.5730856432	0.5736848659	98.95042458	1.049575415	0	96.72103002	3.27896998	0				0	0		-916.8718662	0.5736848659	18.6135143875721	
916.7918662	98	2	0	0.5773615852	0.5779621046	98.94543257	1.05456743	0	96.70527206	3.294727941	0				0	0		-916.7918662	0.5779621046	18.7951255464543	
916.7118662	98	2	0	0.5815963837	0.5821981108	98.94044108	1.059558924	0	96.68951508	3.310484918	0				0	0		-916.7118662	0.5821981108	18.9776313744117	
916.6318662	98	2	0	0.5857906281	0.5863934748	98.9354501	1.064549898	0	96.6737591	3.326240903	0				0	0		-916.6318662	0.5863934748	19.1610325154108	
916.5518662	98	2	0	0.5899448962	0.5905487759	98.93045965	1.069540355	0	96.65800411	3.341995889	0				0	0		-916.5518662	0.5905487759	19.34532812437	
916.4718662	98	2	0	0.5940597553	0.5946645827	98.9254697	1.074530295	0	96.64225013	3.357749869	0				0	0		-916.4718662	0.5946645827	19.5305185460961	
916.3918662	98	2	0	0.598135762	0.5987414528	98.92048028	1.079519722	0	96.62649717	3.373502835	0				0	0		-916.3918662	0.5987414528	19.7166043521244	
916.3118662	98	2	0	0.6021734623	0.6027799335	98.91549136	1.084508636	0	96.61074522	3.38925478	0				0	0		-916.3118662	0.6027799335	19.903584654964	
916.2318662	98	2	0	0.6061733924	0.6067805622	98.91050296	1.089497039	0	96.5949943	3.405005696	0				0	0		-916.2318662	0.6067805622	20.0914597319629	
916.1518662	98	2	0	0.6101360783	0.610743866	98.90551507	1.094484934	0	96.57924442	3.420755577	0				0	0		-916.1518662	0.610743866	20.2802299807726	
916.0718662	98	2	0	0.6140620364	0.6146703625	98.90052768	1.09947232	0	96.56349558	3.436504415	0				0	0		-916.0718662	0.6146703625	20.4698949476671	
915.9918662	98	2	0	0.6179517737	0.6185605598	98.8955408	1.104459201	0	96.5477478	3.452252203	0				0	0		-915.9918662	0.6185605598	20.6604547640841	
915.9118662	98	2	0	0.6218057879	0.6224149567	98.89055442	1.109445578	0	96.53200107	3.467998933	0				0	0		-915.9118662	0.6224149567	20.8519093610186	
915.8318662	98	2	0	0.6256245678	0.626234043	98.88556855	1.114431453	0	96.5162554	3.483744598	0				0	0		-915.8318662	0.626234043	21.0442589923862	
915.7518662	98	2	0	0.6294085932	0.6300182995	98.88058317	1.119416826	0	96.50051081	3.499489192	0				0	0		-915.7518662	0.6300182995	21.237503054375	
915.6718662	98	2	0	0.6331583354	0.6337681987	98.8755983	1.124401701	0	96.48476729	3.515232706	0				0	0		-915.6718662	0.6337681987	21.4316418024031	
915.5918662	98	2	0	0.6368742571	0.6374842042	98.87061392	1.129386078	0	96.46902487	3.530975134	0				0	0		-915.5918662	0.6374842042	21.6266753701751	
915.5118662	98	2	0	0.6405568129	0.6411667717	98.86563004	1.13436996	0	96.45328353	3.546716468	0				0	0		-915.5118662	0.6411667717	21.8226032946939	
915.4318662	98	2	0	0.6442064494	0.6448163486	98.86064665	1.139353348	0	96.4375433	3.562456701	0				0	0		-915.4318662	0.6448163486	22.0194261291663	
915.3518662	98	2	0	0.647823605	0.6484333744	98.85566376	1.144336243	0	96.42180417	3.578195826	0				0	0		-915.3518662	0.6484333744	22.2171556450569	
915.2718662	98	2	0	0.6514087068	0.6520182771	98.85068135	1.149318648	0	96.40606619	3.593933808	0				0	0		-915.2718662	0.6520182771	22.3898582385203	
915.1918662	98	2	0	0.6549703262	0.6555796223	98.8456994	1.154300596	0	96.3903292	3.609670799	0				0	0		-915.1918662	0.6555796223	22.5902672852363	
915.1118662	98	2	0	0.6584924539	0.659101415	98.84071798	1.159282025	0	96.37459344	3.625406565	0				0	0		-915.1118662	0.659101415	22.8164515935829	
915.0318662	98	2	0	0.6619838177	0.6625923773	98.83573703	1.164262968	0	96.35885881	3.641141193	0				0	0		-915.0318662	0.6625923773	23.017631027359	
914.9518662	98	2	0	0.6654447828	0.6660528752	98.83075657	1.169243427	0	96.34312532	3.656874677	0				0	0		-914.9518662	0.6660528752	23.21982020235	
914.8718662	98	2	0	0.6688757443	0.6694833046	98.8257766	1.174223404	0	96.32739299	3.67260701	0				0	0		-914.8718662	0.6694833046	23.4229026528504	
914.7918662	98	2	0	0.6722770899	0.6728840542	98.8207971	1.1792029	0	96.31166182	3.688338184	0				0	0		-914.7918662	0.6728840542	23.6268791986428	
914.7118662	98	2	0	0.6756492011	0.6762555062	98.81581808	1.184181918	0	96.29593181	3.704068194	0				0	0		-914.7118662	0.6762555062	23.831748929995	
914.6318662	98	2	0	0.6789924526	0.6795980364	98.81083954	1.189160458	0	96.28020297	3.719797031	0				0	0		-914.6318662	0.6795980364	24.0375324626316	
914.5518662	98	2	0	0.6823072078	0.6829120085	98.80586148	1.194138523	0	96.26447535	3.735524646	0				0	0		-914.5518662	0.6829120085	24.244192702744	
914.4718662	98	2	0	0.6855938386	0.6861977957	98.80088389	1.199116115	0	96.24874889	3.75125111	0				0	0		-914.4718662	0.6861977957	24.4517271642705	
914.3918662	98	2	0	0.6888526969	0.6894557503	98.79590677	1.204093234	0	96.23302362	3.766976379	0				0	0		-914.3918662	0.6894557503	24.6601708478445	
914.3118662	98	2	0	0.6920841329	0.6926862236	98.79093012	1.209069882	0	96.21729955	3.782700448	0				0	0		-914.3118662	0.6926862236	24.869506989584	
914.2318662	98	2	0	0.6952884912	0.6958895607	98.78595394	1.214046062	0	96.20157669	3.798423309	0				0	0		-914.2318662	0.6958895607	25.0797367130752	
914.1518662	98	2	0	0.6984661104	0.699066101	98.78097822	1.219021775	0	96.18585505	3.814144955	0				0	0		-914.1518662	0.699066101	25.2908589932716	
914.0718662	98	2	0	0.7016173237	0.7022161785	98.77600298	1.223997023	0	96.17013462	3.829865379	0				0	0		-914.0718662	0.7022161785	25.5028737266512	
913.9918662	98	2	0	0.7047424588	0.7053401215	98.77102819	1.228971806	0	96.15441543	3.845584574	0				0	0		-913.9918662	0.7053401215	25.715780864725	
913.9118662	98	2	0	0.707841838	0.7084382531	98.76605387	1.233946128	0	96.13869747	3.861302533	0				0	0		-913.9118662	0.7084382531	25.9295796534429	
913.8318662	98	2	0	0.7109157783	0.7115108911	98.76108001	1.238919989	0	96.12298075	3.87701925	0				0	0		-913.8318662	0.7115108911	26.1442710719216	
913.7518662	98	2	0	0.7139645918	0.7145583479	98.75610661	1.243893392	0	96.10726528	3.892734716	0				0	0		-913.7518662	0.7145583479	26.3598544241878	
913.6718662	98	2	0	0.7169885852	0.7175809312	98.75113366	1.248866338	0	96.09155107	3.908448926	0				0	0		-913.6718662	0.7175809312	26.5763286374728	
913.5918662	98	2	0	0.7199880604	0.7205789436	98.74616117	1.253838828	0	96.07583813	3.924161872	0				0	0		-913.5918662	0.7205789436	26.7936947853157	
913.5118662	98	2	0	0.7229633146	0.7235526827	98.74118914	1.258810864	0	96.06012645	3.939873547	0				0	0		-913.5118662	0.7235526827	27.0119521481446	
913.4318662	98	2	0	0.7259146401	0.7265024416	98.73621755	1.263782449	0	96.04441606	3.955583944	0				0	0		-913.4318662	0.7265024416	27.2310999858838	
913.3518662	98	2	0	0.7288423246	0.7294285086	98.73124642	1.268753583	0	96.02870694	3.971293056	0				0	0		-913.3518662	0.7294285086	27.4511388306388	
913.2718662	98	2	0	0.7317466513	0.7323311674	98.72627573	1.273724269	0	96.01299912	3.987000877	0				0	0		-913.2718662	0.7323311674	27.6720682163444	
913.1918662	98	2	0	0.7346278987	0.7352106973	98.72130549	1.278694507	0	95.9972926	4.002707399	0				0	0		-913.1918662	0.7352106973	27.8938875637125	
913.1118662	98	2	0	0.7374863411	0.7380673732	98.7163357	1.283664301	0	95.98158738	4.018412616	0				0	0		-913.1118662	0.7380673732	28.1165971239469	
913.0318662	98	2	0	0.7403222486	0.7409014656	98.71136635	1.288633651	0	95.96588348	4.034116521	0				0	0		-913.0318662	0.7409014656	28.3401970062384	
912.9518662	98	2	0	0.7431358869	0.7437132408	98.70639744	1.293602558	0	95.95018089	4.049819106	0				0	0		-912.9518662	0.7437132408	28.5646856237824	
912.8718662	98	2	0	0.7459275176	0.7465029612	98.70142897	1.298571026	0	95.93447963	4.065520366	0				0	0		-912.8718662	0.7465029612	28.7900627121797	
912.7918662	98	2	0	0.7486973984	0.7492708849	98.69646095	1.303539055	0	95.91877971	4.081220292	0				0	0		-912.7918662	0.7492708849	29.0163298369387	
912.7118662	98	2	0	0.7514457828	0.7520172659	98.69149335	1.308506646	0	95.90308112	4.096918879	0				0	0		-912.7118662	0.7520172659	29.2434857338091	
912.6318662	98	2	0	0.7541729206	0.7547423546	98.6865262	1.313473803	0	95.88738388	4.112616119	0				0	0		-912.6318662	0.7547423546	29.4715294213175	
912.5518662	98	2	0	0.7568790577	0.7574463974	98.68155947	1.318440526	0	95.87168799	4.128312005	0				0	0		-912.5518662	0.7574463974	29.7004611722832	
912.4718662	98	2	0	0.7595644361	0.760129637	98.67659318	1.323406817	0	95.85599347	4.144006532	0				0	0		-912.4718662	0.760129637	29.9302804429157	
912.3918662	98	2	0	0.7622292945	0.7627923124	98.67162732	1.328372678	0	95.84030031	4.159699691	0				0	0		-912.3918662	0.7627923124	30.1609868913208	
912.3118662	98	2	0	0.7648738676	0.765434659	98.66666189	1.33333811	0	95.82460852	4.175391477	0				0	0		-912.3118662	0.765434659	30.3925809799398	
912.2318662	98	2	0	0.7674983868	0.7680569085	98.66169688	1.338303115	0	95.80891812	4.191081881	0				0	0		-912.2318662	0.7680569085	30.625062198335	
912.1518662	98	2	0	0.7701030798	0.7706592893	98.65673231	1.343267695	0	95.7932291	4.206770899	0				0	0		-912.1518662	0.7706592893	30.8584290599226	
912.0718662	98	2	0	0.7726881713	0.7732420264	98.65176815	1.348231851	0	95.77754148	4.222458522	0				0	0		-912.0718662	0.7732420264	31.0926819858173	
911.9918662	98	2	0	0.7752538821	0.7758053413	98.64680441	1.353195586	0	95.76185526	4.238144745	0				0	0		-911.9918662	0.7758053413	31.3278215678161	
911.9118662	98	2	0	0.7778004303	0.7783494522	98.6418411	1.3581589	0	95.74617044	4.25382956	0				0	0		-911.9118662	0.7783494522	31.563845458599	
911.8318662	98	2	0	0.7803280303	0.7808745744	98.6368782	1.363121795	0	95.73048704	4.26951296	0				0	0		-911.8318662	0.7808745744	31.8007539427936	
911.7518662	98	2	0	0.7828368935	0.7833809196	98.63191573	1.368084274	0	95.71480506	4.28519494	0				0	0		-911.7518662	0.7833809196	32.0385479583334	
911.6718662	98	2	0	0.7853272283	0.7858686966	98.62695366	1.373046337	0	95.69912451	4.300875492	0				0	0		-911.6718662	0.7858686966	32.2772260957708	
911.5918662	98	2	0	0.78779924	0.7883381111	98.62199201	1.378007986	0	95.68344539	4.316554609	0				0	0		-911.5918662	0.7883381111	32.5167875796457	
911.5118662	98	2	0	0.7902531308	0.7907893659	98.61703078	1.382969224	0	95.66776771	4.332232285	0				0	0		-911.5118662	0.7907893659	32.7572323819418	
911.4318662	98	2	0	0.7926891001	0.7932226607	98.61206995	1.387930051	0	95.65209149	4.347908514	0				0	0		-911.4318662	0.7932226607	32.9985604915872	
911.3518662	98	2	0	0.7951073443	0.7956381924	98.60710953	1.39289047	0	95.63641671	4.363583288	0				0	0		-911.3518662	0.7956381924	33.2407713003698	
911.2718662	98	2	0	0.797508057	0.798036155	98.60214952	1.397850482	0	95.6207434	4.379256601	0				0	0		-911.2718662	0.798036155	33.4838641710483	
911.1918662	98	2	0	0.7998914292	0.8004167398	98.59718991	1.402810088	0	95.60507155	4.394928446	0				0	0		-911.1918662	0.8004167398	33.7278392043723	
911.1118662	98	2	0	0.8022576487	0.8027801352	98.59223071	1.407769291	0	95.58940118	4.410598817	0				0	0		-911.1118662	0.8027801352	33.9726949989548	
911.0318662	98	2	0	0.8046069012	0.8051265272	98.58727191	1.412728092	0	95.57373229	4.426267707	0				0	0		-911.0318662	0.8051265272	34.2184309016624	
910.9518662	98	2	0	0.8069393694	0.8074560989	98.58231351	1.417686492	0	95.55806489	4.44193511	0				0	0		-910.9518662	0.8074560989	34.4650475880849	
910.8718662	98	2	0	0.8092552334	0.8097690309	98.57735551	1.422644494	0	95.54239898	4.457601019	0				0	0		-910.8718662	0.8097690309	34.7125442839126	
910.7918662	98	2	0	0.811554671	0.8120655012	98.5723979	1.427602099	0	95.52673457	4.473265427	0				0	0		-910.7918662	0.8120655012	34.9609208581807	
910.7118662	98	2	0	0.8138378572	0.8143456853	98.56744069	1.432559308	0	95.51107167	4.488928327	0				0	0		-910.7118662	0.8143456853	35.2101763287633	
910.6318662	98	2	0	0.8161049647	0.8166097563	98.56248388	1.437516124	0	95.49541029	4.504589714	0				0	0		-910.6318662	0.8166097563	35.4603095835417	
910.5518662	98	2	0	0.8183561639	0.8188578849	98.55752745	1.442472547	0	95.47975042	4.520249581	0				0	0		-910.5518662	0.8188578849	35.7113209525205	
910.4718662	98	2	0	0.8205916227	0.8210902393	98.55257142	1.44742858	0	95.46409208	4.535907921	0				0	0		-910.4718662	0.8210902393	35.9632098159269	
910.3918662	98	2	0	0.8228115066	0.8233069855	98.54761578	1.452384225	0	95.44843527	4.551564727	0				0	0		-910.3918662	0.8233069855	36.2159754449872	
910.3118662	98	2	0	0.8250159789	0.8255082871	98.54266052	1.457339482	0	95.43278001	4.567219994	0				0	0		-910.3118662	0.8255082871	36.4696185501214	
