T	w(AL)	w(MG)	w(SI)	fs	fw(@FCC_A1)	w(AL@FCC_A1)	w(MG@FCC_A1)	w(SI@FCC_A1)	w(AL@LIQUID)	w(MG@LIQUID)	w(SI@LIQUID)	w(AL@MG2SI)	w(MG@MG2SI)	w(SI@MG2SI)	w(AL@DIAMOND_A4)	w(MG@DIAMOND_A4)	w(SI@DIAMOND_A4)	dwdT_L(AL@LIQUID)	dwdT_L(MG@LIQUID)	dwdT_L(SI@LIQUID)	-T	fw(@FCC_A1)_1	-T//fw(@FCC_A1)	
K	%	%	%	mole/mole	kg/kg	%	%	%	%	%	%	%	%	%	%	%	%	SI	SI	SI				
896.7358082	93	3	4	0	0	98.84592576	0.7593409231	0.3947333171	93	3	4							0.001962247471	-0.0007520881387	-0.001210159332	-896.7358082	0	29.7845312008555	
896.7158082	93	3	4	0.0006703581623	0.0006710619278	98.84544387	0.7596031765	0.394952949	92.99607544	3.001504213	4.002420349							0	0	0	-896.7158082	0.0006710619278	29.8224861888794	
896.6958082	93	3	4	0.001339864517	0.001341270882	98.84496213	0.7598652855	0.39517258	92.99215082	3.003008322	4.00484086							0	0	0	-896.6958082	0.001341270882	29.8553202097181	
896.6558082	93	3	4	0.002677013858	0.002679822655	98.843999	0.7603891622	0.3956118332	92.98430114	3.006016524	4.009682341							0	0	0	-896.6558082	0.002679822655	29.913437703092	
896.5758082	93	3	4	0.005343196713	0.005348798623	98.84207421	0.7614354755	0.3964903135	92.96860027	3.012032572	4.019367161							0	0	0	-896.5758082	0.005348798623	30.0549759707093	
896.4958082	93	3	4	0.007995101373	0.008003477155	98.84015158	0.7624795447	0.3973688751	92.95289771	3.018046992	4.029055295							0	0	0	-896.4958082	0.008003477155	30.2045382843908	
896.4158082	93	3	4	0.01063493819	0.01064607097	98.83823098	0.7635215692	0.3982474463	92.9371933	3.024060484	4.038746217							0	0	0	-896.4158082	0.01064607097	30.3425431897595	
896.3358082	93	3	4	0.01326278307	0.01327665609	98.83631242	0.7645615528	0.3991260275	92.92148701	3.030073061	4.048439928							0	0	0	-896.3358082	0.01327665609	30.4809170363246	
896.2558082	93	3	4	0.01587871446	0.0158953111	98.83439588	0.7655994993	0.4000046183	92.90577885	3.03608473	4.058136419							0	0	0	-896.2558082	0.0158953111	30.6196415426307	
896.1758082	93	3	4	0.01848281017	0.01850211394	98.83248137	0.766635412	0.400883218	92.89006882	3.0420955	4.067835681							0	0	0	-896.1758082	0.01850211394	30.7587168323904	
896.0958082	93	3	4	0.02107514735	0.02109714187	98.83056888	0.7676692946	0.4017618262	92.87435691	3.048105379	4.077537707							0	0	0	-896.0958082	0.02109714187	30.8981430767413	
896.0158082	93	3	4	0.02365580248	0.02368047151	98.82865841	0.7687011505	0.4026404423	92.85864314	3.054114375	4.087242488							0	0	0	-896.0158082	0.02368047151	31.0379204734209	
895.9358082	93	3	4	0.02622485139	0.02625217881	98.82674995	0.7697309833	0.403519066	92.84292749	3.060122496	4.096950017							0	0	0	-895.9358082	0.02625217881	31.1780493003472	
895.8558082	93	3	4	0.02878236926	0.02881233908	98.82484351	0.7707587966	0.4043976965	92.82720996	3.066129752	4.106660285							0	0	0	-895.8558082	0.02881233908	31.3185298011266	
895.7758082	93	3	4	0.03132843064	0.03136102698	98.82293907	0.7717845938	0.4052763336	92.81149057	3.07213615	4.116373284							0	0	0	-895.7758082	0.03136102698	31.4593622405394	
895.6958082	93	3	4	0.03386310944	0.03389831654	98.82103664	0.7728083784	0.4061549766	92.7957693	3.078141698	4.126089006							0	0	0	-895.6958082	0.03389831654	31.6005467816295	
895.6158082	93	3	4	0.03638647895	0.03642428117	98.81913622	0.773830154	0.4070336251	92.78004615	3.084146405	4.135807443							0	0	0	-895.6158082	0.03642428117	31.7420836695205	
895.5358082	93	3	4	0.03889861182	0.03893899365	98.8172378	0.7748499241	0.4079122785	92.76432113	3.090150278	4.145528587							0	0	0	-895.5358082	0.03893899365	31.8839731679285	
895.4558082	93	3	4	0.04139958011	0.04144252615	98.81534137	0.7758676922	0.4087909364	92.74859424	3.096153327	4.155252429							0	0	0	-895.4558082	0.04144252615	32.0262154974591	
895.3758082	93	3	4	0.04388945526	0.04393495023	98.81344694	0.7768834617	0.4096695982	92.73286548	3.10215556	4.164978963							0	0	0	-895.3758082	0.04393495023	32.1688108956704	
