T	w(AL)	w(MG)	w(SI)	fs	fw(@FCC_A1)	w(AL@FCC_A1)	w(MG@FCC_A1)	w(SI@FCC_A1)	w(AL@LIQUID)	w(MG@LIQUID)	w(SI@LIQUID)	w(AL@MG2SI)	w(MG@MG2SI)	w(SI@MG2SI)	w(AL@ALMG_BETA)	w(MG@ALMG_BETA)	w(SI@ALMG_BETA)	dwdT_L(AL@LIQUID)	dwdT_L(MG@LIQUID)	dwdT_L(SI@LIQUID)	-T	fw(@FCC_A1)_1	-T//fw(@FCC_A1)	
902.0105588	94	4	2	0.04740183831	0.04751572173	98.64573448	1.168564869	0.1857006546	93.76826379	4.141237668	2.090498542							0	0	0	-902.0105588	0.04751572173	24.4976565174477	
901.9305588	94	4	2	0.05065100315	0.05077257141	98.64291327	1.170907586	0.1861791393	93.75167975	4.151311806	2.097008444							0	0	0	-901.9305588	0.05077257141	24.630137224956	
901.8505588	94	4	2	0.05388272681	0.05401192272	98.6400952	1.173247157	0.1866576425	93.73509149	4.161384087	2.103524419							0	0	0	-901.8505588	0.05401192272	24.7630331714118	
901.7705588	94	4	2	0.05709714194	0.05723390877	98.63728025	1.175583582	0.187136164	93.71849902	4.171454515	2.110046462							0	0	0	-901.7705588	0.05723390877	24.8963449379555	
901.6905588	94	4	2	0.06029437981	0.06043866132	98.63446843	1.177916862	0.1876147034	93.70190233	4.181523097	2.116574573							0	0	0	-901.6905588	0.06043866132	25.0300731194169	
901.6105588	94	4	2	0.0634745704	0.06362631082	98.63165974	1.180246999	0.1880932605	93.68530141	4.191589838	2.123108749							0	0	0	-901.6105588	0.06362631082	25.1642182873901	
901.5305588	94	4	2	0.0666378424	0.06679698641	98.62885417	1.182573994	0.1885718352	93.66869627	4.201654743	2.129648987							0	0	0	-901.5305588	0.06679698641	25.2987811450316	
901.4505588	94	4	2	0.06978432319	0.06995081592	98.62605172	1.184897849	0.189050427	93.6520869	4.211717818	2.136195285							0	0	0	-901.4505588	0.06995081592	25.4337622460554	
901.3705588	94	4	2	0.07291413889	0.07308792594	98.6232524	1.187218564	0.1895290359	93.63547329	4.22177907	2.142747641							0	0	0	-901.3705588	0.07308792594	25.5691621147134	
901.2905588	94	4	2	0.07602741437	0.07620844179	98.6204562	1.189536141	0.1900076614	93.61885545	4.231838503	2.149306052							0	0	0	-901.2905588	0.07620844179	25.7049814419708	
901.2105588	94	4	2	0.07912427328	0.07931248754	98.61766311	1.191850582	0.1904863034	93.60223336	4.241896123	2.155870516							0	0	0	-901.2105588	0.07931248754	25.8412208438249	
901.1305588	94	4	2	0.08220483801	0.08240018604	98.61487315	1.194161887	0.1909649616	93.58560703	4.251951937	2.16244103							0	0	0	-901.1305588	0.08240018604	25.9778808136388	
901.0505588	94	4	2	0.08526922978	0.08547165895	98.61208631	1.196470059	0.1914436357	93.56897646	4.26200595	2.169017592							0	0	0	-901.0505588	0.08547165895	26.1149620580406	
900.9705588	94	4	2	0.08831756861	0.08852702669	98.60930258	1.198775098	0.1919223255	93.55234163	4.272058168	2.175600199							0	0	0	-900.9705588	0.08852702669	26.2524651944922	
900.8905588	94	4	2	0.09134997332	0.09156640854	98.60652196	1.201077005	0.1924010307	93.53570255	4.282108596	2.18218885							0	0	0	-900.8905588	0.09156640854	26.3903907142477	
900.8105588	94	4	2	0.0943665616	0.0945899226	98.60374447	1.203375783	0.192879751	93.51905922	4.29215724	2.18878354							0	0	0	-900.8105588	0.0945899226	26.5287393607398	
900.7305588	94	4	2	0.09736744997	0.0975976858	98.60097008	1.205671432	0.1933584862	93.50241163	4.302204107	2.195384268							0	0	0	-900.7305588	0.0975976858	26.6675115171155	
900.6505588	94	4	2	0.1003527538	0.100589814	98.59819881	1.207963955	0.1938372359	93.48575977	4.312249202	2.20199103							0	0	0	-900.6505588	0.100589814	26.8067081011594	
900.5705588	94	4	2	0.1033225874	0.1035664218	98.59543065	1.210253352	0.1943160001	93.46910364	4.322292531	2.208603826							0	0	0	-900.5705588	0.1035664218	26.9463298304879	
900.4905588	94	4	2	0.106277064	0.1065276228	98.5926656	1.212539624	0.1947947782	93.45244325	4.3323341	2.215222651							0	0	0	-900.4905588	0.1065276228	27.0863768359873	
900.4105588	94	4	2	0.1092162955	0.1094735295	98.58990366	1.214822774	0.1952735701	93.43577858	4.342373915	2.221847502							0	0	0	-900.4105588	0.1094735295	27.226850279635	
900.3305588	94	4	2	0.112140393	0.1124042532	98.58714482	1.217102803	0.1957523756	93.41910964	4.352411982	2.228478379							0	0	0	-900.3305588	0.1124042532	27.3677500419852	
900.2505588	94	4	2	0.1150494664	0.1153199044	98.58438909	1.219379711	0.1962311943	93.40243642	4.362448306	2.235115276							0	0	0	-900.2505588	0.1153199044	27.5090770915642	
900.1705588	94	4	2	0.1179436246	0.1182205922	98.58163647	1.221653502	0.1967100259	93.38575891	4.372482894	2.241758193							0	0	0	-900.1705588	0.1182205922	27.6508329585539	
900.0905588	94	4	2	0.1208229754	0.1211064248	98.57888695	1.223924175	0.1971888702	93.36907712	4.382515752	2.248407126							0	0	0	-900.0905588	0.1211064248	27.7930169445515	
900.0105588	94	4	2	0.1236876256	0.1239775095	98.57614054	1.226191733	0.1976677268	93.35239104	4.392546886	2.255062072							0	0	0	-900.0105588	0.1239775095	27.9356298967338	
899.9305588	94	4	2	0.126537681	0.1268339524	98.57339723	1.228456177	0.1981465956	93.33570067	4.402576302	2.261723028							0	0	0	-899.9305588	0.1268339524	28.0786727632798	
899.8505588	94	4	2	0.1293732463	0.1296758587	98.57065702	1.230717508	0.1986254762	93.319006	4.412604005	2.268389992							0	0	0	-899.8505588	0.1296758587	28.2221466577962	
899.7705588	94	4	2	0.1321944254	0.1325033324	98.5679199	1.232975729	0.1991043684	93.30230704	4.422630002	2.27506296							0	0	0	-899.7705588	0.1325033324	28.3660512797021	
899.6905588	94	4	2	0.135001321	0.1353164769	98.56518589	1.23523084	0.1995832718	93.28560377	4.432654299	2.281741931							0	0	0	-899.6905588	0.1353164769	28.5103874988317	
899.6105588	94	4	2	0.137794035	0.1381153942	98.56245497	1.237482843	0.2000621861	93.2688962	4.442676903	2.2884269							0	0	0	-899.6105588	0.1381153942	28.6551567500331	
899.5305588	94	4	2	0.1405726682	0.1409001856	98.55972715	1.23973174	0.2005411111	93.25218432	4.452697818	2.295117866							0	0	0	-899.5305588	0.1409001856	28.800358599215	
899.4505588	94	4	2	0.1433373206	0.1436709514	98.55700242	1.241977532	0.2010200465	93.23546812	4.462717052	2.301814824							0	0	0	-899.4505588	0.1436709514	28.9459937134783	
899.3705588	94	4	2	0.1460880912	0.146427791	98.55428079	1.244220221	0.201498992	93.21874762	4.472734611	2.308517773							0	0	0	-899.3705588	0.146427791	29.0920634250871	
899.2905588	94	4	2	0.148825078	0.1491708027	98.55156224	1.246459808	0.2019779473	93.20202279	4.4827505	2.315226709							0	0	0	-899.2905588	0.1491708027	29.2385681117099	
899.2105588	94	4	2	0.1515483782	0.1519000841	98.54884679	1.248696295	0.2024569121	93.18529365	4.492764726	2.321941628							0	0	0	-899.2105588	0.1519000841	29.3855083011585	
899.1305588	94	4	2	0.154258088	0.1546157317	98.54613443	1.250929683	0.202935886	93.16856018	4.502777295	2.328662529							0	0	0	-899.1305588	0.1546157317	29.5328851406922	
899.0505588	94	4	2	0.1569543028	0.1573178412	98.54342516	1.253159974	0.2034148689	93.15182238	4.512788214	2.335389408							0	0	0	-899.0505588	0.1573178412	29.6806982792502	
898.9705588	94	4	2	0.159637117	0.1600065075	98.54071897	1.25538717	0.2038938604	93.13508025	4.522797488	2.342122261							0	0	0	-898.9705588	0.1600065075	29.828949126731	
898.8905588	94	4	2	0.1623066243	0.1626818244	98.53801587	1.257611272	0.2043728601	93.11833379	4.532805124	2.348861086							0	0	0	-898.8905588	0.1626818244	29.9776375043749	
898.8105588	94	4	2	0.1649629174	0.1653438852	98.53531585	1.259832282	0.2048518679	93.10158299	4.542811128	2.35560588							0	0	0	-898.8105588	0.1653438852	30.1267651019546	
898.7305588	94	4	2	0.1676060882	0.1679927818	98.53261891	1.262050202	0.2053308834	93.08482785	4.552815507	2.36235664							0	0	0	-898.7305588	0.1679927818	30.2763325064675	
898.6505588	94	4	2	0.1702362276	0.1706286058	98.52992506	1.264265032	0.2058099062	93.06806837	4.562818266	2.369113361							0	0	0	-898.6505588	0.1706286058	30.4263387896406	
898.5705588	94	4	2	0.172853426	0.1732514477	98.52723429	1.266476776	0.2062889361	93.05130455	4.572819412	2.375876042							0	0	0	-898.5705588	0.1732514477	30.5767865222658	
898.4905588	94	4	2	0.1754577727	0.1758613971	98.52454659	1.268685433	0.2067679728	93.03453637	4.582818952	2.382644678							0	0	0	-898.4905588	0.1758613971	30.7276761050993	
898.4105588	94	4	2	0.1780493562	0.1784585429	98.52186198	1.270891007	0.207247016	93.01776384	4.592816892	2.389419267							0	0	0	-898.4105588	0.1784585429	30.8790068612375	
898.3305588	94	4	2	0.1806282644	0.1810429733	98.51918044	1.273093499	0.2077260653	93.00098696	4.602813237	2.396199806							0	0	0	-898.3305588	0.1810429733	31.0307799966285	
898.2505588	94	4	2	0.1831945842	0.1836147755	98.51650197	1.27529291	0.2082051204	92.98420571	4.612807996	2.40298629							0	0	0	-898.2505588	0.1836147755	31.1829968159339	
898.1705588	94	4	2	0.1857484018	0.186174036	98.51382658	1.277489242	0.2086841811	92.96742011	4.622801173	2.409778718							0	0	0	-898.1705588	0.186174036	31.3356575577267	
898.0905588	94	4	2	0.1882898025	0.1887208405	98.51115426	1.279682496	0.209163247	92.95063014	4.632792776	2.416577085							0	0	0	-898.0905588	0.1887208405	31.4887631688101	
898.0105588	94	4	2	0.1908188711	0.1912552739	98.50848501	1.281872676	0.2096423177	92.9338358	4.64278281	2.423381388							0	0	0	-898.0105588	0.1912552739	31.6423134543924	
897.9305588	94	4	2	0.1933356914	0.1937774205	98.50581883	1.284059781	0.210121393	92.91703709	4.652771283	2.430191623							0	0	0	-897.9305588	0.1937774205	31.796309597091	
897.8505588	94	4	2	0.1958403466	0.1962873636	98.50315571	1.286243815	0.2106004726	92.90023401	4.6627582	2.437007788							0	0	0	-897.8505588	0.1962873636	31.9507535049538	
897.7705588	94	4	2	0.1983329189	0.1987851858	98.50049567	1.288424778	0.2110795561	92.88342655	4.672743569	2.443829879							0	0	0	-897.7705588	0.1987851858	32.1056433786809	
897.6905588	94	4	2	0.2008134901	0.2012709693	98.49783868	1.290602672	0.2115586433	92.86661471	4.682727396	2.450657892							0	0	0	-897.6905588	0.2012709693	32.2609807532635	
897.6105588	94	4	2	0.2032821411	0.2037447951	98.49518477	1.2927775	0.2120377337	92.84979849	4.692709687	2.457491825							0	0	0	-897.6105588	0.2037447951	32.4167678686802	
897.5305588	94	4	2	0.205738952	0.2062067437	98.49253391	1.294949263	0.212516827	92.83297788	4.702690449	2.464331672							0	0	0	-897.5305588	0.2062067437	32.5730032067521	
897.4505588	94	4	2	0.2081840024	0.208656895	98.48988611	1.297117962	0.212995923	92.81615288	4.712669689	2.471177432							0	0	0	-897.4505588	0.208656895	32.7296886388744	
897.3705588	94	4	2	0.210617371	0.2110953279	98.48724138	1.2992836	0.2134750213	92.79932349	4.722647412	2.478029101							0	0	0	-897.3705588	0.2110953279	32.8868254566642	
897.2905588	94	4	2	0.213039136	0.2135221208	98.4845997	1.301446178	0.2139541216	92.7824897	4.732623626	2.484886674							0	0	0	-897.2905588	0.2135221208	33.044412392006	
897.2105588	94	4	2	0.2154493747	0.2159373515	98.48196108	1.303605698	0.2144332235	92.76565151	4.742598337	2.491750149							0	0	0	-897.2105588	0.2159373515	33.2024509776022	
897.1305588	94	4	2	0.2178481638	0.2183410969	98.47932551	1.305762162	0.2149123267	92.74880893	4.752571552	2.498619522							0	0	0	-897.1305588	0.2183410969	33.3609428463932	
897.0505588	94	4	2	0.2202355794	0.2207334333	98.476693	1.307915572	0.215391431	92.73196193	4.762543278	2.505494789							0	0	0	-897.0505588	0.2207334333	33.5198876873451	
896.9705588	94	4	2	0.2226116969	0.2231144364	98.47406354	1.310065929	0.2158705358	92.71511053	4.772513521	2.512375947							0	0	0	-896.9705588	0.2231144364	33.6792859725458	
896.8905588	94	4	2	0.2249765911	0.2254841812	98.47143712	1.312213235	0.216349641	92.69825472	4.782482287	2.519262991							0	0	0	-896.8905588	0.2254841812	33.8391389804911	
896.8105588	94	4	2	0.2273303359	0.227842742	98.46881376	1.314357493	0.2168287461	92.6813945	4.792449584	2.526155919							0	0	0	-896.8105588	0.227842742	33.9994473881378	
896.7305588	94	4	2	0.2296730048	0.2301901925	98.46619345	1.316498703	0.2173078509	92.66452985	4.802415419	2.533054727							0	0	0	-896.7305588	0.2301901925	34.1602112543697	
896.6505588	94	4	2	0.2320046707	0.2325266058	98.46357618	1.318636869	0.2177869549	92.64766079	4.812379797	2.539959411							0	0	0	-896.6505588	0.2325266058	34.3214322046809	
896.5705588	94	4	2	0.2343254056	0.2348520542	98.46096195	1.320771991	0.2182660579	92.63078731	4.822342726	2.546869967							0	0	0	-896.5705588	0.2348520542	34.4831097255378	
896.4905588	94	4	2	0.2366352811	0.2371666097	98.45835077	1.322904071	0.2187451596	92.6139094	4.832304212	2.553786391							0	0	0	-896.4905588	0.2371666097	34.6452449463899	
896.4105588	94	4	2	0.2389343682	0.2394703433	98.45574263	1.325033113	0.2192242594	92.59702706	4.842264262	2.56070868							0	0	0	-896.4105588	0.2394703433	34.8078397814614	
896.3305588	94	4	2	0.2412227372	0.2417633256	98.45313753	1.327159116	0.2197033572	92.58014029	4.852222884	2.56763683							0	0	0	-896.3305588	0.2417633256	34.9708932936878	
896.2505588	94	4	2	0.2435004577	0.2440456266	98.45053546	1.329282084	0.2201824526	92.56324908	4.862180083	2.574570837							0	0	0	-896.2505588	0.2440456266	35.1344068940525	
896.1705588	94	4	2	0.2457675989	0.2463173156	98.44793644	1.331402018	0.2206615452	92.54635344	4.872135866	2.581510697							0	0	0	-896.1705588	0.2463173156	35.298380536136	
896.0905588	94	4	2	0.2480242293	0.2485784615	98.44534045	1.333518919	0.2211406347	92.52945335	4.882090241	2.588456407							0	0	0	-896.0905588	0.2485784615	35.4628150846765	
896.0105588	94	4	2	0.2502704169	0.2508291324	98.44274749	1.335632791	0.2216197206	92.51254882	4.892043215	2.595407962							0	0	0	-896.0105588	0.2508291324	35.6277130547133	
895.9305588	94	4	2	0.252506229	0.2530693958	98.44015756	1.337743635	0.2220988028	92.49563985	4.901994793	2.602365359							0	0	0	-895.9305588	0.2530693958	35.7930731190834	
895.8505588	94	4	2	0.2547317324	0.2552993189	98.43757067	1.339851453	0.2225778808	92.47872642	4.911944983	2.609328594							0	0	0	-895.8505588	0.2552993189	35.9588956513943	
895.7705588	94	4	2	0.2569469933	0.2575189681	98.4349868	1.341956246	0.2230569542	92.46180854	4.921893792	2.616297663							0	0	0	-895.7705588	0.2575189681	36.1251826845264	
895.6905588	94	4	2	0.2591520775	0.2597284093	98.43240596	1.344058017	0.2235360228	92.44488621	4.931841227	2.623272562							0	0	0	-895.6905588	0.2597284093	36.291933954285	
895.6105588	94	4	2	0.2613470499	0.2619277079	98.42982815	1.346156768	0.2240150861	92.42795942	4.941787294	2.630253286							0	0	0	-895.6105588	0.2619277079	36.4591517754567	
895.5305588	94	4	2	0.2635319753	0.2641169285	98.42725336	1.3482525	0.2244941438	92.41102817	4.951732001	2.637239833							0	0	0	-895.5305588	0.2641169285	36.6268351907485	
895.4505588	94	4	2	0.2657069175	0.2662961356	98.42468159	1.350345217	0.2249731955	92.39409245	4.961675355	2.644232198							0	0	0	-895.4505588	0.2662961356	36.7949850964009	
895.3705588	94	4	2	0.2678719402	0.2684653927	98.42211284	1.352434918	0.2254522409	92.37715226	4.971617361	2.651230376							0	0	0	-895.3705588	0.2684653927	36.9636032154213	
895.2905588	94	4	2	0.2700271062	0.2706247631	98.41954711	1.354521608	0.2259312796	92.36020761	4.981558029	2.658234365							0	0	0	-895.2905588	0.2706247631	37.1326880539619	
895.2105588	94	4	2	0.272172478	0.2727743095	98.4169844	1.356605287	0.2264103113	92.34325848	4.991497363	2.665244159							0	0	0	-895.2105588	0.2727743095	37.3022424592061	
895.1305588	94	4	2	0.2743081175	0.2749140939	98.41442471	1.358685957	0.2268893355	92.32630487	5.001435372	2.672259756							0	0	0	-895.1305588	0.2749140939	37.4722667821991	
895.0505588	94	4	2	0.2764340861	0.277044178	98.41186803	1.360763622	0.227368352	92.30934679	5.011372062	2.67928115							0	0	0	-895.0505588	0.277044178	37.6427606283159	
894.9705588	94	4	2	0.2785504447	0.2791646229	98.40931436	1.362838282	0.2278473603	92.29238422	5.021307441	2.686308337							0	0	0	-894.9705588	0.2791646229	37.8137263158617	
894.8905588	94	4	2	0.2806572536	0.2812754891	98.4067637	1.364909939	0.2283263601	92.27541717	5.031241515	2.693341314							0	0	0	-894.8905588	0.2812754891	37.9851626786159	
894.8105588	94	4	2	0.2827545728	0.2833768369	98.40421605	1.366978597	0.228805351	92.25844563	5.041174292	2.700380077							0	0	0	-894.8105588	0.2833768369	38.157071398145	
894.7305588	94	4	2	0.2848424617	0.2854687257	98.40167141	1.369044256	0.2292843326	92.2414696	5.051105778	2.70742462							0	0	0	-894.7305588	0.2854687257	38.3294541713884	
894.6505588	94	4	2	0.2869209791	0.2875512147	98.39912978	1.371106919	0.2297633046	92.22448908	5.061035981	2.71447494							0	0	0	-894.6505588	0.2875512147	38.5023101386171	
894.5705588	94	4	2	0.2889901834	0.2896243625	98.39659115	1.373166588	0.2302422666	92.20750406	5.070964908	2.721531034							0	0	0	-894.5705588	0.2896243625	38.6756402968677	
894.4905588	94	4	2	0.2910501327	0.2916882273	98.39405552	1.375223265	0.2307212182	92.19051454	5.080892565	2.728592895							0	0	0	-894.4905588	0.2916882273	38.8494457824827	
894.4105588	94	4	2	0.2931008843	0.2937428667	98.39152289	1.377276952	0.2312001591	92.17352052	5.090818961	2.735660521							0	0	0	-894.4105588	0.2937428667	39.0237268469174	
894.3305588	94	4	2	0.2951424954	0.295788338	98.38899326	1.379327652	0.2316790888	92.15652199	5.100744101	2.742733907							0	0	0	-894.3305588	0.295788338	39.1984838704354	
894.2505588	94	4	2	0.2971750224	0.2978246979	98.38646663	1.381375365	0.232158007	92.13951896	5.110667994	2.749813049							0	0	0	-894.2505588	0.2978246979	39.3737192184443	
894.1705588	94	4	2	0.2991985213	0.2998520026	98.38394299	1.383420095	0.2326369133	92.12251141	5.120590646	2.756897942							0	0	0	-894.1705588	0.2998520026	39.5494324674777	
894.0905588	94	4	2	0.3012130479	0.301870308	98.38142235	1.385461844	0.2331158074	92.10549935	5.130512065	2.763988582							0	0	0	-894.0905588	0.301870308	39.7256242760444	
894.0105588	94	4	2	0.3032186573	0.3038796694	98.3789047	1.387500613	0.2335946888	92.08848278	5.140432257	2.771084965							0	0	0	-894.0105588	0.3038796694	39.9022953401905	
893.9305588	94	4	2	0.3052154042	0.3058801418	98.37639004	1.389536404	0.2340735571	92.07146168	5.15035123	2.778187086							0	0	0	-893.9305588	0.3058801418	40.0794454881413	
893.8505588	94	4	2	0.3072033429	0.3078717797	98.37387837	1.391569221	0.2345524121	92.05443607	5.160268992	2.785294942							0	0	0	-893.8505588	0.3078717797	40.2570776384212	
893.7705588	94	4	2	0.3091825273	0.309854637	98.37136968	1.393599064	0.2350312532	92.03740592	5.170185548	2.792408527							0	0	0	-893.7705588	0.309854637	40.4351917689856	
893.6905588	94	4	2	0.3111530107	0.3118287674	98.36886398	1.395625937	0.2355100801	92.02037126	5.180100908	2.799527837							0	0	0	-893.6905588	0.3118287674	40.6137869550357	
893.6105588	94	4	2	0.3131148463	0.3137942241	98.36636127	1.397649841	0.2359888925	92.00333206	5.190015077	2.806652868							0	0	0	-893.6105588	0.3137942241	40.7928643479577	
893.5305588	94	4	2	0.3150680864	0.3157510599	98.36386153	1.399670779	0.2364676899	91.98628832	5.199928063	2.813783616							0	0	0	-893.5305588	0.3157510599	40.9724273410201	
893.4505588	94	4	2	0.3170127834	0.3176993269	98.36136478	1.401688752	0.2369464719	91.96924005	5.209839874	2.820920075							0	0	0	-893.4505588	0.3176993269	41.1524741178872	
893.3705588	94	4	2	0.3189489889	0.3196390773	98.358871	1.403703763	0.2374252382	91.95218724	5.219750516	2.828062242							0	0	0	-893.3705588	0.3196390773	41.3330051663632	
893.2905588	94	4	2	0.3208767542	0.3215703624	98.3563802	1.405715814	0.2379039883	91.93512989	5.229659997	2.835210112							0	0	0	-893.2905588	0.3215703624	41.5140230404345	
893.2105588	94	4	2	0.3227961303	0.3234932334	98.35389237	1.407724907	0.2383827219	91.918068	5.239568324	2.84236368							0	0	0	-893.2105588	0.3234932334	41.6955262160185	
893.1305588	94	4	2	0.3247071676	0.325407741	98.35140752	1.409731045	0.2388614385	91.90100155	5.249475505	2.849522942							0	0	0	-893.1305588	0.325407741	41.8775175251669	
893.0505588	94	4	2	0.3266099164	0.3273139354	98.34892563	1.411734229	0.2393401379	91.88393056	5.259381547	2.856687894							0	0	0	-893.0505588	0.3273139354	42.0599966172385	
892.9705588	94	4	2	0.3285044262	0.3292118666	98.34644672	1.413734462	0.2398188194	91.86685501	5.269286457	2.86385853							0	0	0	-892.9705588	0.3292118666	42.2429643754786	
892.8905588	94	4	2	0.3303907465	0.331101584	98.34397077	1.415731746	0.2402974829	91.84977491	5.279190243	2.871034847							0	0	0	-892.8905588	0.331101584	42.4264216988845	
892.8105588	94	4	2	0.3322689262	0.3329831368	98.34149779	1.417726084	0.2407761279	91.83269025	5.289092912	2.878216839							0	0	0	-892.8105588	0.3329831368	42.6103685145404	
892.7305588	94	4	2	0.3341390138	0.3348565737	98.33902777	1.419717477	0.2412547539	91.81560103	5.298994471	2.885404502							0	0	0	-892.7305588	0.3348565737	42.7948070591745	
892.6505588	94	4	2	0.3360010575	0.336721943	98.33656071	1.421705928	0.2417333606	91.79850724	5.308894927	2.892597832							0	0	0	-892.6505588	0.336721943	42.9797362359881	
892.5705588	94	4	2	0.3378551052	0.3385792928	98.33409661	1.423691438	0.2422119476	91.78140889	5.318794289	2.899796823							0	0	0	-892.5705588	0.3385792928	43.1651585355168	
892.4905588	94	4	2	0.3397012042	0.3404286705	98.33163547	1.425674011	0.2426905144	91.76430597	5.328692563	2.907001471							0	0	0	-892.4905588	0.3404286705	43.3510741261502	
892.4105588	94	4	2	0.3415394016	0.3422701235	98.32917729	1.427653649	0.2431690607	91.74719847	5.338589757	2.914211772							0	0	0	-892.4105588	0.3422701235	43.537482190822	
892.3305588	94	4	2	0.3433697441	0.3441036986	98.32672206	1.429630353	0.2436475861	91.7300864	5.348485879	2.921427721							0	0	0	-892.3305588	0.3441036986	43.7243854375352	
892.2505588	94	4	2	0.345192278	0.3459294423	98.32426978	1.431604127	0.2441260901	91.71296975	5.358380935	2.928649312							0	0	0	-892.2505588	0.3459294423	43.9117843602063	
892.1705588	94	4	2	0.3470070494	0.3477474007	98.32182046	1.433574972	0.2446045723	91.69584852	5.368274934	2.935876542							0	0	0	-892.1705588	0.3477474007	44.0996795090515	
892.0905588	94	4	2	0.3488141038	0.3495576196	98.31937408	1.43554289	0.2450830324	91.67872271	5.378167883	2.943109405							0	0	0	-892.0905588	0.3495576196	44.2880702979282	
892.0105588	94	4	2	0.3506134866	0.3513601445	98.31693065	1.437507885	0.2455614699	91.66159231	5.388059788	2.950347897							0	0	0	-892.0105588	0.3513601445	44.4769586744862	
891.9305588	94	4	2	0.3524052425	0.3531550204	98.31449016	1.439469957	0.2460398844	91.64445733	5.397950659	2.957592013							0	0	0	-891.9305588	0.3531550204	44.6663454131515	
891.8505588	94	4	2	0.3541894163	0.3549422921	98.31205261	1.441429111	0.2465182755	91.62731775	5.407840501	2.964841748							0	0	0	-891.8505588	0.3549422921	44.8562301704243	
891.7705588	94	4	2	0.3559660522	0.356722004	98.30961801	1.443385347	0.2469966428	91.61017358	5.417729324	2.972097098							0	0	0	-891.7705588	0.356722004	45.0466164441915	
891.6905588	94	4	2	0.357735194	0.3584942	98.30718635	1.445338669	0.2474749858	91.59302481	5.427617133	2.979358057							0	0	0	-891.6905588	0.3584942	45.2375014397649	
